YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/03/28	11:59:06.000000	0.00	0.00	0.625	-1.11	11.42	-0.02	0.41	0.12	0.00	0.003	0.20039	-0.01358	-0.01	-0.01283
2015/03/28	11:59:07.000000	0.00	0.00	-0.250	-1.11	11.42	0.01	0.42	-0.06	0.00	-0.009	0.19597	-0.01549	0.04	-0.02832
2015/03/28	11:59:08.000000	0.00	0.00	-1.625	-1.11	11.41	-0.05	0.41	-0.21	0.00	0.001	0.19836	-0.00778	0.00	-0.01834
2015/03/28	11:59:09.000000	0.00	0.00	-1.375	-1.11	11.41	-0.02	0.42	-0.06	0.00	0.008	0.20300	-0.01813	-0.01	-0.01300
2015/03/28	11:59:10.000000	0.00	0.00	-1.000	-1.12	11.41	-0.09	0.42	0.19	0.00	0.004	0.20020	-0.01064	0.02	-0.01285
2015/03/28	11:59:11.000000	0.00	0.00	0.375	-1.12	11.41	-0.01	0.43	-0.06	0.00	0.007	0.19968	-0.01834	-0.04	-0.01282
2015/03/28	11:59:12.000000	0.00	0.00	-0.625	-1.13	11.41	-0.05	0.42	0.04	0.00	-0.003	0.19608	-0.01154	-0.03	-0.01950
2015/03/28	11:59:13.000000	0.00	0.00	0.500	-1.13	11.42	-0.01	0.42	0.01	0.00	-0.005	0.19797	-0.00400	0.04	-0.02451
2015/03/28	11:59:14.000000	0.00	0.00	-1.000	-1.14	11.42	-0.06	0.41	0.20	0.00	-0.007	0.19873	-0.00041	0.02	-0.02350
2015/03/28	11:59:15.000000	0.00	0.00	-0.125	-1.14	11.42	-0.00	0.42	-0.06	0.00	0.009	0.20320	-0.01624	0.04	-0.01457
2015/03/28	11:59:16.000000	0.00	0.00	0.625	-1.14	11.42	0.07	0.42	-0.01	0.00	0.014	0.20131	-0.01082	0.04	-0.00882
2015/03/28	11:59:17.000000	0.00	0.00	0.750	-1.14	11.42	0.06	0.43	0.02	0.00	0.011	0.20026	-0.02071	0.01	-0.01173
2015/03/28	11:59:18.000000	0.00	0.00	0.875	-1.15	11.42	0.02	0.42	0.12	0.00	0.007	0.19751	-0.01430	-0.00	-0.01111
2015/03/28	11:59:19.000000	0.00	0.00	0.125	-1.15	11.42	0.02	0.42	-0.10	0.00	0.003	0.20203	-0.01222	-0.07	-0.01562
2015/03/28	11:59:20.000000	0.00	0.00	-0.125	-1.15	11.42	0.04	0.42	-0.21	0.00	0.006	0.19670	-0.00861	0.02	-0.01788
2015/03/28	11:59:21.000000	0.00	0.00	0.250	-1.15	11.42	0.00	0.42	-0.10	0.00	0.003	0.19650	-0.01265	-0.03	-0.01707
2015/03/28	11:59:22.000000	0.00	0.00	1.125	-1.16	11.42	-0.01	0.42	0.14	0.00	0.005	0.19818	-0.00467	0.01	-0.01215
2015/03/28	11:59:23.000000	0.00	0.00	0.750	-1.16	11.42	0.03	0.43	-0.00	0.00	0.014	0.20189	-0.00554	-0.01	-0.00731
2015/03/28	11:59:24.000000	0.00	0.00	1.000	-1.16	11.42	0.04	0.43	-0.02	0.00	0.007	0.20009	-0.00592	0.06	-0.01469
2015/03/28	11:59:25.000000	0.00	0.00	0.250	-1.16	11.42	-0.03	0.43	0.09	0.00	-0.004	0.19728	-0.01192	0.00	-0.02187
2015/03/28	11:59:26.000000	0.00	0.00	-1.000	-1.18	11.42	-0.03	0.43	0.14	0.00	0.002	0.19875	-0.01260	-0.03	-0.01567
2015/03/28	11:59:27.000000	0.00	0.00	0.125	-1.17	11.42	-0.03	0.43	-0.19	0.00	0.004	0.19432	-0.01692	0.01	-0.01947
2015/03/28	11:59:28.000000	0.00	0.00	-0.625	-1.18	11.43	-0.03	0.42	0.02	0.00	-0.015	0.20053	-0.01266	-0.07	-0.03343
2015/03/28	11:59:29.000000	0.00	0.00	0.625	-1.19	11.43	0.04	0.41	-0.03	0.00	0.000	0.19719	-0.01134	0.05	-0.02107
2015/03/28	11:59:30.000000	0.00	0.00	0.500	-1.19	11.42	0.01	0.43	-0.10	0.00	-0.003	0.19585	-0.01222	-0.03	-0.02335
2015/03/28	11:59:31.000000	0.00	0.00	0.875	-1.19	11.42	0.00	0.43	-0.01	0.00	-0.009	0.19653	-0.00269	-0.00	-0.03058
2015/03/28	11:59:32.000000	0.00	0.00	0.250	-1.19	11.42	-0.01	0.43	-0.17	0.00	-0.011	0.19130	-0.01712	-0.05	-0.02756
2015/03/28	11:59:33.000000	0.00	0.00	-0.500	-1.20	11.43	-0.02	0.42	-0.17	0.00	-0.004	0.20039	-0.01140	-0.06	-0.02618
2015/03/28	11:59:34.000000	0.00	0.00	0.000	-1.19	11.43	-0.06	0.43	0.28	0.00	-0.002	0.19727	-0.01410	0.03	-0.02113
2015/03/28	11:59:35.000000	0.00	0.00	-1.250	-1.20	11.43	-0.01	0.44	-0.06	0.00	-0.002	0.20100	-0.00029	-0.03	-0.02197
2015/03/28	11:59:36.000000	0.00	0.00	0.500	-1.21	11.42	0.02	0.44	0.02	0.00	0.013	0.19780	-0.00697	-0.01	-0.00427
2015/03/28	11:59:37.000000	0.00	0.00	1.875	-1.21	11.43	0.02	0.42	-0.08	0.00	0.012	0.19786	-0.01016	-0.06	-0.01001
2015/03/28	11:59:38.000000	0.00	0.00	2.625	-1.22	11.43	0.04	0.42	-0.21	0.00	0.003	0.19699	-0.00528	-0.07	-0.01759
2015/03/28	11:59:39.000000	0.00	0.00	1.000	-1.22	11.43	0.03	0.42	-0.09	0.00	-0.005	0.20030	-0.00124	0.02	-0.02815
2015/03/28	11:59:40.000000	0.00	0.00	-0.500	-1.22	11.43	0.03	0.41	-0.17	0.00	-0.008	0.19528	0.00497	0.02	-0.02835
2015/03/28	11:59:41.000000	0.00	0.00	-0.125	-1.22	11.43	-0.01	0.43	0.09	0.00	0.004	0.19673	-0.01254	0.03	-0.01231
2015/03/28	11:59:42.000000	0.00	0.00	0.125	-1.23	11.43	0.03	0.44	0.08	0.00	0.002	0.19611	-0.00981	-0.01	-0.01669
2015/03/28	11:59:43.000000	0.00	0.00	0.500	-1.23	11.43	-0.05	0.43	0.21	0.00	0.002	0.19672	-0.01753	-0.01	-0.01387
2015/03/28	11:59:44.000000	0.00	0.00	0.000	-1.23	11.43	-0.02	0.43	-0.12	0.00	0.002	0.19839	-0.00883	-0.01	-0.02013
2015/03/28	11:59:45.000000	0.00	0.00	-0.625	-1.24	11.43	-0.03	0.43	-0.06	0.00	-0.004	0.19904	-0.00272	-0.05	-0.02213
2015/03/28	11:59:46.000000	0.00	0.00	0.125	-1.24	11.43	0.07	0.41	-0.18	0.00	0.007	0.20100	-0.00040	0.00	-0.01805
2015/03/28	11:59:47.000000	0.00	0.00	-0.250	-1.24	11.43	-0.04	0.41	0.12	0.00	-0.002	0.19794	0.00180	0.02	-0.01909
2015/03/28	11:59:48.000000	0.00	0.00	-0.125	-1.25	11.43	-0.00	0.42	-0.09	0.00	0.011	0.19949	-0.00711	-0.04	-0.01054
2015/03/28	11:59:49.000000	0.00	0.00	0.375	-1.25	11.43	-0.04	0.43	0.33	0.00	0.002	0.20108	-0.00836	0.06	-0.01181
2015/03/28	11:59:50.000000	0.00	0.00	1.500	-1.25	11.43	0.01	0.43	-0.04	0.00	0.017	0.19638	-0.01889	-0.08	-0.00084
2015/03/28	11:59:51.000000	0.00	0.00	0.875	-1.26	11.43	-0.02	0.42	0.04	0.00	0.006	0.20271	-0.00108	0.01	-0.01572
2015/03/28	11:59:52.000000	0.00	0.00	1.625	-1.25	11.43	-0.02	0.42	0.32	0.00	0.001	0.19435	-0.00429	-0.01	-0.01482
2015/03/28	11:59:53.000000	0.00	0.00	0.125	-1.25	11.44	-0.01	0.43	0.12	0.00	-0.005	0.19641	-0.00441	-0.06	-0.02232
2015/03/28	11:59:54.000000	0.00	0.00	-0.125	-1.26	11.44	0.03	0.43	-0.22	0.00	0.008	0.19833	-0.01585	-0.01	-0.01457
2015/03/28	11:59:55.000000	0.00	0.00	0.625	-1.26	11.44	0.07	0.43	-0.16	0.00	0.001	0.19858	-0.01427	-0.02	-0.02222
2015/03/28	11:59:56.000000	0.00	0.00	0.250	-1.27	11.44	0.02	0.42	0.12	0.00	-0.008	0.19826	-0.00073	0.01	-0.02599
2015/03/28	11:59:57.000000	0.00	0.00	-0.250	-1.27	11.44	0.02	0.41	-0.15	0.00	0.010	0.20052	-0.00539	0.00	-0.01274
2015/03/28	11:59:58.000000	0.00	0.00	0.625	-1.28	11.44	-0.03	0.41	0.08	0.00	0.013	0.20140	0.00238	0.00	-0.00536
2015/03/28	11:59:59.000000	0.00	0.00	1.500	-1.28	11.44	0.05	0.42	-0.07	0.00	0.012	0.19482	-0.01221	0.06	-0.00694
2015/03/28	12:00:00.000000	0.00	0.00	0.125	-1.28	11.44	-0.06	0.42	0.09	0.00	0.007	0.20215	-0.00848	-0.00	-0.01289
2015/03/28	12:00:01.000000	0.00	0.00	0.500	-1.28	11.44	-0.00	0.42	0.02	0.00	0.003	0.19487	-0.00595	0.02	-0.01582
2015/03/28	12:00:02.000000	0.00	0.00	-0.250	-1.28	11.44	-0.04	0.43	-0.02	0.00	-0.004	0.19713	-0.01123	0.07	-0.02466
2015/03/28	12:00:03.000000	0.00	0.00	0.250	-1.29	11.44	-0.00	0.43	0.07	0.00	0.003	0.19995	-0.01137	-0.02	-0.01480
2015/03/28	12:00:04.000000	0.00	0.00	0.250	-1.28	11.44	0.02	0.42	-0.08	0.00	-0.003	0.19870	-0.00603	-0.03	-0.02660
2015/03/28	12:00:05.000000	0.00	0.00	-0.250	-1.30	11.44	-0.04	0.41	-0.07	0.00	-0.000	0.19737	0.00778	-0.02	-0.01736
2015/03/28	12:00:06.000000	0.00	0.00	0.000	-1.30	11.44	0.01	0.42	-0.10	0.00	0.001	0.19580	-0.00140	0.01	-0.01863
2015/03/28	12:00:07.000000	0.00	0.00	-0.250	-1.30	11.44	-0.04	0.42	0.20	0.00	-0.003	0.19991	-0.00211	-0.02	-0.02061
2015/03/28	12:00:08.000000	0.00	0.00	0.375	-1.30	11.43	-0.00	0.44	0.08	0.00	0.004	0.19830	-0.00711	0.09	-0.01752
2015/03/28	12:00:09.000000	0.00	0.00	-0.625	-1.30	11.44	0.03	0.43	-0.30	0.00	0.010	0.20068	-0.00864	0.02	-0.01530
2015/03/28	12:00:10.000000	0.00	0.00	2.500	-1.31	11.43	0.08	0.43	0.11	0.00	0.019	0.19987	-0.01744	0.02	-0.00136
2015/03/28	12:00:11.000000	0.00	0.00	1.375	-1.31	11.43	0.01	0.42	-0.15	0.00	0.012	0.19728	-0.00336	0.01	-0.00706
2015/03/28	12:00:12.000000	0.00	0.00	0.125	-1.32	11.42	0.00	0.42	0.01	0.00	0.016	0.19983	-0.01134	-0.03	-0.00465
2015/03/28	12:00:13.000000	0.00	0.00	0.250	-1.33	11.41	-0.08	0.42	0.15	0.00	0.001	0.20161	-0.00703	0.06	-0.01955
2015/03/28	12:00:14.000000	0.00	0.00	0.625	-1.32	11.41	0.03	0.41	-0.05	0.00	0.016	0.20824	-0.01083	0.02	-0.00790
2015/03/28	12:00:15.000000	0.00	0.00	-0.750	-1.32	11.39	-0.01	0.42	0.04	0.00	0.012	0.20300	-0.01273	-0.08	-0.00687
2015/03/28	12:00:16.000000	0.00	0.00	1.125	-1.34	11.38	0.01	0.42	0.04	0.00	0.027	0.20010	-0.00142	-0.02	0.00548
2015/03/28	12:00:17.000000	0.00	0.00	2.500	-1.34	11.36	0.01	0.42	0.06	0.00	0.023	0.19521	-0.01099	0.05	0.00139
2015/03/28	12:00:18.000000	0.00	0.00	0.875	-1.35	11.35	-0.08	0.43	0.19	0.00	0.013	0.20102	-0.00768	0.03	-0.00729
2015/03/28	12:00:19.000000	0.00	0.00	0.125	-1.34	11.33	-0.07	0.43	-0.04	0.00	-0.001	0.19641	-0.01358	0.05	-0.02097
2015/03/28	12:00:20.000000	0.00	0.00	-0.875	-1.35	11.30	-0.06	0.44	-0.12	0.00	-0.011	0.19536	-0.00853	-0.04	-0.02754
2015/03/28	12:00:21.000000	0.00	0.00	-1.625	-1.33	11.29	-0.16	0.43	0.06	0.00	-0.011	0.19865	-0.01189	0.00	-0.02638
2015/03/28	12:00:22.000000	0.00	0.00	1.875	-1.33	11.26	0.06	0.42	-0.09	0.00	0.005	0.19193	0.00887	-0.05	-0.01341
2015/03/28	12:00:23.000000	0.00	0.00	1.000	-1.35	11.26	-0.00	0.42	-0.06	0.00	0.005	0.20259	-0.00391	-0.02	-0.01859
2015/03/28	12:00:24.000000	0.00	0.00	2.250	-1.34	11.22	0.15	0.42	-0.08	0.00	0.017	0.19466	-0.01669	0.18	-0.00441
2015/03/28	12:00:25.000000	0.00	0.00	-0.625	-1.32	11.21	-0.06	0.41	-0.03	0.00	0.012	0.19229	-0.01143	0.09	-0.00279
2015/03/28	12:00:26.000000	0.00	0.00	1.875	-1.32	11.19	0.07	0.41	-0.00	0.00	0.019	0.19547	-0.00441	-0.15	-0.00040
2015/03/28	12:00:27.000000	0.00	0.00	-1.750	-1.38	11.19	-0.17	0.41	-0.04	0.00	0.011	0.20026	0.00987	-0.03	-0.00833
2015/03/28	12:00:28.000000	0.00	0.00	2.125	-1.39	11.18	0.14	0.42	-0.17	0.00	-0.007	0.17542	-0.00574	0.30	-0.02127
2015/03/28	12:00:29.000000	0.00	0.00	-0.125	-1.35	11.19	-0.00	0.41	0.01	0.00	0.007	0.19939	-0.02602	-0.01	-0.01367
2015/03/28	12:00:30.000000	0.00	0.00	0.625	-1.39	11.14	-0.05	0.43	-0.33	0.00	0.046	0.18660	-0.01736	-0.15	0.02815
2015/03/28	12:00:31.000000	0.00	0.00	2.750	-1.39	11.17	0.08	0.42	0.04	0.00	-0.008	0.19965	-0.00435	0.20	-0.02921
2015/03/28	12:00:32.000000	0.00	0.00	0.250	-1.35	11.16	0.04	0.45	-0.08	0.00	0.003	0.18810	-0.03075	0.05	-0.01534
2015/03/28	12:00:33.000000	0.00	0.00	-1.750	-1.36	11.16	-0.19	0.42	-0.02	0.00	-0.006	0.19348	-0.00388	-0.24	-0.02251
2015/03/28	12:00:34.000000	0.00	0.00	-2.500	-1.39	11.15	-0.03	0.43	-0.25	0.00	-0.011	0.19800	0.00221	0.08	-0.03220
2015/03/28	12:00:35.000000	0.00	0.00	0.000	-1.37	11.14	-0.05	0.42	0.11	0.00	0.005	0.18846	-0.02510	0.05	-0.00978
2015/03/28	12:00:36.000000	0.00	0.00	0.375	-1.37	11.13	-0.13	0.44	0.06	0.00	0.016	0.20442	-0.01567	-0.08	-0.00172
2015/03/28	12:00:37.000000	0.00	0.00	-2.250	-1.38	11.12	-0.30	0.42	0.01	0.00	0.017	0.19014	-0.00758	-0.02	0.00517
2015/03/28	12:00:38.000000	0.00	0.00	3.625	-1.39	11.14	0.31	0.43	0.00	0.00	-0.001	0.19730	-0.01537	-0.01	-0.02672
2015/03/28	12:00:39.000000	0.00	0.00	-2.125	-1.39	11.13	-0.10	0.43	-0.07	0.00	0.024	0.19868	-0.00415	0.15	0.00899
2015/03/28	12:00:40.000000	0.00	0.00	0.875	-1.38	11.12	0.03	0.43	0.02	0.00	0.038	0.19719	-0.00571	-0.06	0.01637
2015/03/28	12:00:41.000000	0.00	0.00	0.250	-1.40	11.12	-0.08	0.42	-0.15	0.00	-0.001	0.19919	-0.01216	-0.12	-0.02306
2015/03/28	12:00:42.000000	0.00	0.00	1.500	-1.42	11.11	-0.01	0.42	-0.12	0.00	0.020	0.19734	-0.00552	0.16	0.00159
2015/03/28	12:00:43.000000	0.00	0.00	4.250	-1.39	11.13	0.08	0.42	0.09	0.00	-0.011	0.19768	-0.01501	0.04	-0.03612
2015/03/28	12:00:44.000000	0.00	0.00	3.625	-1.41	11.12	0.12	0.43	0.02	0.00	-0.003	0.18967	0.00195	-0.03	-0.02545
2015/03/28	12:00:45.000000	0.00	0.00	4.625	-1.41	11.13	0.15	0.42	0.01	0.00	0.010	0.19612	-0.00789	0.03	-0.01286
2015/03/28	12:00:46.000000	0.00	0.00	0.875	-1.42	11.13	-0.07	0.42	-0.07	0.00	-0.009	0.20308	-0.01097	-0.27	-0.03317
2015/03/28	12:00:47.000000	0.00	0.00	3.375	-1.45	11.12	0.15	0.41	-0.07	0.00	0.024	0.18451	0.01764	0.06	0.00299
2015/03/28	12:00:48.000000	0.00	0.00	4.625	-1.44	11.11	0.17	0.42	-0.25	0.00	0.035	0.20731	-0.02226	0.27	0.01329
2015/03/28	12:00:49.000000	0.00	0.00	2.000	-1.41	11.12	-0.09	0.43	0.11	0.00	-0.006	0.18159	-0.02353	-0.10	-0.02272
2015/03/28	12:00:50.000000	0.00	0.00	0.000	-1.44	11.11	-0.10	0.43	-0.04	0.00	-0.004	0.20486	-0.00323	-0.11	-0.02388
2015/03/28	12:00:51.000000	0.00	0.00	0.750	-1.45	11.10	-0.01	0.43	-0.05	0.00	0.007	0.18311	0.00090	0.14	-0.00769
2015/03/28	12:00:52.000000	0.00	0.00	-0.500	-1.44	11.09	-0.06	0.43	-0.20	0.00	-0.004	0.20020	-0.01501	0.11	-0.02249
2015/03/28	12:00:53.000000	0.00	0.00	-0.375	-1.44	11.10	-0.09	0.43	0.10	0.00	-0.007	0.19148	-0.00473	-0.01	-0.02246
2015/03/28	12:00:54.000000	0.00	0.00	1.125	-1.44	11.09	0.02	0.43	0.02	0.00	0.016	0.18689	-0.01038	0.01	-0.00500
2015/03/28	12:00:55.000000	0.00	0.00	0.000	-1.45	11.11	0.00	0.43	-0.18	0.00	-0.007	0.19803	-0.00958	0.06	-0.02678
2015/03/28	12:00:56.000000	0.00	0.00	1.250	-1.44	11.10	0.10	0.42	-0.08	0.00	-0.013	0.18954	-0.01093	0.03	-0.03511
2015/03/28	12:00:57.000000	0.00	0.12	-0.125	-1.45	11.11	-0.09	0.41	0.00	0.00	-0.022	0.19360	-0.01700	-0.01	-0.03885
2015/03/28	12:00:58.000000	0.00	0.00	-1.500	-1.47	11.09	-0.17	0.41	-0.02	0.00	-0.012	0.18541	-0.00792	-0.05	-0.02524
2015/03/28	12:00:59.000000	0.00	0.00	0.375	-1.48	11.09	0.08	0.42	0.07	0.00	-0.006	0.19571	0.00244	0.11	-0.02238
2015/03/28	12:01:00.000000	0.00	0.00	-3.125	-1.47	11.09	-0.22	0.42	0.04	0.00	-0.011	0.18779	-0.00349	-0.19	-0.02820
2015/03/28	12:01:01.000000	0.00	0.00	2.625	-1.49	11.07	0.16	0.42	-0.07	0.00	0.038	0.19220	0.01062	0.11	0.01811
2015/03/28	12:01:02.000000	0.00	0.00	-0.375	-1.46	11.09	-0.02	0.43	0.02	0.00	-0.000	0.19897	-0.01740	0.05	-0.02068
2015/03/28	12:01:03.000000	0.00	0.00	1.375	-1.47	11.09	0.08	0.42	-0.08	0.00	0.004	0.18347	-0.00607	-0.06	-0.01285
2015/03/28	12:01:04.000000	0.00	0.00	-1.250	-1.50	11.08	-0.12	0.42	-0.01	0.00	0.012	0.19444	0.00076	-0.04	-0.00426
2015/03/28	12:01:05.000000	0.00	0.00	2.875	-1.48	11.09	0.24	0.41	-0.22	0.00	0.003	0.19435	-0.02231	0.17	-0.01730
2015/03/28	12:01:06.000000	0.00	0.00	-1.125	-1.49	11.09	-0.15	0.42	0.16	0.00	-0.004	0.19595	-0.01822	-0.16	-0.02460
2015/03/28	12:01:07.000000	0.00	0.00	0.250	-1.52	11.09	0.04	0.42	0.23	0.00	-0.029	0.18416	-0.00485	0.05	-0.04753
2015/03/28	12:01:08.000000	0.00	0.00	-2.625	-1.51	11.07	-0.14	0.44	0.17	0.00	0.007	0.19868	-0.00203	-0.08	-0.01059
2015/03/28	12:01:09.000000	0.00	0.00	2.500	-1.51	11.07	0.17	0.45	-0.10	0.00	0.021	0.18236	-0.01389	0.24	0.00397
2015/03/28	12:01:10.000000	0.00	0.00	-0.750	-1.49	11.09	-0.11	0.45	-0.13	0.00	0.008	0.21077	-0.02547	-0.15	-0.01161
2015/03/28	12:01:11.000000	0.00	0.00	2.125	-1.52	11.08	0.05	0.43	-0.02	0.00	0.016	0.18181	0.01317	-0.11	-0.00479
2015/03/28	12:01:12.000000	0.00	0.00	3.125	-1.51	11.10	0.29	0.44	-0.07	0.00	-0.023	0.18953	-0.02211	0.21	-0.04961
2015/03/28	12:01:13.000000	0.00	0.00	-3.125	-1.49	11.07	-0.13	0.42	-0.14	0.00	0.013	0.19682	-0.01842	-0.20	-0.00137
2015/03/28	12:01:14.000000	0.00	0.00	-3.000	-1.54	11.08	-0.17	0.43	0.06	0.00	0.000	0.19322	-0.00812	-0.12	-0.01186
2015/03/28	12:01:15.000000	0.00	0.00	-1.000	-1.52	11.08	-0.06	0.42	0.20	0.00	0.007	0.19026	-0.00703	0.12	-0.01193
2015/03/28	12:01:16.000000	0.00	0.00	0.500	-1.54	11.06	0.04	0.43	0.05	0.00	0.010	0.17833	-0.00305	-0.24	-0.00429
2015/03/28	12:01:17.000000	0.00	0.00	1.250	-1.56	11.08	0.04	0.42	-0.14	0.00	0.017	0.19962	0.00342	0.21	-0.00648
2015/03/28	12:01:18.000000	0.00	0.00	4.500	-1.54	11.07	0.34	0.43	-0.14	0.00	0.010	0.19232	-0.01648	0.03	-0.01674
2015/03/28	12:01:19.000000	0.00	0.00	-0.625	-1.57	11.08	-0.07	0.42	0.08	0.00	0.006	0.19965	-0.00276	-0.05	-0.00879
2015/03/28	12:01:20.000000	0.00	0.00	0.500	-1.56	11.09	-0.02	0.42	0.06	0.00	0.001	0.19493	-0.00682	0.12	-0.02126
2015/03/28	12:01:21.000000	0.00	0.00	2.250	-1.54	11.08	0.06	0.44	-0.16	0.00	0.004	0.19095	-0.03046	-0.10	-0.01775
2015/03/28	12:01:22.000000	0.00	0.00	0.375	-1.56	11.07	-0.09	0.43	0.05	0.00	-0.009	0.19896	-0.00969	-0.12	-0.02669
2015/03/28	12:01:23.000000	0.00	0.00	1.750	-1.56	11.07	0.06	0.43	0.19	0.00	0.011	0.18767	-0.00664	0.00	-0.00674
2015/03/28	12:01:24.000000	0.00	0.00	2.375	-1.56	11.09	0.06	0.44	-0.12	0.00	-0.005	0.19205	-0.00845	-0.02	-0.02502
2015/03/28	12:01:25.000000	0.00	0.00	-1.250	-1.56	11.08	-0.11	0.43	-0.10	0.00	-0.029	0.19429	-0.01642	0.04	-0.05026
2015/03/28	12:01:26.000000	0.00	0.00	0.875	-1.58	11.08	0.09	0.43	0.06	0.00	-0.017	0.19052	-0.00006	-0.06	-0.03496
2015/03/28	12:01:27.000000	0.00	0.00	-2.750	-1.57	11.05	-0.13	0.43	-0.17	0.00	0.007	0.18665	-0.01328	0.32	-0.00613
2015/03/28	12:01:28.000000	0.00	0.00	-1.375	-1.54	11.07	-0.13	0.43	0.14	0.00	-0.015	0.19640	-0.01968	-0.04	-0.03365
2015/03/28	12:01:29.000000	0.00	0.00	0.875	-1.56	11.05	-0.02	0.44	0.01	0.00	0.030	0.18352	-0.01190	-0.26	0.01387
2015/03/28	12:01:30.000000	0.00	0.00	-1.125	-1.58	11.06	-0.03	0.42	-0.06	0.00	-0.000	0.19496	-0.00594	0.00	-0.01953
2015/03/28	12:01:31.000000	0.00	0.00	-0.625	-1.58	11.06	-0.09	0.43	-0.03	0.00	0.002	0.19469	-0.01120	-0.09	-0.01627
2015/03/28	12:01:32.000000	0.00	0.00	0.750	-1.58	11.06	-0.01	0.42	0.02	0.00	-0.007	0.19064	-0.00279	-0.10	-0.02451
2015/03/28	12:01:33.000000	0.00	0.00	-0.625	-1.59	11.05	0.04	0.42	-0.14	0.00	0.011	0.20171	-0.00522	-0.01	-0.00943
2015/03/28	12:01:34.000000	0.00	0.00	-1.125	-1.61	11.05	-0.09	0.44	0.05	0.00	0.017	0.18878	-0.00302	0.05	0.00577
2015/03/28	12:01:35.000000	0.00	0.00	-0.875	-1.58	11.05	-0.30	0.43	0.04	0.00	0.009	0.19153	-0.02310	0.17	-0.00467
2015/03/28	12:01:36.000000	0.00	0.00	2.500	-1.58	11.08	0.22	0.42	-0.28	0.00	-0.031	0.19080	-0.01787	-0.21	-0.05655
2015/03/28	12:01:37.000000	0.00	0.00	-2.375	-1.65	11.05	-0.15	0.40	0.16	0.00	0.004	0.19928	0.00743	-0.13	-0.01372
2015/03/28	12:01:38.000000	0.00	0.00	-1.500	-1.64	11.08	-0.02	0.41	0.17	0.00	-0.038	0.18547	-0.00122	0.17	-0.05402
2015/03/28	12:01:39.000000	0.00	0.00	1.625	-1.60	11.06	0.13	0.41	-0.26	0.00	0.016	0.20866	-0.02585	0.19	-0.00807
2015/03/28	12:01:40.000000	0.00	0.00	-0.875	-1.60	11.04	-0.05	0.40	0.03	0.00	-0.007	0.19083	-0.00697	-0.33	-0.02544
2015/03/28	12:01:41.000000	0.00	0.00	-1.000	-1.62	11.06	0.05	0.42	0.06	0.00	-0.013	0.18390	0.00639	0.03	-0.03154
2015/03/28	12:01:42.000000	0.00	0.00	-2.125	-1.62	11.05	-0.20	0.42	0.15	0.00	-0.018	0.18379	-0.00749	0.13	-0.03410
2015/03/28	12:01:43.000000	0.00	0.00	4.625	-1.60	11.05	0.34	0.41	0.01	0.00	0.025	0.19391	-0.01271	-0.05	0.00134
