YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/03/26	15:07:01.000000	2.55	0.12	5.625	-10.49	11.42	0.22	0.40	-0.79	-10.08	-0.019	0.20906	-0.01065	3.69	-0.04242
2015/03/26	15:07:02.000000	2.64	0.12	11.375	-7.13	11.48	0.21	0.37	-1.14	-6.72	0.010	0.20770	-0.01865	2.96	-0.01556
2015/03/26	15:07:03.000000	2.34	0.12	4.625	-3.78	11.58	0.42	0.32	-1.02	-3.37	0.044	0.20718	-0.01575	4.30	0.02066
2015/03/26	15:07:04.000000	2.50	0.12	2.375	0.31	11.75	0.12	0.38	-0.62	0.72	-0.002	0.22729	-0.01662	3.65	-0.02711
2015/03/26	15:07:05.000000	2.80	0.25	0.375	3.68	11.92	0.02	0.31	-0.71	4.10	0.008	0.22966	-0.01067	3.12	-0.01811
2015/03/26	15:07:06.000000	2.89	0.25	-2.500	6.93	12.00	-0.03	0.20	-0.48	7.35	-0.009	0.21455	0.01227	3.55	-0.02885
2015/03/26	15:07:07.000000	3.06	0.12	1.875	10.25	11.93	0.00	0.16	-0.51	10.66	0.008	0.21588	0.01559	3.07	-0.01630
2015/03/26	15:07:08.000000	2.83	0.12	0.750	13.63	11.76	-0.12	0.14	-0.68	14.04	-0.015	0.18092	0.03032	4.12	-0.03348
2015/03/26	15:07:09.000000	2.53	0.12	-1.375	18.20	11.73	-0.19	0.01	-1.43	18.61	-0.015	0.18599	0.02742	5.00	-0.02963
2015/03/26	15:07:10.000000	2.41	0.12	-4.625	23.80	11.74	-0.11	0.02	-1.21	24.21	-0.033	0.21979	0.01697	5.51	-0.05899
2015/03/26	15:07:11.000000	2.81	0.12	-0.375	29.10	11.69	-0.06	-0.06	-0.85	29.51	0.001	0.22142	0.02567	4.96	-0.02396
2015/03/26	15:07:12.000000	3.12	0.00	-3.375	33.98	11.71	-0.09	-0.19	-1.26	34.39	0.009	0.21718	0.00137	4.49	-0.01353
2015/03/26	15:07:13.000000	3.11	0.00	-7.750	38.40	11.59	-0.34	-0.26	-1.23	38.81	-0.002	0.18871	0.01027	4.24	-0.01538
2015/03/26	15:07:14.000000	2.98	0.00	-2.500	42.68	11.55	-0.05	-0.52	-0.91	43.09	-0.015	0.19319	0.03250	4.18	-0.03578
2015/03/26	15:07:15.000000	3.06	-0.12	-1.000	46.89	11.45	-0.19	-0.62	-0.94	47.30	0.018	0.19698	0.02560	4.20	0.00204
2015/03/26	15:07:16.000000	3.16	-0.12	-6.625	51.35	11.40	-0.15	-0.56	-1.13	51.76	0.002	0.19945	0.02739	4.55	-0.01591
2015/03/26	15:07:17.000000	3.27	-0.12	0.125	56.19	11.44	-0.03	-0.65	-1.03	56.60	-0.008	0.19162	0.03745	4.85	-0.02463
2015/03/26	15:07:18.000000	3.50	-0.12	-2.000	60.77	11.51	-0.10	-0.79	-1.00	61.18	-0.006	0.21722	0.02213	3.89	-0.03185
2015/03/26	15:07:19.000000	3.59	-0.12	-0.125	64.25	11.52	-0.15	-0.76	-0.75	64.66	0.015	0.20029	0.01299	2.64	-0.00636
2015/03/26	15:07:20.000000	3.62	-0.12	0.375	66.29	11.57	0.01	-0.73	-0.04	66.70	0.002	0.20557	0.01961	1.54	-0.02107
2015/03/26	15:07:21.000000	3.78	-0.12	-2.625	68.02	11.57	-0.08	-0.81	-0.11	68.43	0.001	0.20624	0.03412	2.01	-0.01779
2015/03/26	15:07:22.000000	3.69	0.00	1.500	70.03	11.65	0.11	-0.88	-0.66	70.44	-0.002	0.19260	0.02470	1.77	-0.02020
2015/03/26	15:07:23.000000	3.23	0.00	0.750	71.48	11.65	-0.11	-0.83	-0.06	71.90	-0.003	0.15291	0.00191	0.33	-0.01527
2015/03/26	15:07:24.000000	2.86	0.00	-1.750	71.15	11.71	-0.23	-0.93	0.17	71.56	-0.011	0.20247	0.02095	-0.52	-0.03200
2015/03/26	15:07:25.000000	2.92	0.00	-1.875	70.72	11.71	-0.05	-0.94	-0.33	71.13	-0.013	0.20949	0.01567	-0.29	-0.03497
2015/03/26	15:07:26.000000	3.03	0.00	3.125	70.81	11.72	0.08	-1.01	0.04	71.22	0.001	0.21022	0.02016	0.37	-0.02444
2015/03/26	15:07:27.000000	2.95	0.00	-4.375	70.66	11.67	-0.18	-1.06	0.09	71.07	-0.006	0.21417	0.02022	-0.40	-0.02599
2015/03/26	15:07:28.000000	3.25	0.00	0.750	70.25	11.64	0.09	-1.00	0.07	70.66	-0.007	0.21608	0.00496	-0.36	-0.03055
2015/03/26	15:07:29.000000	3.52	0.00	1.000	69.96	11.58	-0.14	-1.02	-0.12	70.38	0.019	0.21152	0.01692	-0.14	-0.00363
2015/03/26	15:07:30.000000	3.70	0.00	-2.125	69.79	11.58	-0.07	-0.91	0.04	70.20	-0.003	0.21840	0.01135	-0.25	-0.02774
2015/03/26	15:07:31.000000	3.84	0.00	-2.500	69.56	11.55	-0.19	-0.85	0.07	69.97	-0.007	0.20465	0.00290	-0.22	-0.02394
2015/03/26	15:07:32.000000	3.94	-0.12	-1.750	69.41	11.52	0.01	-0.92	-0.04	69.82	-0.006	0.20880	0.01677	0.19	-0.02777
2015/03/26	15:07:33.000000	4.14	-0.12	-5.125	69.79	11.48	-0.27	-0.94	-0.27	70.20	-0.012	0.20387	0.01950	0.47	-0.03146
2015/03/26	15:07:34.000000	4.28	0.00	-4.125	70.26	11.51	-0.02	-0.82	-0.27	70.68	-0.051	0.20032	-0.00900	0.22	-0.06897
2015/03/26	15:07:35.000000	4.34	-0.12	5.250	70.19	11.50	0.07	-0.87	0.19	70.60	-0.018	0.19731	0.02304	-0.05	-0.04254
2015/03/26	15:07:36.000000	4.36	-0.12	-1.750	70.41	11.51	0.01	-0.96	0.31	70.82	0.009	0.20871	0.03203	0.74	-0.01419
2015/03/26	15:07:37.000000	4.47	-0.12	1.875	71.32	11.48	0.20	-1.08	-0.11	71.73	0.004	0.20050	0.04074	0.99	-0.01605
2015/03/26	15:07:38.000000	4.11	-0.12	-1.000	71.62	11.34	0.22	-1.00	0.04	72.03	0.019	0.17580	-0.00044	-1.44	0.00291
2015/03/26	15:07:39.000000	4.09	-0.12	-1.625	69.89	11.30	0.08	-0.79	0.25	70.30	-0.000	0.20705	-0.00084	-1.79	-0.02092
2015/03/26	15:07:40.000000	4.12	-0.25	-2.375	68.37	11.21	-0.14	-0.72	0.70	68.78	0.031	0.20016	0.01080	-1.20	0.01080
2015/03/26	15:07:41.000000	4.11	-0.25	-9.250	67.38	11.19	-0.02	-0.70	0.32	67.79	-0.036	0.20821	0.02757	-0.62	-0.05621
2015/03/26	15:07:42.000000	4.39	-0.25	-2.500	67.30	11.14	-0.06	-0.63	-0.52	67.71	-0.010	0.20087	0.02232	0.58	-0.02966
2015/03/26	15:07:43.000000	4.56	-0.25	1.375	68.34	11.23	0.11	-0.54	-0.33	68.75	-0.001	0.19739	0.01045	1.10	-0.02148
2015/03/26	15:07:44.000000	4.61	-0.25	-5.750	69.58	11.24	-0.13	-0.46	-0.18	69.99	-0.007	0.20366	0.01384	1.39	-0.02815
2015/03/26	15:07:45.000000	4.86	-0.25	-1.625	71.00	11.27	-0.13	-0.42	0.28	71.41	-0.003	0.18947	0.00363	1.21	-0.02083
2015/03/26	15:07:46.000000	4.62	-0.12	-2.500	71.04	11.31	-0.20	-0.49	0.54	71.45	0.012	0.19522	0.02422	-0.26	-0.00552
2015/03/26	15:07:47.000000	4.62	-0.12	-2.750	71.02	11.39	-0.07	-0.48	0.10	71.44	-0.026	0.19524	0.03529	0.50	-0.04240
2015/03/26	15:07:48.000000	4.50	-0.12	6.375	71.78	11.40	0.27	-0.41	-0.48	72.19	0.045	0.18607	0.01709	0.77	0.02760
2015/03/26	15:07:49.000000	4.09	-0.12	-4.625	72.45	11.48	-0.23	-0.31	-0.32	72.87	-0.017	0.17505	-0.00815	0.11	-0.02960
2015/03/26	15:07:50.000000	3.78	-0.12	1.125	72.34	11.51	0.04	-0.21	0.26	72.75	-0.014	0.18607	-0.01215	-0.35	-0.03508
2015/03/26	15:07:51.000000	3.66	-0.12	-2.375	71.82	11.48	0.01	-0.29	0.25	72.23	0.004	0.20158	0.00981	-0.45	-0.01468
2015/03/26	15:07:52.000000	3.75	-0.12	-3.625	71.63	11.44	-0.07	-0.34	-0.27	72.04	0.006	0.19550	-0.00267	-0.03	-0.00948
2015/03/26	15:07:53.000000	3.67	0.00	1.625	71.79	11.42	0.05	-0.20	-0.19	72.20	-0.017	0.18373	-0.00729	0.12	-0.03471
2015/03/26	15:07:54.000000	3.30	-0.12	3.125	71.38	11.40	0.11	-0.25	0.48	71.79	0.025	0.19089	0.00789	-0.82	0.00403
2015/03/26	15:07:55.000000	3.19	0.00	-6.000	70.73	11.40	-0.25	-0.26	-0.09	71.14	0.011	0.19398	0.00662	-0.27	-0.00116
2015/03/26	15:07:56.000000	3.08	0.00	2.375	70.76	11.45	0.20	-0.23	0.03	71.17	-0.038	0.19821	0.01202	0.20	-0.06010
2015/03/26	15:07:57.000000	3.16	0.00	5.750	71.36	11.48	0.27	-0.35	-0.29	71.77	-0.000	0.20543	0.02592	1.12	-0.02455
2015/03/26	15:07:58.000000	3.34	0.00	1.625	72.72	11.49	0.02	-0.28	-0.59	73.13	0.025	0.22249	0.00543	1.33	0.00035
2015/03/26	15:07:59.000000	3.69	0.00	-6.125	73.73	11.41	-0.44	-0.30	0.08	74.14	0.010	0.19737	-0.00871	0.02	-0.00400
2015/03/26	15:08:00.000000	3.86	0.00	2.250	72.63	11.42	0.23	-0.33	0.43	73.04	-0.045	0.22629	0.01151	-1.55	-0.07710
2015/03/26	15:08:01.000000	4.31	0.00	6.625	71.41	11.39	0.36	-0.36	-0.02	71.82	0.002	0.21066	0.01361	-0.59	-0.02327
2015/03/26	15:08:02.000000	4.55	0.00	3.000	71.31	11.39	0.13	-0.43	-0.29	71.72	0.021	0.20815	0.00394	0.23	-0.00536
2015/03/26	15:08:03.000000	4.69	0.00	-0.750	71.31	11.33	-0.00	-0.49	0.49	71.72	0.012	0.18214	-0.01396	-0.83	-0.00023
2015/03/26	15:08:04.000000	4.97	0.00	-6.375	70.02	11.26	-0.32	-0.48	0.48	70.43	0.004	0.21909	0.01744	-0.89	-0.01428
2015/03/26	15:08:05.000000	5.48	0.00	-5.500	69.77	11.26	-0.43	-0.39	0.55	70.18	-0.049	0.21419	0.02066	0.26	-0.07341
2015/03/26	15:08:06.000000	5.77	0.00	5.125	69.94	11.27	-0.00	-0.39	0.50	70.35	0.037	0.21233	0.03328	0.23	0.01636
2015/03/26	15:08:07.000000	5.81	0.00	-6.625	70.36	11.29	-0.19	-0.50	0.22	70.78	-0.009	0.19287	0.03928	0.87	-0.02472
2015/03/26	15:08:08.000000	5.83	0.00	-0.750	71.42	11.29	-0.01	-0.40	0.34	71.83	-0.052	0.19362	0.04285	1.15	-0.07758
2015/03/26	15:08:09.000000	5.83	0.00	10.250	72.40	11.36	0.31	-0.22	0.30	72.81	0.035	0.19249	0.02084	0.72	0.01102
2015/03/26	15:08:10.000000	5.66	0.00	5.375	72.63	11.40	-0.01	-0.12	0.64	73.04	0.074	0.18489	0.01210	-0.28	0.06293
2015/03/26	15:08:11.000000	5.52	0.00	-9.500	72.10	11.45	-0.28	0.04	0.63	72.51	0.005	0.20125	0.02019	-0.54	-0.00549
2015/03/26	15:08:12.000000	5.72	0.00	-1.625	71.92	11.45	0.10	0.04	0.40	72.33	-0.050	0.19893	0.02615	0.27	-0.07352
2015/03/26	15:08:13.000000	5.83	0.00	6.875	72.43	11.30	0.15	0.04	-0.01	72.84	0.035	0.20093	0.02628	0.76	0.01012
2015/03/26	15:08:14.000000	5.84	-0.12	-3.125	73.32	11.22	0.13	0.05	0.13	73.73	0.033	0.19527	0.01521	0.88	0.01733
2015/03/26	15:08:15.000000	5.47	-0.12	-11.500	73.88	11.11	-0.12	-0.20	-0.13	74.29	-0.020	0.14256	-0.00566	-0.41	-0.02319
2015/03/26	15:08:16.000000	4.44	-0.12	4.375	72.14	11.14	0.21	-0.06	1.53	72.55	-0.014	0.15553	-0.00963	-2.98	-0.02463
2015/03/26	15:08:17.000000	4.09	0.00	8.750	68.22	11.19	0.06	0.12	1.10	68.64	0.019	0.18756	-0.01492	-4.58	-0.00284
2015/03/26	15:08:18.000000	4.23	0.00	4.125	63.16	11.29	0.17	0.14	1.38	63.57	0.065	0.21245	-0.00798	-5.21	0.04457
2015/03/26	15:08:19.000000	4.14	0.00	-5.250	56.98	11.34	0.04	0.35	1.50	57.39	-0.061	0.18375	-0.04155	-7.21	-0.07211
2015/03/26	15:08:20.000000	4.44	0.12	3.375	49.63	11.41	-0.01	0.31	1.42	50.05	-0.019	0.20915	-0.02661	-7.08	-0.04938
2015/03/26	15:08:21.000000	4.70	0.12	9.875	42.47	11.42	-0.06	0.23	0.94	42.88	0.025	0.20404	-0.05200	-7.01	-0.00052
2015/03/26	15:08:22.000000	4.61	0.12	1.000	34.64	11.36	-0.07	0.35	2.07	35.05	0.057	0.20276	-0.05310	-8.26	0.04265
2015/03/26	15:08:23.000000	4.92	0.12	-13.625	26.17	11.50	-0.44	0.33	1.97	26.59	-0.088	0.20609	-0.03429	-8.09	-0.10349
2015/03/26	15:08:24.000000	5.22	0.12	8.000	18.06	11.51	0.39	0.31	1.60	18.47	-0.068	0.19740	-0.04790	-7.69	-0.09824
2015/03/26	15:08:25.000000	5.34	0.12	10.875	10.69	11.40	0.37	0.38	1.47	11.10	0.041	0.20470	-0.03876	-6.62	0.01498
2015/03/26	15:08:26.000000	5.53	0.12	-7.875	4.44	11.40	-0.24	0.30	1.64	4.85	0.012	0.20724	-0.01160	-5.39	-0.00514
2015/03/26	15:08:27.000000	5.89	0.12	-2.750	-0.65	11.36	0.00	0.25	1.27	-0.24	-0.040	0.21606	-0.00945	-4.40	-0.06670
2015/03/26	15:08:28.000000	6.38	0.00	14.250	-4.91	11.30	0.40	0.28	0.86	-4.50	0.012	0.20607	-0.02669	-4.03	-0.01924
2015/03/26	15:08:29.000000	6.78	0.00	3.250	-9.27	11.24	-0.05	0.51	0.87	-8.86	0.052	0.21643	-0.04768	-4.61	0.02803
2015/03/26	15:08:30.000000	6.77	0.00	-7.625	-13.60	11.20	-0.46	0.56	0.65	-13.18	-0.049	0.11600	-0.01291	-3.02	-0.04958
2015/03/26	15:08:31.000000	5.88	0.00	18.000	-14.77	11.21	0.69	0.45	-0.62	-14.35	0.011	0.17174	-0.00735	0.35	-0.01602
2015/03/26	15:08:32.000000	5.94	0.00	3.375	-14.09	11.24	-0.06	0.39	-0.53	-13.67	0.077	0.18037	-0.03137	0.69	0.06020
2015/03/26	15:08:33.000000	5.70	0.00	-9.875	-14.16	11.27	-0.32	0.43	-0.19	-13.74	-0.007	0.19359	-0.02483	-0.19	-0.01625
2015/03/26	15:08:34.000000	5.91	0.00	-4.125	-14.11	11.28	-0.24	0.44	-0.18	-13.70	-0.038	0.19450	-0.01991	0.27	-0.05763
2015/03/26	15:08:35.000000	6.16	0.00	9.750	-13.88	11.35	0.29	0.38	-0.31	-13.47	0.000	0.21365	-0.01921	0.26	-0.02971
2015/03/26	15:08:36.000000	6.67	0.00	1.125	-13.68	11.32	-0.10	0.37	-0.78	-13.26	0.032	0.21803	-0.03441	0.18	0.01350
2015/03/26	15:08:37.000000	7.02	0.00	-1.375	-13.67	11.34	-0.12	0.32	-0.45	-13.26	0.035	0.21396	-0.02519	-0.13	0.01883
2015/03/26	15:08:38.000000	7.20	0.12	-4.250	-13.63	11.41	0.10	0.34	-0.11	-13.21	-0.044	0.20520	-0.01982	0.19	-0.06660
2015/03/26	15:08:39.000000	7.42	0.00	5.625	-13.42	11.36	0.30	0.47	0.19	-13.01	-0.018	0.20248	-0.00024	0.26	-0.04431
2015/03/26	15:08:40.000000	7.61	0.00	0.625	-13.17	11.24	-0.07	0.48	0.02	-12.76	0.057	0.20282	0.00121	0.27	0.03479
2015/03/26	15:08:41.000000	7.78	0.00	-12.625	-12.88	11.29	-0.17	0.57	0.22	-12.47	-0.007	0.20497	0.00314	0.23	-0.02383
2015/03/26	15:08:42.000000	7.86	0.00	3.375	-12.70	11.35	-0.07	0.69	-0.17	-12.29	-0.015	0.19133	-0.02661	-0.02	-0.03542
2015/03/26	15:08:43.000000	7.91	0.00	9.250	-12.81	11.32	0.33	0.67	-0.29	-12.39	0.024	0.19734	-0.02325	-0.22	0.00009
2015/03/26	15:08:44.000000	8.00	0.00	-8.250	-12.96	11.29	-0.37	0.69	0.37	-12.55	-0.014	0.19966	-0.00029	-0.11	-0.02849
2015/03/26	15:08:45.000000	8.08	0.00	-10.000	-13.10	11.30	-0.35	0.81	0.28	-12.69	-0.036	0.21341	-0.01323	-0.22	-0.05659
2015/03/26	15:08:46.000000	8.36	0.00	13.250	-13.42	11.30	0.31	0.72	-0.59	-13.01	0.036	0.21922	-0.03513	-0.35	0.00423
2015/03/26	15:08:47.000000	8.58	0.00	-2.000	-13.80	11.30	-0.06	0.61	-0.04	-13.39	-0.005	0.20639	-0.00764	-0.39	-0.02597
2015/03/26	15:08:48.000000	8.66	0.00	-7.000	-14.21	11.32	-0.22	0.73	0.60	-13.80	-0.020	0.20526	0.00484	-0.38	-0.03876
2015/03/26	15:08:49.000000	8.70	0.00	13.625	-14.59	11.33	0.35	0.69	-0.38	-14.18	-0.001	0.19714	-0.02917	-0.42	-0.02675
2015/03/26	15:08:50.000000	8.78	0.00	-2.750	-14.93	11.32	-0.06	0.59	0.18	-14.51	0.039	0.19965	0.00108	-0.30	0.02026
2015/03/26	15:08:51.000000	8.83	0.00	-5.375	-15.14	11.30	-0.19	0.71	-0.25	-14.73	0.006	0.19423	-0.02553	-0.19	-0.00935
2015/03/26	15:08:52.000000	8.86	0.00	1.375	-15.24	11.31	-0.10	0.56	0.01	-14.83	-0.037	0.19258	-0.00508	-0.00	-0.05666
2015/03/26	15:08:53.000000	8.94	0.00	0.500	-15.18	11.33	-0.16	0.58	0.06	-14.77	0.033	0.21381	0.00905	0.14	0.00848
2015/03/26	15:08:54.000000	9.09	0.00	-4.750	-14.99	11.31	-0.34	0.63	-0.34	-14.58	-0.003	0.20436	-0.03210	0.14	-0.01839
2015/03/26	15:08:55.000000	9.25	0.00	-5.125	-14.88	11.34	-0.13	0.64	0.45	-14.47	-0.041	0.21053	0.00079	0.13	-0.06186
2015/03/26	15:08:56.000000	9.41	0.00	8.875	-14.86	11.31	0.15	0.48	-0.60	-14.45	0.016	0.21056	-0.02725	0.03	-0.01158
2015/03/26	15:08:57.000000	9.55	0.00	-8.375	-14.75	11.28	-0.28	0.47	0.60	-14.34	0.016	0.21098	0.01698	0.20	0.00179
2015/03/26	15:08:58.000000	9.66	0.00	-0.125	-14.59	11.32	0.11	0.41	-0.74	-14.18	-0.038	0.19818	-0.03227	0.10	-0.05937
2015/03/26	15:08:59.000000	9.77	0.00	-0.125	-14.38	11.30	0.08	0.35	0.48	-13.97	-0.022	0.19933	0.02147	0.29	-0.04596
2015/03/26	15:09:00.000000	9.78	0.00	11.750	-14.09	11.28	0.20	0.34	-0.61	-13.68	0.047	0.19502	-0.01556	0.25	0.02855
2015/03/26	15:09:01.000000	9.81	0.00	-8.000	-13.79	11.32	-0.19	0.43	0.35	-13.38	0.045	0.20139	0.01285	0.34	0.03397
2015/03/26	15:09:02.000000	9.81	0.00	-1.500	-13.52	11.39	0.06	0.29	-0.19	-13.11	-0.076	0.18904	-0.00768	0.24	-0.09891
2015/03/26	15:09:03.000000	9.80	0.00	9.000	-13.24	11.36	0.21	0.39	-0.24	-12.83	0.062	0.20236	-0.01793	0.29	0.03609
2015/03/26	15:09:04.000000	9.81	0.00	-8.375	-13.00	11.37	-0.15	0.34	0.16	-12.59	-0.033	0.20059	0.00275	0.23	-0.04947
2015/03/26	15:09:05.000000	9.78	0.00	6.750	-12.79	11.35	0.17	0.31	-0.47	-12.38	0.014	0.19960	-0.01521	0.24	-0.00800
2015/03/26	15:09:06.000000	9.77	0.00	-0.500	-12.56	11.34	0.02	0.27	0.42	-12.15	0.010	0.19749	0.01683	0.24	-0.00703
2015/03/26	15:09:07.000000	9.69	0.00	2.875	-12.39	11.31	-0.11	0.26	-0.45	-11.98	0.028	0.16742	-0.03220	-0.14	0.01546
2015/03/26	15:09:08.000000	9.58	0.00	-9.250	-13.00	11.35	-0.32	0.35	0.51	-12.59	-0.013	0.19691	0.00832	-0.49	-0.02812
2015/03/26	15:09:09.000000	9.58	0.00	7.375	-13.35	11.36	0.31	0.28	-0.62	-12.94	-0.029	0.18431	-0.03041	-0.43	-0.05347
2015/03/26	15:09:10.000000	9.55	0.00	1.125	-13.81	11.31	0.05	0.40	0.55	-13.40	0.048	0.19286	0.00533	-0.44	0.02869
2015/03/26	15:09:11.000000	9.44	0.00	-3.750	-14.19	11.35	0.15	0.35	-0.32	-13.78	-0.015	0.18248	-0.02048	-0.35	-0.02940
2015/03/26	15:09:12.000000	9.27	0.00	1.625	-14.44	11.38	0.17	0.43	0.53	-14.03	-0.026	0.18428	0.01488	-0.12	-0.04901
2015/03/26	15:09:13.000000	9.08	0.00	8.750	-14.49	11.36	0.24	0.38	-0.64	-14.08	0.028	0.18388	-0.02885	0.03	0.00616
2015/03/26	15:09:14.000000	8.88	0.00	-3.375	-14.43	11.32	-0.17	0.43	0.59	-14.02	0.046	0.18915	0.01575	0.06	0.03464
2015/03/26	15:09:15.000000	8.62	0.00	-12.375	-14.40	11.33	-0.36	0.46	-0.26	-13.99	-0.037	0.17717	-0.02534	0.02	-0.04453
2015/03/26	15:09:16.000000	8.42	0.00	3.875	-14.37	11.35	0.23	0.30	-0.11	-13.96	-0.040	0.18893	0.00519	0.06	-0.06464
2015/03/26	15:09:17.000000	8.55	0.00	8.125	-14.24	11.32	0.36	0.45	0.37	-13.83	0.036	0.21318	0.00845	0.02	0.00645
2015/03/26	15:09:18.000000	8.84	0.00	4.125	-14.21	11.37	0.15	0.44	-0.50	-13.80	0.013	0.20786	-0.02969	0.00	-0.01082
2015/03/26	15:09:19.000000	9.22	0.00	3.750	-14.14	11.37	0.14	0.43	0.08	-13.72	0.015	0.22424	0.00417	0.06	-0.01379
2015/03/26	15:09:20.000000	9.73	0.00	-1.625	-14.07	11.33	-0.05	0.47	-0.47	-13.66	0.039	0.22417	-0.02367	0.06	0.01765
2015/03/26	15:09:21.000000	10.22	0.00	-11.750	-13.96	11.33	-0.25	0.29	0.50	-13.55	-0.055	0.22055	0.01328	0.24	-0.07246
2015/03/26	15:09:22.000000	10.61	0.00	2.250	-13.81	11.34	0.02	0.22	-0.45	-13.40	-0.055	0.20795	-0.02185	0.03	-0.07321
2015/03/26	15:09:23.000000	10.88	0.00	6.625	-13.83	11.29	-0.01	0.30	0.06	-13.42	0.048	0.21420	-0.00389	-0.14	0.02390
2015/03/26	15:09:24.000000	11.25	0.00	-12.500	-13.89	11.29	-0.37	0.26	0.68	-13.48	-0.030	0.21912	0.01572	0.15	-0.04956
2015/03/26	15:09:25.000000	11.59	0.00	0.750	-13.72	11.29	0.13	0.28	-0.22	-13.31	-0.037	0.21217	-0.01266	0.15	-0.06653
2015/03/26	15:09:26.000000	11.95	-0.12	8.000	-13.53	11.24	0.09	0.35	-0.09	-13.12	0.069	0.21992	-0.00443	0.05	0.04561
2015/03/26	15:09:27.000000	12.30	-0.12	-9.500	-13.46	11.24	-0.28	0.42	-0.16	-13.05	0.013	0.20935	-0.02278	0.01	0.00134
2015/03/26	15:09:28.000000	12.47	0.00	-7.000	-13.55	11.29	-0.15	0.42	-0.27	-13.14	-0.047	0.20148	-0.02296	-0.28	-0.07117
2015/03/26	15:09:29.000000	12.62	0.00	7.125	-13.88	11.32	0.09	0.40	-0.19	-13.47	-0.013	0.20442	-0.02193	-0.42	-0.03470
2015/03/26	15:09:30.000000	12.78	0.00	0.375	-14.26	11.32	0.06	0.42	-0.30	-13.85	0.050	0.20732	-0.02786	-0.37	0.03395
2015/03/26	15:09:31.000000	12.83	0.00	-6.625	-14.54	11.32	-0.13	0.34	-0.40	-14.13	-0.035	0.18102	-0.01691	-0.22	-0.04526
2015/03/26	15:09:32.000000	12.59	0.00	12.000	-14.44	11.31	0.33	0.39	-0.61	-14.02	0.010	0.17732	-0.01457	0.33	-0.01337
2015/03/26	15:09:33.000000	12.20	0.00	6.375	-14.03	11.31	0.05	0.35	-0.31	-13.62	0.060	0.18225	-0.00996	0.33	0.04414
2015/03/26	15:09:34.000000	11.91	0.00	-2.500	-13.71	11.37	-0.17	0.44	-0.28	-13.30	0.019	0.18752	-0.01051	0.19	0.00421
2015/03/26	15:09:35.000000	11.66	0.00	-3.250	-13.50	11.37	-0.02	0.49	0.22	-13.09	-0.043	0.17836	-0.00365	0.23	-0.05681
2015/03/26	15:09:36.000000	11.42	0.00	11.500	-13.30	11.30	0.21	0.32	0.03	-12.89	0.026	0.18837	0.00392	0.26	0.00137
2015/03/26	15:09:37.000000	11.16	0.00	-0.375	-13.18	11.31	-0.09	0.22	0.27	-12.76	0.049	0.18465	0.00717	0.06	0.03569
2015/03/26	15:09:38.000000	10.86	0.00	-13.500	-13.12	11.40	-0.39	0.44	0.07	-12.71	-0.072	0.17984	-0.01521	-0.06	-0.08348
2015/03/26	15:09:39.000000	10.55	0.12	8.750	-13.20	11.39	0.25	0.44	-0.38	-12.79	-0.052	0.17438	-0.01921	-0.16	-0.07262
2015/03/26	15:09:40.000000	10.27	0.00	17.750	-13.43	11.34	0.39	0.46	0.56	-13.02	0.112	0.18863	0.00798	-0.27	0.08882
2015/03/26	15:09:41.000000	10.00	0.00	-10.875	-13.74	11.33	-0.40	0.33	-0.06	-13.33	0.040	0.18634	-0.01268	-0.27	0.03514
2015/03/26	15:09:42.000000	9.67	0.12	-9.625	-13.88	11.39	-0.18	0.46	0.44	-13.47	-0.118	0.17343	0.00597	-0.02	-0.13509
2015/03/26	15:09:43.000000	9.38	0.00	13.625	-13.90	11.33	0.23	0.40	-0.01	-13.49	0.026	0.18442	0.00023	-0.01	-0.00014
2015/03/26	15:09:44.000000	9.31	0.00	0.625	-13.87	11.32	-0.18	0.56	0.02	-13.46	0.028	0.20964	-0.01357	-0.05	0.01062
2015/03/26	15:09:45.000000	9.66	0.00	-11.875	-14.07	11.34	-0.42	0.51	0.11	-13.66	-0.012	0.20940	-0.01360	-0.32	-0.02913
2015/03/26	15:09:46.000000	9.97	0.00	7.625	-14.40	11.33	0.35	0.54	0.13	-13.99	-0.049	0.20358	-0.01239	-0.40	-0.07819
2015/03/26	15:09:47.000000	10.28	0.00	8.875	-14.82	11.26	0.02	0.51	0.30	-14.41	0.103	0.21143	-0.01181	-0.35	0.07942
2015/03/26	15:09:48.000000	10.56	0.00	-20.500	-15.17	11.35	-0.60	0.46	-0.45	-14.76	-0.080	0.20540	-0.02539	-0.39	-0.09514
2015/03/26	15:09:49.000000	10.61	0.00	18.875	-15.47	11.34	0.39	0.44	0.04	-15.06	-0.038	0.17584	0.01120	0.10	-0.06644
2015/03/26	15:09:50.000000	10.17	0.00	2.625	-14.84	11.25	-0.23	0.29	0.05	-14.43	0.169	0.19496	-0.00507	0.60	0.15511
