YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer
2015/04/13	14:57:56.000000	6.50	-32.00	6.06	0.01000	-29.50	-29.50	655.00
2015/04/13	14:57:57.000000	0.00	-48.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:57:58.000000	7.56	16.00	7.06	0.01163	-29.50	-29.50	659.00
2015/04/13	14:57:59.000000	6.31	448.00	5.94	0.00975	-29.50	-29.50	657.00
2015/04/13	14:58:00.000000	3.44	-336.00	3.19	0.00525	-29.50	-29.50	655.00
2015/04/13	14:58:01.000000	0.00	-112.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:58:02.000000	0.00	240.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	14:58:03.000000	7.00	-192.00	6.50	0.01075	-29.50	-29.50	657.00
2015/04/13	14:58:04.000000	3.75	-48.00	3.50	0.00575	-29.50	-29.50	654.00
2015/04/13	14:58:05.000000	6.38	-16.00	5.94	0.00981	-29.50	-29.50	656.00
2015/04/13	14:58:06.000000	4.56	160.00	4.25	0.00700	-29.75	-29.75	655.00
2015/04/13	14:58:07.000000	1.81	-64.00	1.69	0.00275	-29.75	-29.75	655.00
2015/04/13	14:58:08.000000	0.00	-64.00	0.00	0.00000	-29.75	-29.75	653.00
2015/04/13	14:58:09.000000	4.75	-16.00	4.38	0.00725	-29.75	-29.75	654.00
2015/04/13	14:58:10.000000	0.00	0.00	0.00	0.00000	-29.75	-29.75	655.00
2015/04/13	14:58:11.000000	1.94	-16.00	1.81	0.00294	-29.75	-29.75	655.00
2015/04/13	14:58:12.000000	1.25	16.00	1.12	0.00188	-29.75	-29.75	655.00
2015/04/13	14:58:13.000000	0.00	-64.00	0.00	0.00000	-29.75	-29.75	654.00
2015/04/13	14:58:14.000000	8.12	16.00	7.56	0.01244	-29.75	-29.75	658.00
2015/04/13	14:58:15.000000	4.62	64.00	4.31	0.00706	-29.75	-29.75	655.00
2015/04/13	14:58:16.000000	6.88	144.00	6.44	0.01056	-29.75	-29.75	658.00
2015/04/13	14:58:17.000000	0.00	-96.00	0.00	0.00000	-29.75	-29.75	656.00
2015/04/13	14:58:18.000000	7.00	48.00	6.50	0.01075	-29.75	-29.75	655.00
2015/04/13	14:58:19.000000	0.00	-64.00	0.00	0.00000	-29.75	-29.75	658.00
2015/04/13	14:58:20.000000	7.88	-16.00	7.31	0.01206	-29.75	-29.75	655.00
2015/04/13	14:58:21.000000	7.44	-48.00	6.94	0.01144	-29.75	-29.75	658.00
2015/04/13	14:58:22.000000	0.00	-96.00	0.00	0.00000	-29.75	-29.75	653.00
2015/04/13	14:58:23.000000	0.00	48.00	0.00	0.00000	-29.75	-29.75	653.00
2015/04/13	14:58:24.000000	4.50	0.00	4.19	0.00688	-29.75	-29.75	656.00
2015/04/13	14:58:25.000000	2.12	16.00	2.00	0.00331	-29.75	-29.75	653.00
2015/04/13	14:58:26.000000	0.00	0.00	0.00	0.00000	-29.75	-29.75	654.00
2015/04/13	14:58:27.000000	2.00	0.00	1.88	0.00306	-29.75	-29.75	653.00
2015/04/13	14:58:28.000000	5.56	48.00	5.19	0.00856	-29.75	-29.75	654.00
2015/04/13	14:58:29.000000	0.00	192.00	0.00	0.00000	-29.75	-29.75	660.00
2015/04/13	14:58:30.000000	4.69	-144.00	4.38	0.00719	-29.75	-29.75	655.00
2015/04/13	14:58:31.000000	5.56	-48.00	5.19	0.00856	-29.75	-29.75	655.00
2015/04/13	14:58:32.000000	1.50	48.00	1.38	0.00231	-29.75	-29.75	654.00
2015/04/13	14:58:33.000000	2.06	-96.00	1.88	0.00313	-29.75	-29.75	653.00
2015/04/13	14:58:34.000000	1.00	16.00	0.94	0.00150	-29.75	-29.75	654.00
2015/04/13	14:58:35.000000	1.31	0.00	1.19	0.00200	-29.75	-29.75	654.00
2015/04/13	14:58:36.000000	1.50	48.00	1.38	0.00231	-29.75	-29.75	653.00
2015/04/13	14:58:37.000000	3.88	0.00	3.62	0.00594	-29.75	-29.75	654.00
2015/04/13	14:58:38.000000	6.12	16.00	5.69	0.00938	-29.75	-29.75	657.00
2015/04/13	14:58:39.000000	0.00	16.00	0.00	0.00000	-29.75	-29.75	657.00
2015/04/13	14:58:40.000000	5.44	144.00	5.06	0.00838	-29.50	-29.50	654.00
2015/04/13	14:58:41.000000	0.00	-272.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	14:58:42.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	14:58:43.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:58:44.000000	4.25	-16.00	3.94	0.00650	-29.50	-29.50	657.00
2015/04/13	14:58:45.000000	4.56	96.00	4.25	0.00700	-29.50	-29.50	654.00
2015/04/13	14:58:46.000000	7.50	16.00	7.00	0.01156	-29.50	-29.50	656.00
2015/04/13	14:58:47.000000	5.44	-64.00	5.00	0.00831	-29.50	-29.50	655.00
2015/04/13	14:58:48.000000	3.38	-32.00	3.12	0.00513	-29.50	-29.50	654.00
2015/04/13	14:58:49.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	655.00
2015/04/13	14:58:50.000000	7.12	64.00	6.62	0.01094	-29.50	-29.50	660.00
2015/04/13	14:58:51.000000	2.19	16.00	2.06	0.00344	-29.50	-29.50	657.00
2015/04/13	14:58:52.000000	0.00	64.00	0.00	0.00000	-29.50	-29.50	656.00
2015/04/13	14:58:53.000000	7.50	-64.00	7.00	0.01150	-29.50	-29.50	655.00
2015/04/13	14:58:54.000000	9.12	-64.00	8.50	0.01400	-29.50	-29.50	658.00
2015/04/13	14:58:55.000000	1.31	112.00	1.19	0.00200	-29.50	-29.50	653.00
2015/04/13	14:58:56.000000	4.31	-16.00	4.00	0.00663	-29.50	-29.50	655.00
2015/04/13	14:58:57.000000	1.12	0.00	1.00	0.00169	-29.50	-29.50	654.00
2015/04/13	14:58:58.000000	5.50	0.00	5.12	0.00844	-29.50	-29.50	654.00
2015/04/13	14:58:59.000000	6.88	0.00	6.44	0.01056	-29.50	-29.50	656.00
2015/04/13	14:59:00.000000	6.25	16.00	5.88	0.00963	-29.50	-29.50	654.00
2015/04/13	14:59:01.000000	8.81	144.00	8.25	0.01356	-29.50	-29.50	661.00
2015/04/13	14:59:02.000000	0.00	-224.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:59:03.000000	4.38	0.00	4.06	0.00675	-29.50	-29.50	654.00
2015/04/13	14:59:04.000000	3.19	-16.00	3.00	0.00494	-29.50	-29.50	654.00
2015/04/13	14:59:05.000000	5.31	16.00	4.94	0.00813	-29.50	-29.50	655.00
2015/04/13	14:59:06.000000	7.44	0.00	6.94	0.01144	-29.50	-29.50	656.00
2015/04/13	14:59:07.000000	7.88	64.00	7.31	0.01206	-29.50	-29.50	659.00
2015/04/13	14:59:08.000000	2.12	-64.00	2.00	0.00331	-29.50	-29.50	658.00
2015/04/13	14:59:09.000000	0.00	144.00	0.00	0.00000	-29.50	-29.50	660.00
2015/04/13	14:59:10.000000	4.38	16.00	4.06	0.00675	-29.50	-29.50	654.00
2015/04/13	14:59:11.000000	3.38	-192.00	3.12	0.00513	-29.50	-29.50	653.00
2015/04/13	14:59:12.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:59:13.000000	5.00	48.00	4.62	0.00763	-29.50	-29.50	657.00
2015/04/13	14:59:14.000000	6.69	48.00	6.25	0.01031	-29.50	-29.50	656.00
2015/04/13	14:59:15.000000	6.75	16.00	6.31	0.01038	-29.50	-29.50	655.00
2015/04/13	14:59:16.000000	0.00	96.00	0.00	0.00000	-29.50	-29.50	660.00
2015/04/13	14:59:17.000000	5.00	112.00	4.62	0.00763	-29.50	-29.50	656.00
2015/04/13	14:59:18.000000	5.94	-384.00	5.56	0.00913	-29.50	-29.50	655.00
2015/04/13	14:59:19.000000	5.12	96.00	4.75	0.00788	-29.50	-29.50	655.00
2015/04/13	14:59:20.000000	5.25	-32.00	4.88	0.00800	-29.50	-29.50	655.00
2015/04/13	14:59:21.000000	3.06	-48.00	2.81	0.00463	-29.50	-29.50	654.00
2015/04/13	14:59:22.000000	2.94	0.00	2.75	0.00456	-29.50	-29.50	653.00
2015/04/13	14:59:23.000000	6.56	-48.00	6.12	0.01006	-29.50	-29.50	657.00
2015/04/13	14:59:24.000000	2.94	96.00	2.75	0.00456	-29.50	-29.50	653.00
2015/04/13	14:59:25.000000	3.19	-96.00	3.00	0.00494	-29.50	-29.50	653.00
2015/04/13	14:59:26.000000	0.50	-16.00	0.44	0.00075	-29.50	-29.50	653.00
2015/04/13	14:59:27.000000	6.62	64.00	6.19	0.01019	-29.50	-29.50	656.00
2015/04/13	14:59:28.000000	3.06	64.00	2.81	0.00463	-29.50	-29.50	653.00
2015/04/13	14:59:29.000000	4.50	-160.00	4.19	0.00688	-29.50	-29.50	654.00
2015/04/13	14:59:30.000000	4.25	16.00	3.94	0.00650	-29.50	-29.50	654.00
2015/04/13	14:59:31.000000	5.38	0.00	5.00	0.00819	-29.50	-29.50	653.00
2015/04/13	14:59:32.000000	4.50	64.00	4.19	0.00694	-29.50	-29.50	654.00
2015/04/13	14:59:33.000000	3.06	16.00	2.81	0.00463	-29.50	-29.50	654.00
2015/04/13	14:59:34.000000	0.00	-64.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:59:35.000000	2.88	-16.00	2.69	0.00438	-29.50	-29.50	653.00
2015/04/13	14:59:36.000000	3.31	-16.00	3.06	0.00506	-29.50	-29.50	654.00
2015/04/13	14:59:37.000000	2.69	0.00	2.50	0.00412	-29.50	-29.50	654.00
2015/04/13	14:59:38.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	655.00
2015/04/13	14:59:39.000000	5.88	16.00	5.50	0.00906	-29.50	-29.50	655.00
2015/04/13	14:59:40.000000	0.00	-64.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	14:59:41.000000	4.06	64.00	3.75	0.00619	-29.50	-29.50	654.00
2015/04/13	14:59:42.000000	4.00	16.00	3.75	0.00613	-29.50	-29.50	654.00
2015/04/13	14:59:43.000000	4.44	-16.00	4.12	0.00681	-29.50	-29.50	653.00
2015/04/13	14:59:44.000000	4.88	48.00	4.56	0.00750	-29.50	-29.50	655.00
2015/04/13	14:59:45.000000	5.81	16.00	5.38	0.00888	-29.50	-29.50	656.00
2015/04/13	14:59:46.000000	5.81	0.00	5.38	0.00888	-29.50	-29.50	656.00
2015/04/13	14:59:47.000000	8.00	-32.00	7.44	0.01225	-29.50	-29.50	655.00
2015/04/13	14:59:48.000000	5.75	32.00	5.38	0.00881	-29.50	-29.50	656.00
2015/04/13	14:59:49.000000	6.56	-16.00	6.12	0.01013	-29.50	-29.50	655.00
2015/04/13	14:59:50.000000	5.75	16.00	5.38	0.00881	-29.50	-29.50	655.00
2015/04/13	14:59:51.000000	3.81	-48.00	3.56	0.00588	-29.50	-29.50	655.00
2015/04/13	14:59:52.000000	1.94	32.00	1.81	0.00294	-29.50	-29.50	655.00
2015/04/13	14:59:53.000000	2.88	0.00	2.69	0.00438	-29.50	-29.50	654.00
2015/04/13	14:59:54.000000	3.81	-64.00	3.56	0.00588	-29.50	-29.50	655.00
2015/04/13	14:59:55.000000	4.06	-16.00	3.81	0.00631	-29.50	-29.50	653.00
2015/04/13	14:59:56.000000	9.50	96.00	8.81	0.01456	-29.50	-29.50	657.00
2015/04/13	14:59:57.000000	5.00	-16.00	4.62	0.00763	-29.50	-29.50	655.00
2015/04/13	14:59:58.000000	4.06	-64.00	3.75	0.00619	-29.50	-29.50	653.00
2015/04/13	14:59:59.000000	0.00	-32.00	0.00	0.00000	-29.50	-29.50	656.00
2015/04/13	15:00:00.000000	7.25	240.00	6.75	0.01119	-29.50	-29.50	655.00
2015/04/13	15:00:01.000000	5.00	-272.00	4.69	0.00769	-29.50	-29.50	654.00
2015/04/13	15:00:02.000000	2.19	16.00	2.06	0.00344	-29.50	-29.50	655.00
2015/04/13	15:00:03.000000	0.00	-16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:04.000000	4.69	96.00	4.38	0.00719	-29.50	-29.50	655.00
2015/04/13	15:00:05.000000	2.69	-48.00	2.50	0.00412	-29.50	-29.50	653.00
2015/04/13	15:00:06.000000	2.56	-48.00	2.44	0.00400	-29.50	-29.50	654.00
2015/04/13	15:00:07.000000	0.00	-16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:08.000000	2.19	64.00	2.06	0.00344	-29.50	-29.50	654.00
2015/04/13	15:00:09.000000	5.81	0.00	5.38	0.00888	-29.50	-29.50	655.00
2015/04/13	15:00:10.000000	0.00	64.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:11.000000	3.62	-16.00	3.38	0.00556	-29.50	-29.50	654.00
2015/04/13	15:00:12.000000	5.06	-16.00	4.69	0.00775	-29.50	-29.50	654.00
2015/04/13	15:00:13.000000	4.81	0.00	4.50	0.00738	-29.50	-29.50	655.00
2015/04/13	15:00:14.000000	2.69	0.00	2.50	0.00412	-29.50	-29.50	653.00
2015/04/13	15:00:15.000000	0.00	-16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:16.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:17.000000	0.00	-16.00	0.00	0.00000	-29.50	-29.50	653.00
2015/04/13	15:00:18.000000	5.69	48.00	5.25	0.00869	-29.50	-29.50	654.00
2015/04/13	15:00:19.000000	4.69	0.00	4.38	0.00719	-29.50	-29.50	655.00
2015/04/13	15:00:20.000000	0.00	0.00	0.00	0.00000	-29.50	-29.50	657.00
2015/04/13	15:00:21.000000	7.00	160.00	6.50	0.01075	-29.50	-29.50	657.00
2015/04/13	15:00:22.000000	1.75	-16.00	1.62	0.00263	-29.50	-29.50	655.00
2015/04/13	15:00:23.000000	4.94	-48.00	4.56	0.00756	-29.50	-29.50	654.00
2015/04/13	15:00:24.000000	7.81	112.00	7.31	0.01200	-29.50	-29.50	656.00
2015/04/13	15:00:25.000000	8.25	-48.00	7.69	0.01263	-29.50	-29.50	657.00
2015/04/13	15:00:26.000000	4.94	-16.00	4.56	0.00756	-29.50	-29.50	654.00
2015/04/13	15:00:27.000000	5.56	16.00	5.19	0.00856	-29.50	-29.50	656.00
2015/04/13	15:00:28.000000	5.38	0.00	5.00	0.00825	-29.50	-29.50	657.00
2015/04/13	15:00:29.000000	4.94	240.00	4.56	0.00756	-29.50	-29.50	659.00
2015/04/13	15:00:30.000000	7.00	-192.00	6.56	0.01075	-29.50	-29.50	656.00
2015/04/13	15:00:31.000000	5.00	-80.00	4.62	0.00763	-29.50	-29.50	654.00
2015/04/13	15:00:32.000000	5.44	-16.00	5.00	0.00831	-29.50	-29.50	656.00
2015/04/13	15:00:33.000000	5.44	-16.00	5.06	0.00838	-29.50	-29.50	656.00
2015/04/13	15:00:34.000000	4.56	0.00	4.25	0.00706	-29.50	-29.50	655.00
2015/04/13	15:00:35.000000	3.56	0.00	3.31	0.00550	-29.50	-29.50	654.00
2015/04/13	15:00:36.000000	5.62	-16.00	5.19	0.00863	-29.50	-29.50	655.00
2015/04/13	15:00:37.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	658.00
2015/04/13	15:00:38.000000	7.06	224.00	6.56	0.01081	-29.50	-29.50	655.00
2015/04/13	15:00:39.000000	2.25	-208.00	2.06	0.00344	-29.50	-29.50	655.00
2015/04/13	15:00:40.000000	3.44	0.00	3.19	0.00525	-29.50	-29.50	654.00
2015/04/13	15:00:41.000000	3.38	-48.00	3.12	0.00513	-29.50	-29.50	654.00
2015/04/13	15:00:42.000000	0.00	16.00	0.00	0.00000	-29.50	-29.50	655.00
2015/04/13	15:00:43.000000	6.25	112.00	5.88	0.00963	-29.50	-29.50	656.00
2015/04/13	15:00:44.000000	0.00	-96.00	0.00	0.00000	-29.50	-29.50	654.00
2015/04/13	15:00:45.000000	4.69	144.00	4.38	0.00719	-29.50	-29.50	655.00
2015/04/13	15:00:46.000000	6.31	-112.00	5.88	0.00969	-29.50	-29.50	657.00
2015/04/13	15:00:47.000000	4.56	112.00	4.25	0.00706	-29.50	-29.50	654.00
2015/04/13	15:00:48.000000	3.62	-144.00	3.38	0.00556	-29.50	-29.50	654.00
2015/04/13	15:00:49.000000	4.62	16.00	4.31	0.00706	-29.25	-29.25	654.00
2015/04/13	15:00:50.000000	3.31	16.00	3.06	0.00506	-29.25	-29.25	655.00
2015/04/13	15:00:51.000000	0.00	-64.00	0.00	0.00000	-29.25	-29.25	653.00
2015/04/13	15:00:52.000000	3.56	64.00	3.31	0.00544	-29.25	-29.25	655.00
2015/04/13	15:00:53.000000	5.50	-16.00	5.12	0.00844	-29.25	-29.25	655.00
2015/04/13	15:00:54.000000	6.19	32.00	5.75	0.00950	-29.25	-29.25	656.00
2015/04/13	15:00:55.000000	4.56	0.00	4.25	0.00706	-29.25	-29.25	654.00
2015/04/13	15:00:56.000000	3.06	-64.00	2.81	0.00463	-29.25	-29.25	655.00
2015/04/13	15:00:57.000000	4.69	16.00	4.38	0.00719	-29.25	-29.25	655.00
2015/04/13	15:00:58.000000	6.69	96.00	6.25	0.01031	-29.25	-29.25	659.00
2015/04/13	15:00:59.000000	7.50	224.00	7.00	0.01150	-29.25	-29.25	656.00
2015/04/13	15:01:00.000000	3.56	-240.00	3.31	0.00550	-29.25	-29.25	654.00
2015/04/13	15:01:01.000000	0.00	-48.00	0.00	0.00000	-29.25	-29.25	653.00
2015/04/13	15:01:02.000000	5.12	16.00	4.75	0.00781	-29.25	-29.25	657.00
2015/04/13	15:01:03.000000	6.12	16.00	5.69	0.00938	-29.25	-29.25	655.00
2015/04/13	15:01:04.000000	5.50	-64.00	5.12	0.00844	-29.25	-29.25	654.00
2015/04/13	15:01:05.000000	3.38	-64.00	3.12	0.00513	-29.25	-29.25	655.00
2015/04/13	15:01:06.000000	7.44	64.00	6.94	0.01138	-29.25	-29.25	658.00
2015/04/13	15:01:07.000000	5.56	128.00	5.19	0.00850	-29.25	-29.25	656.00
2015/04/13	15:01:08.000000	5.50	-64.00	5.12	0.00844	-29.25	-29.25	655.00
2015/04/13	15:01:09.000000	2.69	-96.00	2.50	0.00412	-29.25	-29.25	657.00
2015/04/13	15:01:10.000000	4.56	240.00	4.25	0.00706	-29.25	-29.25	654.00
2015/04/13	15:01:11.000000	8.81	-112.00	8.19	0.01350	-29.25	-29.25	657.00
2015/04/13	15:01:12.000000	1.31	-96.00	1.19	0.00200	-29.25	-29.25	654.00
2015/04/13	15:01:13.000000	5.19	16.00	4.81	0.00794	-29.25	-29.25	656.00
2015/04/13	15:01:14.000000	6.81	0.00	6.38	0.01050	-29.25	-29.25	656.00
2015/04/13	15:01:15.000000	6.25	16.00	5.88	0.00963	-29.25	-29.25	655.00
2015/04/13	15:01:16.000000	6.81	64.00	6.38	0.01050	-29.25	-29.25	657.00
2015/04/13	15:01:17.000000	5.31	0.00	4.94	0.00813	-29.25	-29.25	656.00
2015/04/13	15:01:18.000000	3.19	-48.00	2.94	0.00488	-29.25	-29.25	655.00
2015/04/13	15:01:19.000000	0.00	16.00	0.00	0.00000	-29.25	-29.25	654.00
2015/04/13	15:01:20.000000	0.00	16.00	0.00	0.00000	-29.25	-29.25	655.00
2015/04/13	15:01:21.000000	6.75	32.00	6.31	0.01038	-29.25	-29.25	657.00
2015/04/13	15:01:22.000000	5.25	0.00	4.88	0.00800	-29.25	-29.25	657.00
2015/04/13	15:01:23.000000	5.25	-48.00	4.88	0.00800	-29.25	-29.25	656.00
2015/04/13	15:01:24.000000	3.00	0.00	2.81	0.00463	-29.25	-29.25	655.00
2015/04/13	15:01:25.000000	5.94	48.00	5.56	0.00913	-29.25	-29.25	657.00
2015/04/13	15:01:26.000000	6.19	96.00	5.75	0.00950	-29.25	-29.25	655.00
2015/04/13	15:01:27.000000	5.31	-144.00	4.94	0.00813	-29.25	-29.25	655.00
2015/04/13	15:01:28.000000	3.06	0.00	2.81	0.00463	-29.25	-29.25	655.00
2015/04/13	15:01:29.000000	5.38	0.00	5.00	0.00825	-29.25	-29.25	655.00
2015/04/13	15:01:30.000000	5.88	32.00	5.44	0.00900	-29.25	-29.25	658.00
2015/04/13	15:01:31.000000	5.00	-16.00	4.62	0.00763	-29.25	-29.25	656.00
2015/04/13	15:01:32.000000	5.12	-16.00	4.75	0.00781	-29.25	-29.25	656.00
2015/04/13	15:01:33.000000	4.31	0.00	4.00	0.00663	-29.25	-29.25	655.00
2015/04/13	15:01:34.000000	4.25	0.00	3.94	0.00650	-29.25	-29.25	655.00
2015/04/13	15:01:35.000000	5.25	-64.00	4.88	0.00800	-29.25	-29.25	655.00
2015/04/13	15:01:36.000000	7.75	80.00	7.25	0.01188	-29.25	-29.25	658.00
2015/04/13	15:01:37.000000	7.38	16.00	6.88	0.01131	-29.25	-29.25	657.00
2015/04/13	15:01:38.000000	4.19	-16.00	3.88	0.00644	-29.25	-29.25	655.00
2015/04/13	15:01:39.000000	5.81	-64.00	5.38	0.00888	-29.25	-29.25	655.00
2015/04/13	15:01:40.000000	2.38	0.00	2.19	0.00356	-29.25	-29.25	656.00
2015/04/13	15:01:41.000000	5.19	0.00	4.81	0.00794	-29.25	-29.25	655.00
2015/04/13	15:01:42.000000	5.06	-16.00	4.69	0.00775	-29.25	-29.25	655.00
2015/04/13	15:01:43.000000	5.00	0.00	4.62	0.00763	-29.25	-29.25	656.00
2015/04/13	15:01:44.000000	6.00	16.00	5.56	0.00919	-29.25	-29.25	655.00
2015/04/13	15:01:45.000000	4.94	32.00	4.62	0.00756	-29.25	-29.25	657.00
2015/04/13	15:01:46.000000	5.94	16.00	5.50	0.00913	-29.25	-29.25	655.00
2015/04/13	15:01:47.000000	2.88	-64.00	2.69	0.00450	-29.25	-29.25	654.00
2015/04/13	15:01:48.000000	5.94	-16.00	5.56	0.00913	-29.25	-29.25	656.00
2015/04/13	15:01:49.000000	2.88	64.00	2.69	0.00450	-29.25	-29.25	654.00
2015/04/13	15:01:50.000000	7.38	112.00	6.88	0.01131	-29.25	-29.25	656.00
2015/04/13	15:01:51.000000	6.50	-16.00	6.06	0.01006	-29.25	-29.25	657.00
2015/04/13	15:01:52.000000	5.81	-16.00	5.38	0.00888	-29.25	-29.25	656.00
2015/04/13	15:01:53.000000	6.50	160.00	6.06	0.01006	-29.25	-29.25	657.00
2015/04/13	15:01:54.000000	2.88	-240.00	2.69	0.00450	-29.25	-29.25	654.00
2015/04/13	15:01:55.000000	0.00	192.00	0.00	0.00000	-29.25	-29.25	660.00
2015/04/13	15:01:56.000000	0.00	144.00	0.00	0.00000	-29.25	-29.25	654.00
2015/04/13	15:01:57.000000	2.88	-288.00	2.69	0.00438	-29.25	-29.25	654.00
2015/04/13	15:01:58.000000	3.94	-16.00	3.69	0.00613	-29.25	-29.25	655.00
2015/04/13	15:01:59.000000	6.44	16.00	5.94	0.00981	-29.25	-29.25	657.00
2015/04/13	15:02:00.000000	3.81	16.00	3.56	0.00588	-29.25	-29.25	656.00
2015/04/13	15:02:01.000000	7.06	0.00	6.56	0.01081	-29.25	-29.25	657.00
2015/04/13	15:02:02.000000	4.88	144.00	4.50	0.00744	-29.25	-29.25	654.00
2015/04/13	15:02:03.000000	5.81	-160.00	5.38	0.00888	-29.25	-29.25	656.00
2015/04/13	15:02:04.000000	6.38	16.00	5.94	0.00981	-29.25	-29.25	657.00
2015/04/13	15:02:05.000000	4.94	64.00	4.62	0.00756	-29.25	-29.25	655.00
2015/04/13	15:02:06.000000	4.06	-64.00	3.75	0.00619	-29.25	-29.25	654.00
2015/04/13	15:02:07.000000	5.12	48.00	4.75	0.00781	-29.25	-29.25	655.00
2015/04/13	15:02:08.000000	5.06	-16.00	4.69	0.00775	-29.25	-29.25	655.00
2015/04/13	15:02:09.000000	8.44	16.00	7.88	0.01294	-29.25	-29.25	657.00
2015/04/13	15:02:10.000000	3.88	-16.00	3.62	0.00594	-29.25	-29.25	656.00
2015/04/13	15:02:11.000000	0.00	-16.00	0.00	0.00000	-29.25	-29.25	653.00
2015/04/13	15:02:12.000000	5.56	0.00	5.19	0.00850	-29.25	-29.25	658.00
2015/04/13	15:02:13.000000	0.00	16.00	0.00	0.00000	-29.25	-29.25	658.00
2015/04/13	15:02:14.000000	3.94	16.00	3.69	0.00613	-29.25	-29.25	656.00
