YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
		Temperature Raw	Shortwave Irradiance top temperature raw	Shortwave Irradiance top value raw	Shortwave Irradiance bottom temperature raw	Shortwave Irradiance bottom value raw	Longwave Irradiance top temperature raw	Longwave Irradiance top value raw	Longwave Irradiance bottom temperature raw	Longwave Irradiance bottom value raw
		Spot	Spot	Spot	Spot	Spot	Spot	Spot	Spot	Spot
		A	Ohm	A	Ohm	A	Ohm	mA	Ohm	mA
2015/04/07	16:09:11.000000	-0.000000	94.009	0.005656	89.597	0.005052	93.472	0.010656	89.472	0.011784
2015/04/07	16:09:12.000000	0.000000	94.009	0.005656	89.595	0.005053	93.469	0.010653	89.472	0.011781
2015/04/07	16:09:13.000000	-0.000000	94.007	0.005656	89.595	0.005054	93.467	0.010656	89.470	0.011782
2015/04/07	16:09:14.000000	-0.000000	94.005	0.005654	89.593	0.005054	93.467	0.010686	89.470	0.011786
2015/04/07	16:09:15.000000	0.000000	94.005	0.005654	89.591	0.005054	93.462	0.010685	89.468	0.011785
2015/04/07	16:09:16.000000	0.000000	94.002	0.005656	89.591	0.005055	93.462	0.010689	89.466	0.011785
2015/04/07	16:09:17.000000	0.000000	94.000	0.005655	89.589	0.005054	93.457	0.010681	89.466	0.011787
2015/04/07	16:09:18.000000	0.000000	94.000	0.005657	89.589	0.005055	93.452	0.010642	89.463	0.011785
2015/04/07	16:09:19.000000	-0.000002	93.998	0.005660	89.588	0.005053	93.452	0.010643	89.461	0.011781
2015/04/07	16:09:20.000000	-0.000000	93.998	0.005661	89.586	0.005056	93.453	0.010649	89.461	0.011780
2015/04/07	16:09:21.000000	-0.000001	93.995	0.005660	89.586	0.005059	93.452	0.010653	89.459	0.011783
2015/04/07	16:09:22.000000	0.000000	93.993	0.005659	89.584	0.005056	93.452	0.010660	89.459	0.011782
2015/04/07	16:09:23.000000	0.000000	93.993	0.005659	89.582	0.005056	93.450	0.010658	89.457	0.011781
2015/04/07	16:09:24.000000	0.000000	93.991	0.005659	89.582	0.005056	93.450	0.010677	89.456	0.011783
2015/04/07	16:09:25.000000	0.000001	93.988	0.005660	89.580	0.005058	93.448	0.010677	89.456	0.011782
2015/04/07	16:09:26.000000	-0.000000	93.988	0.005659	89.580	0.005058	93.445	0.010702	89.454	0.011780
2015/04/07	16:09:27.000000	0.000001	93.986	0.005660	89.578	0.005058	93.445	0.010709	89.452	0.011780
2015/04/07	16:09:28.000000	-0.000000	93.986	0.005660	89.577	0.005058	93.439	0.010725	89.452	0.011785
2015/04/07	16:09:29.000000	-0.000001	93.983	0.005661	89.577	0.005060	93.433	0.010639	89.450	0.011786
2015/04/07	16:09:30.000000	0.000000	93.982	0.005667	89.575	0.005060	93.433	0.010579	89.450	0.011789
2015/04/07	16:09:31.000000	0.000000	93.982	0.005669	89.573	0.005057	93.438	0.010620	89.449	0.011784
2015/04/07	16:09:32.000000	0.000001	93.979	0.005667	89.573	0.005059	93.438	0.010654	89.447	0.011783
2015/04/07	16:09:33.000000	0.000000	93.977	0.005664	89.571	0.005058	93.442	0.010677	89.447	0.011781
2015/04/07	16:09:34.000000	-0.000000	93.977	0.005664	89.571	0.005059	93.440	0.010697	89.445	0.011785
2015/04/07	16:09:35.000000	0.000000	93.974	0.005665	89.569	0.005060	93.440	0.010700	89.443	0.011785
2015/04/07	16:09:36.000000	0.000000	93.974	0.005664	89.567	0.005060	93.435	0.010684	89.443	0.011784
2015/04/07	16:09:37.000000	-0.000000	93.972	0.005666	89.567	0.005061	93.432	0.010683	89.442	0.011784
2015/04/07	16:09:38.000000	-0.000001	93.969	0.005668	89.565	0.005061	93.432	0.010693	89.442	0.011788
2015/04/07	16:09:39.000000	0.000001	93.969	0.005665	89.564	0.005062	93.427	0.010698	89.440	0.011786
2015/04/07	16:09:40.000000	-0.000000	93.968	0.005669	89.564	0.005062	93.427	0.010672	89.438	0.011783
2015/04/07	16:09:41.000000	-0.000001	93.965	0.005671	89.562	0.005062	93.424	0.010682	89.438	0.011784
2015/04/07	16:09:42.000000	-0.000000	93.965	0.005671	89.562	0.005062	93.422	0.010683	89.436	0.011783
2015/04/07	16:09:43.000000	-0.000000	93.963	0.005669	89.560	0.005062	93.422	0.010706	89.434	0.011787
2015/04/07	16:09:44.000000	0.000001	93.963	0.005669	89.559	0.005063	93.418	0.010706	89.434	0.011786
2015/04/07	16:09:45.000000	0.000000	93.960	0.005668	89.559	0.005063	93.413	0.010710	89.432	0.011784
2015/04/07	16:09:46.000000	-0.000000	93.959	0.005669	89.556	0.005063	93.413	0.010732	89.432	0.011784
2015/04/07	16:09:47.000000	0.000000	93.959	0.005672	89.555	0.005062	93.406	0.010709	89.431	0.011782
2015/04/07	16:09:48.000000	0.000001	93.956	0.005673	89.555	0.005063	93.406	0.010691	89.429	0.011783
2015/04/07	16:09:49.000000	0.000000	93.954	0.005674	89.553	0.005064	93.400	0.010675	89.429	0.011783
2015/04/07	16:09:50.000000	-0.000000	93.954	0.005677	89.553	0.005065	93.399	0.010654	89.428	0.011783
2015/04/07	16:09:51.000000	0.000000	93.952	0.005675	89.551	0.005064	93.399	0.010675	89.426	0.011784
2015/04/07	16:09:52.000000	-0.000000	93.952	0.005675	89.550	0.005066	93.398	0.010675	89.426	0.011785
2015/04/07	16:09:53.000000	0.000001	93.949	0.005673	89.550	0.005065	93.397	0.010675	89.425	0.011785
2015/04/07	16:09:54.000000	0.000000	93.947	0.005675	89.547	0.005066	93.397	0.010674	89.425	0.011786
2015/04/07	16:09:55.000000	-0.000000	93.947	0.005675	89.546	0.005067	93.395	0.010695	89.423	0.011788
2015/04/07	16:09:56.000000	-0.000001	93.945	0.005674	89.546	0.005065	93.395	0.010703	89.421	0.011788
2015/04/07	16:09:57.000000	-0.000000	93.943	0.005676	89.544	0.005067	93.391	0.010701	89.421	0.011791
2015/04/07	16:09:58.000000	-0.000000	93.943	0.005675	89.544	0.005066	93.387	0.010685	89.420	0.011792
2015/04/07	16:09:59.000000	-0.000000	93.941	0.005677	89.542	0.005067	93.387	0.010673	89.418	0.011790
2015/04/07	16:10:00.000000	-0.000000	93.941	0.005679	89.541	0.005067	93.384	0.010678	89.418	0.011789
2015/04/07	16:10:01.000000	0.000001	93.939	0.005679	89.541	0.005068	93.382	0.010699	89.416	0.011788
2015/04/07	16:10:02.000000	0.000000	93.936	0.005679	89.539	0.005070	93.382	0.010698	89.416	0.011787
2015/04/07	16:10:03.000000	0.000001	93.936	0.005679	89.537	0.005069	93.378	0.010700	89.414	0.011782
2015/04/07	16:10:04.000000	0.000000	93.935	0.005679	89.537	0.005069	93.378	0.010687	89.413	0.011782
2015/04/07	16:10:05.000000	0.000000	93.933	0.005679	89.536	0.005069	93.374	0.010705	89.413	0.011785
2015/04/07	16:10:06.000000	0.000000	93.933	0.005679	89.536	0.005070	93.369	0.010704	89.412	0.011787
2015/04/07	16:10:07.000000	0.000001	93.930	0.005683	89.534	0.005069	93.369	0.010703	89.411	0.011788
2015/04/07	16:10:08.000000	0.000000	93.930	0.005681	89.532	0.005069	93.365	0.010705	89.411	0.011788
2015/04/07	16:10:09.000000	-0.000000	93.928	0.005680	89.532	0.005070	93.360	0.010720	89.409	0.011788
2015/04/07	16:10:10.000000	0.000001	93.926	0.005681	89.530	0.005071	93.360	0.010708	89.409	0.011792
2015/04/07	16:10:11.000000	0.000000	93.926	0.005684	89.529	0.005072	93.355	0.010685	89.407	0.011786
2015/04/07	16:10:12.000000	0.000001	93.924	0.005685	89.529	0.005072	93.355	0.010699	89.406	0.011788
2015/04/07	16:10:13.000000	0.000000	93.922	0.005686	89.527	0.005074	93.352	0.010687	89.406	0.011787
2015/04/07	16:10:14.000000	-0.000001	93.922	0.005686	89.527	0.005074	93.349	0.010710	89.404	0.011786
2015/04/07	16:10:15.000000	-0.000000	93.920	0.005684	89.525	0.005073	93.349	0.010731	89.403	0.011785
2015/04/07	16:10:16.000000	-0.000000	93.920	0.005685	89.523	0.005073	93.344	0.010726	89.403	0.011789
2015/04/07	16:10:17.000000	-0.000000	93.917	0.005687	89.523	0.005075	93.338	0.010708	89.402	0.011790
2015/04/07	16:10:18.000000	0.000000	93.915	0.005687	89.522	0.005075	93.338	0.010720	89.402	0.011792
2015/04/07	16:10:19.000000	0.000001	93.915	0.005688	89.520	0.005076	93.334	0.010716	89.400	0.011795
2015/04/07	16:10:20.000000	-0.000000	93.913	0.005685	89.520	0.005076	93.334	0.010727	89.399	0.011798
2015/04/07	16:10:21.000000	0.000001	93.911	0.005689	89.518	0.005077	93.329	0.010729	89.399	0.011796
2015/04/07	16:10:22.000000	0.000000	93.911	0.005688	89.518	0.005076	93.323	0.010729	89.397	0.011794
2015/04/07	16:10:23.000000	0.000001	93.909	0.005689	89.516	0.005076	93.323	0.010719	89.395	0.011790
2015/04/07	16:10:24.000000	0.000000	93.909	0.005691	89.515	0.005076	93.317	0.010702	89.395	0.011793
2015/04/07	16:10:25.000000	0.000000	93.907	0.005692	89.515	0.005077	93.314	0.010713	89.393	0.011791
2015/04/07	16:10:26.000000	0.000001	93.904	0.005690	89.513	0.005079	93.314	0.010718	89.393	0.011790
2015/04/07	16:10:27.000000	-0.000001	93.904	0.005692	89.511	0.005077	93.309	0.010717	89.392	0.011791
2015/04/07	16:10:28.000000	-0.000000	93.903	0.005691	89.511	0.005077	93.309	0.010697	89.390	0.011788
2015/04/07	16:10:29.000000	0.000000	93.900	0.005695	89.510	0.005080	93.306	0.010696	89.390	0.011789
