YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/04/11	15:41:15.000000	0.00	0.00	0.000	-1.67	11.92	-0.03	1.98	0.00	0.00	0.011	0.20811	-0.03548	-0.04	-0.01141
2015/04/11	15:41:16.000000	0.00	0.00	0.625	-1.68	11.93	-0.02	1.98	0.09	0.00	0.002	0.20479	-0.03435	-0.01	-0.01982
2015/04/11	15:41:17.000000	0.00	0.00	-1.500	-1.69	11.92	-0.04	1.97	-0.08	0.00	0.001	0.20621	-0.03311	-0.03	-0.02074
2015/04/11	15:41:18.000000	0.00	0.00	0.125	-1.70	11.93	-0.01	1.97	-0.08	0.00	0.005	0.20522	-0.04004	0.01	-0.01750
2015/04/11	15:41:19.000000	0.00	0.00	-0.500	-1.70	11.92	-0.04	1.98	0.15	0.00	0.007	0.20630	-0.03148	-0.03	-0.01466
2015/04/11	15:41:20.000000	0.00	0.00	1.000	-1.70	11.93	0.02	1.97	-0.02	0.00	0.003	0.20561	-0.02318	-0.00	-0.01805
2015/04/11	15:41:21.000000	0.00	0.00	-0.500	-1.71	11.92	0.01	1.96	0.02	0.00	-0.004	0.20811	-0.02466	-0.01	-0.02588
2015/04/11	15:41:22.000000	0.00	0.00	0.500	-1.71	11.92	0.02	1.96	0.08	0.00	-0.000	0.20476	-0.03506	0.02	-0.02216
2015/04/11	15:41:23.000000	0.00	0.00	-1.250	-1.71	11.92	-0.04	1.97	0.17	0.00	0.009	0.20847	-0.03326	0.03	-0.01311
2015/04/11	15:41:24.000000	0.00	0.00	0.250	-1.71	11.92	-0.04	1.98	0.17	0.00	0.001	0.20454	-0.03676	0.06	-0.02100
2015/04/11	15:41:25.000000	0.00	0.00	-0.375	-1.71	11.92	0.01	1.98	-0.01	0.00	0.007	0.20787	-0.03891	-0.02	-0.01524
2015/04/11	15:41:26.000000	0.00	0.00	-0.125	-1.72	11.92	0.01	1.97	-0.01	0.00	0.009	0.20857	-0.03346	-0.03	-0.01300
2015/04/11	15:41:27.000000	0.00	0.00	-0.375	-1.74	11.93	-0.05	1.96	-0.04	0.00	-0.002	0.20734	-0.01787	-0.04	-0.02382
2015/04/11	15:41:28.000000	0.00	0.00	0.000	-1.73	11.92	-0.02	1.96	0.08	0.00	-0.003	0.20450	-0.03004	0.01	-0.02507
2015/04/11	15:41:29.000000	0.00	0.00	-0.875	-1.73	11.92	-0.09	1.97	0.12	0.00	0.012	0.20697	-0.02943	0.02	-0.01021
2015/04/11	15:41:30.000000	0.00	0.00	0.875	-1.73	11.92	0.00	1.97	0.11	0.00	0.001	0.20824	-0.03783	-0.01	-0.02127
2015/04/11	15:41:31.000000	0.00	0.00	-1.500	-1.74	11.92	-0.06	1.97	0.03	0.00	-0.002	0.20876	-0.04430	-0.03	-0.02472
2015/04/11	15:41:32.000000	0.00	0.00	0.875	-1.75	11.92	-0.01	1.97	0.08	0.00	0.014	0.20950	-0.02878	-0.02	-0.00877
2015/04/11	15:41:33.000000	0.00	0.00	0.000	-1.75	11.92	-0.00	1.97	0.14	0.00	0.011	0.20850	-0.03459	-0.01	-0.01126
2015/04/11	15:41:34.000000	0.00	0.00	-1.125	-1.75	11.93	-0.02	1.97	0.09	0.00	-0.004	0.20753	-0.03624	0.00	-0.02623
2015/04/11	15:41:35.000000	0.00	0.00	1.000	-1.75	11.92	0.01	1.97	-0.02	0.00	0.003	0.20668	-0.04442	-0.04	-0.01968
2015/04/11	15:41:36.000000	0.00	0.00	-0.500	-1.76	11.93	-0.03	1.96	-0.06	0.00	-0.002	0.20604	-0.02560	-0.04	-0.02379
2015/04/11	15:41:37.000000	0.00	0.00	1.625	-1.77	11.93	0.02	1.95	-0.05	0.00	0.017	0.20868	-0.02187	-0.04	-0.00533
2015/04/11	15:41:38.000000	0.00	0.00	0.875	-1.77	11.93	0.03	1.96	0.11	0.00	0.001	0.20587	-0.02489	0.04	-0.02069
2015/04/11	15:41:39.000000	0.00	0.00	0.000	-1.78	11.93	-0.00	1.97	0.13	0.00	0.009	0.20946	-0.02443	0.03	-0.01363
2015/04/11	15:41:40.000000	0.00	0.00	0.000	-1.78	11.92	0.03	1.98	-0.15	0.00	0.008	0.20419	-0.03799	0.02	-0.01367
2015/04/11	15:41:41.000000	0.00	0.00	1.875	-1.78	11.93	0.08	1.97	-0.10	0.00	0.005	0.20702	-0.03488	0.00	-0.01674
2015/04/11	15:41:42.000000	0.00	0.00	-0.250	-1.78	11.92	-0.03	1.96	0.02	0.00	0.000	0.20810	-0.03693	0.02	-0.02257
2015/04/11	15:41:43.000000	0.00	0.00	0.125	-1.80	11.92	0.01	1.96	-0.05	0.00	0.014	0.20787	-0.03372	0.01	-0.00793
2015/04/11	15:41:44.000000	0.00	0.00	0.250	-1.80	11.92	0.04	1.97	-0.04	0.00	0.006	0.20555	-0.03418	0.05	-0.01578
2015/04/11	15:41:45.000000	0.00	0.00	-0.375	-1.80	11.92	-0.04	1.96	0.05	0.00	-0.002	0.20802	-0.03294	-0.00	-0.02502
2015/04/11	15:41:46.000000	0.00	0.00	-0.500	-1.80	11.92	-0.05	1.97	0.08	0.00	0.004	0.20587	-0.03062	0.04	-0.01816
2015/04/11	15:41:47.000000	0.00	0.00	-0.125	-1.81	11.92	0.05	1.97	0.04	0.00	0.007	0.20656	-0.03676	-0.04	-0.01534
2015/04/11	15:41:48.000000	0.00	0.00	0.125	-1.80	11.92	-0.03	1.96	-0.06	0.00	0.002	0.20897	-0.03471	-0.06	-0.02026
2015/04/11	15:41:49.000000	0.00	0.00	-0.625	-1.81	11.92	0.03	1.96	0.01	0.00	0.011	0.20752	-0.03299	-0.03	-0.01152
2015/04/11	15:41:50.000000	0.00	0.00	1.000	-1.82	11.93	-0.01	1.96	0.01	0.00	0.014	0.20821	-0.03082	0.04	-0.00850
2015/04/11	15:41:51.000000	0.00	0.00	-0.125	-1.83	11.92	0.03	1.97	-0.04	0.00	0.009	0.20657	-0.04327	-0.02	-0.01375
2015/04/11	15:41:52.000000	0.00	0.00	0.750	-1.83	11.92	0.01	1.96	0.14	0.00	0.001	0.20583	-0.02554	0.04	-0.02078
2015/04/11	15:41:53.000000	0.00	0.00	0.875	-1.84	11.92	0.08	1.96	-0.12	0.00	0.004	0.20758	-0.03795	-0.00	-0.01811
2015/04/11	15:41:54.000000	0.00	0.00	1.000	-1.84	11.92	0.05	1.96	-0.03	0.00	0.010	0.20668	-0.03773	-0.06	-0.01199
2015/04/11	15:41:55.000000	0.00	0.00	0.250	-1.85	11.92	0.01	1.95	-0.04	0.00	0.009	0.20711	-0.02921	-0.03	-0.01286
2015/04/11	15:41:56.000000	0.00	0.00	0.875	-1.85	11.92	-0.03	1.96	0.02	0.00	0.008	0.20448	-0.02850	-0.00	-0.01353
2015/04/11	15:41:57.000000	0.00	0.00	-0.125	-1.85	11.93	0.03	1.96	-0.15	0.00	-0.007	0.20711	-0.04201	-0.04	-0.02925
2015/04/11	15:41:58.000000	0.00	0.00	0.250	-1.85	11.93	-0.01	1.98	-0.00	0.00	0.006	0.20779	-0.03297	-0.02	-0.01668
2015/04/11	15:41:59.000000	0.00	0.00	0.000	-1.86	11.93	-0.01	1.97	0.04	0.00	0.013	0.20866	-0.03493	0.01	-0.00894
2015/04/11	15:42:00.000000	0.00	0.00	-0.125	-1.87	11.92	-0.04	1.96	0.04	0.00	0.002	0.20650	-0.03465	-0.08	-0.02005
2015/04/11	15:42:01.000000	0.00	0.00	-0.125	-1.87	11.93	-0.02	1.95	0.01	0.00	-0.003	0.20638	-0.02332	-0.07	-0.02524
2015/04/11	15:42:02.000000	0.00	0.00	0.000	-1.88	11.92	-0.02	1.95	0.02	0.00	0.012	0.20671	-0.02344	0.02	-0.00923
2015/04/11	15:42:03.000000	0.00	0.00	-0.125	-1.88	11.92	-0.00	1.95	0.04	0.00	0.002	0.20729	-0.03131	-0.00	-0.01993
2015/04/11	15:42:04.000000	0.00	0.00	-0.125	-1.89	11.93	-0.03	1.95	0.09	0.00	0.004	0.20866	-0.02031	0.04	-0.01772
2015/04/11	15:42:05.000000	0.00	0.00	-0.125	-1.89	11.93	0.04	1.96	0.04	0.00	0.002	0.20596	-0.03137	0.00	-0.02008
2015/04/11	15:42:06.000000	0.00	0.00	0.250	-1.88	11.92	-0.01	1.96	0.01	0.00	-0.002	0.20531	-0.03738	0.03	-0.02383
2015/04/11	15:42:07.000000	0.00	0.00	0.625	-1.89	11.92	0.02	1.97	-0.14	0.00	0.011	0.20947	-0.03844	-0.01	-0.01215
2015/04/11	15:42:08.000000	0.00	0.00	-1.000	-1.89	11.92	-0.01	1.97	-0.16	0.00	0.000	0.21201	-0.03922	-0.00	-0.02319
2015/04/11	15:42:09.000000	0.00	0.00	0.750	-1.91	11.92	-0.05	1.95	0.06	0.00	0.017	0.20776	-0.03522	-0.00	-0.00475
2015/04/11	15:42:10.000000	0.00	0.00	0.250	-1.91	11.93	-0.01	1.96	0.11	0.00	0.004	0.20964	-0.03363	-0.02	-0.01898
2015/04/11	15:42:11.000000	0.00	0.00	-0.750	-1.92	11.92	-0.01	1.96	-0.02	0.00	0.009	0.20882	-0.03378	0.04	-0.01372
2015/04/11	15:42:12.000000	0.00	0.00	0.875	-1.92	11.92	-0.00	1.97	0.02	0.00	0.008	0.20792	-0.04109	-0.05	-0.01491
2015/04/11	15:42:13.000000	0.00	0.00	0.375	-1.92	11.92	0.01	1.96	-0.08	0.00	0.012	0.20415	-0.04051	0.01	-0.00929
2015/04/11	15:42:14.000000	0.00	0.00	0.000	-1.93	11.93	0.03	1.95	-0.03	0.00	0.009	0.20650	-0.03613	-0.06	-0.01335
2015/04/11	15:42:15.000000	0.00	0.00	1.000	-1.93	11.93	0.03	1.95	-0.08	0.00	0.013	0.20824	-0.02292	-0.02	-0.00864
2015/04/11	15:42:16.000000	0.00	0.00	-0.875	-1.94	11.93	-0.00	1.95	-0.09	0.00	-0.005	0.20752	-0.03786	-0.01	-0.02759
2015/04/11	15:42:17.000000	0.00	0.00	1.125	-1.94	11.92	0.00	1.95	-0.06	0.00	0.016	0.20944	-0.02939	-0.05	-0.00609
2015/04/11	15:42:18.000000	0.00	0.00	0.875	-1.95	11.92	0.01	1.95	-0.02	0.00	0.008	0.20670	-0.02333	0.01	-0.01399
2015/04/11	15:42:19.000000	0.00	0.00	0.750	-1.96	11.92	-0.04	1.95	0.10	0.00	0.006	0.20921	-0.02419	-0.01	-0.01666
2015/04/11	15:42:20.000000	0.00	0.00	-0.375	-1.96	11.93	0.02	1.95	0.02	0.00	0.003	0.20859	-0.03062	0.05	-0.01973
2015/04/11	15:42:21.000000	0.00	0.00	-0.250	-1.96	11.92	-0.03	1.96	-0.05	0.00	0.011	0.21101	-0.03542	0.03	-0.01167
2015/04/11	15:42:22.000000	0.00	0.00	1.000	-1.96	11.92	-0.02	1.95	0.12	0.00	0.016	0.20621	-0.03148	-0.02	-0.00542
2015/04/11	15:42:23.000000	0.00	0.00	1.125	-1.97	11.92	0.03	1.95	-0.02	0.00	0.014	0.20789	-0.03043	-0.04	-0.00761
2015/04/11	15:42:24.000000	0.00	0.00	-0.125	-1.97	11.92	0.04	1.95	-0.14	0.00	-0.001	0.20697	-0.02905	-0.05	-0.02321
2015/04/11	15:42:25.000000	0.00	0.00	0.375	-1.97	11.92	-0.03	1.95	0.09	0.00	0.008	0.20840	-0.02824	-0.01	-0.01462
2015/04/11	15:42:26.000000	0.00	0.00	1.500	-1.98	11.92	0.02	1.95	0.18	0.00	0.010	0.20844	-0.03357	0.04	-0.01190
2015/04/11	15:42:27.000000	0.00	0.00	0.875	-1.98	11.92	0.07	1.96	-0.17	0.00	-0.007	0.20889	-0.04292	-0.01	-0.03000
2015/04/11	15:42:28.000000	0.00	0.00	0.000	-1.98	11.92	0.00	1.95	0.04	0.00	0.001	0.20647	-0.04341	-0.03	-0.02136
2015/04/11	15:42:29.000000	0.00	0.00	0.375	-1.99	11.92	0.04	1.94	-0.19	0.00	0.011	0.20657	-0.02650	-0.05	-0.01019
2015/04/11	15:42:30.000000	0.00	0.00	-0.125	-2.00	11.92	0.03	1.93	-0.03	0.00	0.011	0.20871	-0.01775	-0.01	-0.01071
2015/04/11	15:42:31.000000	0.00	0.00	0.750	-2.01	11.93	0.00	1.95	-0.00	0.00	0.004	0.20728	-0.03319	0.02	-0.01775
2015/04/11	15:42:32.000000	0.00	0.00	-0.375	-2.01	11.93	-0.02	1.95	0.00	0.00	0.001	0.20384	-0.04138	0.00	-0.02129
2015/04/11	15:42:33.000000	0.00	0.00	-0.375	-2.00	11.92	0.02	1.95	-0.02	0.00	0.008	0.20908	-0.03987	-0.05	-0.01466
2015/04/11	15:42:34.000000	0.00	0.00	0.500	-2.01	11.93	-0.02	1.95	0.07	0.00	0.002	0.20624	-0.02498	-0.03	-0.01984
2015/04/11	15:42:35.000000	0.00	0.00	0.125	-2.02	11.92	0.01	1.95	-0.07	0.00	0.002	0.20583	-0.03717	-0.02	-0.02032
2015/04/11	15:42:36.000000	0.00	0.00	-0.875	-2.02	11.93	0.01	1.95	-0.06	0.00	-0.002	0.20734	-0.04082	-0.02	-0.02473
2015/04/11	15:42:37.000000	0.00	0.00	1.250	-2.03	11.92	0.02	1.95	-0.05	0.00	0.006	0.20799	-0.02556	-0.01	-0.01611
2015/04/11	15:42:38.000000	0.00	0.00	0.125	-2.03	11.92	0.05	1.94	-0.03	0.00	0.004	0.20581	-0.02504	0.05	-0.01756
2015/04/11	15:42:39.000000	0.00	0.00	0.750	-2.04	11.93	0.05	1.95	-0.07	0.00	0.008	0.20888	-0.03638	0.00	-0.01459
2015/04/11	15:42:40.000000	0.00	0.00	0.875	-2.04	11.93	0.04	1.95	-0.16	0.00	0.006	0.20728	-0.03482	0.01	-0.01668
2015/04/11	15:42:41.000000	0.00	0.00	0.000	-2.04	11.93	-0.02	1.95	-0.02	0.00	0.006	0.20639	-0.03363	-0.05	-0.01601
2015/04/11	15:42:42.000000	0.00	0.00	0.250	-2.05	11.92	-0.01	1.95	-0.05	0.00	0.023	0.20679	-0.02370	-0.00	0.00113
2015/04/11	15:42:43.000000	0.00	0.00	-0.375	-2.06	11.93	0.00	1.94	0.00	0.00	-0.003	0.20718	-0.01942	0.04	-0.02539
2015/04/11	15:42:44.000000	0.00	0.00	0.375	-2.06	11.92	0.06	1.94	-0.06	0.00	0.007	0.20868	-0.02859	-0.00	-0.01547
2015/04/11	15:42:45.000000	0.00	0.00	0.500	-2.06	11.92	0.02	1.94	-0.02	0.00	0.001	0.20587	-0.02898	0.03	-0.02061
2015/04/11	15:42:46.000000	0.00	0.00	0.875	-2.06	11.93	0.05	1.95	-0.13	0.00	0.006	0.20523	-0.03152	0.01	-0.01587
2015/04/11	15:42:47.000000	0.00	0.00	-0.500	-2.06	11.92	-0.03	1.95	-0.07	0.00	0.012	0.20631	-0.04030	0.00	-0.01050
2015/04/11	15:42:48.000000	0.00	0.00	0.000	-2.07	11.92	0.02	1.95	-0.03	0.00	0.004	0.21072	-0.04175	-0.07	-0.01968
2015/04/11	15:42:49.000000	0.00	0.00	-0.125	-2.07	11.92	-0.06	1.94	-0.09	0.00	0.011	0.20830	-0.03001	-0.06	-0.01146
2015/04/11	15:42:50.000000	0.00	0.00	0.875	-2.08	11.92	-0.01	1.94	0.08	0.00	0.015	0.20872	-0.02650	-0.01	-0.00722
2015/04/11	15:42:51.000000	0.00	0.00	0.125	-2.08	11.92	-0.01	1.95	0.11	0.00	0.009	0.20813	-0.03787	-0.01	-0.01337
2015/04/11	15:42:52.000000	0.00	0.00	-0.250	-2.09	11.92	-0.05	1.95	-0.00	0.00	0.007	0.21063	-0.03415	-0.01	-0.01561
2015/04/11	15:42:53.000000	0.00	0.00	0.375	-2.09	11.92	-0.01	1.95	0.01	0.00	0.004	0.20592	-0.03914	-0.05	-0.01793
2015/04/11	15:42:54.000000	0.00	0.00	-0.250	-2.09	11.92	0.01	1.95	-0.02	0.00	-0.000	0.20712	-0.03714	0.00	-0.02266
2015/04/11	15:42:55.000000	0.00	0.00	0.000	-2.10	11.92	0.00	1.94	0.00	0.00	0.004	0.20705	-0.03113	-0.05	-0.01833
2015/04/11	15:42:56.000000	0.00	0.00	-0.625	-2.11	11.92	0.06	1.95	-0.20	0.00	-0.008	0.20580	-0.03578	-0.02	-0.03018
2015/04/11	15:42:57.000000	0.00	0.00	-1.500	-2.11	11.92	-0.08	1.95	0.11	0.00	0.003	0.20615	-0.04059	0.00	-0.01915
2015/04/11	15:42:58.000000	0.00	0.00	0.625	-2.11	11.93	0.01	1.94	0.09	0.00	0.007	0.20712	-0.03185	0.02	-0.01476
2015/04/11	15:42:59.000000	0.00	0.00	0.000	-2.12	11.92	-0.07	1.94	0.05	0.00	-0.001	0.20627	-0.02478	0.01	-0.02251
2015/04/11	15:43:00.000000	0.00	0.00	-0.500	-2.11	11.92	0.03	1.94	0.03	0.00	0.008	0.21069	-0.03654	0.05	-0.01532
2015/04/11	15:43:01.000000	0.00	0.00	0.125	-2.13	11.92	0.02	1.94	-0.06	0.00	-0.009	0.20784	-0.03226	0.02	-0.03140
2015/04/11	15:43:02.000000	0.00	0.00	0.875	-2.13	11.92	-0.04	1.94	0.14	0.00	0.017	0.20683	-0.03282	0.01	-0.00533
2015/04/11	15:43:03.000000	0.00	0.00	-0.250	-2.12	11.92	-0.01	1.95	0.02	0.00	0.013	0.20685	-0.04977	-0.03	-0.00974
2015/04/11	15:43:04.000000	0.00	0.00	1.875	-2.13	11.92	0.08	1.94	-0.02	0.00	0.015	0.20638	-0.02705	0.01	-0.00616
2015/04/11	15:43:05.000000	0.00	0.00	-1.375	-2.13	11.92	0.01	1.95	-0.04	0.00	-0.001	0.20712	-0.03139	-0.03	-0.02359
2015/04/11	15:43:06.000000	0.00	0.00	-0.500	-2.15	11.92	0.02	1.94	0.11	0.00	0.009	0.20667	-0.03279	-0.03	-0.01247
2015/04/11	15:43:07.000000	0.00	0.00	0.625	-2.15	11.93	0.07	1.94	-0.06	0.00	0.005	0.20782	-0.03123	-0.04	-0.01721
2015/04/11	15:43:08.000000	0.00	0.00	-0.250	-2.16	11.93	-0.04	1.94	0.13	0.00	0.003	0.20514	-0.02687	-0.03	-0.01871
2015/04/11	15:43:09.000000	0.00	0.00	0.375	-2.17	11.93	-0.02	1.93	-0.02	0.00	0.001	0.20564	-0.03203	0.00	-0.02058
2015/04/11	15:43:10.000000	0.00	0.00	-0.375	-2.15	11.92	0.01	1.95	-0.02	0.00	0.009	0.20691	-0.04329	-0.02	-0.01375
2015/04/11	15:43:11.000000	0.00	0.00	-0.375	-2.17	11.92	-0.00	1.95	-0.20	0.00	0.005	0.20802	-0.02766	-0.02	-0.01758
2015/04/11	15:43:12.000000	0.00	0.00	0.625	-2.18	11.93	0.02	1.94	0.04	0.00	0.011	0.20512	-0.02092	0.01	-0.00993
2015/04/11	15:43:13.000000	0.00	0.00	-0.375	-2.17	11.92	0.04	1.96	0.16	0.00	0.008	0.20721	-0.04012	0.02	-0.01431
2015/04/11	15:43:14.000000	0.00	0.00	0.000	-2.18	11.93	-0.00	1.93	0.02	0.00	0.004	0.20731	-0.03145	-0.06	-0.01843
2015/04/11	15:43:15.000000	0.00	0.00	-0.250	-2.18	11.92	0.02	1.94	0.03	0.00	0.012	0.21080	-0.03328	0.02	-0.01041
2015/04/11	15:43:16.000000	0.00	0.00	1.000	-2.19	11.93	0.04	1.94	-0.11	0.00	0.007	0.20949	-0.02563	-0.04	-0.01515
2015/04/11	15:43:17.000000	0.00	0.00	0.875	-2.19	11.93	-0.02	1.94	0.13	0.00	-0.003	0.20705	-0.01918	0.03	-0.02504
2015/04/11	15:43:18.000000	0.00	0.00	-1.125	-2.19	11.92	-0.02	1.95	-0.01	0.00	0.003	0.20750	-0.04442	0.03	-0.01974
2015/04/11	15:43:19.000000	0.00	0.00	1.250	-2.20	11.92	0.09	1.94	-0.21	0.00	0.017	0.20627	-0.03868	-0.05	-0.00502
2015/04/11	15:43:20.000000	0.00	0.00	0.750	-2.19	11.92	0.07	1.94	-0.21	0.00	0.012	0.21049	-0.02814	-0.08	-0.01086
2015/04/11	15:43:21.000000	0.00	0.00	-0.750	-2.21	11.93	-0.01	1.94	-0.06	0.00	0.002	0.20642	-0.03157	0.04	-0.02034
2015/04/11	15:43:22.000000	0.00	0.00	0.125	-2.21	11.92	0.01	1.93	-0.01	0.00	0.012	0.20847	-0.02170	0.02	-0.00995
2015/04/11	15:43:23.000000	0.00	0.00	0.375	-2.20	11.92	-0.00	1.94	0.12	0.00	0.015	0.20682	-0.03990	-0.02	-0.00760
2015/04/11	15:43:24.000000	0.00	0.00	0.625	-2.21	11.92	0.01	1.94	-0.08	0.00	0.018	0.20732	-0.02867	0.02	-0.00362
2015/04/11	15:43:25.000000	0.00	0.00	-0.500	-2.23	11.93	0.01	1.93	-0.03	0.00	-0.001	0.20468	-0.02982	0.05	-0.02284
2015/04/11	15:43:26.000000	0.00	0.00	0.750	-2.22	11.92	0.03	1.94	-0.16	0.00	0.016	0.20654	-0.03622	-0.02	-0.00636
2015/04/11	15:43:27.000000	0.00	0.00	1.625	-2.22	11.92	0.02	1.93	0.07	0.00	0.008	0.20630	-0.03004	-0.07	-0.01387
2015/04/11	15:43:28.000000	0.00	0.00	1.125	-2.22	11.92	0.01	1.93	-0.06	0.00	0.008	0.21085	-0.02000	-0.03	-0.01443
2015/04/11	15:43:29.000000	0.00	0.00	0.250	-2.24	11.92	0.04	1.93	-0.09	0.00	-0.004	0.20453	-0.03345	0.01	-0.02591
2015/04/11	15:43:30.000000	0.00	0.00	-0.750	-2.24	11.92	-0.03	1.94	0.07	0.00	0.005	0.20767	-0.03793	-0.00	-0.01775
2015/04/11	15:43:31.000000	0.00	0.00	0.000	-2.23	11.92	-0.01	1.94	-0.00	0.00	0.014	0.20834	-0.03915	0.02	-0.00795
2015/04/11	15:43:32.000000	0.00	0.00	-0.375	-2.24	11.92	-0.02	1.94	0.14	0.00	0.001	0.20581	-0.03519	-0.03	-0.02063
2015/04/11	15:43:33.000000	0.00	0.00	-0.125	-2.24	11.93	-0.04	1.94	0.01	0.00	0.006	0.20712	-0.03412	-0.06	-0.01636
2015/04/11	15:43:34.000000	0.00	0.00	0.625	-2.26	11.92	-0.00	1.93	0.03	0.00	0.013	0.20840	-0.03003	-0.01	-0.00943
2015/04/11	15:43:35.000000	0.00	0.00	-0.500	-2.26	11.92	0.01	1.93	-0.10	0.00	0.002	0.20552	-0.03505	0.01	-0.01950
2015/04/11	15:43:36.000000	0.00	0.00	-1.125	-2.26	11.92	-0.00	1.94	0.07	0.00	0.009	0.20453	-0.03589	-0.02	-0.01216
2015/04/11	15:43:37.000000	0.00	0.00	0.250	-2.28	11.93	0.02	1.94	-0.05	0.00	0.005	0.20808	-0.02831	0.02	-0.01743
2015/04/11	15:43:38.000000	0.00	0.00	1.625	-2.28	11.92	0.00	1.93	-0.06	0.00	0.012	0.20543	-0.03262	-0.03	-0.01003
2015/04/11	15:43:39.000000	0.00	0.00	-0.375	-2.27	11.92	-0.06	1.93	0.04	0.00	-0.001	0.20702	-0.03055	-0.04	-0.02319
2015/04/11	15:43:40.000000	0.00	0.00	-0.250	-2.28	11.92	-0.00	1.94	-0.08	0.00	-0.001	0.20627	-0.03247	0.01	-0.02264
2015/04/11	15:43:41.000000	0.00	0.00	-1.000	-2.30	11.93	-0.09	1.92	0.13	0.00	-0.000	0.20341	-0.02202	-0.02	-0.02142
2015/04/11	15:43:42.000000	0.00	0.00	0.375	-2.30	11.92	0.05	1.92	-0.08	0.00	0.003	0.20815	-0.02188	0.03	-0.01860
2015/04/11	15:43:43.000000	0.00	0.00	0.250	-2.30	11.92	0.00	1.93	-0.02	0.00	0.005	0.20712	-0.03331	0.03	-0.01759
2015/04/11	15:43:44.000000	0.00	0.00	-0.125	-2.29	11.92	-0.07	1.93	0.28	0.00	0.010	0.20799	-0.03210	0.02	-0.01230
2015/04/11	15:43:45.000000	0.00	0.00	0.250	-2.29	11.92	-0.02	1.94	0.10	0.00	0.005	0.20796	-0.04376	-0.00	-0.01743
2015/04/11	15:43:46.000000	0.00	0.00	-0.125	-2.31	11.92	-0.04	1.93	0.05	0.00	0.007	0.20744	-0.03815	-0.04	-0.01546
2015/04/11	15:43:47.000000	0.00	0.00	0.625	-2.31	11.93	0.06	1.93	-0.01	0.00	0.013	0.20795	-0.02492	0.02	-0.00935
2015/04/11	15:43:48.000000	0.00	0.00	0.000	-2.30	11.92	0.01	1.95	0.03	0.00	0.005	0.20695	-0.04399	0.00	-0.01738
2015/04/11	15:43:49.000000	0.00	0.00	1.125	-2.32	11.92	0.02	1.94	0.06	0.00	0.010	0.20758	-0.03394	0.04	-0.01222
2015/04/11	15:43:50.000000	0.00	0.00	0.125	-2.32	11.92	0.05	1.94	-0.14	0.00	0.006	0.20789	-0.03845	-0.03	-0.01689
2015/04/11	15:43:51.000000	0.00	0.00	0.500	-2.32	11.93	0.09	1.94	-0.28	0.00	-0.001	0.20569	-0.03740	-0.03	-0.02289
2015/04/11	15:43:52.000000	0.00	0.00	-0.125	-2.34	11.92	-0.03	1.92	-0.02	0.00	0.009	0.20665	-0.02444	0.01	-0.01274
