YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/04/09	13:23:17.000000	0.008598	92.227	0.005577	91.691	0.005102	92.189	0.009990	91.501	0.011660
2015/04/09	13:23:18.000000	0.008600	92.227	0.005575	91.691	0.005105	92.188	0.009989	91.505	0.011644
2015/04/09	13:23:19.000000	0.008602	92.227	0.005574	91.695	0.005105	92.188	0.009988	91.510	0.011659
2015/04/09	13:23:20.000000	0.008589	92.227	0.005575	91.700	0.005104	92.188	0.009978	91.510	0.011672
2015/04/09	13:23:21.000000	0.008594	92.227	0.005575	91.700	0.005103	92.188	0.009981	91.515	0.011660
2015/04/09	13:23:22.000000	0.008630	92.227	0.005573	91.704	0.005103	92.188	0.009984	91.515	0.011674
2015/04/09	13:23:23.000000	0.008629	92.227	0.005574	91.709	0.005103	92.188	0.009996	91.519	0.011659
2015/04/09	13:23:24.000000	0.008617	92.226	0.005574	91.709	0.005103	92.188	0.009994	91.523	0.011685
2015/04/09	13:23:25.000000	0.008578	92.226	0.005571	91.713	0.005103	92.188	0.009990	91.523	0.011697
2015/04/09	13:23:26.000000	0.008620	92.226	0.005573	91.713	0.005102	92.187	0.009984	91.527	0.011709
2015/04/09	13:23:27.000000	0.008609	92.225	0.005574	91.717	0.005103	92.187	0.009988	91.529	0.011703
2015/04/09	13:23:28.000000	0.008578	92.225	0.005572	91.722	0.005103	92.187	0.009988	91.529	0.011702
2015/04/09	13:23:29.000000	0.008594	92.226	0.005573	91.722	0.005105	92.187	0.009988	91.531	0.011711
2015/04/09	13:23:30.000000	0.008575	92.226	0.005570	91.726	0.005106	92.187	0.009987	91.531	0.011716
2015/04/09	13:23:31.000000	0.008624	92.226	0.005573	91.730	0.005104	92.186	0.009987	91.533	0.011716
2015/04/09	13:23:32.000000	0.008600	92.225	0.005571	91.730	0.005103	92.186	0.009982	91.534	0.011715
2015/04/09	13:23:33.000000	0.008602	92.225	0.005571	91.735	0.005103	92.186	0.009980	91.534	0.011706
2015/04/09	13:23:34.000000	0.008624	92.225	0.005572	91.735	0.005106	92.186	0.009985	91.536	0.011691
2015/04/09	13:23:35.000000	0.008575	92.224	0.005572	91.739	0.005103	92.186	0.009987	91.538	0.011685
2015/04/09	13:23:36.000000	0.008611	92.224	0.005571	91.743	0.005102	92.185	0.009990	91.538	0.011667
2015/04/09	13:23:37.000000	0.008609	92.224	0.005572	91.743	0.005101	92.185	0.009989	91.542	0.011652
2015/04/09	13:23:38.000000	0.008611	92.224	0.005573	91.748	0.005100	92.185	0.009994	91.542	0.011659
2015/04/09	13:23:39.000000	0.008611	92.224	0.005572	91.752	0.005100	92.184	0.009996	91.547	0.011656
2015/04/09	13:23:40.000000	0.008604	92.224	0.005572	91.752	0.005100	92.184	0.010008	91.552	0.011667
2015/04/09	13:23:41.000000	0.008585	92.224	0.005574	91.756	0.005100	92.182	0.010013	91.552	0.011657
2015/04/09	13:23:42.000000	0.008606	92.224	0.005574	91.756	0.005100	92.180	0.010007	91.557	0.011656
2015/04/09	13:23:43.000000	0.008614	92.223	0.005573	91.761	0.005100	92.180	0.010012	91.562	0.011676
2015/04/09	13:23:44.000000	0.008635	92.223	0.005576	91.765	0.005099	92.178	0.010006	91.562	0.011696
2015/04/09	13:23:45.000000	0.008606	92.223	0.005573	91.765	0.005100	92.177	0.009996	91.565	0.011708
2015/04/09	13:23:46.000000	0.008585	92.223	0.005571	91.770	0.005100	92.177	0.009990	91.565	0.011715
2015/04/09	13:23:47.000000	0.008610	92.223	0.005569	91.774	0.005100	92.177	0.009986	91.567	0.011722
2015/04/09	13:23:48.000000	0.008613	92.223	0.005571	91.774	0.005101	92.177	0.009985	91.568	0.011736
2015/04/09	13:23:49.000000	0.008629	92.222	0.005571	91.778	0.005100	92.177	0.009985	91.568	0.011735
2015/04/09	13:23:50.000000	0.008608	92.222	0.005571	91.778	0.005100	92.177	0.009984	91.568	0.011740
2015/04/09	13:23:51.000000	0.008584	92.222	0.005571	91.782	0.005100	92.177	0.009982	91.567	0.011744
2015/04/09	13:23:52.000000	0.008601	92.222	0.005571	91.786	0.005100	92.176	0.009981	91.567	0.011737
2015/04/09	13:23:53.000000	0.008594	92.222	0.005572	91.786	0.005099	92.177	0.009983	91.566	0.011717
2015/04/09	13:23:54.000000	0.008594	92.222	0.005571	91.791	0.005099	92.177	0.009988	91.566	0.011710
2015/04/09	13:23:55.000000	0.008613	92.222	0.005572	91.795	0.005099	92.176	0.009991	91.567	0.011701
2015/04/09	13:23:56.000000	0.008608	92.221	0.005572	91.795	0.005097	92.176	0.009991	91.569	0.011668
2015/04/09	13:23:57.000000	0.008618	92.221	0.005572	91.800	0.005097	92.175	0.009989	91.569	0.011657
2015/04/09	13:23:58.000000	0.008597	92.221	0.005571	91.800	0.005098	92.174	0.009989	91.573	0.011638
2015/04/09	13:23:59.000000	0.008581	92.221	0.005571	91.804	0.005099	92.174	0.009990	91.578	0.011641
2015/04/09	13:24:00.000000	0.008589	92.221	0.005572	91.808	0.005098	92.174	0.009990	91.578	0.011633
2015/04/09	13:24:01.000000	0.008602	92.220	0.005571	91.808	0.005098	92.173	0.009990	91.584	0.011600
2015/04/09	13:24:02.000000	0.008624	92.221	0.005571	91.812	0.005098	92.173	0.009991	91.584	0.011602
2015/04/09	13:24:03.000000	0.008608	92.221	0.005572	91.817	0.005095	92.172	0.009989	91.593	0.011615
2015/04/09	13:24:04.000000	0.008605	92.220	0.005571	91.817	0.005097	92.172	0.009987	91.600	0.011614
2015/04/09	13:24:05.000000	0.008598	92.220	0.005572	91.821	0.005097	92.172	0.009989	91.600	0.011606
2015/04/09	13:24:06.000000	0.008616	92.220	0.005572	91.821	0.005097	92.172	0.009989	91.608	0.011616
2015/04/09	13:24:07.000000	0.008590	92.219	0.005572	91.826	0.005099	92.172	0.009989	91.615	0.011643
2015/04/09	13:24:08.000000	0.008597	92.219	0.005572	91.830	0.005098	92.171	0.009988	91.615	0.011654
2015/04/09	13:24:09.000000	0.008624	92.219	0.005570	91.830	0.005098	92.171	0.009990	91.621	0.011669
2015/04/09	13:24:10.000000	0.008628	92.219	0.005569	91.834	0.005098	92.171	0.009987	91.621	0.011694
2015/04/09	13:24:11.000000	0.008610	92.219	0.005571	91.838	0.005097	92.171	0.009987	91.625	0.011713
2015/04/09	13:24:12.000000	0.008596	92.219	0.005571	91.838	0.005100	92.171	0.009984	91.627	0.011711
2015/04/09	13:24:13.000000	0.008636	92.218	0.005572	91.843	0.005098	92.170	0.009990	91.627	0.011718
2015/04/09	13:24:14.000000	0.008638	92.218	0.005572	91.843	0.005097	92.170	0.009990	91.629	0.011689
2015/04/09	13:24:15.000000	0.008632	92.218	0.005571	91.847	0.005097	92.170	0.009988	91.631	0.011685
2015/04/09	13:24:16.000000	0.008646	92.218	0.005571	91.851	0.005096	92.169	0.009987	91.631	0.011691
2015/04/09	13:24:17.000000	0.008604	92.218	0.005569	91.851	0.005097	92.169	0.009986	91.634	0.011716
2015/04/09	13:24:18.000000	0.008619	92.218	0.005571	91.856	0.005098	92.169	0.009988	91.634	0.011718
2015/04/09	13:24:19.000000	0.008599	92.218	0.005573	91.860	0.005098	92.169	0.009987	91.635	0.011719
2015/04/09	13:24:20.000000	0.008596	92.218	0.005571	91.860	0.005099	92.169	0.009985	91.636	0.011727
2015/04/09	13:24:21.000000	0.008600	92.217	0.005573	91.865	0.005099	92.169	0.009987	91.636	0.011729
2015/04/09	13:24:22.000000	0.008590	92.217	0.005570	91.865	0.005101	92.168	0.009987	91.637	0.011716
2015/04/09	13:24:23.000000	0.008610	92.217	0.005570	91.869	0.005099	92.168	0.009987	91.637	0.011712
2015/04/09	13:24:24.000000	0.008618	92.217	0.005567	91.873	0.005102	92.168	0.009985	91.637	0.011717
2015/04/09	13:24:25.000000	0.008619	92.217	0.005568	91.873	0.005101	92.168	0.009981	91.638	0.011700
2015/04/09	13:24:26.000000	0.008609	92.216	0.005568	91.878	0.005103	92.168	0.009981	91.638	0.011702
2015/04/09	13:24:27.000000	0.008614	92.216	0.005570	91.883	0.005101	92.168	0.009987	91.639	0.011703
2015/04/09	13:24:28.000000	0.008600	92.216	0.005570	91.883	0.005102	92.168	0.009985	91.641	0.011715
2015/04/09	13:24:29.000000	0.008616	92.216	0.005569	91.887	0.005101	92.168	0.009990	91.641	0.011714
2015/04/09	13:24:30.000000	0.008612	92.216	0.005567	91.887	0.005100	92.168	0.009987	91.642	0.011719
2015/04/09	13:24:31.000000	0.008626	92.216	0.005569	91.891	0.005101	92.168	0.009985	91.641	0.011714
2015/04/09	13:24:32.000000	0.008611	92.216	0.005571	91.896	0.005099	92.168	0.009988	91.641	0.011692
2015/04/09	13:24:33.000000	0.008611	92.216	0.005568	91.896	0.005102	92.167	0.009987	91.643	0.011682
2015/04/09	13:24:34.000000	0.008593	92.215	0.005568	91.900	0.005098	92.167	0.009988	91.643	0.011680
2015/04/09	13:24:35.000000	0.008619	92.215	0.005565	91.904	0.005098	92.168	0.009984	91.646	0.011687
2015/04/09	13:24:36.000000	0.008617	92.215	0.005568	91.904	0.005101	92.168	0.009989	91.648	0.011671
2015/04/09	13:24:37.000000	0.008612	92.215	0.005568	91.909	0.005099	92.167	0.009996	91.648	0.011650
2015/04/09	13:24:38.000000	0.008613	92.215	0.005567	91.909	0.005098	92.167	0.009982	91.651	0.011667
2015/04/09	13:24:39.000000	0.008643	92.214	0.005568	91.913	0.005100	92.167	0.009985	91.655	0.011691
2015/04/09	13:24:40.000000	0.008614	92.214	0.005568	91.917	0.005099	92.167	0.009988	91.655	0.011699
2015/04/09	13:24:41.000000	0.008630	92.214	0.005569	91.917	0.005099	92.167	0.009991	91.656	0.011695
2015/04/09	13:24:42.000000	0.008617	92.214	0.005569	91.922	0.005100	92.167	0.009987	91.656	0.011696
2015/04/09	13:24:43.000000	0.008589	92.214	0.005571	91.926	0.005100	92.167	0.009985	91.657	0.011685
2015/04/09	13:24:44.000000	0.008622	92.214	0.005571	91.926	0.005101	92.167	0.009990	91.659	0.011691
2015/04/09	13:24:45.000000	0.008623	92.213	0.005569	91.930	0.005102	92.167	0.009992	91.659	0.011684
2015/04/09	13:24:46.000000	0.008589	92.213	0.005570	91.930	0.005103	92.166	0.009993	91.661	0.011667
2015/04/09	13:24:47.000000	0.008654	92.213	0.005570	91.935	0.005108	92.166	0.009993	91.664	0.011669
2015/04/09	13:24:48.000000	0.008618	92.213	0.005571	91.939	0.005105	92.165	0.009991	91.664	0.011680
2015/04/09	13:24:49.000000	0.008628	92.213	0.005569	91.939	0.005105	92.165	0.009992	91.666	0.011675
2015/04/09	13:24:50.000000	0.008608	92.212	0.005572	91.943	0.005101	92.165	0.009988	91.666	0.011646
2015/04/09	13:24:51.000000	0.008611	92.212	0.005573	91.947	0.005103	92.164	0.009992	91.669	0.011656
2015/04/09	13:24:52.000000	0.008624	92.212	0.005571	91.947	0.005103	92.164	0.009989	91.673	0.011655
2015/04/09	13:24:53.000000	0.008602	92.212	0.005572	91.951	0.005103	92.164	0.009989	91.673	0.011655
2015/04/09	13:24:54.000000	0.008622	92.212	0.005571	91.951	0.005101	92.164	0.009991	91.677	0.011646
2015/04/09	13:24:55.000000	0.008619	92.212	0.005571	91.955	0.005100	92.164	0.009996	91.681	0.011644
2015/04/09	13:24:56.000000	0.008629	92.212	0.005572	91.959	0.005100	92.163	0.009992	91.681	0.011670
2015/04/09	13:24:57.000000	0.008612	92.211	0.005572	91.959	0.005102	92.162	0.009990	91.685	0.011681
2015/04/09	13:24:58.000000	0.008617	92.211	0.005572	91.963	0.005101	92.162	0.009992	91.685	0.011689
2015/04/09	13:24:59.000000	0.008612	92.211	0.005571	91.967	0.005100	92.162	0.009999	91.687	0.011668
2015/04/09	13:25:00.000000	0.008619	92.211	0.005571	91.967	0.005100	92.162	0.010000	91.690	0.011654
2015/04/09	13:25:01.000000	0.008643	92.210	0.005570	91.971	0.005099	92.161	0.010003	91.690	0.011649
2015/04/09	13:25:02.000000	0.008616	92.210	0.005570	91.971	0.005099	92.160	0.010002	91.694	0.011659
2015/04/09	13:25:03.000000	0.008641	92.210	0.005571	91.976	0.005100	92.160	0.009998	91.697	0.011660
2015/04/09	13:25:04.000000	0.008625	92.210	0.005569	91.980	0.005099	92.159	0.009999	91.697	0.011655
2015/04/09	13:25:05.000000	0.008598	92.210	0.005571	91.980	0.005099	92.158	0.010002	91.701	0.011679
2015/04/09	13:25:06.000000	0.008627	92.210	0.005574	91.984	0.005100	92.158	0.010009	91.701	0.011692
2015/04/09	13:25:07.000000	0.008606	92.210	0.005568	91.988	0.005100	92.157	0.010007	91.703	0.011705
2015/04/09	13:25:08.000000	0.008638	92.209	0.005568	91.988	0.005099	92.157	0.010004	91.703	0.011715
2015/04/09	13:25:09.000000	0.008641	92.209	0.005568	91.993	0.005099	92.155	0.009997	91.703	0.011715
2015/04/09	13:25:10.000000	0.008616	92.209	0.005569	91.993	0.005098	92.155	0.009990	91.703	0.011683
2015/04/09	13:25:11.000000	0.008630	92.209	0.005569	91.997	0.005099	92.155	0.009995	91.705	0.011654
2015/04/09	13:25:12.000000	0.008625	92.209	0.005571	92.001	0.005099	92.155	0.009997	91.705	0.011642
2015/04/09	13:25:13.000000	0.008622	92.209	0.005568	92.001	0.005100	92.154	0.009993	91.709	0.011650
2015/04/09	13:25:14.000000	0.008637	92.208	0.005568	92.005	0.005099	92.154	0.009997	91.709	0.011669
2015/04/09	13:25:15.000000	0.008614	92.208	0.005568	92.009	0.005102	92.154	0.009998	91.713	0.011679
2015/04/09	13:25:16.000000	0.008644	92.208	0.005571	92.009	0.005101	92.154	0.009996	91.715	0.011669
2015/04/09	13:25:17.000000	0.008596	92.208	0.005568	92.013	0.005099	92.152	0.009989	91.715	0.011673
2015/04/09	13:25:18.000000	0.008625	92.208	0.005572	92.013	0.005100	92.152	0.009993	91.717	0.011663
2015/04/09	13:25:19.000000	0.008610	92.207	0.005571	92.018	0.005101	92.152	0.009979	91.720	0.011660
2015/04/09	13:25:20.000000	0.008635	92.207	0.005567	92.022	0.005099	92.153	0.009985	91.720	0.011636
2015/04/09	13:25:21.000000	0.008633	92.207	0.005571	92.022	0.005100	92.153	0.009990	91.724	0.011624
2015/04/09	13:25:22.000000	0.008612	92.207	0.005572	92.026	0.005098	92.153	0.009995	91.724	0.011605
2015/04/09	13:25:23.000000	0.008628	92.207	0.005571	92.030	0.005098	92.153	0.009996	91.730	0.011607
2015/04/09	13:25:24.000000	0.008634	92.207	0.005571	92.030	0.005099	92.153	0.009994	91.736	0.011625
2015/04/09	13:25:25.000000	0.008636	92.206	0.005569	92.034	0.005098	92.152	0.009993	91.736	0.011640
2015/04/09	13:25:26.000000	0.008631	92.206	0.005571	92.034	0.005100	92.151	0.009992	91.741	0.011664
2015/04/09	13:25:27.000000	0.008641	92.206	0.005572	92.039	0.005100	92.151	0.009988	91.744	0.011634
2015/04/09	13:25:28.000000	0.008619	92.206	0.005572	92.043	0.005100	92.151	0.009987	91.744	0.011649
2015/04/09	13:25:29.000000	0.008615	92.206	0.005571	92.043	0.005101	92.151	0.009988	91.748	0.011672
2015/04/09	13:25:30.000000	0.008633	92.206	0.005571	92.047	0.005102	92.151	0.009990	91.748	0.011676
2015/04/09	13:25:31.000000	0.008610	92.206	0.005572	92.051	0.005102	92.151	0.009990	91.751	0.011691
2015/04/09	13:25:32.000000	0.008622	92.205	0.005571	92.051	0.005100	92.151	0.009992	91.752	0.011702
2015/04/09	13:25:33.000000	0.008624	92.205	0.005571	92.056	0.005103	92.151	0.009989	91.752	0.011705
2015/04/09	13:25:34.000000	0.008617	92.205	0.005566	92.056	0.005102	92.151	0.009991	91.752	0.011695
2015/04/09	13:25:35.000000	0.008622	92.205	0.005570	92.059	0.005102	92.151	0.009987	91.753	0.011694
2015/04/09	13:25:36.000000	0.008623	92.205	0.005569	92.064	0.005101	92.151	0.009986	91.753	0.011688
2015/04/09	13:25:37.000000	0.008628	92.205	0.005570	92.064	0.005101	92.152	0.009985	91.754	0.011681
2015/04/09	13:25:38.000000	0.008622	92.204	0.005570	92.068	0.005102	92.152	0.009970	91.754	0.011699
2015/04/09	13:25:39.000000	0.008649	92.204	0.005571	92.072	0.005103	92.154	0.009971	91.755	0.011687
2015/04/09	13:25:40.000000	0.008630	92.204	0.005571	92.072	0.005102	92.154	0.009976	91.756	0.011675
2015/04/09	13:25:41.000000	0.008624	92.203	0.005570	92.076	0.005102	92.156	0.009981	91.756	0.011655
2015/04/09	13:25:42.000000	0.008617	92.203	0.005569	92.076	0.005102	92.157	0.009984	91.759	0.011659
2015/04/09	13:25:43.000000	0.008638	92.203	0.005569	92.081	0.005102	92.157	0.009985	91.761	0.011661
2015/04/09	13:25:44.000000	0.008673	92.203	0.005568	92.085	0.005101	92.157	0.009990	91.761	0.011677
2015/04/09	13:25:45.000000	0.008613	92.203	0.005568	92.085	0.005102	92.156	0.009991	91.764	0.011685
2015/04/09	13:25:46.000000	0.008610	92.203	0.005569	92.089	0.005102	92.156	0.009999	91.764	0.011682
2015/04/09	13:25:47.000000	0.008617	92.203	0.005568	92.093	0.005099	92.157	0.010001	91.764	0.011662
2015/04/09	13:25:48.000000	0.008617	92.203	0.005568	92.093	0.005100	92.157	0.010000	91.766	0.011672
2015/04/09	13:25:49.000000	0.008621	92.203	0.005569	92.097	0.005101	92.155	0.010009	91.766	0.011665
