YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/03/27	13:37:38.000000	0.02	0.00	-1.375	133.93	10.83	-0.17	0.37	0.17	134.34	0.011	0.19183	-0.00974	0.14	-0.00568
2015/03/27	13:37:39.000000	0.02	0.00	0.500	133.93	10.84	-0.04	0.38	0.03	134.34	-0.017	0.17941	-0.00955	0.05	-0.03082
2015/03/27	13:37:40.000000	0.02	0.00	-1.250	133.96	10.85	-0.05	0.39	0.02	134.37	-0.010	0.19939	-0.02199	-0.02	-0.03203
2015/03/27	13:37:41.000000	0.02	0.00	0.125	133.95	10.83	0.12	0.39	0.12	134.37	0.012	0.17461	-0.01308	-0.11	-0.00252
2015/03/27	13:37:42.000000	0.02	0.00	1.125	133.92	10.86	0.07	0.37	-0.03	134.33	-0.006	0.18231	0.00342	-0.13	-0.02435
2015/03/27	13:37:43.000000	0.02	0.00	-0.875	133.91	10.87	-0.02	0.36	0.12	134.32	0.005	0.18127	-0.00078	0.01	-0.01016
2015/03/27	13:37:44.000000	0.02	0.00	2.000	133.93	10.87	0.11	0.37	-0.07	134.34	0.008	0.20773	-0.01389	-0.01	-0.01703
2015/03/27	13:37:45.000000	0.00	0.00	-2.125	133.93	10.85	-0.11	0.38	-0.05	134.34	0.007	0.18547	-0.00159	0.11	-0.01062
2015/03/27	13:37:46.000000	0.02	0.00	-0.750	133.94	10.87	-0.00	0.38	0.14	134.35	-0.022	0.18530	-0.01477	0.07	-0.03656
2015/03/27	13:37:47.000000	0.02	0.00	0.375	133.95	10.87	0.04	0.38	-0.06	134.36	0.001	0.18085	-0.00461	-0.20	-0.01706
2015/03/27	13:37:48.000000	0.02	0.00	0.625	133.93	10.86	-0.14	0.39	0.21	134.34	-0.002	0.19244	0.00279	-0.04	-0.01744
2015/03/27	13:37:49.000000	0.02	0.00	0.000	133.95	10.85	-0.00	0.40	0.23	134.36	0.000	0.17566	-0.00853	0.01	-0.01013
2015/03/27	13:37:50.000000	0.00	0.00	3.750	133.94	10.85	0.07	0.41	0.04	134.36	0.020	0.18367	-0.00060	-0.02	-0.00003
2015/03/27	13:37:51.000000	0.00	0.00	0.000	133.93	10.86	-0.05	0.38	-0.15	134.35	-0.010	0.19939	-0.00676	-0.04	-0.02841
2015/03/27	13:37:52.000000	0.00	0.00	0.000	133.93	10.85	0.01	0.39	-0.04	134.34	0.011	0.19643	-0.01123	0.05	-0.00919
2015/03/27	13:37:53.000000	0.02	0.00	0.375	133.95	10.86	0.10	0.39	0.00	134.36	-0.009	0.17900	-0.01138	0.07	-0.02618
2015/03/27	13:37:54.000000	0.02	0.00	0.625	133.94	10.84	0.00	0.38	0.11	134.35	0.016	0.19048	-0.00809	-0.00	-0.00478
2015/03/27	13:37:55.000000	0.00	0.00	0.375	133.93	10.86	-0.06	0.39	-0.03	134.34	-0.013	0.19698	-0.01639	-0.06	-0.03416
2015/03/27	13:37:56.000000	0.02	0.00	-1.750	133.93	10.84	-0.10	0.37	0.01	134.34	0.004	0.18779	-0.00912	0.03	-0.01027
2015/03/27	13:37:57.000000	0.02	0.00	0.500	133.94	10.86	0.04	0.38	0.07	134.35	-0.008	0.18462	-0.00653	-0.05	-0.02615
2015/03/27	13:37:58.000000	0.00	0.00	3.000	133.96	10.86	0.18	0.39	-0.03	134.37	0.010	0.18396	-0.00935	-0.02	-0.00887
2015/03/27	13:37:59.000000	0.00	0.00	-2.375	133.94	10.87	-0.08	0.38	-0.12	134.35	-0.021	0.19077	-0.01227	-0.05	-0.03596
2015/03/27	13:38:00.000000	0.02	0.00	0.500	133.94	10.87	0.02	0.37	0.10	134.35	0.008	0.19084	-0.00244	0.04	-0.01216
2015/03/27	13:38:01.000000	0.02	0.00	0.125	133.95	10.87	0.05	0.37	-0.07	134.36	-0.011	0.19600	-0.00960	0.01	-0.03186
2015/03/27	13:38:02.000000	0.02	0.00	0.875	133.96	10.86	0.13	0.37	-0.08	134.37	0.006	0.17290	-0.00995	-0.08	-0.00922
2015/03/27	13:38:03.000000	0.02	0.00	-0.625	133.93	10.86	-0.09	0.38	0.02	134.34	0.003	0.19225	0.00757	-0.02	-0.01488
2015/03/27	13:38:04.000000	0.03	0.00	1.000	133.92	10.85	0.01	0.39	-0.12	134.33	-0.004	0.17802	-0.00737	0.20	-0.01994
2015/03/27	13:38:05.000000	0.00	0.00	-1.000	133.94	10.84	-0.12	0.39	-0.07	134.36	0.001	0.18401	-0.01347	-0.02	-0.01578
2015/03/27	13:38:06.000000	0.00	0.00	0.125	133.93	10.86	0.01	0.38	0.05	134.34	-0.004	0.19447	-0.01927	-0.02	-0.02267
2015/03/27	13:38:07.000000	0.00	0.00	1.125	133.94	10.87	0.17	0.38	0.06	134.35	-0.007	0.17896	-0.00346	-0.01	-0.02467
2015/03/27	13:38:08.000000	0.00	0.00	-0.625	133.94	10.83	0.04	0.38	-0.03	134.36	0.002	0.18069	-0.01100	0.01	-0.01483
2015/03/27	13:38:09.000000	0.00	0.00	1.250	133.93	10.84	0.02	0.38	0.18	134.34	0.011	0.19267	-0.00040	0.02	-0.00882
2015/03/27	13:38:10.000000	0.02	0.00	-1.625	133.94	10.85	-0.07	0.38	-0.06	134.35	-0.002	0.18188	-0.00670	-0.06	-0.01691
2015/03/27	13:38:11.000000	0.02	0.00	1.625	133.92	10.86	0.16	0.37	0.06	134.33	0.014	0.17787	-0.00423	0.00	-0.00912
2015/03/27	13:38:12.000000	0.02	0.00	-0.125	133.94	10.87	-0.09	0.38	-0.06	134.35	-0.002	0.20828	-0.00664	0.02	-0.02202
2015/03/27	13:38:13.000000	0.00	0.00	-1.250	133.95	10.86	0.03	0.37	0.02	134.36	0.003	0.17563	-0.00322	-0.11	-0.01318
2015/03/27	13:38:14.000000	0.00	0.00	1.875	133.93	10.87	0.22	0.38	-0.05	134.34	0.011	0.19920	-0.00684	-0.16	-0.01227
2015/03/27	13:38:15.000000	0.02	0.00	1.125	133.91	10.86	0.05	0.37	-0.13	134.32	-0.001	0.18050	-0.00008	0.07	-0.02019
2015/03/27	13:38:16.000000	0.02	0.00	0.125	133.95	10.85	-0.14	0.39	0.10	134.36	-0.004	0.16606	-0.01215	0.08	-0.01360
2015/03/27	13:38:17.000000	0.02	0.00	-0.125	133.96	10.89	0.06	0.38	-0.04	134.37	-0.014	0.19899	-0.02017	-0.16	-0.03465
2015/03/27	13:38:18.000000	0.02	0.00	0.375	133.94	10.84	-0.03	0.39	0.13	134.35	0.013	0.17473	-0.00848	-0.12	0.00084
2015/03/27	13:38:19.000000	0.03	0.00	-2.750	133.94	10.88	-0.13	0.39	-0.13	134.35	-0.016	0.20720	0.00458	0.08	-0.03735
2015/03/27	13:38:20.000000	0.03	0.00	-0.750	133.94	10.86	-0.14	0.38	0.04	134.35	-0.004	0.17706	-0.00981	0.06	-0.01784
2015/03/27	13:38:21.000000	0.02	0.00	1.750	133.95	10.87	0.05	0.38	0.09	134.36	-0.003	0.20151	-0.01433	-0.04	-0.02446
2015/03/27	13:38:22.000000	0.00	0.00	-1.750	133.93	10.85	-0.01	0.36	0.01	134.35	0.008	0.17665	0.00125	-0.04	-0.00656
2015/03/27	13:38:23.000000	0.00	0.00	1.500	133.94	10.86	0.11	0.36	-0.07	134.35	0.014	0.19798	0.00209	-0.04	-0.00656
2015/03/27	13:38:24.000000	0.02	0.00	0.250	133.93	10.86	-0.01	0.37	0.11	134.34	-0.008	0.18463	-0.00214	0.08	-0.02385
2015/03/27	13:38:25.000000	0.02	0.00	1.625	133.95	10.87	0.12	0.38	-0.12	134.36	-0.005	0.17903	-0.01291	-0.04	-0.02432
2015/03/27	13:38:26.000000	0.03	0.00	-0.500	133.94	10.86	-0.11	0.38	-0.01	134.35	-0.006	0.19324	-0.01839	-0.09	-0.02467
2015/03/27	13:38:27.000000	0.02	0.00	0.000	133.94	10.86	-0.01	0.38	0.03	134.35	0.007	0.19585	-0.01050	-0.01	-0.00999
2015/03/27	13:38:28.000000	0.03	0.00	-1.000	133.94	10.84	-0.11	0.37	0.00	134.35	0.002	0.17517	-0.00845	0.10	-0.00990
2015/03/27	13:38:29.000000	0.02	0.00	1.250	133.95	10.86	0.09	0.36	-0.07	134.36	-0.005	0.18987	0.00201	-0.05	-0.02499
2015/03/27	13:38:30.000000	0.02	0.00	-0.125	133.94	10.85	0.06	0.37	0.05	134.35	0.015	0.19417	-0.01340	0.10	-0.00449
2015/03/27	13:38:31.000000	0.03	0.00	2.125	133.96	10.84	0.15	0.37	0.06	134.37	0.025	0.17395	-0.00322	-0.14	0.00656
2015/03/27	13:38:32.000000	0.02	0.00	-2.250	133.93	10.86	-0.15	0.36	-0.02	134.34	-0.006	0.19864	-0.00603	-0.04	-0.02686
2015/03/27	13:38:33.000000	0.02	0.00	0.250	133.92	10.85	0.01	0.36	0.05	134.33	0.011	0.18942	-0.01111	-0.07	-0.00693
2015/03/27	13:38:34.000000	0.02	0.00	1.875	133.94	10.86	0.11	0.36	-0.02	134.36	-0.007	0.18306	-0.01146	-0.06	-0.02922
2015/03/27	13:38:35.000000	0.03	0.00	1.500	133.94	10.84	0.06	0.37	0.12	134.35	0.005	0.18927	-0.00626	-0.11	-0.01379
2015/03/27	13:38:36.000000	0.02	0.00	-2.125	133.94	10.86	-0.19	0.36	0.05	134.35	-0.030	0.19638	-0.01047	0.01	-0.04645
2015/03/27	13:38:37.000000	0.02	0.00	1.000	133.93	10.83	0.11	0.36	0.09	134.34	0.022	0.19156	-0.00778	-0.09	0.00394
2015/03/27	13:38:38.000000	0.02	0.00	1.000	133.92	10.86	0.10	0.38	0.09	134.33	-0.008	0.19426	-0.01054	0.03	-0.02763
2015/03/27	13:38:39.000000	0.03	0.00	0.250	133.94	10.84	0.15	0.36	-0.13	134.35	0.010	0.18277	-0.00391	-0.03	-0.00546
2015/03/27	13:38:40.000000	0.02	0.00	2.375	133.93	10.83	0.19	0.35	0.26	134.34	0.021	0.18668	0.02078	-0.01	-0.00089
2015/03/27	13:38:41.000000	0.03	0.00	1.500	133.94	10.84	0.07	0.37	-0.08	134.35	0.016	0.19225	-0.00636	0.17	-0.00168
2015/03/27	13:38:42.000000	0.00	0.00	-0.250	133.96	10.86	-0.04	0.37	0.01	134.37	-0.021	0.18097	-0.01756	0.02	-0.03929
2015/03/27	13:38:43.000000	0.03	0.00	0.375	133.94	10.83	0.07	0.36	-0.01	134.35	0.003	0.17963	-0.00925	-0.15	-0.01228
2015/03/27	13:38:44.000000	0.00	0.00	0.125	133.92	10.86	-0.05	0.35	0.00	134.34	-0.008	0.19861	-0.00519	0.02	-0.02948
2015/03/27	13:38:45.000000	0.05	0.00	0.625	133.93	10.84	0.14	0.37	0.02	134.34	0.009	0.17375	-0.00371	0.04	-0.00761
2015/03/27	13:38:46.000000	0.00	0.00	-1.000	133.94	10.86	-0.14	0.38	0.05	134.35	0.004	0.19821	-0.00620	-0.04	-0.01353
2015/03/27	13:38:47.000000	0.02	0.00	2.250	133.94	10.85	0.24	0.38	-0.19	134.35	0.008	0.17303	-0.00536	-0.02	-0.00937
2015/03/27	13:38:48.000000	0.02	0.00	0.000	133.93	10.86	0.01	0.37	-0.22	134.34	0.002	0.20320	-0.00755	0.09	-0.01895
2015/03/27	13:38:49.000000	0.02	0.00	-0.500	133.97	10.86	-0.08	0.37	0.05	134.38	-0.018	0.16977	-0.01669	0.06	-0.03232
2015/03/27	13:38:50.000000	0.02	0.00	-0.625	133.94	10.86	0.04	0.37	0.15	134.36	-0.004	0.19679	-0.00168	-0.17	-0.01878
2015/03/27	13:38:51.000000	0.03	0.00	0.250	133.92	10.86	0.05	0.35	-0.25	134.33	0.012	0.19122	0.00290	0.01	-0.00766
2015/03/27	13:38:52.000000	0.02	0.00	1.625	133.94	10.86	0.05	0.36	0.06	134.35	-0.004	0.18959	0.00262	0.15	-0.02530
2015/03/27	13:38:53.000000	0.02	0.00	-1.375	133.95	10.84	-0.04	0.36	0.04	134.37	0.010	0.20027	0.00089	-0.12	-0.00764
2015/03/27	13:38:54.000000	0.02	0.00	3.125	133.95	10.84	0.12	0.38	0.00	134.36	0.016	0.17622	-0.01106	-0.11	-0.00291
2015/03/27	13:38:55.000000	0.02	0.00	-1.375	133.93	10.87	-0.07	0.37	0.18	134.34	-0.015	0.18573	0.00128	-0.04	-0.03195
2015/03/27	13:38:56.000000	0.03	0.00	-1.125	133.93	10.85	-0.10	0.38	-0.04	134.34	0.014	0.18564	-0.00674	0.09	0.00050
2015/03/27	13:38:57.000000	0.00	0.00	-0.750	133.93	10.88	0.05	0.38	-0.06	134.34	-0.022	0.18761	-0.01360	0.01	-0.04010
2015/03/27	13:38:58.000000	0.03	0.00	0.250	133.95	10.86	0.05	0.40	-0.17	134.36	0.022	0.19366	-0.01534	-0.00	0.00253
2015/03/27	13:38:59.000000	0.03	0.00	-0.125	133.93	10.87	0.05	0.37	0.02	134.34	-0.023	0.18938	0.00229	-0.16	-0.04201
2015/03/27	13:39:00.000000	0.03	0.00	-0.250	133.93	10.85	-0.02	0.37	-0.03	134.35	0.006	0.17638	0.00505	0.05	-0.00748
2015/03/27	13:39:01.000000	0.03	0.00	-2.750	133.97	10.87	-0.31	0.39	0.18	134.38	-0.012	0.19794	-0.00980	-0.00	-0.02592
2015/03/27	13:39:02.000000	0.02	0.00	1.375	133.94	10.86	0.06	0.38	-0.14	134.36	0.006	0.18254	-0.00613	0.08	-0.01511
2015/03/27	13:39:03.000000	0.03	0.00	-0.500	133.99	10.86	-0.08	0.38	-0.01	134.40	0.009	0.19810	-0.01746	0.07	-0.00841
2015/03/27	13:39:04.000000	0.03	0.00	-1.625	133.95	10.87	-0.02	0.35	-0.19	134.36	-0.011	0.19366	-0.01643	-0.21	-0.02681
2015/03/27	13:39:05.000000	0.03	0.00	-0.750	133.92	10.86	0.02	0.34	-0.06	134.33	-0.004	0.18401	0.00954	-0.04	-0.02402
2015/03/27	13:39:06.000000	0.03	0.00	0.875	133.94	10.84	-0.02	0.36	-0.01	134.35	0.006	0.19371	-0.00409	0.21	-0.01666
2015/03/27	13:39:07.000000	0.00	0.00	-0.625	133.96	10.85	-0.06	0.37	-0.08	134.37	-0.005	0.19536	-0.01306	-0.05	-0.02049
2015/03/27	13:39:08.000000	0.03	0.00	-0.125	133.94	10.85	0.01	0.36	-0.01	134.35	0.007	0.18451	-0.00407	-0.09	-0.00960
2015/03/27	13:39:09.000000	0.00	0.00	1.125	133.94	10.86	0.18	0.36	0.12	134.35	-0.010	0.18884	-0.00320	0.03	-0.02908
2015/03/27	13:39:10.000000	0.05	0.00	1.875	133.95	10.82	0.08	0.39	0.25	134.36	0.019	0.16841	-0.00867	0.00	0.00261
2015/03/27	13:39:11.000000	0.03	0.00	-1.375	133.94	10.84	-0.19	0.39	0.07	134.35	0.008	0.22125	-0.01015	0.01	-0.00958
2015/03/27	13:39:12.000000	0.03	0.00	0.250	133.92	10.86	-0.08	0.37	0.01	134.33	-0.016	0.16965	-0.00276	0.09	-0.03090
2015/03/27	13:39:13.000000	0.02	0.00	0.750	133.91	10.86	0.09	0.38	-0.02	134.32	0.000	0.20483	-0.00867	0.07	-0.02208
2015/03/27	13:39:14.000000	0.02	0.00	0.375	133.94	10.85	0.16	0.38	-0.03	134.35	0.008	0.17889	-0.00780	0.00	-0.00598
2015/03/27	13:39:15.000000	0.03	0.00	-0.875	133.95	10.84	-0.12	0.37	-0.08	134.36	-0.002	0.19118	-0.00826	-0.07	-0.01726
2015/03/27	13:39:16.000000	0.02	0.00	-4.125	133.95	10.87	-0.20	0.36	-0.05	134.36	-0.022	0.19246	-0.01118	-0.16	-0.03888
2015/03/27	13:39:17.000000	0.02	0.00	-0.500	133.94	10.85	-0.03	0.37	0.17	134.35	0.007	0.19038	-0.00398	0.00	-0.01213
2015/03/27	13:39:18.000000	0.05	0.00	0.875	133.94	10.83	0.06	0.37	-0.04	134.36	-0.002	0.17253	-0.00833	0.03	-0.01830
2015/03/27	13:39:19.000000	0.03	0.00	-1.875	133.94	10.84	-0.17	0.37	0.07	134.35	-0.008	0.20532	-0.02086	0.01	-0.02835
2015/03/27	13:39:20.000000	0.03	0.00	1.875	133.94	10.82	0.06	0.37	-0.04	134.35	-0.001	0.17610	-0.01503	0.02	-0.02341
2015/03/27	13:39:21.000000	0.03	0.00	-0.375	133.94	10.84	-0.02	0.36	-0.04	134.36	-0.009	0.19467	-0.01222	0.07	-0.02441
2015/03/27	13:39:22.000000	0.02	0.00	0.750	133.94	10.84	-0.07	0.36	0.01	134.36	0.000	0.17392	-0.00743	-0.10	-0.01537
2015/03/27	13:39:23.000000	0.03	0.00	-1.250	133.93	10.86	-0.01	0.35	0.04	134.34	-0.013	0.19559	-0.00067	0.01	-0.03369
2015/03/27	13:39:24.000000	0.02	0.00	-3.375	133.92	10.85	-0.15	0.38	0.15	134.34	-0.000	0.19408	-0.00830	0.04	-0.01628
2015/03/27	13:39:25.000000	0.02	0.00	5.750	133.93	10.87	0.42	0.36	-0.34	134.34	0.015	0.17821	-0.00742	0.05	-0.01201
2015/03/27	13:39:26.000000	0.03	0.00	-0.375	133.94	10.88	0.04	0.37	0.05	134.35	-0.015	0.20567	-0.01590	-0.05	-0.03816
2015/03/27	13:39:27.000000	0.03	0.00	0.250	133.95	10.84	-0.12	0.37	-0.10	134.36	0.012	0.17958	-0.00952	-0.18	-0.00255
2015/03/27	13:39:28.000000	0.03	0.00	0.250	133.92	10.87	-0.06	0.36	0.12	134.34	-0.003	0.19637	0.00575	0.01	-0.02289
2015/03/27	13:39:29.000000	0.02	0.00	-2.250	133.93	10.86	-0.05	0.36	0.05	134.34	-0.014	0.18129	-0.00285	-0.11	-0.02750
2015/03/27	13:39:30.000000	0.02	0.00	0.875	133.94	10.86	0.07	0.39	0.05	134.35	0.000	0.19023	0.00276	0.06	-0.02039
2015/03/27	13:39:31.000000	0.05	0.00	0.875	133.92	10.87	0.01	0.38	0.06	134.33	-0.011	0.18230	-0.00504	0.20	-0.03008
2015/03/27	13:39:32.000000	0.03	0.00	1.750	133.94	10.86	0.12	0.39	-0.11	134.36	-0.010	0.18558	-0.03384	0.06	-0.03003
2015/03/27	13:39:33.000000	0.03	0.00	0.875	133.94	10.86	0.05	0.40	0.03	134.35	0.003	0.19170	-0.01331	-0.14	-0.02046
2015/03/27	13:39:34.000000	0.05	0.00	0.375	133.89	10.86	0.07	0.38	-0.17	134.31	-0.008	0.17532	0.01009	-0.16	-0.02419
2015/03/27	13:39:35.000000	0.03	0.00	-1.500	133.90	10.87	-0.07	0.37	0.15	134.32	-0.017	0.19252	0.00925	0.17	-0.03511
2015/03/27	13:39:36.000000	0.02	0.00	-0.375	133.92	10.84	0.05	0.38	0.29	134.34	0.027	0.17947	-0.00742	0.21	0.01286
2015/03/27	13:39:37.000000	0.03	0.00	2.500	133.92	10.87	0.04	0.38	0.06	134.34	0.010	0.20329	0.00101	-0.02	-0.01543
2015/03/27	13:39:38.000000	0.02	0.00	-1.750	133.92	10.86	-0.14	0.38	0.03	134.33	-0.020	0.17834	-0.00127	0.02	-0.03616
2015/03/27	13:39:39.000000	0.03	0.00	-1.500	133.91	10.86	-0.07	0.36	-0.07	134.32	-0.010	0.18587	-0.00826	0.02	-0.02380
2015/03/27	13:39:40.000000	0.02	0.00	0.375	133.93	10.86	-0.02	0.36	-0.14	134.34	0.003	0.20845	-0.00879	0.04	-0.01802
2015/03/27	13:39:41.000000	0.02	0.00	-2.375	133.93	10.86	-0.06	0.37	0.18	134.34	-0.003	0.17819	0.00333	-0.09	-0.01271
2015/03/27	13:39:42.000000	0.02	0.00	1.125	133.92	10.86	0.02	0.38	-0.17	134.33	0.018	0.18994	-0.00826	0.02	-0.00075
2015/03/27	13:39:43.000000	0.02	0.00	-1.375	133.93	10.85	-0.13	0.37	0.05	134.35	-0.001	0.19434	-0.00494	-0.02	-0.01801
2015/03/27	13:39:44.000000	0.03	0.00	-0.125	133.94	10.85	-0.09	0.37	-0.14	134.35	0.019	0.19716	-0.00246	-0.06	-0.00117
2015/03/27	13:39:45.000000	0.02	0.00	1.125	133.93	10.85	0.04	0.35	-0.06	134.34	-0.005	0.17941	-0.00385	0.01	-0.02118
2015/03/27	13:39:46.000000	0.02	0.00	-1.625	133.94	10.86	-0.02	0.37	-0.04	134.36	0.005	0.20381	-0.00455	0.05	-0.01425
2015/03/27	13:39:47.000000	0.02	0.00	1.375	133.95	10.87	0.07	0.37	0.03	134.36	-0.002	0.18240	-0.01257	-0.16	-0.02097
2015/03/27	13:39:48.000000	0.02	0.00	-0.375	133.94	10.84	0.02	0.37	-0.04	134.35	0.015	0.19537	-0.00450	0.05	-0.00464
2015/03/27	13:39:49.000000	0.02	0.00	-1.250	133.93	10.86	-0.07	0.35	0.08	134.35	-0.020	0.17140	-0.00244	0.06	-0.03632
2015/03/27	13:39:50.000000	0.03	0.00	0.250	133.95	10.85	-0.04	0.36	0.02	134.36	-0.005	0.18657	-0.00832	-0.01	-0.02257
2015/03/27	13:39:51.000000	0.02	0.00	-0.125	133.93	10.84	0.05	0.35	-0.25	134.34	0.008	0.18613	0.00624	-0.02	-0.01241
2015/03/27	13:39:52.000000	0.02	0.00	-0.875	133.95	10.85	0.00	0.36	0.15	134.36	0.001	0.18736	-0.01146	0.09	-0.01497
2015/03/27	13:39:53.000000	0.00	0.00	2.625	133.95	10.86	0.16	0.36	-0.04	134.36	0.017	0.18115	-0.00198	-0.09	-0.00330
2015/03/27	13:39:54.000000	0.00	0.00	0.125	133.94	10.84	0.06	0.38	-0.13	134.36	0.016	0.18437	-0.01584	-0.04	-0.00444
2015/03/27	13:39:55.000000	0.03	0.00	0.250	133.93	10.86	-0.08	0.37	0.04	134.34	-0.024	0.19411	-0.01135	-0.08	-0.04128
2015/03/27	13:39:56.000000	0.00	0.00	-1.375	133.93	10.83	-0.12	0.38	-0.03	134.34	0.007	0.17123	-0.00165	-0.00	-0.00287
2015/03/27	13:39:57.000000	0.02	0.00	-0.250	133.95	10.85	-0.12	0.40	0.22	134.36	-0.005	0.19420	-0.01665	0.10	-0.02393
2015/03/27	13:39:58.000000	0.03	0.00	-0.250	133.93	10.87	0.01	0.40	-0.06	134.34	-0.023	0.18442	-0.00919	-0.10	-0.04027
2015/03/27	13:39:59.000000	0.02	0.00	-1.375	133.92	10.87	-0.03	0.37	-0.15	134.33	-0.004	0.19717	0.00702	-0.10	-0.02185
2015/03/27	13:40:00.000000	0.02	0.00	-2.375	133.90	10.87	-0.12	0.37	0.15	134.32	0.004	0.18793	0.00069	0.06	-0.01353
2015/03/27	13:40:01.000000	0.05	0.00	2.625	133.90	10.86	0.16	0.37	-0.01	134.32	-0.014	0.18137	0.00046	0.12	-0.03487
2015/03/27	13:40:02.000000	0.03	0.00	1.750	133.94	10.87	0.09	0.37	-0.13	134.35	-0.006	0.19066	-0.02036	0.14	-0.02539
2015/03/27	13:40:03.000000	0.03	0.00	-0.625	133.95	10.85	-0.01	0.37	-0.07	134.36	-0.005	0.19040	-0.01672	-0.08	-0.02208
2015/03/27	13:40:04.000000	0.03	0.00	-1.500	133.95	10.86	-0.07	0.36	0.01	134.36	-0.000	0.18933	0.00618	-0.13	-0.01501
2015/03/27	13:40:05.000000	0.00	0.00	-0.125	133.93	10.85	-0.01	0.35	0.05	134.34	-0.002	0.18213	0.01465	-0.09	-0.02135
2015/03/27	13:40:06.000000	0.03	0.00	-2.875	133.93	10.84	-0.21	0.36	0.13	134.34	0.013	0.19913	-0.01044	0.08	-0.00046
2015/03/27	13:40:07.000000	0.03	0.00	0.750	133.96	10.85	0.13	0.35	0.02	134.37	0.002	0.19899	-0.01736	0.02	-0.01674
2015/03/27	13:40:08.000000	0.02	0.00	-0.750	133.93	10.86	-0.20	0.34	0.03	134.34	-0.003	0.18668	0.00288	-0.16	-0.01904
2015/03/27	13:40:09.000000	0.02	0.00	0.500	133.94	10.84	0.08	0.36	-0.15	134.35	0.017	0.17937	-0.01416	0.06	0.00235
2015/03/27	13:40:10.000000	0.02	0.00	0.875	133.94	10.86	-0.06	0.34	0.13	134.35	-0.008	0.19217	-0.00076	-0.05	-0.02943
2015/03/27	13:40:11.000000	0.02	0.00	-0.125	133.94	10.88	0.07	0.35	-0.08	134.35	-0.012	0.18924	-0.00414	0.02	-0.03540
2015/03/27	13:40:12.000000	0.00	0.00	0.125	133.94	10.84	-0.11	0.34	0.01	134.36	0.006	0.18602	-0.00420	0.02	-0.01106
2015/03/27	13:40:13.000000	0.03	0.00	1.125	133.93	10.88	0.06	0.35	0.16	134.34	-0.028	0.18132	-0.00737	-0.06	-0.04433
2015/03/27	13:40:14.000000	0.00	0.00	0.000	133.94	10.87	-0.09	0.36	-0.16	134.35	-0.011	0.18491	-0.00397	0.01	-0.03056
2015/03/27	13:40:15.000000	0.03	0.00	1.625	133.92	10.86	0.09	0.36	0.11	134.34	-0.007	0.18005	0.00237	0.04	-0.02057
2015/03/27	13:40:16.000000	0.02	0.00	-0.875	133.93	10.86	-0.18	0.35	-0.18	134.34	-0.008	0.18568	-0.00916	0.06	-0.02560
2015/03/27	13:40:17.000000	0.03	0.00	1.500	133.94	10.86	0.11	0.35	0.15	134.36	0.010	0.18964	-0.00932	-0.03	-0.00691
