YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/04/10	14:01:14.000000	0.00	0.00	0.000	-1.39	11.68	-0.01	-0.65	-0.21	0.00	0.012	0.20526	0.01407	-0.02	-0.01018
2015/04/10	14:01:15.000000	0.00	0.00	-0.125	-1.39	11.68	-0.04	-0.65	0.18	0.00	-0.002	0.20172	0.00800	-0.02	-0.02063
2015/04/10	14:01:16.000000	0.00	0.00	0.875	-1.41	11.67	0.02	-0.65	0.10	0.00	0.015	0.20480	0.02229	-0.04	-0.00458
2015/04/10	14:01:17.000000	0.00	0.00	-1.500	-1.41	11.68	-0.03	-0.65	0.07	0.00	-0.005	0.20268	0.01990	0.02	-0.02338
2015/04/10	14:01:18.000000	0.00	0.00	0.250	-1.41	11.67	0.06	-0.65	-0.09	0.00	0.017	0.20357	0.00980	-0.02	-0.00504
2015/04/10	14:01:19.000000	0.00	0.00	-0.125	-1.41	11.67	-0.04	-0.64	-0.11	0.00	0.004	0.20584	0.00500	-0.01	-0.01974
2015/04/10	14:01:20.000000	0.00	0.00	0.125	-1.41	11.67	-0.05	-0.64	-0.11	0.00	0.004	0.20525	0.00949	-0.06	-0.01703
2015/04/10	14:01:21.000000	0.00	0.00	0.125	-1.42	11.68	-0.02	-0.66	0.02	0.00	0.009	0.20425	0.01282	-0.03	-0.00871
2015/04/10	14:01:22.000000	0.00	0.00	0.000	-1.42	11.68	-0.01	-0.65	0.02	0.00	0.008	0.20599	0.02007	-0.02	-0.01524
2015/04/10	14:01:23.000000	0.00	0.00	1.125	-1.43	11.68	0.03	-0.66	0.02	0.00	0.012	0.20087	0.01125	-0.00	-0.00575
2015/04/10	14:01:24.000000	0.00	0.00	0.125	-1.44	11.68	0.03	-0.65	0.05	0.00	0.001	0.20380	0.01750	-0.02	-0.01918
2015/04/10	14:01:25.000000	0.00	0.00	0.000	-1.44	11.68	0.06	-0.65	-0.04	0.00	-0.000	0.20418	0.01222	0.01	-0.02434
2015/04/10	14:01:26.000000	0.00	0.00	0.250	-1.44	11.68	0.02	-0.65	-0.06	0.00	0.003	0.20224	0.01280	0.00	-0.01904
2015/04/10	14:01:27.000000	0.00	0.00	-0.250	-1.44	11.68	-0.06	-0.64	0.16	0.00	-0.005	0.20247	0.00285	0.06	-0.02640
2015/04/10	14:01:28.000000	0.00	0.00	0.125	-1.45	11.68	0.08	-0.64	-0.13	0.00	0.010	0.20374	0.00705	0.03	-0.01639
2015/04/10	14:01:29.000000	0.00	0.00	0.375	-1.46	11.68	0.01	-0.65	0.05	0.00	0.009	0.20131	0.01216	0.04	-0.01274
2015/04/10	14:01:30.000000	0.00	0.00	-0.250	-1.47	11.68	0.01	-0.65	0.08	0.00	-0.008	0.20262	0.00699	0.02	-0.02956
2015/04/10	14:01:31.000000	0.00	0.00	-0.625	-1.46	11.68	-0.06	-0.64	-0.03	0.00	0.004	0.20384	0.00256	-0.01	-0.01648
2015/04/10	14:01:32.000000	0.00	0.00	0.250	-1.46	11.68	-0.02	-0.65	-0.00	0.00	0.007	0.20258	0.00168	-0.06	-0.01164
2015/04/10	14:01:33.000000	0.00	0.00	-0.500	-1.47	11.68	-0.00	-0.65	-0.10	0.00	-0.002	0.20456	0.01125	-0.15	-0.02220
2015/04/10	14:01:34.000000	0.00	0.00	0.750	-1.47	11.68	0.02	-0.66	-0.18	0.00	0.010	0.20369	0.01334	-0.13	-0.01202
2015/04/10	14:01:35.000000	0.00	0.00	-0.125	-1.49	11.68	-0.03	-0.66	0.08	0.00	-0.005	0.20023	0.03029	0.03	-0.02779
2015/04/10	14:01:36.000000	0.00	0.00	0.375	-1.48	11.68	-0.01	-0.65	0.01	0.00	0.012	0.20372	0.00673	0.03	-0.01166
2015/04/10	14:01:37.000000	0.00	0.00	1.250	-1.49	11.68	0.02	-0.64	-0.06	0.00	0.012	0.20467	0.01172	-0.02	-0.01031
2015/04/10	14:01:38.000000	0.00	0.00	-0.625	-1.49	11.68	-0.06	-0.65	0.09	0.00	-0.001	0.20142	0.01236	-0.01	-0.01860
2015/04/10	14:01:39.000000	0.00	0.00	-0.250	-1.51	11.68	0.00	-0.66	0.04	0.00	-0.002	0.20152	0.01794	0.02	-0.01819
2015/04/10	14:01:40.000000	0.00	0.00	-0.500	-1.51	11.68	-0.01	-0.66	-0.07	0.00	0.003	0.20255	0.03014	-0.01	-0.01866
2015/04/10	14:01:41.000000	0.00	0.00	0.375	-1.52	11.68	-0.03	-0.66	0.05	0.00	0.007	0.20164	0.01663	0.02	-0.01184
2015/04/10	14:01:42.000000	0.00	0.00	-0.125	-1.52	11.68	-0.02	-0.65	0.10	0.00	-0.003	0.20280	0.01347	0.02	-0.02414
2015/04/10	14:01:43.000000	0.00	0.00	-0.125	-1.52	11.68	0.01	-0.64	0.05	0.00	-0.000	0.20178	0.00520	-0.01	-0.01897
2015/04/10	14:01:44.000000	0.00	0.00	-0.375	-1.52	11.68	-0.02	-0.65	0.00	0.00	0.006	0.20648	0.01297	-0.02	-0.01688
2015/04/10	14:01:45.000000	0.00	0.00	0.125	-1.53	11.68	-0.00	-0.65	-0.05	0.00	0.006	0.20465	0.01436	0.01	-0.01744
2015/04/10	14:01:46.000000	0.00	0.00	0.125	-1.53	11.68	0.02	-0.65	0.04	0.00	-0.005	0.20248	0.01025	0.04	-0.02596
2015/04/10	14:01:47.000000	0.00	0.00	0.500	-1.54	11.68	-0.03	-0.66	0.11	0.00	0.003	0.20383	0.01331	0.04	-0.01927
2015/04/10	14:01:48.000000	0.00	0.00	0.000	-1.54	11.68	0.03	-0.65	0.04	0.00	-0.002	0.20232	0.01320	-0.02	-0.02559
2015/04/10	14:01:49.000000	0.00	0.00	0.500	-1.55	11.68	0.03	-0.65	-0.15	0.00	0.005	0.20279	0.01357	-0.07	-0.01770
2015/04/10	14:01:50.000000	0.00	0.00	-0.500	-1.55	11.68	-0.01	-0.64	-0.01	0.00	0.002	0.20369	0.00313	-0.01	-0.01813
2015/04/10	14:01:51.000000	0.00	0.00	0.375	-1.55	11.68	0.03	-0.65	-0.10	0.00	0.008	0.20473	0.00638	-0.01	-0.01225
2015/04/10	14:01:52.000000	0.00	0.00	-0.250	-1.55	11.68	0.04	-0.66	-0.08	0.00	0.012	0.20457	0.01009	0.02	-0.00974
2015/04/10	14:01:53.000000	0.00	0.00	0.125	-1.55	11.68	0.02	-0.66	-0.15	0.00	0.014	0.20511	0.01465	-0.02	-0.00917
2015/04/10	14:01:54.000000	0.00	0.00	-0.250	-1.56	11.68	-0.01	-0.65	-0.06	0.00	0.003	0.20441	0.01216	0.00	-0.01811
2015/04/10	14:01:55.000000	0.00	0.00	0.125	-1.56	11.68	0.02	-0.64	-0.03	0.00	0.013	0.20709	0.00533	0.01	-0.01048
2015/04/10	14:01:56.000000	0.00	0.00	0.375	-1.57	11.68	-0.01	-0.64	0.08	0.00	-0.001	0.20348	0.00424	-0.04	-0.02101
2015/04/10	14:01:57.000000	0.00	0.00	0.375	-1.57	11.68	0.00	-0.65	-0.11	0.00	0.006	0.20308	0.01147	-0.03	-0.01508
2015/04/10	14:01:58.000000	0.00	0.00	0.500	-1.59	11.68	0.02	-0.66	0.02	0.00	0.008	0.20164	0.01964	0.03	-0.01324
2015/04/10	14:01:59.000000	0.00	0.00	0.375	-1.58	11.68	0.05	-0.65	-0.04	0.00	0.014	0.20584	0.02306	0.01	-0.00905
2015/04/10	14:02:00.000000	0.00	0.00	0.875	-1.59	11.68	-0.06	-0.64	0.35	0.00	-0.004	0.20166	0.00127	-0.00	-0.02052
2015/04/10	14:02:01.000000	0.00	0.00	-0.375	-1.59	11.68	0.04	-0.64	-0.08	0.00	0.015	0.20250	0.00771	-0.03	-0.00446
2015/04/10	14:02:02.000000	0.00	0.00	0.750	-1.59	11.68	0.01	-0.65	-0.12	0.00	0.003	0.20319	0.01500	-0.00	-0.02020
2015/04/10	14:02:03.000000	0.00	0.00	-0.500	-1.60	11.68	-0.00	-0.66	-0.19	0.00	0.007	0.20406	0.01245	0.01	-0.01646
2015/04/10	14:02:04.000000	0.00	0.00	0.625	-1.60	11.68	0.04	-0.65	0.06	0.00	0.006	0.20157	0.00954	0.03	-0.01588
2015/04/10	14:02:05.000000	0.00	0.00	0.000	-1.60	11.69	-0.01	-0.64	0.01	0.00	-0.001	0.20436	0.00204	-0.04	-0.01941
2015/04/10	14:02:06.000000	0.00	0.00	-0.750	-1.61	11.68	-0.07	-0.65	0.16	0.00	0.011	0.20135	0.01195	0.02	-0.00436
2015/04/10	14:02:07.000000	0.00	0.00	-0.500	-1.62	11.68	0.01	-0.66	-0.01	0.00	0.001	0.20508	0.00571	0.02	-0.01884
2015/04/10	14:02:08.000000	0.00	0.00	0.375	-1.63	11.68	-0.03	-0.65	0.18	0.00	0.014	0.20267	0.01984	0.06	-0.00490
2015/04/10	14:02:09.000000	0.00	0.00	0.875	-1.63	11.68	0.05	-0.65	-0.15	0.00	0.018	0.20375	0.00436	0.05	-0.00642
2015/04/10	14:02:10.000000	0.00	0.00	0.625	-1.63	11.68	0.01	-0.65	-0.04	0.00	-0.003	0.20143	0.01308	-0.04	-0.02747
2015/04/10	14:02:11.000000	0.00	0.00	-0.250	-1.64	11.68	0.03	-0.66	-0.03	0.00	0.014	0.20491	0.02052	0.01	-0.00945
2015/04/10	14:02:12.000000	0.00	0.00	0.125	-1.64	11.68	-0.01	-0.65	-0.07	0.00	0.004	0.20251	0.01909	0.01	-0.01764
2015/04/10	14:02:13.000000	0.00	0.00	0.125	-1.65	11.68	-0.03	-0.66	0.15	0.00	0.005	0.20358	0.01419	0.05	-0.01430
2015/04/10	14:02:14.000000	0.00	0.00	0.125	-1.65	11.68	0.08	-0.65	-0.03	0.00	0.001	0.20308	0.01318	-0.02	-0.02289
2015/04/10	14:02:15.000000	0.00	0.00	0.000	-1.66	11.68	-0.02	-0.65	0.12	0.00	0.016	0.20537	0.00928	0.01	-0.00151
2015/04/10	14:02:16.000000	0.00	0.00	0.750	-1.66	11.68	0.04	-0.65	-0.11	0.00	0.004	0.20023	0.01076	0.01	-0.01799
2015/04/10	14:02:17.000000	0.00	0.00	-1.125	-1.66	11.68	-0.06	-0.65	0.02	0.00	-0.003	0.20386	0.00537	0.02	-0.02098
2015/04/10	14:02:18.000000	0.00	0.00	1.250	-1.67	11.68	0.04	-0.65	0.08	0.00	0.015	0.20401	0.00600	0.01	-0.00620
2015/04/10	14:02:19.000000	0.00	0.00	-1.000	-1.67	11.68	-0.01	-0.64	0.00	0.00	-0.013	0.20328	0.00426	-0.02	-0.03421
2015/04/10	14:02:20.000000	0.00	0.00	-1.250	-1.67	11.68	-0.06	-0.64	-0.16	0.00	-0.002	0.20541	0.00998	-0.02	-0.02255
2015/04/10	14:02:21.000000	0.00	0.00	0.250	-1.67	11.68	0.05	-0.64	0.06	0.00	0.004	0.20474	0.01091	0.01	-0.01675
2015/04/10	14:02:22.000000	0.00	0.00	0.750	-1.68	11.68	0.00	-0.65	-0.01	0.00	0.013	0.20395	0.00870	-0.02	-0.00581
2015/04/10	14:02:23.000000	0.00	0.00	-0.875	-1.68	11.68	-0.04	-0.64	-0.01	0.00	0.003	0.20665	0.00577	0.00	-0.01790
2015/04/10	14:02:24.000000	0.00	0.00	1.750	-1.69	11.68	0.01	-0.65	-0.17	0.00	0.008	0.20789	0.00368	-0.05	-0.01686
2015/04/10	14:02:25.000000	0.00	0.00	0.125	-1.69	11.69	-0.04	-0.66	-0.17	0.00	-0.008	0.20308	0.01553	-0.02	-0.03085
2015/04/10	14:02:26.000000	0.00	0.00	-0.125	-1.70	11.69	0.01	-0.65	0.14	0.00	0.010	0.20470	0.01871	0.05	-0.01341
2015/04/10	14:02:27.000000	0.00	0.00	-0.125	-1.70	11.69	-0.03	-0.65	0.02	0.00	0.004	0.20576	0.01300	0.00	-0.01601
2015/04/10	14:02:28.000000	0.00	0.00	0.125	-1.70	11.68	-0.03	-0.65	0.15	0.00	0.008	0.20328	0.00346	0.04	-0.01186
2015/04/10	14:02:29.000000	0.00	0.00	0.125	-1.71	11.68	-0.03	-0.65	-0.07	0.00	-0.001	0.20180	0.00818	-0.01	-0.02238
2015/04/10	14:02:30.000000	0.00	0.00	0.125	-1.71	11.69	-0.01	-0.66	-0.19	0.00	0.001	0.20198	0.00873	-0.04	-0.02112
2015/04/10	14:02:31.000000	0.00	0.00	2.750	-1.72	11.68	0.14	-0.66	-0.06	0.00	0.033	0.20534	0.01071	-0.01	0.00900
2015/04/10	14:02:32.000000	0.00	0.00	-1.125	-1.72	11.68	-0.04	-0.65	0.02	0.00	-0.012	0.20055	0.01173	-0.03	-0.03436
2015/04/10	14:02:33.000000	0.00	0.00	0.000	-1.73	11.69	0.02	-0.66	-0.14	0.00	0.007	0.20541	0.01689	-0.03	-0.01701
2015/04/10	14:02:34.000000	0.00	0.00	0.500	-1.73	11.69	-0.01	-0.65	-0.02	0.00	-0.007	0.19890	0.01453	-0.02	-0.02737
2015/04/10	14:02:35.000000	0.00	0.00	0.625	-1.73	11.69	0.02	-0.64	0.06	0.00	0.014	0.20329	0.01587	0.01	-0.00578
2015/04/10	14:02:36.000000	0.00	0.00	0.750	-1.73	11.68	-0.05	-0.65	0.07	0.00	0.004	0.20241	0.00745	-0.01	-0.01497
2015/04/10	14:02:37.000000	0.00	0.00	-0.375	-1.74	11.69	0.05	-0.65	-0.01	0.00	0.002	0.20331	0.02000	0.01	-0.01776
2015/04/10	14:02:38.000000	0.00	0.00	0.750	-1.75	11.69	0.00	-0.66	0.05	0.00	0.003	0.20091	0.01047	0.05	-0.01640
2015/04/10	14:02:39.000000	0.00	0.00	0.500	-1.75	11.69	0.02	-0.65	0.08	0.00	0.005	0.20253	0.01096	0.04	-0.01608
2015/04/10	14:02:40.000000	0.00	0.00	0.125	-1.76	11.69	-0.01	-0.65	0.05	0.00	0.001	0.20288	0.00583	0.00	-0.01823
2015/04/10	14:02:41.000000	0.00	0.00	-0.750	-1.76	11.68	-0.01	-0.65	0.04	0.00	0.007	0.20490	0.00731	-0.03	-0.01299
2015/04/10	14:02:42.000000	0.00	0.00	-0.375	-1.76	11.69	-0.02	-0.64	0.03	0.00	-0.002	0.20337	0.01271	-0.01	-0.02255
2015/04/10	14:02:43.000000	0.00	0.00	0.375	-1.77	11.69	0.07	-0.65	-0.04	0.00	0.003	0.20348	0.01199	-0.01	-0.01990
2015/04/10	14:02:44.000000	0.00	0.00	0.375	-1.78	11.68	0.03	-0.65	0.00	0.00	0.011	0.20079	0.01584	0.03	-0.01038
2015/04/10	14:02:45.000000	0.00	0.00	0.375	-1.78	11.68	-0.02	-0.65	0.17	0.00	0.010	0.20456	0.01457	0.02	-0.01212
2015/04/10	14:02:46.000000	0.00	0.00	-0.250	-1.79	11.69	-0.01	-0.65	0.10	0.00	-0.009	0.20322	0.00630	-0.00	-0.02840
2015/04/10	14:02:47.000000	0.00	0.00	0.000	-1.79	11.69	-0.04	-0.65	0.05	0.00	0.010	0.20627	0.01369	0.01	-0.00900
2015/04/10	14:02:48.000000	0.00	0.00	-0.125	-1.79	11.69	-0.01	-0.66	0.11	0.00	-0.008	0.20116	0.01514	-0.02	-0.02745
2015/04/10	14:02:49.000000	0.00	0.00	-1.125	-1.80	11.69	-0.07	-0.66	0.17	0.00	-0.002	0.20276	0.01604	0.00	-0.01898
2015/04/10	14:02:50.000000	0.00	0.00	0.250	-1.81	11.69	-0.04	-0.66	0.07	0.00	0.001	0.20227	0.02493	0.03	-0.02075
2015/04/10	14:02:51.000000	0.00	0.00	-0.250	-1.80	11.69	-0.02	-0.65	-0.00	0.00	0.007	0.20299	0.00912	0.01	-0.01436
2015/04/10	14:02:52.000000	0.00	0.00	0.875	-1.81	11.69	0.01	-0.65	0.07	0.00	0.011	0.20364	0.01344	0.05	-0.01189
2015/04/10	14:02:53.000000	0.00	0.00	0.625	-1.81	11.69	0.05	-0.64	0.03	0.00	0.002	0.20213	0.00549	0.01	-0.02405
2015/04/10	14:02:54.000000	0.00	0.00	0.125	-1.81	11.69	0.01	-0.65	0.01	0.00	0.021	0.20589	0.01347	-0.04	0.00136
2015/04/10	14:02:55.000000	0.00	0.00	0.125	-1.82	11.69	0.03	-0.65	0.13	0.00	-0.008	0.20189	0.01619	-0.01	-0.02570
2015/04/10	14:02:56.000000	0.00	0.00	-1.000	-1.82	11.69	-0.10	-0.65	0.09	0.00	0.005	0.20309	0.00514	0.00	-0.01118
2015/04/10	14:02:57.000000	0.00	0.00	0.500	-1.83	11.69	0.01	-0.65	-0.06	0.00	0.017	0.20306	0.00873	-0.02	-0.00407
2015/04/10	14:02:58.000000	0.00	0.00	0.250	-1.83	11.69	0.05	-0.65	-0.00	0.00	0.009	0.20366	0.01836	0.02	-0.01273
2015/04/10	14:02:59.000000	0.00	0.00	0.625	-1.84	11.69	0.01	-0.65	-0.10	0.00	0.006	0.20259	0.01436	-0.04	-0.01443
2015/04/10	14:03:00.000000	0.00	0.00	-0.750	-1.84	11.69	-0.01	-0.66	-0.17	0.00	0.008	0.20483	0.01599	0.02	-0.01442
2015/04/10	14:03:01.000000	0.00	0.00	0.125	-1.84	11.69	-0.00	-0.65	0.01	0.00	0.000	0.20454	0.01645	-0.03	-0.02341
2015/04/10	14:03:02.000000	0.00	0.00	0.125	-1.85	11.69	0.02	-0.65	-0.11	0.00	0.006	0.20273	0.01416	-0.02	-0.01385
2015/04/10	14:03:03.000000	0.00	0.00	-0.125	-1.86	11.69	-0.01	-0.65	0.10	0.00	0.005	0.20383	0.01523	0.02	-0.01572
2015/04/10	14:03:04.000000	0.00	0.00	0.375	-1.86	11.69	-0.01	-0.66	-0.08	0.00	0.010	0.20335	0.01990	-0.01	-0.01419
2015/04/10	14:03:05.000000	0.00	0.00	-0.250	-1.86	11.69	-0.03	-0.65	0.02	0.00	0.011	0.20367	0.01607	0.03	-0.01015
2015/04/10	14:03:06.000000	0.00	0.00	1.375	-1.86	11.69	0.08	-0.66	-0.05	0.00	0.020	0.20168	0.00386	0.04	-0.00266
2015/04/10	14:03:07.000000	0.00	0.00	0.000	-1.87	11.69	-0.02	-0.65	0.07	0.00	0.003	0.20531	0.01164	-0.06	-0.01874
2015/04/10	14:03:08.000000	0.00	0.00	-0.125	-1.88	11.69	-0.00	-0.66	0.06	0.00	0.003	0.20561	0.01421	-0.02	-0.01631
2015/04/10	14:03:09.000000	0.00	0.00	0.875	-1.89	11.69	-0.01	-0.66	0.02	0.00	0.013	0.20288	0.01718	-0.00	-0.00710
2015/04/10	14:03:10.000000	0.00	0.00	-0.375	-1.89	11.69	-0.03	-0.66	0.06	0.00	-0.008	0.20329	0.00269	0.03	-0.02721
2015/04/10	14:03:11.000000	0.00	0.00	-1.250	-1.88	11.68	-0.04	-0.65	-0.05	0.00	0.010	0.20636	0.01189	-0.01	-0.01233
2015/04/10	14:03:12.000000	0.00	0.00	-0.125	-1.89	11.69	0.00	-0.66	-0.15	0.00	0.001	0.20422	0.00993	-0.01	-0.02121
2015/04/10	14:03:13.000000	0.00	0.00	-0.625	-1.90	11.69	-0.08	-0.66	-0.08	0.00	0.012	0.20404	0.01485	-0.00	-0.00320
2015/04/10	14:03:14.000000	0.00	0.00	-0.625	-1.90	11.69	-0.02	-0.65	0.07	0.00	0.006	0.20677	0.01237	-0.00	-0.01633
2015/04/10	14:03:15.000000	0.00	0.00	0.875	-1.90	11.69	-0.01	-0.66	0.07	0.00	0.005	0.20331	0.01909	-0.02	-0.01683
2015/04/10	14:03:16.000000	0.00	0.00	-0.375	-1.91	11.69	-0.05	-0.66	0.09	0.00	-0.009	0.20441	0.00653	-0.01	-0.02901
2015/04/10	14:03:17.000000	0.00	0.00	0.500	-1.91	11.69	-0.00	-0.66	0.14	0.00	0.007	0.20366	0.01207	0.03	-0.01598
2015/04/10	14:03:18.000000	0.00	0.00	0.250	-1.92	11.69	0.04	-0.66	-0.15	0.00	0.006	0.20541	0.01433	-0.08	-0.01633
2015/04/10	14:03:19.000000	0.00	0.00	-0.625	-1.92	11.69	-0.05	-0.66	-0.07	0.00	0.015	0.20500	0.01019	-0.05	-0.00600
2015/04/10	14:03:20.000000	0.00	0.00	0.750	-1.93	11.69	0.00	-0.66	0.09	0.00	0.010	0.20276	0.02005	0.03	-0.01418
2015/04/10	14:03:21.000000	0.00	0.00	0.125	-1.93	11.69	-0.03	-0.66	-0.06	0.00	0.005	0.20605	0.00397	-0.05	-0.01436
2015/04/10	14:03:22.000000	0.00	0.00	0.875	-1.94	11.69	0.09	-0.67	-0.14	0.00	0.019	0.20395	0.01906	0.04	-0.00513
2015/04/10	14:03:23.000000	0.00	0.00	-0.750	-1.94	11.69	-0.04	-0.65	0.03	0.00	0.005	0.20329	0.02061	0.04	-0.01488
2015/04/10	14:03:24.000000	0.00	0.00	0.750	-1.94	11.69	0.00	-0.65	-0.06	0.00	0.009	0.20268	0.00006	-0.03	-0.01250
2015/04/10	14:03:25.000000	0.00	0.00	-0.250	-1.95	11.69	-0.06	-0.67	0.15	0.00	-0.006	0.20259	0.01794	0.00	-0.02420
2015/04/10	14:03:26.000000	0.00	0.00	1.125	-1.95	11.69	0.07	-0.66	-0.06	0.00	0.012	0.20274	0.00667	0.00	-0.01018
2015/04/10	14:03:27.000000	0.00	0.00	-0.125	-1.96	11.69	0.02	-0.67	-0.10	0.00	0.001	0.20706	0.01822	-0.03	-0.02155
2015/04/10	14:03:28.000000	0.00	0.00	1.375	-1.97	11.69	0.04	-0.67	0.06	0.00	0.016	0.20232	0.02220	0.03	-0.00340
2015/04/10	14:03:29.000000	0.00	0.00	0.000	-1.96	11.69	-0.06	-0.66	0.10	0.00	0.006	0.20251	0.01076	0.03	-0.01262
2015/04/10	14:03:30.000000	0.00	0.00	0.000	-1.97	11.69	-0.01	-0.66	0.05	0.00	0.007	0.20302	0.00882	0.04	-0.01303
2015/04/10	14:03:31.000000	0.00	0.00	0.125	-1.97	11.69	-0.02	-0.66	-0.05	0.00	-0.003	0.20290	0.00282	-0.03	-0.02261
2015/04/10	14:03:32.000000	0.00	0.00	0.250	-1.97	11.69	0.04	-0.67	-0.11	0.00	0.003	0.20306	0.01259	-0.05	-0.01595
2015/04/10	14:03:33.000000	0.00	0.00	-0.125	-1.98	11.69	-0.01	-0.67	0.05	0.00	0.007	0.20332	0.01614	-0.02	-0.01160
2015/04/10	14:03:34.000000	0.00	0.00	0.625	-1.98	11.69	-0.03	-0.67	0.02	0.00	0.010	0.20317	0.01408	-0.03	-0.01366
2015/04/10	14:03:35.000000	0.00	0.00	0.875	-1.99	11.69	0.02	-0.66	-0.04	0.00	0.012	0.20358	0.01044	0.01	-0.01009
2015/04/10	14:03:36.000000	0.00	0.00	0.000	-1.99	11.69	0.06	-0.66	-0.02	0.00	-0.002	0.20314	0.01163	-0.03	-0.02473
2015/04/10	14:03:37.000000	0.00	0.00	-0.125	-1.99	11.69	0.00	-0.67	-0.08	0.00	0.005	0.20157	0.00700	-0.03	-0.01501
2015/04/10	14:03:38.000000	0.00	0.00	1.000	-2.00	11.69	0.09	-0.67	-0.11	0.00	0.015	0.20358	0.01366	-0.01	-0.01021
2015/04/10	14:03:39.000000	0.00	0.00	0.375	-2.01	11.69	0.03	-0.67	-0.14	0.00	0.010	0.20245	0.01360	-0.03	-0.01187
2015/04/10	14:03:40.000000	0.00	0.00	-0.375	-2.01	11.69	0.04	-0.67	-0.07	0.00	0.005	0.20477	0.01782	-0.04	-0.01884
2015/04/10	14:03:41.000000	0.00	0.00	1.625	-2.01	11.70	0.07	-0.67	0.01	0.00	0.013	0.20183	0.01044	0.00	-0.01270
2015/04/10	14:03:42.000000	0.00	0.00	0.500	-2.02	11.69	-0.01	-0.66	0.06	0.00	0.003	0.20111	0.01213	0.05	-0.01697
2015/04/10	14:03:43.000000	0.00	0.00	0.750	-2.03	11.69	0.00	-0.68	0.03	0.00	0.006	0.20500	0.02434	0.02	-0.01833
2015/04/10	14:03:44.000000	0.00	0.00	0.875	-2.03	11.69	0.04	-0.67	-0.06	0.00	0.007	0.20139	0.00493	-0.01	-0.01318
2015/04/10	14:03:45.000000	0.00	0.00	0.000	-2.03	11.69	-0.02	-0.67	0.03	0.00	0.010	0.20412	0.00282	-0.01	-0.00923
2015/04/10	14:03:46.000000	0.00	0.00	1.000	-2.03	11.69	-0.03	-0.66	0.27	0.00	0.011	0.20358	0.00954	-0.02	-0.00861
2015/04/10	14:03:47.000000	0.00	0.00	-0.500	-2.03	11.69	0.04	-0.67	-0.19	0.00	0.010	0.20345	0.01329	-0.02	-0.01259
2015/04/10	14:03:48.000000	0.00	0.00	0.500	-2.03	11.69	-0.00	-0.66	0.21	0.00	0.006	0.20016	0.00575	0.01	-0.01128
2015/04/10	14:03:49.000000	0.00	0.00	-0.125	-2.05	11.69	-0.01	-0.67	0.05	0.00	0.002	0.20357	0.01945	0.03	-0.01976
2015/04/10	14:03:50.000000	0.00	0.00	0.250	-2.05	11.69	0.03	-0.66	-0.08	0.00	0.010	0.20511	0.01331	0.03	-0.01213
2015/04/10	14:03:51.000000	0.00	0.00	1.250	-2.05	11.69	0.05	-0.66	0.06	0.00	0.016	0.20236	0.00237	0.01	-0.00839
