YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/03/26	14:35:11.000000	0.013500	105.067	0.006288	103.566	0.004482	104.966	0.010612	103.513	0.012125
2015/03/26	14:35:12.000000	0.013562	105.067	0.006288	103.566	0.004482	104.962	0.010614	103.513	0.012127
2015/03/26	14:35:13.000000	0.013510	105.065	0.006289	103.566	0.004481	104.958	0.010616	103.512	0.012126
2015/03/26	14:35:14.000000	0.013476	105.063	0.006289	103.566	0.004481	104.958	0.010618	103.512	0.012124
2015/03/26	14:35:15.000000	0.013479	105.063	0.006289	103.567	0.004482	104.954	0.010619	103.511	0.012126
2015/03/26	14:35:16.000000	0.013527	105.061	0.006292	103.567	0.004483	104.954	0.010618	103.510	0.012125
2015/03/26	14:35:17.000000	0.013483	105.060	0.006290	103.567	0.004482	104.951	0.010617	103.510	0.012122
2015/03/26	14:35:18.000000	0.013494	105.060	0.006291	103.567	0.004482	104.948	0.010614	103.509	0.012122
2015/03/26	14:35:19.000000	0.013551	105.058	0.006292	103.567	0.004483	104.948	0.010610	103.508	0.012121
2015/03/26	14:35:20.000000	0.013496	105.058	0.006294	103.567	0.004483	104.944	0.010611	103.508	0.012122
2015/03/26	14:35:21.000000	0.013463	105.056	0.006293	103.567	0.004481	104.942	0.010611	103.507	0.012121
2015/03/26	14:35:22.000000	0.013441	105.055	0.006295	103.568	0.004481	104.942	0.010610	103.507	0.012118
2015/03/26	14:35:23.000000	0.013495	105.055	0.006295	103.568	0.004484	104.939	0.010617	103.507	0.012118
2015/03/26	14:35:24.000000	0.013475	105.053	0.006295	103.568	0.004482	104.939	0.010621	103.506	0.012115
2015/03/26	14:35:25.000000	0.013492	105.051	0.006296	103.568	0.004481	104.936	0.010621	103.506	0.012115
2015/03/26	14:35:26.000000	0.013478	105.051	0.006297	103.568	0.004481	104.932	0.010628	103.505	0.012119
2015/03/26	14:35:27.000000	0.013505	105.049	0.006297	103.569	0.004483	104.932	0.010627	103.505	0.012120
2015/03/26	14:35:28.000000	0.013493	105.049	0.006298	103.569	0.004482	104.929	0.010630	103.505	0.012120
2015/03/26	14:35:29.000000	0.013449	105.047	0.006299	103.569	0.004483	104.925	0.010628	103.504	0.012119
2015/03/26	14:35:30.000000	0.013492	105.045	0.006299	103.568	0.004482	104.925	0.010629	103.504	0.012121
2015/03/26	14:35:31.000000	0.013504	105.045	0.006302	103.569	0.004483	104.921	0.010634	103.504	0.012120
2015/03/26	14:35:32.000000	0.013505	105.043	0.006301	103.569	0.004483	104.921	0.010633	103.503	0.012119
2015/03/26	14:35:33.000000	0.013493	105.042	0.006302	103.569	0.004483	104.918	0.010634	103.503	0.012119
2015/03/26	14:35:34.000000	0.013489	105.042	0.006305	103.569	0.004480	104.914	0.010631	103.502	0.012116
2015/03/26	14:35:35.000000	0.013500	105.040	0.006306	103.569	0.004483	104.914	0.010630	103.502	0.012116
2015/03/26	14:35:36.000000	0.013521	105.040	0.006306	103.569	0.004483	104.911	0.010628	103.502	0.012115
2015/03/26	14:35:37.000000	0.013487	105.037	0.006307	103.569	0.004483	104.908	0.010629	103.501	0.012115
2015/03/26	14:35:38.000000	0.013476	105.036	0.006309	103.570	0.004482	104.908	0.010628	103.501	0.012113
2015/03/26	14:35:39.000000	0.013472	105.036	0.006309	103.570	0.004484	104.906	0.010628	103.501	0.012113
2015/03/26	14:35:40.000000	0.013535	105.034	0.006312	103.570	0.004483	104.906	0.010627	103.500	0.012113
2015/03/26	14:35:41.000000	0.013478	105.032	0.006312	103.569	0.004483	104.904	0.010627	103.500	0.012115
2015/03/26	14:35:42.000000	0.013485	105.032	0.006314	103.569	0.004482	104.901	0.010635	103.499	0.012116
2015/03/26	14:35:43.000000	0.013489	105.030	0.006316	103.569	0.004483	104.901	0.010638	103.499	0.012113
2015/03/26	14:35:44.000000	0.013509	105.030	0.006317	103.570	0.004483	104.898	0.010637	103.499	0.012116
2015/03/26	14:35:45.000000	0.013453	105.028	0.006319	103.570	0.004486	104.895	0.010635	103.498	0.012116
2015/03/26	14:35:46.000000	0.013505	105.025	0.006321	103.570	0.004483	104.895	0.010635	103.498	0.012115
2015/03/26	14:35:47.000000	0.013459	105.025	0.006323	103.570	0.004483	104.893	0.010639	103.497	0.012115
2015/03/26	14:35:48.000000	0.013516	105.023	0.006325	103.570	0.004484	104.893	0.010645	103.497	0.012115
2015/03/26	14:35:49.000000	0.013487	105.021	0.006328	103.570	0.004483	104.890	0.010646	103.497	0.012113
2015/03/26	14:35:50.000000	0.013481	105.021	0.006330	103.570	0.004485	104.887	0.010644	103.496	0.012113
2015/03/26	14:35:51.000000	0.013502	105.019	0.006332	103.570	0.004484	104.887	0.010644	103.496	0.012115
2015/03/26	14:35:52.000000	0.013546	105.019	0.006336	103.570	0.004485	104.884	0.010644	103.496	0.012114
2015/03/26	14:35:53.000000	0.013476	105.017	0.006338	103.570	0.004484	104.881	0.010640	103.496	0.012116
2015/03/26	14:35:54.000000	0.013492	105.015	0.006342	103.570	0.004485	104.881	0.010639	103.496	0.012117
2015/03/26	14:35:55.000000	0.013481	105.015	0.006346	103.570	0.004486	104.880	0.010640	103.495	0.012115
2015/03/26	14:35:56.000000	0.013476	105.013	0.006353	103.570	0.004491	104.880	0.010638	103.494	0.012116
2015/03/26	14:35:57.000000	0.013486	105.011	0.006356	103.570	0.004485	104.878	0.010639	103.494	0.012116
2015/03/26	14:35:58.000000	0.013495	105.011	0.006365	103.570	0.004487	104.876	0.010640	103.494	0.012115
2015/03/26	14:35:59.000000	0.013492	105.009	0.006370	103.570	0.004486	104.876	0.010641	103.494	0.012114
2015/03/26	14:36:00.000000	0.013488	105.009	0.006375	103.569	0.004487	104.874	0.010642	103.494	0.012113
2015/03/26	14:36:01.000000	0.013494	105.007	0.006377	103.569	0.004488	104.872	0.010644	103.494	0.012113
2015/03/26	14:36:02.000000	0.013475	105.005	0.006385	103.570	0.004488	104.872	0.010645	103.494	0.012113
2015/03/26	14:36:03.000000	0.013485	105.005	0.006388	103.569	0.004488	104.871	0.010646	103.493	0.012115
2015/03/26	14:36:04.000000	0.013472	105.002	0.006391	103.569	0.004488	104.871	0.010645	103.493	0.012115
2015/03/26	14:36:05.000000	0.013474	105.000	0.006396	103.570	0.004488	104.868	0.010645	103.493	0.012114
2015/03/26	14:36:06.000000	0.013480	105.000	0.006398	103.570	0.004489	104.867	0.010647	103.493	0.012115
2015/03/26	14:36:07.000000	0.013478	104.998	0.006399	103.569	0.004488	104.867	0.010650	103.493	0.012116
2015/03/26	14:36:08.000000	0.013459	104.998	0.006400	103.570	0.004487	104.865	0.010654	103.493	0.012116
2015/03/26	14:36:09.000000	0.013475	104.996	0.006401	103.570	0.004488	104.863	0.010658	103.493	0.012116
2015/03/26	14:36:10.000000	0.013515	104.994	0.006399	103.569	0.004488	104.863	0.010654	103.493	0.012117
2015/03/26	14:36:11.000000	0.013510	104.994	0.006400	103.569	0.004489	104.860	0.010656	103.492	0.012118
2015/03/26	14:36:12.000000	0.013476	104.991	0.006403	103.569	0.004490	104.860	0.010656	103.491	0.012119
2015/03/26	14:36:13.000000	0.013476	104.990	0.006399	103.569	0.004489	104.859	0.010657	103.491	0.012115
2015/03/26	14:36:14.000000	0.013490	104.990	0.006402	103.569	0.004489	104.857	0.010657	103.491	0.012118
2015/03/26	14:36:15.000000	0.013487	104.987	0.006399	103.569	0.004490	104.857	0.010658	103.491	0.012116
2015/03/26	14:36:16.000000	0.013522	104.987	0.006401	103.569	0.004489	104.855	0.010658	103.491	0.012117
2015/03/26	14:36:17.000000	0.013472	104.985	0.006402	103.569	0.004489	104.853	0.010663	103.490	0.012117
2015/03/26	14:36:18.000000	0.013478	104.982	0.006405	103.569	0.004489	104.853	0.010665	103.490	0.012118
2015/03/26	14:36:19.000000	0.013484	104.982	0.006407	103.569	0.004489	104.851	0.010665	103.490	0.012116
2015/03/26	14:36:20.000000	0.013510	104.981	0.006410	103.569	0.004488	104.851	0.010668	103.490	0.012116
2015/03/26	14:36:21.000000	0.013472	104.979	0.006410	103.568	0.004493	104.848	0.010665	103.490	0.012116
2015/03/26	14:36:22.000000	0.013446	104.979	0.006415	103.568	0.004490	104.846	0.010666	103.489	0.012114
2015/03/26	14:36:23.000000	0.013456	104.977	0.006418	103.568	0.004489	104.846	0.010668	103.489	0.012112
2015/03/26	14:36:24.000000	0.013516	104.977	0.006422	103.568	0.004487	104.844	0.010669	103.489	0.012113
2015/03/26	14:36:25.000000	0.013495	104.974	0.006426	103.568	0.004491	104.841	0.010668	103.488	0.012112
2015/03/26	14:36:26.000000	0.013492	104.972	0.006430	103.568	0.004490	104.841	0.010668	103.488	0.012115
2015/03/26	14:36:27.000000	0.013513	104.972	0.006436	103.568	0.004491	104.839	0.010670	103.489	0.012114
2015/03/26	14:36:28.000000	0.013498	104.970	0.006440	103.568	0.004491	104.839	0.010670	103.488	0.012118
2015/03/26	14:36:29.000000	0.013483	104.968	0.006445	103.568	0.004492	104.837	0.010673	103.488	0.012119
2015/03/26	14:36:30.000000	0.013481	104.968	0.006448	103.568	0.004492	104.835	0.010676	103.488	0.012117
2015/03/26	14:36:31.000000	0.013466	104.966	0.006452	103.568	0.004493	104.835	0.010674	103.488	0.012118
2015/03/26	14:36:32.000000	0.013489	104.966	0.006457	103.568	0.004493	104.833	0.010675	103.488	0.012118
2015/03/26	14:36:33.000000	0.013499	104.964	0.006461	103.568	0.004494	104.830	0.010676	103.488	0.012115
2015/03/26	14:36:34.000000	0.013461	104.962	0.006466	103.568	0.004495	104.830	0.010675	103.488	0.012118
2015/03/26	14:36:35.000000	0.013513	104.962	0.006468	103.567	0.004492	104.828	0.010675	103.487	0.012116
2015/03/26	14:36:36.000000	0.013437	104.959	0.006473	103.567	0.004494	104.828	0.010676	103.487	0.012117
2015/03/26	14:36:37.000000	0.013507	104.957	0.006475	103.567	0.004496	104.827	0.010678	103.487	0.012118
2015/03/26	14:36:38.000000	0.013508	104.957	0.006478	103.567	0.004495	104.825	0.010682	103.487	0.012116
2015/03/26	14:36:39.000000	0.013481	104.955	0.006481	103.567	0.004495	104.825	0.010682	103.486	0.012117
2015/03/26	14:36:40.000000	0.013478	104.955	0.006483	103.567	0.004495	104.823	0.010684	103.486	0.012116
2015/03/26	14:36:41.000000	0.013496	104.953	0.006484	103.567	0.004495	104.821	0.010686	103.486	0.012114
2015/03/26	14:36:42.000000	0.013493	104.951	0.006486	103.567	0.004496	104.821	0.010687	103.486	0.012117
2015/03/26	14:36:43.000000	0.013514	104.951	0.006492	103.567	0.004495	104.818	0.010688	103.486	0.012118
2015/03/26	14:36:44.000000	0.013439	104.949	0.006493	103.567	0.004495	104.818	0.010692	103.485	0.012119
2015/03/26	14:36:45.000000	0.013485	104.947	0.006494	103.566	0.004495	104.816	0.010695	103.485	0.012120
2015/03/26	14:36:46.000000	0.013499	104.947	0.006497	103.566	0.004496	104.814	0.010693	103.485	0.012117
2015/03/26	14:36:47.000000	0.013488	104.945	0.006499	103.566	0.004497	104.814	0.010693	103.485	0.012118
2015/03/26	14:36:48.000000	0.013494	104.945	0.006497	103.566	0.004497	104.812	0.010693	103.485	0.012119
2015/03/26	14:36:49.000000	0.013436	104.943	0.006497	103.566	0.004493	104.810	0.010690	103.485	0.012118
2015/03/26	14:36:50.000000	0.013490	104.940	0.006495	103.566	0.004497	104.810	0.010693	103.485	0.012118
2015/03/26	14:36:51.000000	0.013456	104.940	0.006493	103.565	0.004496	104.807	0.010689	103.484	0.012118
2015/03/26	14:36:52.000000	0.013470	104.939	0.006488	103.565	0.004496	104.807	0.010687	103.484	0.012120
2015/03/26	14:36:53.000000	0.013487	104.937	0.006483	103.566	0.004494	104.806	0.010688	103.484	0.012119
2015/03/26	14:36:54.000000	0.013474	104.937	0.006479	103.566	0.004495	104.805	0.010690	103.484	0.012119
2015/03/26	14:36:55.000000	0.013476	104.934	0.006468	103.565	0.004495	104.805	0.010692	103.483	0.012120
2015/03/26	14:36:56.000000	0.013491	104.934	0.006462	103.565	0.004495	104.803	0.010692	103.483	0.012117
2015/03/26	14:36:57.000000	0.013490	104.932	0.006457	103.565	0.004492	104.802	0.010696	103.484	0.012117
2015/03/26	14:36:58.000000	0.013459	104.930	0.006450	103.565	0.004492	104.802	0.010696	103.484	0.012117
2015/03/26	14:36:59.000000	0.013507	104.930	0.006444	103.565	0.004491	104.800	0.010695	103.484	0.012116
2015/03/26	14:37:00.000000	0.013457	104.928	0.006441	103.565	0.004494	104.800	0.010696	103.483	0.012112
2015/03/26	14:37:01.000000	0.013487	104.926	0.006435	103.564	0.004492	104.798	0.010694	103.483	0.012111
2015/03/26	14:37:02.000000	0.013475	104.926	0.006434	103.564	0.004492	104.797	0.010694	103.483	0.012109
2015/03/26	14:37:03.000000	0.013497	104.924	0.006434	103.564	0.004492	104.797	0.010695	103.483	0.012106
2015/03/26	14:37:04.000000	0.013513	104.924	0.006434	103.564	0.004492	104.797	0.010696	103.483	0.012108
2015/03/26	14:37:05.000000	0.013478	104.922	0.006433	103.564	0.004492	104.795	0.010702	103.483	0.012104
2015/03/26	14:37:06.000000	0.013510	104.920	0.006434	103.564	0.004492	104.795	0.010704	103.483	0.012104
2015/03/26	14:37:07.000000	0.013516	104.920	0.006431	103.563	0.004491	104.794	0.010705	103.483	0.012103
2015/03/26	14:37:08.000000	0.013547	104.917	0.006434	103.563	0.004490	104.794	0.010710	103.483	0.012104
2015/03/26	14:37:09.000000	0.013479	104.915	0.006435	103.563	0.004492	104.791	0.010712	103.483	0.012105
2015/03/26	14:37:10.000000	0.013473	104.915	0.006436	103.563	0.004491	104.788	0.010715	103.483	0.012106
2015/03/26	14:37:11.000000	0.013481	104.913	0.006440	103.563	0.004491	104.788	0.010718	103.483	0.012109
2015/03/26	14:37:12.000000	0.013496	104.913	0.006440	103.563	0.004492	104.785	0.010715	103.483	0.012109
2015/03/26	14:37:13.000000	0.013481	104.911	0.006444	103.563	0.004492	104.783	0.010711	103.483	0.012108
2015/03/26	14:37:14.000000	0.013524	104.909	0.006445	103.563	0.004492	104.783	0.010711	103.483	0.012110
2015/03/26	14:37:15.000000	0.013548	104.909	0.006448	103.562	0.004493	104.781	0.010710	103.482	0.012110
2015/03/26	14:37:16.000000	0.013480	104.907	0.006449	103.562	0.004492	104.781	0.010710	103.482	0.012110
2015/03/26	14:37:17.000000	0.013462	104.905	0.006452	103.562	0.004493	104.780	0.010708	103.482	0.012109
2015/03/26	14:37:18.000000	0.013497	104.905	0.006455	103.562	0.004493	104.778	0.010710	103.481	0.012109
2015/03/26	14:37:19.000000	0.013479	104.903	0.006457	103.562	0.004494	104.778	0.010710	103.482	0.012109
2015/03/26	14:37:20.000000	0.013488	104.903	0.006460	103.562	0.004494	104.776	0.010710	103.482	0.012108
2015/03/26	14:37:21.000000	0.013486	104.900	0.006463	103.562	0.004494	104.774	0.010711	103.481	0.012108
2015/03/26	14:37:22.000000	0.013494	104.898	0.006466	103.562	0.004494	104.774	0.010710	103.481	0.012109
2015/03/26	14:37:23.000000	0.013489	104.898	0.006469	103.561	0.004494	104.773	0.010709	103.481	0.012109
2015/03/26	14:37:24.000000	0.013505	104.897	0.006473	103.561	0.004496	104.773	0.010710	103.481	0.012109
2015/03/26	14:37:25.000000	0.013486	104.895	0.006474	103.561	0.004495	104.772	0.010710	103.481	0.012106
2015/03/26	14:37:26.000000	0.013473	104.895	0.006480	103.561	0.004495	104.771	0.010714	103.481	0.012108
2015/03/26	14:37:27.000000	0.013505	104.893	0.006483	103.561	0.004495	104.771	0.010717	103.480	0.012106
2015/03/26	14:37:28.000000	0.013486	104.893	0.006491	103.561	0.004495	104.770	0.010719	103.480	0.012107
2015/03/26	14:37:29.000000	0.013492	104.891	0.006492	103.561	0.004496	104.768	0.010721	103.480	0.012106
2015/03/26	14:37:30.000000	0.013475	104.889	0.006497	103.560	0.004497	104.768	0.010720	103.480	0.012108
2015/03/26	14:37:31.000000	0.013484	104.889	0.006502	103.560	0.004497	104.766	0.010723	103.480	0.012109
2015/03/26	14:37:32.000000	0.013524	104.886	0.006509	103.560	0.004497	104.766	0.010722	103.480	0.012107
2015/03/26	14:37:33.000000	0.013442	104.885	0.006513	103.560	0.004499	104.765	0.010726	103.480	0.012108
2015/03/26	14:37:34.000000	0.013475	104.885	0.006520	103.560	0.004498	104.762	0.010729	103.480	0.012109
2015/03/26	14:37:35.000000	0.013457	104.883	0.006527	103.560	0.004498	104.762	0.010734	103.480	0.012109
2015/03/26	14:37:36.000000	0.013465	104.883	0.006535	103.559	0.004499	104.760	0.010734	103.480	0.012110
2015/03/26	14:37:37.000000	0.013533	104.880	0.006543	103.559	0.004501	104.758	0.010734	103.480	0.012111
2015/03/26	14:37:38.000000	0.013483	104.879	0.006554	103.559	0.004501	104.758	0.010734	103.480	0.012114
2015/03/26	14:37:39.000000	0.013475	104.879	0.006568	103.559	0.004503	104.756	0.010737	103.479	0.012110
2015/03/26	14:37:40.000000	0.013510	104.876	0.006578	103.559	0.004504	104.756	0.010736	103.479	0.012110
2015/03/26	14:37:41.000000	0.013502	104.875	0.006596	103.559	0.004504	104.753	0.010731	103.479	0.012113
2015/03/26	14:37:42.000000	0.013501	104.875	0.006610	103.559	0.004508	104.751	0.010734	103.479	0.012113
2015/03/26	14:37:43.000000	0.013457	104.873	0.006625	103.559	0.004507	104.751	0.010731	103.479	0.012113
