YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/04/13	14:59:00.000000	0.006803	92.624	0.005730	88.687	0.005076	91.633	0.010148	88.607	0.011785
2015/04/13	14:59:01.000000	0.006790	92.620	0.005730	88.687	0.005077	91.633	0.010147	88.604	0.011784
2015/04/13	14:59:02.000000	0.006754	92.616	0.005732	88.685	0.005078	91.631	0.010139	88.604	0.011783
2015/04/13	14:59:03.000000	0.006763	92.616	0.005730	88.685	0.005078	91.629	0.010156	88.602	0.011782
2015/04/13	14:59:04.000000	0.006765	92.612	0.005728	88.683	0.005078	91.629	0.010170	88.599	0.011781
2015/04/13	14:59:05.000000	0.006799	92.612	0.005727	88.681	0.005077	91.625	0.010167	88.599	0.011784
2015/04/13	14:59:06.000000	0.006740	92.608	0.005725	88.681	0.005079	91.619	0.010162	88.597	0.011785
2015/04/13	14:59:07.000000	0.006749	92.603	0.005725	88.679	0.005077	91.619	0.010166	88.597	0.011775
2015/04/13	14:59:08.000000	0.006744	92.603	0.005725	88.678	0.005078	91.615	0.010144	88.595	0.011762
2015/04/13	14:59:09.000000	0.006779	92.600	0.005724	88.678	0.005077	91.615	0.010160	88.594	0.011763
2015/04/13	14:59:10.000000	0.006762	92.595	0.005723	88.676	0.005079	91.611	0.010192	88.594	0.011768
2015/04/13	14:59:11.000000	0.006739	92.595	0.005721	88.676	0.005077	91.604	0.010181	88.592	0.011771
2015/04/13	14:59:12.000000	0.006741	92.591	0.005733	88.674	0.005078	91.604	0.010121	88.591	0.011777
2015/04/13	14:59:13.000000	0.006787	92.591	0.005741	88.673	0.005080	91.601	0.010129	88.591	0.011768
2015/04/13	14:59:14.000000	0.006771	92.587	0.005739	88.673	0.005080	91.602	0.010159	88.589	0.011775
2015/04/13	14:59:15.000000	0.006787	92.583	0.005732	88.671	0.005081	91.602	0.010165	88.589	0.011780
2015/04/13	14:59:16.000000	0.006749	92.583	0.005729	88.669	0.005081	91.597	0.010166	88.588	0.011785
2015/04/13	14:59:17.000000	0.006768	92.579	0.005737	88.669	0.005081	91.597	0.010145	88.586	0.011788
2015/04/13	14:59:18.000000	0.006771	92.575	0.005736	88.667	0.005081	91.595	0.010163	88.586	0.011783
2015/04/13	14:59:19.000000	0.006754	92.575	0.005736	88.667	0.005080	91.593	0.010175	88.584	0.011782
2015/04/13	14:59:20.000000	0.006755	92.572	0.005738	88.665	0.005082	91.593	0.010173	88.582	0.011782
2015/04/13	14:59:21.000000	0.006779	92.572	0.005735	88.664	0.005082	91.588	0.010167	88.582	0.011774
2015/04/13	14:59:22.000000	0.006790	92.567	0.005734	88.664	0.005081	91.584	0.010167	88.580	0.011780
2015/04/13	14:59:23.000000	0.006745	92.563	0.005734	88.662	0.005081	91.584	0.010175	88.580	0.011787
2015/04/13	14:59:24.000000	0.006740	92.563	0.005733	88.661	0.005082	91.580	0.010185	88.578	0.011790
2015/04/13	14:59:25.000000	0.006782	92.559	0.005733	88.661	0.005081	91.580	0.010166	88.576	0.011787
2015/04/13	14:59:26.000000	0.006757	92.555	0.005736	88.659	0.005082	91.575	0.010167	88.576	0.011789
2015/04/13	14:59:27.000000	0.006757	92.555	0.005735	88.659	0.005082	91.571	0.010168	88.574	0.011791
2015/04/13	14:59:28.000000	0.006757	92.552	0.005733	88.657	0.005081	91.571	0.010176	88.571	0.011794
2015/04/13	14:59:29.000000	0.006749	92.552	0.005732	88.655	0.005084	91.565	0.010177	88.571	0.011793
2015/04/13	14:59:30.000000	0.006792	92.547	0.005732	88.655	0.005082	91.560	0.010181	88.569	0.011787
2015/04/13	14:59:31.000000	0.006743	92.544	0.005730	88.654	0.005083	91.560	0.010193	88.569	0.011786
2015/04/13	14:59:32.000000	0.006761	92.544	0.005730	88.652	0.005083	91.553	0.010188	88.566	0.011790
2015/04/13	14:59:33.000000	0.006754	92.540	0.005728	88.652	0.005084	91.553	0.010174	88.564	0.011790
2015/04/13	14:59:34.000000	0.006758	92.536	0.005734	88.650	0.005083	91.547	0.010149	88.564	0.011793
2015/04/13	14:59:35.000000	0.006768	92.536	0.005736	88.650	0.005083	91.544	0.010162	88.562	0.011795
2015/04/13	14:59:36.000000	0.006792	92.532	0.005734	88.649	0.005084	91.544	0.010178	88.560	0.011787
2015/04/13	14:59:37.000000	0.006756	92.532	0.005733	88.647	0.005084	91.539	0.010181	88.560	0.011791
2015/04/13	14:59:38.000000	0.006777	92.529	0.005731	88.647	0.005086	91.534	0.010182	88.557	0.011786
2015/04/13	14:59:39.000000	0.006747	92.524	0.005730	88.645	0.005085	91.534	0.010181	88.557	0.011787
2015/04/13	14:59:40.000000	0.006752	92.524	0.005730	88.644	0.005087	91.527	0.010179	88.555	0.011788
2015/04/13	14:59:41.000000	0.006762	92.521	0.005730	88.644	0.005085	91.527	0.010184	88.553	0.011786
2015/04/13	14:59:42.000000	0.006760	92.517	0.005729	88.643	0.005084	91.521	0.010185	88.553	0.011786
2015/04/13	14:59:43.000000	0.006785	92.517	0.005729	88.643	0.005085	91.516	0.010192	88.551	0.011787
2015/04/13	14:59:44.000000	0.006811	92.513	0.005729	88.641	0.005086	91.516	0.010193	88.548	0.011786
2015/04/13	14:59:45.000000	0.006773	92.513	0.005729	88.639	0.005085	91.509	0.010196	88.548	0.011787
2015/04/13	14:59:46.000000	0.006783	92.509	0.005730	88.639	0.005086	91.502	0.010189	88.547	0.011789
2015/04/13	14:59:47.000000	0.006764	92.505	0.005736	88.637	0.005086	91.502	0.010193	88.547	0.011786
2015/04/13	14:59:48.000000	0.006773	92.505	0.005734	88.635	0.005088	91.496	0.010182	88.545	0.011790
2015/04/13	14:59:49.000000	0.006778	92.501	0.005736	88.635	0.005087	91.496	0.010169	88.543	0.011791
2015/04/13	14:59:50.000000	0.006768	92.497	0.005734	88.633	0.005087	91.492	0.010178	88.543	0.011790
2015/04/13	14:59:51.000000	0.006743	92.497	0.005731	88.633	0.005087	91.488	0.010188	88.541	0.011789
2015/04/13	14:59:52.000000	0.006760	92.493	0.005732	88.632	0.005087	91.488	0.010196	88.539	0.011787
2015/04/13	14:59:53.000000	0.006772	92.493	0.005731	88.630	0.005086	91.482	0.010198	88.539	0.011789
2015/04/13	14:59:54.000000	0.006746	92.489	0.005733	88.630	0.005092	91.475	0.010184	88.537	0.011793
2015/04/13	14:59:55.000000	0.006778	92.486	0.005734	88.628	0.005087	91.475	0.010169	88.537	0.011798
2015/04/13	14:59:56.000000	0.006787	92.486	0.005736	88.627	0.005088	91.471	0.010171	88.534	0.011793
2015/04/13	14:59:57.000000	0.006784	92.481	0.005735	88.627	0.005088	91.471	0.010190	88.532	0.011793
2015/04/13	14:59:58.000000	0.006775	92.478	0.005731	88.625	0.005090	91.467	0.010196	88.532	0.011792
2015/04/13	14:59:59.000000	0.006794	92.478	0.005732	88.625	0.005087	91.460	0.010183	88.529	0.011789
2015/04/13	15:00:00.000000	0.006788	92.474	0.005733	88.623	0.005088	91.460	0.010178	88.528	0.011777
2015/04/13	15:00:01.000000	0.006760	92.474	0.005732	88.622	0.005090	91.456	0.010172	88.528	0.011769
2015/04/13	15:00:02.000000	0.006762	92.470	0.005735	88.622	0.005090	91.451	0.010175	88.527	0.011778
2015/04/13	15:00:03.000000	0.006776	92.466	0.005736	88.620	0.005090	91.451	0.010160	88.527	0.011784
2015/04/13	15:00:04.000000	0.006742	92.466	0.005735	88.618	0.005088	91.448	0.010173	88.525	0.011783
2015/04/13	15:00:05.000000	0.006763	92.462	0.005737	88.618	0.005089	91.448	0.010172	88.524	0.011785
2015/04/13	15:00:06.000000	0.006786	92.458	0.005737	88.617	0.005088	91.445	0.010181	88.524	0.011786
2015/04/13	15:00:07.000000	0.006763	92.458	0.005737	88.617	0.005088	91.441	0.010182	88.522	0.011789
2015/04/13	15:00:08.000000	0.006765	92.454	0.005737	88.615	0.005089	91.441	0.010188	88.521	0.011791
2015/04/13	15:00:09.000000	0.006769	92.454	0.005733	88.613	0.005090	91.436	0.010198	88.521	0.011797
2015/04/13	15:00:10.000000	0.006782	92.450	0.005736	88.613	0.005090	91.430	0.010186	88.519	0.011795
2015/04/13	15:00:11.000000	0.006775	92.446	0.005737	88.611	0.005090	91.430	0.010178	88.519	0.011796
2015/04/13	15:00:12.000000	0.006784	92.446	0.005738	88.610	0.005089	91.426	0.010178	88.516	0.011796
2015/04/13	15:00:13.000000	0.006778	92.442	0.005738	88.610	0.005091	91.426	0.010180	88.514	0.011795
2015/04/13	15:00:14.000000	0.006769	92.439	0.005737	88.608	0.005090	91.422	0.010175	88.514	0.011798
2015/04/13	15:00:15.000000	0.006741	92.439	0.005736	88.608	0.005091	91.418	0.010164	88.512	0.011799
2015/04/13	15:00:16.000000	0.006775	92.435	0.005737	88.607	0.005093	91.418	0.010164	88.509	0.011797
2015/04/13	15:00:17.000000	0.006764	92.435	0.005735	88.605	0.005091	91.416	0.010168	88.509	0.011801
2015/04/13	15:00:18.000000	0.006757	92.431	0.005737	88.605	0.005091	91.413	0.010146	88.507	0.011802
2015/04/13	15:00:19.000000	0.006761	92.427	0.005738	88.603	0.005092	91.413	0.010164	88.507	0.011802
2015/04/13	15:00:20.000000	0.006773	92.427	0.005740	88.601	0.005091	91.411	0.010171	88.505	0.011801
2015/04/13	15:00:21.000000	0.006787	92.423	0.005736	88.601	0.005090	91.411	0.010176	88.502	0.011800
2015/04/13	15:00:22.000000	0.006809	92.419	0.005735	88.600	0.005090	91.408	0.010186	88.502	0.011800
2015/04/13	15:00:23.000000	0.006755	92.419	0.005736	88.600	0.005093	91.403	0.010199	88.499	0.011801
2015/04/13	15:00:24.000000	0.006784	92.415	0.005735	88.599	0.005093	91.403	0.010195	88.497	0.011799
2015/04/13	15:00:25.000000	0.006775	92.415	0.005736	88.597	0.005094	91.398	0.010189	88.497	0.011796
2015/04/13	15:00:26.000000	0.006746	92.412	0.005735	88.597	0.005092	91.392	0.010195	88.495	0.011795
2015/04/13	15:00:27.000000	0.006768	92.407	0.005737	88.595	0.005091	91.392	0.010190	88.495	0.011792
2015/04/13	15:00:28.000000	0.006792	92.407	0.005735	88.593	0.005093	91.388	0.010177	88.493	0.011794
2015/04/13	15:00:29.000000	0.006786	92.404	0.005738	88.593	0.005094	91.388	0.010168	88.491	0.011793
2015/04/13	15:00:30.000000	0.006735	92.399	0.005739	88.592	0.005093	91.385	0.010182	88.491	0.011789
2015/04/13	15:00:31.000000	0.006792	92.399	0.005744	88.592	0.005098	91.382	0.010178	88.489	0.011788
2015/04/13	15:00:32.000000	0.006786	92.396	0.005741	88.589	0.005094	91.382	0.010183	88.488	0.011790
2015/04/13	15:00:33.000000	0.006743	92.396	0.005740	88.588	0.005093	91.380	0.010185	88.488	0.011791
2015/04/13	15:00:34.000000	0.006744	92.391	0.005742	88.588	0.005094	91.376	0.010198	88.486	0.011796
2015/04/13	15:00:35.000000	0.006755	92.388	0.005739	88.586	0.005094	91.376	0.010211	88.486	0.011798
2015/04/13	15:00:36.000000	0.006737	92.388	0.005738	88.585	0.005093	91.371	0.010209	88.483	0.011795
2015/04/13	15:00:37.000000	0.006789	92.384	0.005738	88.585	0.005093	91.371	0.010202	88.481	0.011800
2015/04/13	15:00:38.000000	0.006782	92.380	0.005738	88.583	0.005095	91.365	0.010221	88.481	0.011801
2015/04/13	15:00:39.000000	0.006772	92.380	0.005739	88.583	0.005095	91.359	0.010227	88.479	0.011801
2015/04/13	15:00:40.000000	0.006731	92.376	0.005739	88.582	0.005094	91.359	0.010236	88.476	0.011802
2015/04/13	15:00:41.000000	0.006761	92.376	0.005739	88.580	0.005096	91.351	0.010228	88.476	0.011801
2015/04/13	15:00:42.000000	0.006801	92.372	0.005739	88.580	0.005091	91.345	0.010216	88.474	0.011800
2015/04/13	15:00:43.000000	0.006760	92.368	0.005738	88.578	0.005095	91.345	0.010209	88.474	0.011801
2015/04/13	15:00:44.000000	0.006746	92.368	0.005738	88.576	0.005096	91.339	0.010213	88.471	0.011799
2015/04/13	15:00:45.000000	0.006756	92.364	0.005737	88.576	0.005092	91.339	0.010206	88.469	0.011799
2015/04/13	15:00:46.000000	0.006765	92.360	0.005737	88.575	0.005096	91.333	0.010218	88.469	0.011795
2015/04/13	15:00:47.000000	0.006761	92.360	0.005738	88.575	0.005098	91.328	0.010209	88.467	0.011786
2015/04/13	15:00:48.000000	0.006769	92.356	0.005739	88.573	0.005097	91.328	0.010200	88.466	0.011790
2015/04/13	15:00:49.000000	0.006782	92.356	0.005742	88.571	0.005097	91.324	0.010193	88.466	0.011795
2015/04/13	15:00:50.000000	0.006746	92.353	0.005743	88.571	0.005096	91.322	0.010199	88.464	0.011799
2015/04/13	15:00:51.000000	0.006746	92.349	0.005739	88.570	0.005096	91.322	0.010197	88.464	0.011800
2015/04/13	15:00:52.000000	0.006773	92.349	0.005743	88.568	0.005096	91.318	0.010187	88.462	0.011801
2015/04/13	15:00:53.000000	0.006749	92.344	0.005744	88.568	0.005097	91.318	0.010180	88.460	0.011803
2015/04/13	15:00:54.000000	0.006787	92.341	0.005744	88.566	0.005098	91.315	0.010188	88.460	0.011804
2015/04/13	15:00:55.000000	0.006768	92.341	0.005744	88.566	0.005098	91.313	0.010172	88.457	0.011804
2015/04/13	15:00:56.000000	0.006771	92.337	0.005746	88.564	0.005098	91.313	0.010151	88.455	0.011803
2015/04/13	15:00:57.000000	0.006757	92.337	0.005752	88.563	0.005098	91.313	0.010157	88.455	0.011800
2015/04/13	15:00:58.000000	0.006793	92.333	0.005752	88.563	0.005098	91.313	0.010176	88.453	0.011794
2015/04/13	15:00:59.000000	0.006769	92.329	0.005749	88.562	0.005099	91.313	0.010189	88.453	0.011792
2015/04/13	15:01:00.000000	0.006766	92.329	0.005747	88.559	0.005099	91.311	0.010197	88.451	0.011798
2015/04/13	15:01:01.000000	0.006757	92.325	0.005747	88.559	0.005099	91.311	0.010167	88.449	0.011798
2015/04/13	15:01:02.000000	0.006770	92.321	0.005751	88.558	0.005102	91.309	0.010188	88.449	0.011799
2015/04/13	15:01:03.000000	0.006768	92.321	0.005752	88.558	0.005100	91.308	0.010184	88.447	0.011803
2015/04/13	15:01:04.000000	0.006774	92.317	0.005753	88.556	0.005098	91.308	0.010177	88.445	0.011803
2015/04/13	15:01:05.000000	0.006757	92.317	0.005753	88.555	0.005100	91.307	0.010194	88.445	0.011800
2015/04/13	15:01:06.000000	0.006776	92.313	0.005754	88.555	0.005100	91.305	0.010201	88.442	0.011800
2015/04/13	15:01:07.000000	0.006806	92.310	0.005754	88.553	0.005099	91.305	0.010212	88.442	0.011800
2015/04/13	15:01:08.000000	0.006788	92.310	0.005755	88.551	0.005100	91.301	0.010189	88.441	0.011797
2015/04/13	15:01:09.000000	0.006730	92.305	0.005757	88.551	0.005100	91.301	0.010189	88.439	0.011796
2015/04/13	15:01:10.000000	0.006747	92.302	0.005756	88.550	0.005099	91.299	0.010226	88.439	0.011801
2015/04/13	15:01:11.000000	0.006785	92.302	0.005752	88.550	0.005099	91.295	0.010236	88.437	0.011808
2015/04/13	15:01:12.000000	0.006745	92.298	0.005753	88.548	0.005100	91.295	0.010189	88.435	0.011805
2015/04/13	15:01:13.000000	0.006773	92.298	0.005757	88.546	0.005100	91.292	0.010181	88.435	0.011809
2015/04/13	15:01:14.000000	0.006790	92.294	0.005756	88.546	0.005100	91.292	0.010201	88.432	0.011809
2015/04/13	15:01:15.000000	0.006757	92.291	0.005756	88.544	0.005101	91.292	0.010204	88.432	0.011808
2015/04/13	15:01:16.000000	0.006754	92.291	0.005756	88.543	0.005100	91.289	0.010231	88.430	0.011809
2015/04/13	15:01:17.000000	0.006770	92.286	0.005756	88.543	0.005101	91.289	0.010194	88.428	0.011806
2015/04/13	15:01:18.000000	0.006760	92.283	0.005757	88.541	0.005101	91.285	0.010203	88.428	0.011805
2015/04/13	15:01:19.000000	0.006760	92.283	0.005757	88.541	0.005101	91.282	0.010211	88.425	0.011808
2015/04/13	15:01:20.000000	0.006755	92.280	0.005754	88.539	0.005103	91.282	0.010211	88.423	0.011803
2015/04/13	15:01:21.000000	0.006774	92.280	0.005755	88.537	0.005102	91.280	0.010218	88.423	0.011802
2015/04/13	15:01:22.000000	0.006782	92.276	0.005755	88.537	0.005103	91.276	0.010224	88.422	0.011806
2015/04/13	15:01:23.000000	0.006766	92.272	0.005755	88.536	0.005101	91.276	0.010232	88.422	0.011804
2015/04/13	15:01:24.000000	0.006774	92.272	0.005754	88.534	0.005101	91.271	0.010228	88.419	0.011805
2015/04/13	15:01:25.000000	0.006741	92.269	0.005754	88.534	0.005102	91.271	0.010230	88.417	0.011797
2015/04/13	15:01:26.000000	0.006779	92.265	0.005756	88.533	0.005103	91.265	0.010230	88.417	0.011797
2015/04/13	15:01:27.000000	0.006811	92.265	0.005758	88.533	0.005105	91.261	0.010237	88.416	0.011801
2015/04/13	15:01:28.000000	0.006750	92.261	0.005759	88.531	0.005104	91.261	0.010235	88.414	0.011803
2015/04/13	15:01:29.000000	0.006769	92.261	0.005756	88.529	0.005105	91.255	0.010241	88.414	0.011803
2015/04/13	15:01:30.000000	0.006762	92.258	0.005757	88.529	0.005105	91.249	0.010203	88.412	0.011802
2015/04/13	15:01:31.000000	0.006758	92.254	0.005759	88.527	0.005105	91.249	0.010213	88.412	0.011806
2015/04/13	15:01:32.000000	0.006774	92.254	0.005757	88.525	0.005105	91.247	0.010219	88.410	0.011806
