YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
		Temperature Raw	Shortwave Irradiance top temperature raw	Shortwave Irradiance top value raw	Shortwave Irradiance bottom temperature raw	Shortwave Irradiance bottom value raw	Longwave Irradiance top temperature raw	Longwave Irradiance top value raw	Longwave Irradiance bottom temperature raw	Longwave Irradiance bottom value raw
		Spot	Spot	Spot	Spot	Spot	Spot	Spot	Spot	Spot
		A	Ohm	A	Ohm	A	Ohm	mA	Ohm	mA
2015/04/05	08:52:59.000000	0.011709	999999.999	9999999999.999999	999999.999	9999999999.999999	999999.999	9999999999.999999	999999.999	9999999999.999999
2015/04/05	08:53:00.000000	0.011710	100.270	0.005618	100.861	0.004615	100.137	0.010940	100.262	0.011543
2015/04/05	08:53:01.000000	0.011728	100.270	0.005616	100.861	0.004614	100.135	0.010938	100.258	0.011542
2015/04/05	08:53:02.000000	0.011713	100.270	0.005614	100.862	0.004615	100.135	0.010939	100.254	0.011545
2015/04/05	08:53:03.000000	0.011703	100.270	0.005614	100.864	0.004615	100.134	0.010938	100.254	0.011542
2015/04/05	08:53:04.000000	0.011702	100.271	0.005615	100.864	0.004613	100.133	0.010941	100.250	0.011540
2015/04/05	08:53:05.000000	0.011718	100.271	0.005618	100.866	0.004613	100.133	0.010940	100.250	0.011544
2015/04/05	08:53:06.000000	0.011733	100.271	0.005613	100.868	0.004611	100.132	0.010940	100.246	0.011545
2015/04/05	08:53:07.000000	0.011709	100.272	0.005615	100.868	0.004611	100.132	0.010940	100.242	0.011544
2015/04/05	08:53:08.000000	0.011732	100.271	0.005613	100.869	0.004612	100.130	0.010943	100.242	0.011546
2015/04/05	08:53:09.000000	0.011734	100.271	0.005614	100.869	0.004611	100.129	0.010939	100.238	0.011546
2015/04/05	08:53:10.000000	0.011728	100.272	0.005614	100.870	0.004610	100.129	0.010942	100.234	0.011550
2015/04/05	08:53:11.000000	0.011717	100.272	0.005614	100.871	0.004605	100.126	0.010941	100.234	0.011548
2015/04/05	08:53:12.000000	0.011713	100.272	0.005612	100.871	0.004609	100.125	0.010940	100.230	0.011549
2015/04/05	08:53:13.000000	0.011700	100.272	0.005613	100.872	0.004608	100.125	0.010937	100.230	0.011545
2015/04/05	08:53:14.000000	0.011714	100.272	0.005611	100.873	0.004607	100.124	0.010938	100.227	0.011546
2015/04/05	08:53:15.000000	0.011714	100.272	0.005613	100.873	0.004606	100.124	0.010940	100.223	0.011550
2015/04/05	08:53:16.000000	0.011725	100.272	0.005612	100.874	0.004606	100.122	0.010938	100.223	0.011551
2015/04/05	08:53:17.000000	0.011706	100.272	0.005612	100.874	0.004606	100.121	0.010936	100.219	0.011555
2015/04/05	08:53:18.000000	0.011719	100.272	0.005612	100.875	0.004605	100.121	0.010937	100.215	0.011558
2015/04/05	08:53:19.000000	0.011709	100.272	0.005613	100.875	0.004605	100.120	0.010938	100.215	0.011554
2015/04/05	08:53:20.000000	0.011722	100.272	0.005612	100.875	0.004603	100.119	0.010936	100.211	0.011554
2015/04/05	08:53:21.000000	0.011719	100.272	0.005610	100.876	0.004603	100.119	0.010935	100.211	0.011552
2015/04/05	08:53:22.000000	0.011701	100.272	0.005606	100.876	0.004605	100.118	0.010934	100.207	0.011552
2015/04/05	08:53:23.000000	0.011709	100.272	0.005611	100.876	0.004602	100.118	0.010936	100.203	0.011555
2015/04/05	08:53:24.000000	0.011706	100.273	0.005610	100.876	0.004600	100.117	0.010938	100.203	0.011555
2015/04/05	08:53:25.000000	0.011701	100.273	0.005610	100.876	0.004597	100.116	0.010936	100.199	0.011553
2015/04/05	08:53:26.000000	0.011679	100.272	0.005608	100.876	0.004600	100.116	0.010935	100.195	0.011554
2015/04/05	08:53:27.000000	0.011713	100.272	0.005609	100.876	0.004599	100.115	0.010935	100.195	0.011552
2015/04/05	08:53:28.000000	0.011709	100.272	0.005610	100.876	0.004599	100.114	0.010938	100.191	0.011552
2015/04/05	08:53:29.000000	0.011707	100.272	0.005609	100.876	0.004599	100.114	0.010937	100.191	0.011552
2015/04/05	08:53:30.000000	0.011709	100.272	0.005611	100.876	0.004598	100.113	0.010939	100.188	0.011554
2015/04/05	08:53:31.000000	0.011718	100.272	0.005609	100.876	0.004597	100.113	0.010937	100.183	0.011553
2015/04/05	08:53:32.000000	0.011704	100.272	0.005609	100.876	0.004597	100.112	0.010938	100.183	0.011552
2015/04/05	08:53:33.000000	0.011678	100.272	0.005607	100.876	0.004596	100.111	0.010939	100.180	0.011551
2015/04/05	08:53:34.000000	0.011687	100.271	0.005609	100.875	0.004596	100.111	0.010939	100.177	0.011552
2015/04/05	08:53:35.000000	0.011692	100.271	0.005608	100.875	0.004595	100.110	0.010942	100.177	0.011547
2015/04/05	08:53:36.000000	0.011661	100.271	0.005606	100.875	0.004595	100.108	0.010944	100.173	0.011548
2015/04/05	08:53:37.000000	0.011682	100.271	0.005608	100.873	0.004595	100.108	0.010948	100.173	0.011548
2015/04/05	08:53:38.000000	0.011697	100.271	0.005608	100.873	0.004595	100.106	0.010948	100.169	0.011553
2015/04/05	08:53:39.000000	0.011722	100.270	0.005608	100.873	0.004593	100.106	0.010948	100.166	0.011554
2015/04/05	08:53:40.000000	0.011713	100.271	0.005607	100.872	0.004592	100.105	0.010949	100.166	0.011557
2015/04/05	08:53:41.000000	0.011695	100.271	0.005607	100.872	0.004592	100.103	0.010948	100.162	0.011557
2015/04/05	08:53:42.000000	0.011698	100.270	0.005607	100.871	0.004591	100.103	0.010949	100.158	0.011558
2015/04/05	08:53:43.000000	0.011717	100.270	0.005607	100.870	0.004591	100.101	0.010948	100.158	0.011556
2015/04/05	08:53:44.000000	0.011696	100.270	0.005607	100.870	0.004591	100.100	0.010949	100.155	0.011556
2015/04/05	08:53:45.000000	0.011703	100.269	0.005607	100.869	0.004592	100.100	0.010948	100.155	0.011555
2015/04/05	08:53:46.000000	0.011692	100.269	0.005606	100.867	0.004590	100.098	0.010946	100.151	0.011558
2015/04/05	08:53:47.000000	0.011705	100.269	0.005606	100.867	0.004585	100.098	0.010946	100.148	0.011559
2015/04/05	08:53:48.000000	0.011714	100.269	0.005606	100.866	0.004589	100.097	0.010945	100.148	0.011561
2015/04/05	08:53:49.000000	0.011687	100.269	0.005606	100.866	0.004590	100.095	0.010945	100.144	0.011560
2015/04/05	08:53:50.000000	0.011690	100.268	0.005601	100.865	0.004590	100.095	0.010946	100.141	0.011559
2015/04/05	08:53:51.000000	0.011694	100.268	0.005606	100.863	0.004588	100.094	0.010946	100.141	0.011561
2015/04/05	08:53:52.000000	0.011688	100.268	0.005606	100.863	0.004588	100.092	0.010945	100.137	0.011561
2015/04/05	08:53:53.000000	0.011693	100.268	0.005606	100.862	0.004588	100.092	0.010943	100.137	0.011559
2015/04/05	08:53:54.000000	0.011708	100.268	0.005605	100.860	0.004589	100.091	0.010944	100.134	0.011560
2015/04/05	08:53:55.000000	0.011685	100.267	0.005606	100.860	0.004587	100.091	0.010945	100.131	0.011563
2015/04/05	08:53:56.000000	0.011701	100.266	0.005604	100.858	0.004587	100.091	0.010945	100.131	0.011564
2015/04/05	08:53:57.000000	0.011697	100.266	0.005604	100.858	0.004586	100.089	0.010945	100.127	0.011564
2015/04/05	08:53:58.000000	0.011687	100.266	0.005604	100.856	0.004586	100.089	0.010949	100.123	0.011567
2015/04/05	08:53:59.000000	0.011707	100.266	0.005604	100.854	0.004585	100.087	0.010949	100.123	0.011565
2015/04/05	08:54:00.000000	0.011696	100.265	0.005603	100.854	0.004585	100.086	0.010948	100.120	0.011566
2015/04/05	08:54:01.000000	0.011683	100.265	0.005602	100.852	0.004586	100.086	0.010951	100.120	0.011567
2015/04/05	08:54:02.000000	0.011726	100.265	0.005603	100.851	0.004584	100.085	0.010953	100.116	0.011564
2015/04/05	08:54:03.000000	0.011682	100.264	0.005604	100.851	0.004585	100.085	0.010951	100.112	0.011566
2015/04/05	08:54:04.000000	0.011713	100.264	0.005605	100.848	0.004585	100.083	0.010954	100.112	0.011567
2015/04/05	08:54:05.000000	0.011716	100.264	0.005602	100.848	0.004585	100.082	0.010953	100.109	0.011565
2015/04/05	08:54:06.000000	0.011724	100.263	0.005602	100.846	0.004584	100.082	0.010951	100.106	0.011565
2015/04/05	08:54:07.000000	0.011698	100.263	0.005601	100.844	0.004584	100.081	0.010949	100.106	0.011567
2015/04/05	08:54:08.000000	0.011704	100.263	0.005603	100.844	0.004584	100.079	0.010950	100.102	0.011567
2015/04/05	08:54:09.000000	0.011699	100.262	0.005603	100.841	0.004582	100.079	0.010948	100.102	0.011568
2015/04/05	08:54:10.000000	0.011689	100.262	0.005602	100.839	0.004582	100.078	0.010947	100.100	0.011570
2015/04/05	08:54:11.000000	0.011690	100.261	0.005602	100.839	0.004582	100.078	0.010945	100.096	0.011573
2015/04/05	08:54:12.000000	0.011692	100.261	0.005602	100.837	0.004577	100.077	0.010948	100.096	0.011573
2015/04/05	08:54:13.000000	0.011698	100.261	0.005601	100.837	0.004581	100.076	0.010949	100.092	0.011574
2015/04/05	08:54:14.000000	0.011697	100.260	0.005600	100.834	0.004581	100.076	0.010949	100.089	0.011576
2015/04/05	08:54:15.000000	0.011705	100.260	0.005602	100.831	0.004580	100.075	0.010949	100.089	0.011575
2015/04/05	08:54:16.000000	0.011690	100.259	0.005601	100.831	0.004582	100.074	0.010952	100.086	0.011571
2015/04/05	08:54:17.000000	0.011681	100.259	0.005602	100.829	0.004580	100.074	0.010950	100.086	0.011572
2015/04/05	08:54:18.000000	0.011700	100.259	0.005601	100.826	0.004579	100.072	0.010949	100.082	0.011573
