YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System	[B700 Avionics] Internal Navigation System
2015/04/09	13:21:53.000000	0.00	0.00	1.000	-1.12	11.86	-0.03	-0.35	-0.03	0.00	0.016	0.20660	0.00890	-0.00	-0.00555
2015/04/09	13:21:54.000000	0.00	0.00	1.125	-1.12	11.87	0.01	-0.35	-0.05	0.00	-0.005	0.20383	0.00912	-0.04	-0.02614
2015/04/09	13:21:55.000000	0.00	0.00	-1.500	-1.14	11.86	-0.01	-0.36	-0.13	0.00	-0.002	0.20396	0.01457	0.02	-0.02272
2015/04/09	13:21:56.000000	0.00	0.00	1.125	-1.13	11.87	0.04	-0.37	0.04	0.00	0.009	0.20335	0.01222	0.01	-0.01204
2015/04/09	13:21:57.000000	0.00	0.00	2.000	-1.15	11.86	0.00	-0.37	0.17	0.00	0.009	0.20578	0.01511	0.03	-0.01245
2015/04/09	13:21:58.000000	0.00	0.00	1.000	-1.13	11.87	0.02	-0.39	0.08	0.00	-0.003	0.20515	0.00908	-0.01	-0.02466
2015/04/09	13:21:59.000000	0.00	0.00	-1.125	-1.13	11.87	-0.01	-0.39	0.13	0.00	0.004	0.20786	0.00371	0.02	-0.01778
2015/04/09	13:22:00.000000	0.00	0.00	0.125	-1.14	11.86	-0.01	-0.37	-0.04	0.00	0.011	0.20952	0.00136	-0.01	-0.01071
2015/04/09	13:22:01.000000	0.00	0.00	1.250	-1.15	11.86	0.01	-0.39	-0.12	0.00	0.005	0.20726	0.01222	0.01	-0.01704
2015/04/09	13:22:02.000000	0.00	0.00	0.625	-1.15	11.86	0.02	-0.39	-0.00	0.00	0.020	0.20578	0.00652	0.05	-0.00063
2015/04/09	13:22:03.000000	0.00	0.00	1.000	-1.16	11.87	0.06	-0.39	0.05	0.00	0.001	0.20638	0.01257	0.07	-0.02014
2015/04/09	13:22:04.000000	0.00	0.00	0.375	-1.16	11.87	0.02	-0.38	0.02	0.00	-0.000	0.20285	0.00104	0.00	-0.02110
2015/04/09	13:22:05.000000	0.00	0.00	1.375	-1.15	11.86	0.01	-0.37	-0.08	0.00	0.012	0.20540	-0.00011	-0.04	-0.00917
2015/04/09	13:22:06.000000	0.00	0.00	-1.250	-1.17	11.86	-0.09	-0.37	0.08	0.00	-0.008	0.20941	0.00421	-0.03	-0.03062
2015/04/09	13:22:07.000000	0.00	0.00	0.500	-1.18	11.87	0.08	-0.39	-0.01	0.00	0.016	0.20827	-0.00136	-0.04	-0.00589
2015/04/09	13:22:08.000000	0.00	0.00	-0.625	-1.18	11.87	-0.12	-0.39	0.16	0.00	0.004	0.20633	0.00908	-0.06	-0.01790
2015/04/09	13:22:09.000000	0.00	0.00	2.125	-1.18	11.86	0.09	-0.38	-0.16	0.00	0.014	0.21016	0.01529	0.00	-0.00775
2015/04/09	13:22:10.000000	0.00	0.00	2.000	-1.18	11.86	0.08	-0.39	0.01	0.00	0.008	0.20537	0.01456	0.01	-0.01314
2015/04/09	13:22:11.000000	0.00	0.00	-1.625	-1.19	11.87	-0.07	-0.38	0.02	0.00	-0.003	0.20517	0.00880	0.03	-0.02443
2015/04/09	13:22:12.000000	0.00	0.00	0.000	-1.20	11.86	0.00	-0.38	0.09	0.00	0.011	0.20558	0.01370	-0.01	-0.01036
2015/04/09	13:22:13.000000	0.00	0.00	0.250	-1.20	11.86	-0.07	-0.38	-0.00	0.00	0.016	0.21069	0.01279	-0.01	-0.00612
2015/04/09	13:22:14.000000	0.00	0.00	1.375	-1.20	11.87	0.08	-0.39	0.02	0.00	0.015	0.20401	0.01193	-0.02	-0.00551
2015/04/09	13:22:15.000000	0.00	0.00	-0.250	-1.21	11.86	-0.07	-0.38	0.11	0.00	0.015	0.20753	-0.00304	-0.01	-0.00639
2015/04/09	13:22:16.000000	0.00	0.00	1.000	-1.22	11.86	0.06	-0.37	-0.13	0.00	0.007	0.20619	0.00534	0.08	-0.01421
2015/04/09	13:22:17.000000	0.00	0.00	0.250	-1.22	11.86	-0.02	-0.37	0.02	0.00	0.022	0.20688	0.00784	0.03	0.00049
2015/04/09	13:22:18.000000	0.00	0.00	0.375	-1.22	11.87	-0.05	-0.37	0.00	0.00	-0.003	0.20418	0.00610	-0.01	-0.02417
2015/04/09	13:22:19.000000	0.00	0.00	-0.125	-1.22	11.87	0.01	-0.37	0.06	0.00	0.002	0.20445	0.00665	0.01	-0.01904
2015/04/09	13:22:20.000000	0.00	0.00	1.000	-1.23	11.87	-0.06	-0.37	0.03	0.00	0.015	0.20732	0.01192	0.00	-0.00609
2015/04/09	13:22:21.000000	0.00	0.00	-0.250	-1.23	11.87	0.01	-0.37	0.12	0.00	0.005	0.20804	0.00673	0.07	-0.01720
2015/04/09	13:22:22.000000	0.00	0.00	0.875	-1.23	11.87	0.00	-0.36	0.14	0.00	0.005	0.20598	-0.00879	0.00	-0.01657
2015/04/09	13:22:23.000000	0.00	0.00	0.875	-1.24	11.86	0.01	-0.37	0.10	0.00	0.007	0.20567	0.00262	0.03	-0.01395
2015/04/09	13:22:24.000000	0.00	0.00	0.125	-1.25	11.86	-0.07	-0.36	-0.01	0.00	0.018	0.21042	0.01254	-0.04	-0.00412
2015/04/09	13:22:25.000000	0.00	0.00	0.375	-1.25	11.87	-0.03	-0.37	0.00	0.00	-0.004	0.20355	0.00864	-0.06	-0.02509
2015/04/09	13:22:26.000000	0.00	0.00	0.750	-1.25	11.87	0.06	-0.35	0.05	0.00	0.008	0.20618	-0.00270	0.05	-0.01280
2015/04/09	13:22:27.000000	0.00	0.00	0.625	-1.24	11.86	-0.01	-0.35	0.06	0.00	0.004	0.21083	0.00281	0.02	-0.01872
2015/04/09	13:22:28.000000	0.00	0.00	-0.375	-1.25	11.86	-0.12	-0.36	0.18	0.00	0.009	0.20480	0.00177	0.01	-0.01228
2015/04/09	13:22:29.000000	0.00	0.00	-0.625	-1.27	11.87	-0.07	-0.37	0.09	0.00	-0.000	0.20772	0.01398	0.00	-0.02196
2015/04/09	13:22:30.000000	0.00	0.00	-0.250	-1.28	11.87	-0.02	-0.38	0.09	0.00	0.001	0.20517	0.00888	0.01	-0.02049
2015/04/09	13:22:31.000000	0.00	0.00	1.875	-1.27	11.86	0.08	-0.38	0.10	0.00	0.006	0.20511	0.00958	0.00	-0.01505
2015/04/09	13:22:32.000000	0.00	0.00	0.875	-1.28	11.87	0.08	-0.38	-0.09	0.00	-0.006	0.20776	0.00632	-0.01	-0.02768
2015/04/09	13:22:33.000000	0.00	0.00	-0.375	-1.29	11.86	-0.01	-0.39	0.06	0.00	-0.004	0.20572	0.00937	0.01	-0.02534
2015/04/09	13:22:34.000000	0.00	0.00	-0.250	-1.29	11.86	-0.03	-0.37	0.08	0.00	-0.002	0.20712	-0.00104	-0.00	-0.02402
2015/04/09	13:22:35.000000	0.00	0.00	-0.875	-1.29	11.86	0.04	-0.37	-0.05	0.00	0.004	0.20618	0.00833	-0.00	-0.01782
2015/04/09	13:22:36.000000	0.00	0.00	1.000	-1.29	11.86	0.00	-0.37	0.01	0.00	0.013	0.20518	0.00230	0.01	-0.00833
2015/04/09	13:22:37.000000	0.00	0.00	-0.750	-1.30	11.87	-0.04	-0.36	-0.07	0.00	-0.008	0.20334	0.00206	-0.02	-0.02887
2015/04/09	13:22:38.000000	0.00	0.00	0.500	-1.30	11.87	0.02	-0.36	-0.02	0.00	-0.008	0.20605	0.00926	-0.04	-0.02921
2015/04/09	13:22:39.000000	0.00	0.00	1.500	-1.30	11.86	0.09	-0.36	-0.08	0.00	0.010	0.20486	0.00308	0.04	-0.01067
2015/04/09	13:22:40.000000	0.00	0.00	0.250	-1.30	11.87	0.03	-0.37	-0.05	0.00	0.003	0.20706	0.01369	-0.03	-0.01840
2015/04/09	13:22:41.000000	0.00	0.00	0.750	-1.32	11.86	0.02	-0.36	-0.23	0.00	0.008	0.20555	0.00334	0.04	-0.01283
2015/04/09	13:22:42.000000	0.00	0.00	0.125	-1.31	11.86	-0.00	-0.37	-0.06	0.00	0.010	0.20627	0.01180	0.00	-0.01093
2015/04/09	13:22:43.000000	0.00	0.00	-1.000	-1.32	11.86	-0.04	-0.36	-0.04	0.00	-0.005	0.21082	0.01152	0.00	-0.02782
2015/04/09	13:22:44.000000	0.00	0.00	-0.875	-1.32	11.86	-0.12	-0.36	0.18	0.00	-0.003	0.20566	0.00166	-0.00	-0.02420
2015/04/09	13:22:45.000000	0.00	0.00	0.625	-1.33	11.87	-0.01	-0.36	-0.14	0.00	0.006	0.20576	0.00027	-0.06	-0.01553
2015/04/09	13:22:46.000000	0.00	0.00	-0.625	-1.34	11.86	-0.05	-0.36	-0.01	0.00	0.013	0.20740	0.00539	-0.03	-0.00819
2015/04/09	13:22:47.000000	0.00	0.00	0.625	-1.34	11.87	0.01	-0.36	0.07	0.00	0.003	0.20506	0.00583	-0.04	-0.01787
2015/04/09	13:22:48.000000	0.00	0.00	0.500	-1.35	11.87	0.02	-0.37	-0.07	0.00	0.002	0.20590	0.00748	-0.07	-0.01898
2015/04/09	13:22:49.000000	0.00	0.00	-0.750	-1.35	11.87	-0.09	-0.38	-0.06	0.00	0.002	0.20384	0.01141	-0.02	-0.01953
2015/04/09	13:22:50.000000	0.00	0.00	0.375	-1.35	11.87	-0.05	-0.37	-0.10	0.00	0.005	0.20642	0.00954	-0.03	-0.01695
2015/04/09	13:22:51.000000	0.00	0.00	-0.375	-1.36	11.86	-0.09	-0.36	0.17	0.00	0.005	0.20660	0.00957	0.03	-0.01656
2015/04/09	13:22:52.000000	0.00	0.00	0.875	-1.36	11.86	0.02	-0.36	0.04	0.00	0.006	0.20842	0.01288	0.04	-0.01549
2015/04/09	13:22:53.000000	0.00	0.00	0.750	-1.37	11.86	-0.00	-0.36	0.09	0.00	-0.006	0.20543	0.01762	0.01	-0.02740
2015/04/09	13:22:54.000000	0.00	0.00	-1.250	-1.37	11.87	0.00	-0.37	0.06	0.00	-0.005	0.20828	0.01532	0.02	-0.02730
2015/04/09	13:22:55.000000	0.00	0.00	0.625	-1.38	11.86	0.09	-0.37	-0.04	0.00	0.003	0.20804	0.01207	0.08	-0.01865
2015/04/09	13:22:56.000000	0.00	0.00	1.000	-1.37	11.87	0.03	-0.38	-0.07	0.00	0.007	0.20554	0.00017	0.04	-0.01450
2015/04/09	13:22:57.000000	0.00	0.00	0.250	-1.38	11.86	0.03	-0.37	0.06	0.00	0.016	0.20749	0.00301	0.10	-0.00504
2015/04/09	13:22:58.000000	0.00	0.00	0.625	-1.39	11.87	0.00	-0.39	-0.11	0.00	-0.004	0.20630	0.00691	0.04	-0.02614
2015/04/09	13:22:59.000000	0.00	0.00	-0.750	-1.39	11.86	0.02	-0.40	-0.19	0.00	0.013	0.20517	0.00862	0.02	-0.00839
2015/04/09	13:23:00.000000	0.00	0.00	1.000	-1.39	11.86	-0.01	-0.38	0.00	0.00	0.011	0.20825	0.00105	-0.06	-0.01048
2015/04/09	13:23:01.000000	0.00	0.00	-0.250	-1.41	11.86	-0.10	-0.38	0.19	0.00	0.014	0.21014	0.00740	-0.01	-0.00774
2015/04/09	13:23:02.000000	0.00	0.00	-0.375	-1.40	11.87	-0.01	-0.38	-0.14	0.00	0.001	0.20375	0.00328	-0.03	-0.02043
2015/04/09	13:23:03.000000	0.00	0.00	0.375	-1.41	11.86	-0.00	-0.38	0.17	0.00	0.011	0.20631	0.01328	0.00	-0.01030
2015/04/09	13:23:04.000000	0.00	0.00	-0.750	-1.42	11.87	-0.06	-0.36	0.22	0.00	-0.006	0.20287	0.00989	0.01	-0.02684
2015/04/09	13:23:05.000000	0.00	0.00	0.750	-1.42	11.86	0.06	-0.36	-0.19	0.00	0.011	0.20529	0.01575	0.00	-0.01056
2015/04/09	13:23:06.000000	0.00	0.00	0.500	-1.42	11.86	0.05	-0.37	-0.05	0.00	0.001	0.20593	0.00542	-0.02	-0.02016
2015/04/09	13:23:07.000000	0.00	0.00	-0.250	-1.43	11.86	0.01	-0.37	0.13	0.00	0.008	0.20865	0.01053	0.02	-0.01427
2015/04/09	13:23:08.000000	0.00	0.00	-0.125	-1.42	11.87	-0.01	-0.36	-0.09	0.00	0.005	0.20766	0.00594	-0.06	-0.01688
2015/04/09	13:23:09.000000	0.00	0.00	-1.625	-1.44	11.86	-0.09	-0.36	-0.16	0.00	0.002	0.20541	0.00226	0.02	-0.01915
2015/04/09	13:23:10.000000	0.00	0.00	0.375	-1.44	11.87	0.03	-0.37	-0.23	0.00	-0.007	0.20746	0.01616	-0.04	-0.02927
2015/04/09	13:23:11.000000	0.00	0.00	0.000	-1.45	11.86	0.00	-0.37	-0.09	0.00	0.009	0.20784	0.01292	0.01	-0.01311
2015/04/09	13:23:12.000000	0.00	0.00	-1.125	-1.45	11.86	-0.07	-0.37	-0.02	0.00	0.002	0.20898	0.00566	-0.01	-0.01959
2015/04/09	13:23:13.000000	0.00	0.00	0.000	-1.44	11.87	0.03	-0.35	-0.10	0.00	-0.012	0.20772	0.00188	0.03	-0.03412
2015/04/09	13:23:14.000000	0.00	0.00	0.500	-1.45	11.86	0.04	-0.37	0.06	0.00	0.014	0.21075	0.01190	-0.05	-0.00798
2015/04/09	13:23:15.000000	0.00	0.00	0.125	-1.46	11.86	-0.03	-0.39	0.05	0.00	0.003	0.20238	0.01064	0.01	-0.01801
2015/04/09	13:23:16.000000	0.00	0.00	0.500	-1.45	11.86	0.00	-0.40	-0.06	0.00	0.006	0.20630	0.00453	-0.06	-0.01581
2015/04/09	13:23:17.000000	0.00	0.00	-0.625	-1.47	11.86	0.01	-0.38	-0.19	0.00	0.010	0.21048	0.00334	-0.03	-0.01239
2015/04/09	13:23:18.000000	0.00	0.00	0.500	-1.48	11.87	0.07	-0.38	-0.15	0.00	0.004	0.20758	0.00951	-0.01	-0.01747
2015/04/09	13:23:19.000000	0.00	0.00	1.875	-1.48	11.86	0.11	-0.37	-0.08	0.00	0.005	0.20369	0.01036	-0.05	-0.01604
2015/04/09	13:23:20.000000	0.00	0.00	-0.875	-1.47	11.86	0.00	-0.37	0.06	0.00	0.001	0.20979	0.00040	-0.10	-0.02098
2015/04/09	13:23:21.000000	0.00	0.00	0.125	-1.48	11.86	-0.03	-0.37	0.17	0.00	0.012	0.20702	0.00661	-0.03	-0.00945
2015/04/09	13:23:22.000000	0.00	0.00	0.750	-1.48	11.87	-0.01	-0.37	-0.02	0.00	0.007	0.20587	0.01468	-0.07	-0.01479
2015/04/09	13:23:23.000000	0.00	0.00	1.125	-1.50	11.87	0.08	-0.37	0.01	0.00	0.010	0.20818	0.00487	-0.03	-0.01173
2015/04/09	13:23:24.000000	0.00	0.00	-0.500	-1.50	11.87	-0.02	-0.38	-0.05	0.00	-0.006	0.20560	0.00674	-0.03	-0.02719
2015/04/09	13:23:25.000000	0.00	0.00	0.125	-1.51	11.86	0.01	-0.37	0.14	0.00	0.015	0.20868	0.01187	0.03	-0.00713
2015/04/09	13:23:26.000000	0.00	0.00	0.125	-1.50	11.86	0.03	-0.37	0.03	0.00	0.004	0.20825	0.00414	-0.02	-0.01796
2015/04/09	13:23:27.000000	0.00	0.00	0.250	-1.50	11.86	-0.08	-0.37	0.25	0.00	0.009	0.21191	0.01166	-0.00	-0.01335
2015/04/09	13:23:28.000000	0.00	0.00	0.000	-1.51	11.87	-0.03	-0.36	0.01	0.00	0.001	0.20676	0.00792	0.01	-0.02092
2015/04/09	13:23:29.000000	0.00	0.00	0.000	-1.52	11.86	-0.03	-0.36	-0.01	0.00	0.011	0.20544	0.00877	0.01	-0.00981
2015/04/09	13:23:30.000000	0.00	0.00	-1.125	-1.52	11.86	-0.04	-0.36	-0.17	0.00	-0.005	0.20865	0.00514	-0.11	-0.02739
2015/04/09	13:23:31.000000	0.00	0.00	0.750	-1.52	11.87	0.07	-0.36	0.03	0.00	0.006	0.20650	0.01241	-0.01	-0.01515
2015/04/09	13:23:32.000000	0.00	0.00	-1.250	-1.53	11.86	-0.06	-0.36	0.09	0.00	-0.002	0.21043	0.01173	0.07	-0.02425
2015/04/09	13:23:33.000000	0.00	0.00	1.125	-1.53	11.87	-0.03	-0.36	0.22	0.00	0.002	0.20430	0.00250	-0.02	-0.01933
2015/04/09	13:23:34.000000	0.00	0.00	0.500	-1.54	11.86	0.02	-0.36	-0.12	0.00	-0.001	0.20352	-0.00153	-0.03	-0.02187
2015/04/09	13:23:35.000000	0.00	0.00	-0.125	-1.53	11.86	-0.06	-0.37	0.23	0.00	0.001	0.20634	0.00681	-0.05	-0.02031
2015/04/09	13:23:36.000000	0.00	0.00	-0.125	-1.54	11.87	-0.07	-0.36	0.04	0.00	-0.000	0.20741	0.00478	-0.01	-0.02202
2015/04/09	13:23:37.000000	0.00	0.00	1.500	-1.55	11.87	0.07	-0.39	-0.11	0.00	0.012	0.20647	0.01350	-0.06	-0.00891
2015/04/09	13:23:38.000000	0.00	0.00	-0.500	-1.55	11.87	0.02	-0.38	-0.02	0.00	-0.004	0.20885	0.01321	-0.03	-0.02592
2015/04/09	13:23:39.000000	0.00	0.00	0.750	-1.57	11.87	-0.04	-0.37	-0.01	0.00	0.003	0.20367	0.01175	0.05	-0.01765
2015/04/09	13:23:40.000000	0.00	0.00	-0.250	-1.57	11.87	-0.02	-0.37	-0.10	0.00	-0.001	0.20407	0.00807	0.02	-0.02229
2015/04/09	13:23:41.000000	0.00	0.00	-0.250	-1.58	11.86	-0.06	-0.36	0.02	0.00	0.000	0.20160	0.00034	0.01	-0.02051
2015/04/09	13:23:42.000000	0.00	0.00	0.500	-1.56	11.87	-0.03	-0.37	0.05	0.00	-0.000	0.20886	-0.00070	-0.08	-0.02213
2015/04/09	13:23:43.000000	0.00	0.00	0.625	-1.57	11.87	0.05	-0.37	-0.03	0.00	-0.009	0.20570	0.00983	-0.03	-0.03116
2015/04/09	13:23:44.000000	0.00	0.00	0.500	-1.59	11.87	0.03	-0.36	0.15	0.00	-0.002	0.20683	0.01149	0.00	-0.02327
2015/04/09	13:23:45.000000	0.00	0.00	0.750	-1.58	11.86	0.02	-0.36	-0.02	0.00	0.010	0.20563	0.01291	-0.01	-0.01132
2015/04/09	13:23:46.000000	0.00	0.00	-0.125	-1.59	11.87	-0.03	-0.36	-0.03	0.00	0.007	0.20343	0.00694	-0.01	-0.01425
2015/04/09	13:23:47.000000	0.00	0.00	0.000	-1.59	11.87	-0.02	-0.37	0.16	0.00	0.007	0.20988	0.00439	-0.02	-0.01534
2015/04/09	13:23:48.000000	0.00	0.00	-0.375	-1.60	11.86	0.00	-0.35	-0.08	0.00	0.008	0.21100	0.00500	-0.02	-0.01404
2015/04/09	13:23:49.000000	0.00	0.00	1.250	-1.60	11.86	-0.06	-0.36	0.09	0.00	0.014	0.20575	-0.00320	0.03	-0.00700
2015/04/09	13:23:50.000000	0.00	0.00	-0.250	-1.61	11.87	-0.04	-0.35	0.06	0.00	-0.003	0.20502	0.00104	0.01	-0.02434
2015/04/09	13:23:51.000000	0.00	0.00	1.750	-1.60	11.86	0.10	-0.36	-0.10	0.00	0.025	0.20984	0.00792	-0.04	0.00294
2015/04/09	13:23:52.000000	0.00	0.00	0.500	-1.61	11.87	-0.00	-0.37	-0.01	0.00	-0.009	0.20399	0.01141	-0.03	-0.03018
2015/04/09	13:23:53.000000	0.00	0.00	-0.625	-1.61	11.86	-0.04	-0.37	0.12	0.00	0.010	0.20984	0.00400	-0.01	-0.01247
2015/04/09	13:23:54.000000	0.00	0.00	0.250	-1.62	11.87	-0.05	-0.37	-0.01	0.00	0.003	0.21060	0.00902	-0.03	-0.01930
2015/04/09	13:23:55.000000	0.00	0.00	0.750	-1.62	11.86	-0.02	-0.37	0.06	0.00	0.005	0.20604	0.00204	0.00	-0.01639
2015/04/09	13:23:56.000000	0.00	0.00	-0.750	-1.63	11.87	-0.03	-0.37	-0.04	0.00	-0.005	0.20860	0.00307	-0.02	-0.02690
2015/04/09	13:23:57.000000	0.00	0.00	2.625	-1.63	11.86	0.07	-0.38	0.01	0.00	0.016	0.20451	0.01633	0.03	-0.01411
2015/04/09	13:23:58.000000	0.00	0.00	0.375	-1.63	11.87	0.06	-0.39	-0.03	0.00	0.006	0.20601	0.00874	0.02	-0.01498
2015/04/09	13:23:59.000000	0.00	0.00	-0.125	-1.64	11.87	-0.12	-0.38	0.09	0.00	0.004	0.20641	0.00603	-0.04	-0.01492
2015/04/09	13:24:00.000000	0.00	0.00	0.000	-1.65	11.87	0.02	-0.38	-0.05	0.00	0.006	0.20355	0.00014	-0.04	-0.01880
2015/04/09	13:24:01.000000	0.00	0.00	-0.375	-1.65	11.86	-0.00	-0.39	0.02	0.00	0.009	0.20964	0.01083	0.04	-0.01042
2015/04/09	13:24:02.000000	0.00	0.00	1.000	-1.65	11.86	-0.01	-0.39	-0.00	0.00	0.015	0.20699	0.00615	-0.06	-0.00430
2015/04/09	13:24:03.000000	0.00	0.00	0.625	-1.65	11.87	0.04	-0.37	-0.03	0.00	0.006	0.20674	0.00478	-0.01	-0.01773
2015/04/09	13:24:04.000000	0.00	0.00	-0.625	-1.65	11.86	-0.07	-0.38	-0.05	0.00	0.004	0.20802	0.01004	-0.05	-0.01434
2015/04/09	13:24:05.000000	0.00	0.00	1.500	-1.66	11.87	0.05	-0.38	-0.05	0.00	-0.005	0.20723	0.00795	-0.01	-0.03441
2015/04/09	13:24:06.000000	0.00	0.00	-1.375	-1.66	11.87	-0.06	-0.37	-0.02	0.00	-0.010	0.20851	0.00363	0.02	-0.03186
2015/04/09	13:24:07.000000	0.00	0.00	1.000	-1.67	11.87	0.05	-0.37	-0.06	0.00	0.008	0.20981	0.00505	0.04	-0.01720
2015/04/09	13:24:08.000000	0.00	0.00	-1.000	-1.68	11.87	0.02	-0.37	0.14	0.00	-0.002	0.20892	0.00099	-0.01	-0.01790
2015/04/09	13:24:09.000000	0.00	0.00	1.250	-1.68	11.87	0.11	-0.37	-0.17	0.00	0.009	0.20894	0.00372	-0.06	-0.01598
2015/04/09	13:24:10.000000	0.00	0.00	0.750	-1.70	11.86	-0.07	-0.37	0.04	0.00	0.019	0.20485	0.01389	-0.00	-0.00089
2015/04/09	13:24:11.000000	0.00	0.00	-0.250	-1.70	11.87	0.01	-0.37	-0.14	0.00	-0.004	0.20203	0.00912	-0.01	-0.02646
2015/04/09	13:24:12.000000	0.00	0.00	0.000	-1.69	11.86	-0.01	-0.38	0.07	0.00	0.006	0.20523	0.00908	-0.01	-0.01408
2015/04/09	13:24:13.000000	0.00	0.00	-0.500	-1.70	11.87	-0.01	-0.38	-0.07	0.00	0.001	0.20824	0.00739	0.03	-0.01935
2015/04/09	13:24:14.000000	0.00	0.00	-0.375	-1.71	11.87	-0.04	-0.38	-0.04	0.00	0.005	0.20538	0.00766	-0.02	-0.01253
2015/04/09	13:24:15.000000	0.00	0.00	0.250	-1.71	11.87	-0.01	-0.37	-0.04	0.00	-0.002	0.20673	0.01462	0.03	-0.02066
2015/04/09	13:24:16.000000	0.00	0.00	-0.125	-1.71	11.87	0.05	-0.38	-0.04	0.00	0.004	0.20766	0.01518	-0.02	-0.02518
2015/04/09	13:24:17.000000	0.00	0.00	1.375	-1.72	11.86	0.04	-0.37	0.13	0.00	0.009	0.20482	0.00522	-0.02	-0.01263
2015/04/09	13:24:18.000000	0.00	0.00	-0.750	-1.72	11.86	-0.14	-0.36	0.08	0.00	0.008	0.20734	0.00577	0.04	-0.01205
2015/04/09	13:24:19.000000	0.00	0.00	0.125	-1.72	11.87	0.04	-0.37	0.04	0.00	-0.001	0.20616	0.00450	-0.00	-0.02248
2015/04/09	13:24:20.000000	0.00	0.00	-0.500	-1.72	11.86	-0.06	-0.36	0.06	0.00	-0.000	0.20763	-0.00006	-0.01	-0.01857
2015/04/09	13:24:21.000000	0.00	0.00	1.000	-1.74	11.86	-0.02	-0.36	-0.02	0.00	0.008	0.20729	0.00154	0.00	-0.01125
2015/04/09	13:24:22.000000	0.00	0.00	-0.750	-1.74	11.87	-0.04	-0.37	0.10	0.00	-0.004	0.20442	0.00237	-0.03	-0.02631
2015/04/09	13:24:23.000000	0.00	0.00	1.000	-1.75	11.87	0.09	-0.37	0.01	0.00	0.009	0.20432	0.01028	0.02	-0.01672
2015/04/09	13:24:24.000000	0.00	0.00	-0.750	-1.76	11.87	-0.07	-0.37	0.07	0.00	-0.000	0.20453	0.00836	0.01	-0.01901
2015/04/09	13:24:25.000000	0.00	0.00	1.125	-1.75	11.87	0.03	-0.37	-0.07	0.00	0.006	0.20450	0.00464	-0.05	-0.01649
2015/04/09	13:24:26.000000	0.00	0.00	-0.625	-1.75	11.87	-0.01	-0.36	-0.01	0.00	0.011	0.20795	0.00386	-0.01	-0.00705
2015/04/09	13:24:27.000000	0.00	0.00	0.125	-1.76	11.87	-0.11	-0.35	0.06	0.00	0.007	0.20772	0.00230	-0.09	-0.01024
2015/04/09	13:24:28.000000	0.00	0.00	0.500	-1.77	11.87	0.00	-0.36	-0.04	0.00	-0.006	0.20323	0.01338	-0.01	-0.02306
2015/04/09	13:24:29.000000	0.00	0.00	0.625	-1.78	11.87	0.07	-0.37	0.04	0.00	0.003	0.20367	0.00804	0.03	-0.02338
