YYYY/MM/DD	HH:mm:ss	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer	[B700 Avionics] Air Data Computer
2015/03/26	14:34:08.000000	0.00	144.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:09.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:10.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:11.000000	0.00	48.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:34:12.000000	0.00	48.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:34:13.000000	0.00	0.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:34:14.000000	0.00	0.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:34:15.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:16.000000	0.00	64.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:34:17.000000	0.00	0.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:18.000000	2.88	-48.00	2.94	0.00450	8.75	8.75	230.00
2015/03/26	14:34:19.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:34:20.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:21.000000	0.00	16.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:34:22.000000	0.00	-64.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:34:23.000000	0.00	16.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:24.000000	0.00	64.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:25.000000	0.00	16.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:26.000000	2.25	96.00	2.25	0.00344	8.75	8.75	232.00
2015/03/26	14:34:27.000000	4.56	64.00	4.56	0.00694	8.75	8.75	233.00
2015/03/26	14:34:28.000000	9.50	-16.00	9.44	0.01444	8.75	8.75	233.00
2015/03/26	14:34:29.000000	6.56	0.00	6.56	0.01000	8.75	8.75	231.00
2015/03/26	14:34:30.000000	9.25	-16.00	9.25	0.01413	8.75	8.75	231.00
2015/03/26	14:34:31.000000	11.06	-64.00	11.00	0.01688	8.75	8.75	231.00
2015/03/26	14:34:32.000000	5.81	32.00	5.75	0.00881	8.75	8.75	231.00
2015/03/26	14:34:33.000000	9.06	48.00	9.00	0.01381	8.75	8.75	231.00
2015/03/26	14:34:34.000000	8.75	-32.00	8.69	0.01331	8.75	8.75	230.00
2015/03/26	14:34:35.000000	9.19	-64.00	9.12	0.01394	8.75	8.75	231.00
2015/03/26	14:34:36.000000	5.69	48.00	5.69	0.00869	8.75	8.75	232.00
2015/03/26	14:34:37.000000	8.94	48.00	8.88	0.01363	8.75	8.75	233.00
2015/03/26	14:34:38.000000	6.94	48.00	6.94	0.01056	8.75	8.75	229.00
2015/03/26	14:34:39.000000	4.12	-64.00	4.12	0.00631	8.75	8.75	230.00
2015/03/26	14:34:40.000000	5.25	-32.00	5.25	0.00800	8.75	8.75	229.00
2015/03/26	14:34:41.000000	4.56	-80.00	4.56	0.00694	8.75	8.75	227.00
2015/03/26	14:34:42.000000	3.19	-96.00	3.12	0.00481	8.75	8.75	227.00
2015/03/26	14:34:43.000000	0.00	16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:34:44.000000	0.00	0.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:45.000000	4.25	96.00	4.25	0.00650	8.75	8.75	229.00
2015/03/26	14:34:46.000000	0.00	48.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:34:47.000000	0.00	96.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:34:48.000000	0.00	64.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:34:49.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:34:50.000000	0.00	-96.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:51.000000	0.00	16.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:34:52.000000	0.00	48.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:53.000000	2.25	-112.00	2.25	0.00344	8.75	8.75	229.00
2015/03/26	14:34:54.000000	6.81	0.00	6.81	0.01038	8.75	8.75	229.00
2015/03/26	14:34:55.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:56.000000	0.00	48.00	0.00	0.00000	8.75	8.75	230.00
2015/03/26	14:34:57.000000	0.00	0.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:58.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:34:59.000000	2.06	16.00	2.06	0.00313	8.75	8.75	229.00
2015/03/26	14:35:00.000000	0.00	-64.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:35:01.000000	0.00	144.00	0.00	0.00000	8.75	8.75	233.00
2015/03/26	14:35:02.000000	0.00	176.00	0.00	0.00000	8.75	8.75	233.00
2015/03/26	14:35:03.000000	0.00	16.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:35:04.000000	0.00	-64.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:35:05.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	232.00
2015/03/26	14:35:06.000000	0.00	-64.00	0.00	0.00000	8.75	8.75	231.00
2015/03/26	14:35:07.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:08.000000	0.00	64.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:09.000000	0.00	48.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:10.000000	0.00	-96.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:11.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:12.000000	0.00	16.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:13.000000	0.00	16.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:14.000000	0.00	64.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:15.000000	0.00	0.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:16.000000	0.00	-96.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:17.000000	2.50	-96.00	2.44	0.00375	8.50	8.50	229.00
2015/03/26	14:35:18.000000	0.00	16.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:35:19.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:35:20.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:21.000000	0.00	160.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:22.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:23.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:24.000000	0.00	16.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:25.000000	0.00	96.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:26.000000	0.00	-112.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:27.000000	0.00	-64.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:28.000000	0.00	16.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:29.000000	0.00	0.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:35:30.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:31.000000	0.00	16.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:32.000000	0.00	96.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:33.000000	0.00	0.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:34.000000	0.00	-32.00	0.00	0.00000	8.50	8.50	233.00
2015/03/26	14:35:35.000000	0.00	48.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:36.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:37.000000	0.00	64.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:38.000000	0.00	64.00	0.00	0.00000	8.50	8.50	232.00
2015/03/26	14:35:39.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:40.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:41.000000	0.00	-96.00	0.00	0.00000	8.50	8.50	230.00
2015/03/26	14:35:42.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	231.00
2015/03/26	14:35:43.000000	0.00	16.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:35:44.000000	3.62	-96.00	3.62	0.00556	8.50	8.50	228.00
2015/03/26	14:35:45.000000	3.50	-64.00	3.50	0.00538	8.50	8.50	228.00
2015/03/26	14:35:46.000000	3.56	16.00	3.50	0.00538	8.50	8.50	228.00
2015/03/26	14:35:47.000000	0.00	0.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:35:48.000000	0.00	0.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:35:49.000000	3.62	-48.00	3.56	0.00550	8.50	8.50	227.00
2015/03/26	14:35:50.000000	3.38	0.00	3.31	0.00506	8.50	8.50	228.00
2015/03/26	14:35:51.000000	0.00	96.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:35:52.000000	5.56	-48.00	5.50	0.00844	8.50	8.50	227.00
2015/03/26	14:35:53.000000	1.44	-16.00	1.31	0.00200	8.50	8.50	227.00
2015/03/26	14:35:54.000000	2.56	-16.00	2.56	0.00388	8.50	8.50	226.00
2015/03/26	14:35:55.000000	3.69	-32.00	3.62	0.00556	8.50	8.50	226.00
2015/03/26	14:35:56.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	226.00
2015/03/26	14:35:57.000000	3.81	0.00	3.75	0.00575	8.50	8.50	226.00
2015/03/26	14:35:58.000000	4.75	0.00	4.69	0.00719	8.50	8.50	226.00
2015/03/26	14:35:59.000000	2.25	16.00	2.25	0.00344	8.50	8.50	226.00
2015/03/26	14:36:00.000000	0.00	16.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:36:01.000000	0.00	64.00	0.00	0.00000	8.50	8.50	229.00
2015/03/26	14:36:02.000000	3.19	-16.00	3.12	0.00481	8.50	8.50	228.00
2015/03/26	14:36:03.000000	3.25	-32.00	3.19	0.00494	8.50	8.50	227.00
2015/03/26	14:36:04.000000	0.00	-32.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:36:05.000000	0.00	16.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:36:06.000000	0.00	-16.00	0.00	0.00000	8.50	8.50	228.00
2015/03/26	14:36:07.000000	0.00	48.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:36:08.000000	0.00	-48.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:36:09.000000	0.00	0.00	0.00	0.00000	8.50	8.50	227.00
2015/03/26	14:36:10.000000	0.00	48.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:11.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:12.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:13.000000	0.00	16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:14.000000	0.00	-32.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:15.000000	3.19	16.00	3.12	0.00481	8.75	8.75	226.00
2015/03/26	14:36:16.000000	0.00	0.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:17.000000	0.00	-64.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:18.000000	0.00	16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:19.000000	0.00	16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:20.000000	0.00	32.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:21.000000	0.00	0.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:36:22.000000	0.00	0.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:23.000000	4.50	-32.00	4.44	0.00681	8.75	8.75	226.00
2015/03/26	14:36:24.000000	3.19	-16.00	3.19	0.00488	8.75	8.75	225.00
2015/03/26	14:36:25.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:26.000000	0.00	0.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:27.000000	1.12	16.00	1.12	0.00169	8.75	8.75	226.00
2015/03/26	14:36:28.000000	0.50	16.00	0.50	0.00075	8.75	8.75	226.00
2015/03/26	14:36:29.000000	0.88	-16.00	0.88	0.00131	8.75	8.75	226.00
2015/03/26	14:36:30.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:31.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:32.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:33.000000	0.88	0.00	0.88	0.00131	8.75	8.75	226.00
2015/03/26	14:36:34.000000	4.38	0.00	4.38	0.00663	8.75	8.75	226.00
2015/03/26	14:36:35.000000	1.25	0.00	1.19	0.00188	8.75	8.75	226.00
2015/03/26	14:36:36.000000	0.00	0.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:37.000000	0.00	48.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:38.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:39.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:40.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:41.000000	0.00	16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:42.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:43.000000	0.00	32.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:44.000000	0.00	16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:45.000000	0.00	0.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:46.000000	3.00	-48.00	2.94	0.00456	8.75	8.75	226.00
2015/03/26	14:36:47.000000	0.50	-16.00	0.50	0.00075	8.75	8.75	225.00
2015/03/26	14:36:48.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:49.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:50.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:51.000000	2.81	64.00	2.81	0.00431	8.75	8.75	226.00
2015/03/26	14:36:52.000000	0.00	-48.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:53.000000	0.00	0.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:54.000000	0.00	16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:55.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:36:56.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:57.000000	0.00	16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:36:58.000000	0.00	0.00	0.00	0.00000	8.75	8.75	225.00
2015/03/26	14:36:59.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:37:00.000000	0.00	48.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:37:01.000000	0.00	0.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:37:02.000000	4.06	16.00	4.06	0.00619	8.75	8.75	226.00
2015/03/26	14:37:03.000000	0.00	-16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:37:04.000000	0.00	16.00	0.00	0.00000	8.75	8.75	227.00
2015/03/26	14:37:05.000000	0.00	16.00	0.00	0.00000	8.75	8.75	226.00
2015/03/26	14:37:06.000000	0.00	0.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:37:07.000000	0.00	48.00	0.00	0.00000	8.75	8.75	228.00
2015/03/26	14:37:08.000000	0.00	48.00	0.00	0.00000	8.75	8.75	229.00
2015/03/26	14:37:09.000000	0.00	16.00	0.00	0.00000	9.00	9.00	229.00
2015/03/26	14:37:10.000000	0.00	112.00	0.00	0.00000	9.00	9.00	229.00
2015/03/26	14:37:11.000000	2.00	-160.00	2.00	0.00306	9.00	9.00	227.00
2015/03/26	14:37:12.000000	0.00	-112.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:13.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:14.000000	0.00	48.00	0.00	0.00000	9.00	9.00	227.00
2015/03/26	14:37:15.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:16.000000	3.44	-16.00	3.38	0.00519	9.00	9.00	227.00
2015/03/26	14:37:17.000000	0.00	48.00	0.00	0.00000	9.00	9.00	227.00
2015/03/26	14:37:18.000000	3.69	-48.00	3.62	0.00556	9.00	9.00	226.00
2015/03/26	14:37:19.000000	2.25	0.00	2.25	0.00344	9.00	9.00	226.00
2015/03/26	14:37:20.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:21.000000	3.88	0.00	3.88	0.00594	9.00	9.00	226.00
2015/03/26	14:37:22.000000	2.50	-16.00	2.44	0.00375	9.00	9.00	226.00
2015/03/26	14:37:23.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:24.000000	4.81	0.00	4.81	0.00738	9.00	9.00	226.00
2015/03/26	14:37:25.000000	3.56	64.00	3.50	0.00538	9.00	9.00	227.00
2015/03/26	14:37:26.000000	0.00	16.00	0.00	0.00000	9.00	9.00	227.00
2015/03/26	14:37:27.000000	3.44	0.00	3.38	0.00519	9.00	9.00	228.00
2015/03/26	14:37:28.000000	0.00	48.00	0.00	0.00000	9.00	9.00	228.00
2015/03/26	14:37:29.000000	0.88	-16.00	0.88	0.00131	9.00	9.00	228.00
2015/03/26	14:37:30.000000	6.38	16.00	6.38	0.00975	9.00	9.00	228.00
2015/03/26	14:37:31.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	227.00
2015/03/26	14:37:32.000000	1.94	-64.00	1.94	0.00294	9.00	9.00	226.00
2015/03/26	14:37:33.000000	0.00	-48.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:34.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:35.000000	3.56	0.00	3.50	0.00538	9.00	9.00	226.00
2015/03/26	14:37:36.000000	5.81	0.00	5.75	0.00881	9.00	9.00	226.00
2015/03/26	14:37:37.000000	0.00	0.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:38.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:39.000000	0.00	-48.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:40.000000	0.00	0.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:41.000000	0.00	16.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:42.000000	0.00	48.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:43.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:37:44.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:45.000000	0.00	0.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:46.000000	0.00	-32.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:47.000000	0.00	32.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:48.000000	0.00	16.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:49.000000	0.00	-32.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:50.000000	0.88	16.00	0.88	0.00131	9.00	9.00	226.00
2015/03/26	14:37:51.000000	3.50	32.00	3.44	0.00525	9.00	9.00	226.00
2015/03/26	14:37:52.000000	3.38	-16.00	3.38	0.00513	9.00	9.00	226.00
2015/03/26	14:37:53.000000	1.75	0.00	1.75	0.00263	9.00	9.00	226.00
2015/03/26	14:37:54.000000	0.88	-32.00	0.88	0.00131	9.00	9.00	226.00
2015/03/26	14:37:55.000000	1.56	16.00	1.56	0.00244	9.00	9.00	226.00
2015/03/26	14:37:56.000000	0.88	0.00	0.88	0.00131	9.00	9.00	226.00
2015/03/26	14:37:57.000000	0.00	0.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:58.000000	0.00	-16.00	0.00	0.00000	9.00	9.00	225.00
2015/03/26	14:37:59.000000	1.12	16.00	1.12	0.00169	9.00	9.00	226.00
2015/03/26	14:38:00.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:38:01.000000	0.00	0.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:38:02.000000	2.88	16.00	2.81	0.00431	9.00	9.00	226.00
2015/03/26	14:38:03.000000	4.00	0.00	4.00	0.00613	9.00	9.00	226.00
2015/03/26	14:38:04.000000	4.19	32.00	4.12	0.00631	9.00	9.00	227.00
2015/03/26	14:38:05.000000	0.00	48.00	0.00	0.00000	9.00	9.00	228.00
2015/03/26	14:38:06.000000	0.00	0.00	0.00	0.00000	9.00	9.00	228.00
2015/03/26	14:38:07.000000	2.81	16.00	2.81	0.00431	9.00	9.00	227.00
2015/03/26	14:38:08.000000	0.00	-48.00	0.00	0.00000	9.00	9.00	226.00
2015/03/26	14:38:09.000000	0.88	-16.00	0.88	0.00131	9.25	9.25	226.00
2015/03/26	14:38:10.000000	2.88	-16.00	2.94	0.00450	9.25	9.25	226.00
2015/03/26	14:38:11.000000	4.38	32.00	4.31	0.00663	9.25	9.25	226.00
2015/03/26	14:38:12.000000	2.56	-48.00	2.56	0.00388	9.25	9.25	226.00
2015/03/26	14:38:13.000000	2.88	0.00	2.81	0.00431	9.25	9.25	226.00
2015/03/26	14:38:14.000000	0.00	0.00	0.00	0.00000	9.25	9.25	226.00
2015/03/26	14:38:15.000000	0.00	-16.00	0.00	0.00000	9.25	9.25	226.00
2015/03/26	14:38:16.000000	0.00	0.00	0.00	0.00000	9.25	9.25	226.00
2015/03/26	14:38:17.000000	0.00	48.00	0.00	0.00000	9.25	9.25	227.00
2015/03/26	14:38:18.000000	4.06	0.00	4.06	0.00619	9.25	9.25	227.00
2015/03/26	14:38:19.000000	5.00	0.00	5.00	0.00763	9.25	9.25	227.00
2015/03/26	14:38:20.000000	4.25	0.00	4.25	0.00650	9.25	9.25	227.00
2015/03/26	14:38:21.000000	0.00	0.00	0.00	0.00000	9.25	9.25	227.00
2015/03/26	14:38:22.000000	3.88	48.00	3.88	0.00594	9.25	9.25	227.00
2015/03/26	14:38:23.000000	5.75	-16.00	5.69	0.00875	9.25	9.25	228.00
2015/03/26	14:38:24.000000	0.00	48.00	0.00	0.00000	9.25	9.25	231.00
2015/03/26	14:38:25.000000	0.00	16.00	0.00	0.00000	9.25	9.25	227.00
2015/03/26	14:38:26.000000	0.00	-144.00	0.00	0.00000	9.25	9.25	226.00
2015/03/26	14:38:27.000000	2.50	-16.00	2.44	0.00375	9.25	9.25	227.00
2015/03/26	14:38:28.000000	3.88	48.00	3.81	0.00588	9.25	9.25	227.00
2015/03/26	14:38:29.000000	0.00	48.00	0.00	0.00000	9.25	9.25	228.00
2015/03/26	14:38:30.000000	4.75	-16.00	4.75	0.00725	9.25	9.25	227.00
2015/03/26	14:38:31.000000	4.94	-32.00	4.88	0.00750	9.25	9.25	226.00
2015/03/26	14:38:32.000000	2.25	-16.00	2.25	0.00344	9.25	9.25	226.00
2015/03/26	14:38:33.000000	0.00	0.00	0.00	0.00000	9.25	9.25	226.00
2015/03/26	14:38:34.000000	3.94	0.00	3.94	0.00600	9.25	9.25	227.00
2015/03/26	14:38:35.000000	3.88	48.00	3.81	0.00588	9.25	9.25	228.00
2015/03/26	14:38:36.000000	5.62	0.00	5.56	0.00850	9.25	9.25	228.00
2015/03/26	14:38:37.000000	3.81	0.00	3.75	0.00575	9.25	9.25	227.00
2015/03/26	14:38:38.000000	2.25	-16.00	2.25	0.00344	9.25	9.25	226.00
