YYYY/MM/DD	HH:mm:ss	[B712 Basic Meteorology] Dynamic Pressure 4	[B712 Basic Meteorology] Humicap 4	[B712 Basic Meteorology] Humicap 4	[B712 Basic Meteorology] Static Pressure Fast 3	[B712 Basic Meteorology] Total Air Temperature Deiced 4
		Dynamic Pressure Raw	Relative Humidity Raw	Temperature raw	Static Pressure Fast Raw	Total Air Temperature deiced Raw
		Spot	Spot	Spot	Spot	Spot
		V	A	A	V	Ohm
2015/04/13	17:12:08.000000	3.748	0.012015	0.002494	1.168	89.673
2015/04/13	17:12:09.000000	3.766	0.012033	0.002489	1.166	89.684
2015/04/13	17:12:10.000000	3.788	0.012048	0.002497	1.162	89.684
2015/04/13	17:12:11.000000	3.775	0.012055	0.002509	1.168	89.701
2015/04/13	17:12:12.000000	3.776	0.012069	0.002510	1.174	89.700
2015/04/13	17:12:13.000000	3.748	0.012077	0.002515	1.172	89.713
2015/04/13	17:12:14.000000	3.778	0.012092	0.002512	1.175	89.720
2015/04/13	17:12:15.000000	3.797	0.012107	0.002522	1.174	89.731
2015/04/13	17:12:16.000000	3.788	0.012108	0.002528	1.177	89.732
2015/04/13	17:12:17.000000	3.837	0.012111	0.002528	1.178	89.748
2015/04/13	17:12:18.000000	3.835	0.012132	0.002533	1.181	89.756
2015/04/13	17:12:19.000000	3.828	0.012138	0.002535	1.184	89.768
2015/04/13	17:12:20.000000	3.854	0.012147	0.002544	1.182	89.779
2015/04/13	17:12:21.000000	3.868	0.012154	0.002543	1.189	89.785
2015/04/13	17:12:22.000000	3.888	0.012159	0.002549	1.190	89.799
2015/04/13	17:12:23.000000	3.915	0.012177	0.002556	1.192	89.811
2015/04/13	17:12:24.000000	3.911	0.012177	0.002557	1.193	89.820
2015/04/13	17:12:25.000000	3.874	0.012183	0.002559	1.199	89.832
2015/04/13	17:12:26.000000	3.885	0.012196	0.002554	1.199	89.847
2015/04/13	17:12:27.000000	3.896	0.012203	0.002561	1.202	89.845
2015/04/13	17:12:28.000000	3.917	0.012212	0.002560	1.202	89.859
2015/04/13	17:12:29.000000	3.892	0.012223	0.002560	1.204	89.874
2015/04/13	17:12:30.000000	3.862	0.012231	0.002567	1.205	89.884
2015/04/13	17:12:31.000000	3.886	0.012235	0.002568	1.206	89.897
2015/04/13	17:12:32.000000	3.891	0.012240	0.002571	1.205	89.912
2015/04/13	17:12:33.000000	3.926	0.012251	0.002578	1.205	89.912
2015/04/13	17:12:34.000000	3.939	0.012242	0.002584	1.207	89.917
2015/04/13	17:12:35.000000	3.879	0.012256	0.002587	1.209	89.915
2015/04/13	17:12:36.000000	3.909	0.012256	0.002591	1.213	89.934
2015/04/13	17:12:37.000000	3.899	0.012263	0.002589	1.213	89.932
2015/04/13	17:12:38.000000	3.892	0.012268	0.002597	1.216	89.947
2015/04/13	17:12:39.000000	3.890	0.012271	0.002602	1.220	89.949
2015/04/13	17:12:40.000000	3.918	0.012273	0.002609	1.222	89.960
2015/04/13	17:12:41.000000	3.959	0.012279	0.002607	1.226	89.972
2015/04/13	17:12:42.000000	3.950	0.012286	0.002610	1.227	89.975
2015/04/13	17:12:43.000000	3.927	0.012290	0.002614	1.228	89.993
2015/04/13	17:12:44.000000	3.951	0.012287	0.002614	1.232	89.997
2015/04/13	17:12:45.000000	3.901	0.012286	0.002613	1.234	90.005
2015/04/13	17:12:46.000000	3.907	0.012295	0.002614	1.236	90.027
2015/04/13	17:12:47.000000	3.945	0.012301	0.002622	1.233	90.020
2015/04/13	17:12:48.000000	3.922	0.012300	0.002621	1.239	90.038
2015/04/13	17:12:49.000000	3.907	0.012299	0.002626	1.238	90.031
2015/04/13	17:12:50.000000	3.910	0.012305	0.002625	1.240	90.031
2015/04/13	17:12:51.000000	3.909	0.012312	0.002628	1.242	90.032
2015/04/13	17:12:52.000000	3.840	0.012319	0.002630	1.244	90.035
2015/04/13	17:12:53.000000	3.837	0.012322	0.002629	1.244	90.030
2015/04/13	17:12:54.000000	3.860	0.012330	0.002630	1.243	90.034
2015/04/13	17:12:55.000000	3.878	0.012339	0.002631	1.244	90.035
2015/04/13	17:12:56.000000	3.827	0.012344	0.002634	1.243	90.033
2015/04/13	17:12:57.000000	3.846	0.012352	0.002636	1.246	90.042
2015/04/13	17:12:58.000000	3.813	0.012352	0.002639	1.251	90.036
2015/04/13	17:12:59.000000	3.835	0.012367	0.002636	1.251	90.046
2015/04/13	17:13:00.000000	3.800	0.012383	0.002644	1.254	90.046
2015/04/13	17:13:01.000000	3.801	0.012382	0.002644	1.255	90.047
2015/04/13	17:13:02.000000	3.844	0.012404	0.002644	1.259	90.057
2015/04/13	17:13:03.000000	3.811	0.012404	0.002647	1.261	90.062
2015/04/13	17:13:04.000000	3.834	0.012417	0.002646	1.260	90.070
2015/04/13	17:13:05.000000	3.807	0.012422	0.002651	1.264	90.076
2015/04/13	17:13:06.000000	3.866	0.012421	0.002661	1.264	90.096
2015/04/13	17:13:07.000000	3.860	0.012431	0.002664	1.267	90.099
2015/04/13	17:13:08.000000	3.840	0.012429	0.002671	1.270	90.103
2015/04/13	17:13:09.000000	3.828	0.012427	0.002670	1.271	90.127
2015/04/13	17:13:10.000000	3.859	0.012430	0.002663	1.274	90.140
2015/04/13	17:13:11.000000	3.876	0.012431	0.002666	1.278	90.154
2015/04/13	17:13:12.000000	3.842	0.012432	0.002674	1.278	90.158
2015/04/13	17:13:13.000000	3.847	0.012429	0.002671	1.281	90.170
2015/04/13	17:13:14.000000	3.879	0.012430	0.002677	1.280	90.186
2015/04/13	17:13:15.000000	3.905	0.012430	0.002679	1.282	90.200
2015/04/13	17:13:16.000000	3.868	0.012429	0.002693	1.284	90.202
2015/04/13	17:13:17.000000	3.863	0.012422	0.002693	1.286	90.216
2015/04/13	17:13:18.000000	3.881	0.012414	0.002701	1.286	90.223
2015/04/13	17:13:19.000000	3.866	0.012408	0.002697	1.286	90.226
2015/04/13	17:13:20.000000	3.878	0.012404	0.002702	1.290	90.237
2015/04/13	17:13:21.000000	3.835	0.012397	0.002705	1.292	90.242
2015/04/13	17:13:22.000000	3.818	0.012395	0.002707	1.289	90.242
2015/04/13	17:13:23.000000	3.779	0.012383	0.002707	1.293	90.245
2015/04/13	17:13:24.000000	3.767	0.012375	0.002707	1.292	90.244
2015/04/13	17:13:25.000000	3.749	0.012360	0.002708	1.294	90.245
2015/04/13	17:13:26.000000	3.715	0.012345	0.002717	1.293	90.237
2015/04/13	17:13:27.000000	3.658	0.012337	0.002704	1.297	90.230
2015/04/13	17:13:28.000000	3.635	0.012334	0.002696	1.296	90.228
2015/04/13	17:13:29.000000	3.648	0.012334	0.002686	1.292	90.218
2015/04/13	17:13:30.000000	3.621	0.012336	0.002690	1.292	90.207
2015/04/13	17:13:31.000000	3.626	0.012335	0.002692	1.295	90.204
2015/04/13	17:13:32.000000	3.620	0.012328	0.002693	1.298	90.201
2015/04/13	17:13:33.000000	3.600	0.012316	0.002697	1.299	90.192
2015/04/13	17:13:34.000000	3.654	0.012324	0.002691	1.301	90.198
2015/04/13	17:13:35.000000	3.644	0.012323	0.002694	1.298	90.198
2015/04/13	17:13:36.000000	3.669	0.012322	0.002699	1.307	90.204
2015/04/13	17:13:37.000000	3.616	0.012332	0.002704	1.305	90.204
2015/04/13	17:13:38.000000	3.608	0.012331	0.002697	1.312	90.215
2015/04/13	17:13:39.000000	3.642	0.012350	0.002692	1.312	90.215
2015/04/13	17:13:40.000000	3.667	0.012356	0.002688	1.314	90.228
2015/04/13	17:13:41.000000	3.671	0.012362	0.002694	1.311	90.230
2015/04/13	17:13:42.000000	3.648	0.012367	0.002698	1.315	90.244
2015/04/13	17:13:43.000000	3.633	0.012376	0.002702	1.320	90.248
2015/04/13	17:13:44.000000	3.641	0.012383	0.002703	1.317	90.256
2015/04/13	17:13:45.000000	3.623	0.012386	0.002708	1.318	90.255
2015/04/13	17:13:46.000000	3.615	0.012382	0.002716	1.319	90.262
2015/04/13	17:13:47.000000	3.593	0.012386	0.002712	1.319	90.260
2015/04/13	17:13:48.000000	3.551	0.012382	0.002711	1.322	90.269
2015/04/13	17:13:49.000000	3.526	0.012389	0.002710	1.321	90.267
2015/04/13	17:13:50.000000	3.508	0.012402	0.002711	1.323	90.266
2015/04/13	17:13:51.000000	3.521	0.012413	0.002712	1.322	90.265
2015/04/13	17:13:52.000000	3.493	0.012409	0.002708	1.323	90.267
2015/04/13	17:13:53.000000	3.475	0.012402	0.002710	1.324	90.273
2015/04/13	17:13:54.000000	3.475	0.012399	0.002710	1.328	90.268
2015/04/13	17:13:55.000000	3.463	0.012398	0.002717	1.328	90.277
2015/04/13	17:13:56.000000	3.459	0.012403	0.002721	1.330	90.280
2015/04/13	17:13:57.000000	3.451	0.012388	0.002725	1.333	90.287
2015/04/13	17:13:58.000000	3.428	0.012387	0.002724	1.335	90.303
2015/04/13	17:13:59.000000	3.472	0.012381	0.002723	1.335	90.298
2015/04/13	17:14:00.000000	3.496	0.012389	0.002725	1.334	90.319
2015/04/13	17:14:01.000000	3.515	0.012387	0.002736	1.333	90.318
2015/04/13	17:14:02.000000	3.508	0.012381	0.002738	1.341	90.329
2015/04/13	17:14:03.000000	3.510	0.012370	0.002753	1.343	90.335
2015/04/13	17:14:04.000000	3.534	0.012366	0.002754	1.343	90.343
2015/04/13	17:14:05.000000	3.532	0.012359	0.002754	1.347	90.352
2015/04/13	17:14:06.000000	3.556	0.012355	0.002757	1.348	90.368
2015/04/13	17:14:07.000000	3.594	0.012348	0.002754	1.349	90.379
2015/04/13	17:14:08.000000	3.594	0.012340	0.002761	1.352	90.388
2015/04/13	17:14:09.000000	3.627	0.012332	0.002773	1.354	90.401
2015/04/13	17:14:10.000000	3.640	0.012322	0.002776	1.354	90.421
2015/04/13	17:14:11.000000	3.667	0.012312	0.002782	1.355	90.424
2015/04/13	17:14:12.000000	3.661	0.012301	0.002790	1.363	90.446
2015/04/13	17:14:13.000000	3.731	0.012296	0.002802	1.362	90.446
2015/04/13	17:14:14.000000	3.689	0.012282	0.002805	1.366	90.463
2015/04/13	17:14:15.000000	3.673	0.012280	0.002808	1.369	90.481
2015/04/13	17:14:16.000000	3.744	0.012275	0.002808	1.370	90.488
2015/04/13	17:14:17.000000	3.766	0.012268	0.002814	1.375	90.500
2015/04/13	17:14:18.000000	3.789	0.012257	0.002823	1.376	90.510
2015/04/13	17:14:19.000000	3.815	0.012258	0.002830	1.375	90.533
2015/04/13	17:14:20.000000	3.863	0.012247	0.002837	1.379	90.539
2015/04/13	17:14:21.000000	3.890	0.012240	0.002841	1.380	90.550
2015/04/13	17:14:22.000000	3.912	0.012223	0.002851	1.386	90.576
2015/04/13	17:14:23.000000	3.913	0.012218	0.002855	1.390	90.589
2015/04/13	17:14:24.000000	3.886	0.012200	0.002855	1.393	90.604
2015/04/13	17:14:25.000000	3.912	0.012193	0.002858	1.394	90.622
2015/04/13	17:14:26.000000	3.972	0.012199	0.002856	1.394	90.638
2015/04/13	17:14:27.000000	3.992	0.012167	0.002865	1.391	90.646
2015/04/13	17:14:28.000000	3.955	0.012155	0.002867	1.401	90.660
2015/04/13	17:14:29.000000	3.955	0.012144	0.002870	1.401	90.666
2015/04/13	17:14:30.000000	3.957	0.012126	0.002879	1.400	90.676
2015/04/13	17:14:31.000000	3.960	0.012114	0.002881	1.401	90.681
2015/04/13	17:14:32.000000	3.963	0.012101	0.002890	1.401	90.692
2015/04/13	17:14:33.000000	3.936	0.012087	0.002893	1.404	90.693
2015/04/13	17:14:34.000000	3.915	0.012068	0.002890	1.406	90.705
2015/04/13	17:14:35.000000	3.917	0.012049	0.002896	1.408	90.714
2015/04/13	17:14:36.000000	3.927	0.012029	0.002895	1.409	90.725
2015/04/13	17:14:37.000000	3.917	0.012015	0.002899	1.410	90.726
2015/04/13	17:14:38.000000	3.940	0.011999	0.002903	1.410	90.727
2015/04/13	17:14:39.000000	3.906	0.011985	0.002904	1.412	90.744
2015/04/13	17:14:40.000000	3.893	0.011964	0.002901	1.414	90.740
2015/04/13	17:14:41.000000	3.912	0.011949	0.002907	1.416	90.749
2015/04/13	17:14:42.000000	3.932	0.011938	0.002904	1.417	90.760
2015/04/13	17:14:43.000000	3.878	0.011918	0.002915	1.420	90.762
2015/04/13	17:14:44.000000	3.904	0.011892	0.002914	1.421	90.781
2015/04/13	17:14:45.000000	3.910	0.011885	0.002912	1.421	90.776
2015/04/13	17:14:46.000000	3.878	0.011870	0.002914	1.422	90.782
2015/04/13	17:14:47.000000	3.918	0.011859	0.002921	1.424	90.786
2015/04/13	17:14:48.000000	3.857	0.011849	0.002929	1.428	90.795
2015/04/13	17:14:49.000000	3.824	0.011825	0.002925	1.431	90.807
2015/04/13	17:14:50.000000	3.823	0.011822	0.002928	1.431	90.803
2015/04/13	17:14:51.000000	3.836	0.011822	0.002924	1.431	90.807
2015/04/13	17:14:52.000000	3.845	0.011815	0.002929	1.431	90.808
2015/04/13	17:14:53.000000	3.860	0.011814	0.002930	1.432	90.803
2015/04/13	17:14:54.000000	3.849	0.011813	0.002927	1.435	90.805
2015/04/13	17:14:55.000000	3.840	0.011815	0.002928	1.434	90.806
2015/04/13	17:14:56.000000	3.824	0.011811	0.002937	1.437	90.803
2015/04/13	17:14:57.000000	3.832	0.011809	0.002933	1.438	90.810
2015/04/13	17:14:58.000000	3.819	0.011815	0.002943	1.444	90.813
2015/04/13	17:14:59.000000	3.830	0.011807	0.002946	1.444	90.819
2015/04/13	17:15:00.000000	3.824	0.011803	0.002948	1.446	90.828
2015/04/13	17:15:01.000000	3.849	0.011788	0.002949	1.445	90.841
2015/04/13	17:15:02.000000	3.873	0.011781	0.002957	1.448	90.843
2015/04/13	17:15:03.000000	3.915	0.011778	0.002957	1.448	90.850
2015/04/13	17:15:04.000000	3.859	0.011766	0.002964	1.452	90.863
2015/04/13	17:15:05.000000	3.840	0.011749	0.002975	1.456	90.869
2015/04/13	17:15:06.000000	3.827	0.011736	0.002971	1.456	90.887
2015/04/13	17:15:07.000000	3.805	0.011729	0.002972	1.460	90.906
2015/04/13	17:15:08.000000	3.826	0.011726	0.002975	1.464	90.918
2015/04/13	17:15:09.000000	3.867	0.011713	0.002971	1.464	90.929
2015/04/13	17:15:10.000000	3.881	0.011714	0.002977	1.464	90.934
2015/04/13	17:15:11.000000	3.887	0.011707	0.002986	1.466	90.938
2015/04/13	17:15:12.000000	3.847	0.011701	0.002986	1.469	90.939
2015/04/13	17:15:13.000000	3.862	0.011704	0.002982	1.470	90.941
2015/04/13	17:15:14.000000	3.872	0.011697	0.002990	1.469	90.945
2015/04/13	17:15:15.000000	3.876	0.011704	0.002981	1.474	90.949
2015/04/13	17:15:16.000000	3.858	0.011698	0.002983	1.474	90.946
2015/04/13	17:15:17.000000	3.875	0.011702	0.002989	1.475	90.957
2015/04/13	17:15:18.000000	3.864	0.011696	0.002991	1.478	90.956
2015/04/13	17:15:19.000000	3.871	0.011704	0.002992	1.480	90.953
2015/04/13	17:15:20.000000	3.881	0.011711	0.002998	1.483	90.962
2015/04/13	17:15:21.000000	3.802	0.011707	0.002995	1.483	90.967
2015/04/13	17:15:22.000000	3.833	0.011718	0.002996	1.485	90.968
2015/04/13	17:15:23.000000	3.839	0.011740	0.002997	1.486	90.965
2015/04/13	17:15:24.000000	3.821	0.011735	0.002997	1.484	90.961
2015/04/13	17:15:25.000000	3.839	0.011741	0.002997	1.490	90.963
2015/04/13	17:15:26.000000	3.826	0.011755	0.003004	1.489	90.958
2015/04/13	17:15:27.000000	3.841	0.011776	0.003003	1.492	90.951
2015/04/13	17:15:28.000000	3.817	0.011798	0.003005	1.490	90.954
2015/04/13	17:15:29.000000	3.841	0.011816	0.003001	1.496	90.946
2015/04/13	17:15:30.000000	3.894	0.011842	0.003003	1.497	90.957
2015/04/13	17:15:31.000000	3.895	0.011849	0.003004	1.494	90.957
2015/04/13	17:15:32.000000	3.908	0.011864	0.003005	1.501	90.965
2015/04/13	17:15:33.000000	3.980	0.011875	0.003006	1.502	90.972
2015/04/13	17:15:34.000000	3.975	0.011887	0.003009	1.504	90.976
2015/04/13	17:15:35.000000	3.971	0.011901	0.003009	1.513	90.990
2015/04/13	17:15:36.000000	3.962	0.011917	0.003013	1.511	90.994
2015/04/13	17:15:37.000000	3.923	0.011930	0.003019	1.517	91.010
2015/04/13	17:15:38.000000	3.972	0.011944	0.003017	1.513	91.024
2015/04/13	17:15:39.000000	3.996	0.011959	0.003018	1.515	91.027
2015/04/13	17:15:40.000000	3.983	0.011976	0.003015	1.517	91.041
2015/04/13	17:15:41.000000	3.957	0.011988	0.003021	1.518	91.045
2015/04/13	17:15:42.000000	3.963	0.011995	0.003024	1.520	91.054
2015/04/13	17:15:43.000000	3.984	0.012007	0.003020	1.520	91.056
2015/04/13	17:15:44.000000	4.025	0.012023	0.003031	1.520	91.064
2015/04/13	17:15:45.000000	4.001	0.012031	0.003030	1.521	91.060
2015/04/13	17:15:46.000000	3.967	0.012037	0.003031	1.524	91.069
2015/04/13	17:15:47.000000	3.966	0.012045	0.003029	1.526	91.076
2015/04/13	17:15:48.000000	3.947	0.012053	0.003029	1.527	91.069
2015/04/13	17:15:49.000000	3.945	0.012055	0.003036	1.528	91.076
2015/04/13	17:15:50.000000	3.959	0.012063	0.003034	1.525	91.079
2015/04/13	17:15:51.000000	3.947	0.012064	0.003042	1.524	91.079
2015/04/13	17:15:52.000000	3.943	0.012068	0.003053	1.527	91.080
2015/04/13	17:15:53.000000	3.917	0.012060	0.003057	1.529	91.085
2015/04/13	17:15:54.000000	3.947	0.012067	0.003053	1.533	91.098
2015/04/13	17:15:55.000000	3.947	0.012076	0.003051	1.534	91.102
2015/04/13	17:15:56.000000	4.029	0.012070	0.003055	1.528	91.099
2015/04/13	17:15:57.000000	4.029	0.012061	0.003063	1.534	91.099
2015/04/13	17:15:58.000000	3.975	0.012066	0.003061	1.536	91.096
2015/04/13	17:15:59.000000	3.969	0.012065	0.003061	1.536	91.116
2015/04/13	17:16:00.000000	3.946	0.012063	0.003068	1.537	91.125
2015/04/13	17:16:01.000000	3.861	0.012054	0.003072	1.539	91.119
2015/04/13	17:16:02.000000	3.850	0.012048	0.003078	1.543	91.123
2015/04/13	17:16:03.000000	3.810	0.012048	0.003071	1.543	91.125
2015/04/13	17:16:04.000000	3.827	0.012046	0.003071	1.542	91.128
2015/04/13	17:16:05.000000	3.802	0.012035	0.003069	1.543	91.128
2015/04/13	17:16:06.000000	3.738	0.012033	0.003074	1.544	91.126
2015/04/13	17:16:07.000000	3.709	0.012022	0.003076	1.545	91.116
2015/04/13	17:16:08.000000	3.712	0.012023	0.003069	1.542	91.113
2015/04/13	17:16:09.000000	3.664	0.012013	0.003072	1.542	91.106
2015/04/13	17:16:10.000000	3.521	0.012004	0.003074	1.546	91.104
2015/04/13	17:16:11.000000	3.591	0.011998	0.003067	1.540	91.093
2015/04/13	17:16:12.000000	3.460	0.012003	0.003063	1.546	91.087
2015/04/13	17:16:13.000000	3.502	0.011991	0.003061	1.541	91.073
2015/04/13	17:16:14.000000	3.487	0.011989	0.003059	1.540	91.063
2015/04/13	17:16:15.000000	3.461	0.011993	0.003057	1.540	91.047
2015/04/13	17:16:16.000000	3.443	0.011993	0.003045	1.537	91.041
2015/04/13	17:16:17.000000	3.478	0.011996	0.003048	1.538	91.033
2015/04/13	17:16:18.000000	3.465	0.011999	0.003052	1.538	91.024
2015/04/13	17:16:19.000000	3.460	0.011989	0.003055	1.540	91.024
2015/04/13	17:16:20.000000	3.488	0.011991	0.003058	1.539	91.021
2015/04/13	17:16:21.000000	3.451	0.011978	0.003063	1.541	91.022
2015/04/13	17:16:22.000000	3.513	0.011984	0.003061	1.540	91.026
2015/04/13	17:16:23.000000	3.480	0.011987	0.003062	1.542	91.028
2015/04/13	17:16:24.000000	3.437	0.011974	0.003070	1.543	91.030
2015/04/13	17:16:25.000000	3.485	0.011970	0.003069	1.550	91.039
2015/04/13	17:16:26.000000	3.426	0.011983	0.003055	1.548	91.052
2015/04/13	17:16:27.000000	3.489	0.011975	0.003049	1.548	91.064
2015/04/13	17:16:28.000000	3.533	0.011980	0.003047	1.546	91.054
2015/04/13	17:16:29.000000	3.520	0.011989	0.003045	1.548	91.066
2015/04/13	17:16:30.000000	3.555	0.011988	0.003053	1.544	91.069
2015/04/13	17:16:31.000000	3.554	0.011979	0.003063	1.542	91.062
2015/04/13	17:16:32.000000	3.456	0.011977	0.003062	1.550	91.073
2015/04/13	17:16:33.000000	3.529	0.011983	0.003059	1.547	91.076
2015/04/13	17:16:34.000000	3.611	0.011979	0.003058	1.541	91.081
2015/04/13	17:16:35.000000	3.615	0.011980	0.003056	1.543	91.065
2015/04/13	17:16:36.000000	3.565	0.011993	0.003050	1.546	91.058
2015/04/13	17:16:37.000000	3.548	0.011996	0.003046	1.546	91.055
2015/04/13	17:16:38.000000	3.601	0.012004	0.003047	1.539	91.058
2015/04/13	17:16:39.000000	3.534	0.012002	0.003051	1.541	91.055
2015/04/13	17:16:40.000000	3.512	0.011996	0.003056	1.544	91.059
2015/04/13	17:16:41.000000	3.537	0.012000	0.003059	1.545	91.070
2015/04/13	17:16:42.000000	3.515	0.012009	0.003054	1.542	91.069
2015/04/13	17:16:43.000000	3.611	0.012009	0.003052	1.540	91.067
2015/04/13	17:16:44.000000	3.654	0.011999	0.003058	1.538	91.072
2015/04/13	17:16:45.000000	3.596	0.011992	0.003071	1.540	91.075
2015/04/13	17:16:46.000000	3.610	0.011995	0.003068	1.542	91.077
2015/04/13	17:16:47.000000	3.689	0.011993	0.003065	1.539	91.077
2015/04/13	17:16:48.000000	3.689	0.011992	0.003063	1.541	91.085
2015/04/13	17:16:49.000000	3.713	0.011990	0.003065	1.542	91.083
2015/04/13	17:16:50.000000	3.744	0.011994	0.003067	1.546	91.096
2015/04/13	17:16:51.000000	3.707	0.011990	0.003067	1.545	91.098
2015/04/13	17:16:52.000000	3.707	0.011989	0.003068	1.543	91.104
2015/04/13	17:16:53.000000	3.712	0.011983	0.003072	1.543	91.115
2015/04/13	17:16:54.000000	3.774	0.011991	0.003072	1.541	91.120
2015/04/13	17:16:55.000000	3.769	0.011984	0.003081	1.545	91.120
2015/04/13	17:16:56.000000	3.740	0.011977	0.003077	1.550	91.121
2015/04/13	17:16:57.000000	3.727	0.011974	0.003075	1.547	91.114
2015/04/13	17:16:58.000000	3.798	0.011970	0.003070	1.541	91.121
2015/04/13	17:16:59.000000	3.798	0.011964	0.003068	1.542	91.122
2015/04/13	17:17:00.000000	3.824	0.011959	0.003078	1.536	91.133
2015/04/13	17:17:01.000000	3.773	0.011953	0.003078	1.544	91.136
2015/04/13	17:17:02.000000	3.761	0.011945	0.003081	1.542	91.141
2015/04/13	17:17:03.000000	3.782	0.011944	0.003073	1.546	91.143
2015/04/13	17:17:04.000000	3.821	0.011937	0.003077	1.541	91.135
2015/04/13	17:17:05.000000	3.804	0.011932	0.003079	1.537	91.141
2015/04/13	17:17:06.000000	3.774	0.011917	0.003080	1.542	91.150
2015/04/13	17:17:07.000000	3.775	0.011906	0.003083	1.544	91.141
2015/04/13	17:17:08.000000	3.713	0.011895	0.003080	1.547	91.144
2015/04/13	17:17:09.000000	3.749	0.011888	0.003075	1.541	91.145
2015/04/13	17:17:10.000000	3.766	0.011888	0.003073	1.539	91.143
2015/04/13	17:17:11.000000	3.791	0.011877	0.003077	1.540	91.137
2015/04/13	17:17:12.000000	3.766	0.011868	0.003079	1.539	91.140
2015/04/13	17:17:13.000000	3.757	0.011871	0.003077	1.540	91.126
2015/04/13	17:17:14.000000	3.780	0.011856	0.003079	1.539	91.128
2015/04/13	17:17:15.000000	3.798	0.011853	0.003074	1.537	91.121
2015/04/13	17:17:16.000000	3.794	0.011853	0.003067	1.536	91.129
2015/04/13	17:17:17.000000	3.776	0.011845	0.003077	1.538	91.128
2015/04/13	17:17:18.000000	3.784	0.011840	0.003077	1.539	91.123
2015/04/13	17:17:19.000000	3.792	0.011841	0.003075	1.539	91.127
2015/04/13	17:17:20.000000	3.823	0.011835	0.003079	1.539	91.120
2015/04/13	17:17:21.000000	3.861	0.011837	0.003082	1.539	91.131
2015/04/13	17:17:22.000000	3.804	0.011832	0.003088	1.539	91.131
2015/04/13	17:17:23.000000	3.813	0.011823	0.003082	1.543	91.134
2015/04/13	17:17:24.000000	3.876	0.011823	0.003075	1.540	91.143
2015/04/13	17:17:25.000000	3.879	0.011829	0.003074	1.540	91.151
2015/04/13	17:17:26.000000	3.919	0.011825	0.003080	1.540	91.143
2015/04/13	17:17:27.000000	3.866	0.011812	0.003081	1.539	91.141
2015/04/13	17:17:28.000000	3.849	0.011820	0.003076	1.541	91.141
2015/04/13	17:17:29.000000	3.814	0.011820	0.003076	1.543	91.148
2015/04/13	17:17:30.000000	3.835	0.011820	0.003073	1.542	91.152
2015/04/13	17:17:31.000000	3.845	0.011817	0.003073	1.541	91.156
2015/04/13	17:17:32.000000	3.800	0.011819	0.003076	1.540	91.149
2015/04/13	17:17:33.000000	3.794	0.011821	0.003082	1.540	91.155
2015/04/13	17:17:34.000000	3.752	0.011812	0.003081	1.539	91.152
2015/04/13	17:17:35.000000	3.745	0.011803	0.003079	1.540	91.158
2015/04/13	17:17:36.000000	3.768	0.011788	0.003072	1.535	91.148
2015/04/13	17:17:37.000000	3.789	0.011794	0.003078	1.534	91.154
2015/04/13	17:17:38.000000	3.758	0.011786	0.003080	1.534	91.134
2015/04/13	17:17:39.000000	3.775	0.011779	0.003083	1.534	91.124
2015/04/13	17:17:40.000000	3.735	0.011762	0.003085	1.534	91.121
2015/04/13	17:17:41.000000	3.753	0.011757	0.003084	1.533	91.114
2015/04/13	17:17:42.000000	3.775	0.011759	0.003090	1.530	91.115
2015/04/13	17:17:43.000000	3.758	0.011745	0.003084	1.532	91.108
2015/04/13	17:17:44.000000	3.752	0.011735	0.003086	1.532	91.111
2015/04/13	17:17:45.000000	3.758	0.011734	0.003084	1.531	91.110
2015/04/13	17:17:46.000000	3.805	0.011728	0.003084	1.530	91.111
2015/04/13	17:17:47.000000	3.817	0.011721	0.003085	1.533	91.114
2015/04/13	17:17:48.000000	3.821	0.011715	0.003086	1.535	91.116
2015/04/13	17:17:49.000000	3.862	0.011703	0.003086	1.531	91.115
2015/04/13	17:17:50.000000	3.894	0.011709	0.003088	1.534	91.122
2015/04/13	17:17:51.000000	3.893	0.011707	0.003095	1.535	91.140
2015/04/13	17:17:52.000000	3.886	0.011689	0.003094	1.537	91.140
2015/04/13	17:17:53.000000	3.928	0.011686	0.003092	1.537	91.153
2015/04/13	17:17:54.000000	3.972	0.011685	0.003101	1.538	91.152
2015/04/13	17:17:55.000000	3.918	0.011677	0.003094	1.540	91.168
2015/04/13	17:17:56.000000	3.966	0.011672	0.003097	1.540	91.176
2015/04/13	17:17:57.000000	3.974	0.011671	0.003098	1.541	91.178
2015/04/13	17:17:58.000000	3.963	0.011664	0.003099	1.538	91.188
2015/04/13	17:17:59.000000	3.969	0.011655	0.003103	1.537	91.195
2015/04/13	17:18:00.000000	3.953	0.011645	0.003104	1.538	91.199
2015/04/13	17:18:01.000000	3.960	0.011644	0.003109	1.540	91.202
2015/04/13	17:18:02.000000	3.935	0.011637	0.003106	1.541	91.197
2015/04/13	17:18:03.000000	3.933	0.011623	0.003102	1.542	91.209
2015/04/13	17:18:04.000000	3.953	0.011621	0.003103	1.540	91.207
2015/04/13	17:18:05.000000	3.965	0.011614	0.003098	1.538	91.206
2015/04/13	17:18:06.000000	3.948	0.011612	0.003100	1.540	91.204
2015/04/13	17:18:07.000000	3.929	0.011601	0.003103	1.541	91.213
2015/04/13	17:18:08.000000	3.895	0.011591	0.003098	1.546	91.209
2015/04/13	17:18:09.000000	3.921	0.011601	0.003094	1.543	91.211
