YYYY/MM/DD	HH:mm:ss	[B839 KT19] KT19 radiation thermometer analog	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 3	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyranometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 3	[B840 Integral Radiation Sensors] Pyrgeometer 4	[B840 Integral Radiation Sensors] Pyrgeometer 4
2015/03/28	12:00:29.000000	0.014134	107.702	0.009337	104.959	0.004728	108.133	0.009525	104.966	0.012433
2015/03/28	12:00:30.000000	0.014124	107.702	0.009328	104.959	0.004728	108.120	0.009524	104.965	0.012431
2015/03/28	12:00:31.000000	0.014126	107.709	0.009314	104.961	0.004726	108.120	0.009525	104.963	0.012427
2015/03/28	12:00:32.000000	0.014135	107.709	0.009305	104.964	0.004725	108.107	0.009530	104.963	0.012423
2015/03/28	12:00:33.000000	0.014111	107.718	0.009296	104.964	0.004722	108.092	0.009546	104.962	0.012415
2015/03/28	12:00:34.000000	0.014105	107.726	0.009263	104.966	0.004720	108.092	0.009553	104.962	0.012404
2015/03/28	12:00:35.000000	0.014083	107.726	0.009244	104.968	0.004720	108.076	0.009548	104.961	0.012404
2015/03/28	12:00:36.000000	0.014093	107.734	0.009251	104.968	0.004721	108.076	0.009521	104.960	0.012408
2015/03/28	12:00:37.000000	0.014088	107.741	0.009278	104.970	0.004722	108.061	0.009511	104.960	0.012393
2015/03/28	12:00:38.000000	0.014075	107.741	0.009301	104.970	0.004723	108.046	0.009503	104.960	0.012396
2015/03/28	12:00:39.000000	0.014080	107.748	0.009317	104.972	0.004724	108.046	0.009490	104.959	0.012395
2015/03/28	12:00:40.000000	0.014081	107.748	0.009333	104.973	0.004726	108.033	0.009482	104.959	0.012400
2015/03/28	12:00:41.000000	0.014061	107.755	0.009338	104.973	0.004726	108.022	0.009479	104.959	0.012399
2015/03/28	12:00:42.000000	0.014101	107.761	0.009342	104.975	0.004726	108.022	0.009472	104.959	0.012402
2015/03/28	12:00:43.000000	0.014072	107.761	0.009346	104.977	0.004726	108.011	0.009458	104.957	0.012397
2015/03/28	12:00:44.000000	0.014038	107.767	0.009348	104.977	0.004728	108.011	0.009464	104.957	0.012397
2015/03/28	12:00:45.000000	0.014091	107.773	0.009349	104.979	0.004728	108.001	0.009465	104.957	0.012400
2015/03/28	12:00:46.000000	0.014080	107.773	0.009352	104.979	0.004729	107.991	0.009463	104.955	0.012395
2015/03/28	12:00:47.000000	0.014072	107.779	0.009354	104.981	0.004728	107.991	0.009450	104.955	0.012396
2015/03/28	12:00:48.000000	0.014038	107.779	0.009358	104.983	0.004727	107.981	0.009446	104.955	0.012398
2015/03/28	12:00:49.000000	0.014044	107.784	0.009359	104.983	0.004726	107.973	0.009445	104.953	0.012398
2015/03/28	12:00:50.000000	0.014039	107.789	0.009360	104.984	0.004727	107.973	0.009443	104.953	0.012396
2015/03/28	12:00:51.000000	0.014037	107.789	0.009360	104.986	0.004727	107.966	0.009441	104.951	0.012391
2015/03/28	12:00:52.000000	0.014069	107.794	0.009354	104.986	0.004728	107.966	0.009446	104.951	0.012387
2015/03/28	12:00:53.000000	0.014050	107.799	0.009349	104.988	0.004726	107.958	0.009441	104.951	0.012389
2015/03/28	12:00:54.000000	0.014057	107.799	0.009344	104.988	0.004727	107.950	0.009422	104.950	0.012390
2015/03/28	12:00:55.000000	0.014053	107.803	0.009337	104.989	0.004727	107.950	0.009395	104.949	0.012386
2015/03/28	12:00:56.000000	0.014042	107.803	0.009332	104.991	0.004728	107.945	0.009389	104.949	0.012384
2015/03/28	12:00:57.000000	0.014061	107.808	0.009328	104.991	0.004725	107.942	0.009383	104.948	0.012382
2015/03/28	12:00:58.000000	0.014091	107.812	0.009325	104.992	0.004724	107.942	0.009376	104.948	0.012379
2015/03/28	12:00:59.000000	0.014052	107.812	0.009324	104.994	0.004724	107.940	0.009384	104.947	0.012380
2015/03/28	12:01:00.000000	0.014067	107.815	0.009321	104.994	0.004724	107.940	0.009384	104.946	0.012378
2015/03/28	12:01:01.000000	0.014066	107.819	0.009318	104.995	0.004723	107.937	0.009379	104.946	0.012380
2015/03/28	12:01:02.000000	0.014031	107.819	0.009318	104.995	0.004723	107.933	0.009375	104.946	0.012380
2015/03/28	12:01:03.000000	0.014080	107.822	0.009323	104.997	0.004724	107.933	0.009369	104.945	0.012379
2015/03/28	12:01:04.000000	0.014047	107.822	0.009327	104.998	0.004724	107.932	0.009358	104.945	0.012378
2015/03/28	12:01:05.000000	0.014062	107.826	0.009332	104.998	0.004723	107.931	0.009360	104.944	0.012376
2015/03/28	12:01:06.000000	0.014015	107.828	0.009336	104.999	0.004723	107.931	0.009362	104.944	0.012375
2015/03/28	12:01:07.000000	0.014043	107.828	0.009336	105.000	0.004724	107.930	0.009377	104.943	0.012377
2015/03/28	12:01:08.000000	0.014012	107.831	0.009334	105.000	0.004724	107.930	0.009381	104.943	0.012377
2015/03/28	12:01:09.000000	0.014078	107.834	0.009334	105.002	0.004723	107.927	0.009390	104.943	0.012377
2015/03/28	12:01:10.000000	0.014045	107.834	0.009332	105.002	0.004723	107.924	0.009385	104.942	0.012378
2015/03/28	12:01:11.000000	0.014015	107.836	0.009328	105.003	0.004722	107.924	0.009375	104.941	0.012380
2015/03/28	12:01:12.000000	0.014041	107.836	0.009327	105.004	0.004722	107.920	0.009364	104.941	0.012379
2015/03/28	12:01:13.000000	0.014050	107.839	0.009329	105.004	0.004721	107.919	0.009370	104.939	0.012377
2015/03/28	12:01:14.000000	0.014052	107.842	0.009329	105.006	0.004722	107.919	0.009373	104.939	0.012376
2015/03/28	12:01:15.000000	0.014041	107.842	0.009330	105.006	0.004722	107.917	0.009378	104.938	0.012372
2015/03/28	12:01:16.000000	0.014072	107.844	0.009329	105.006	0.004723	107.917	0.009381	104.938	0.012372
2015/03/28	12:01:17.000000	0.014018	107.845	0.009327	105.007	0.004722	107.915	0.009390	104.938	0.012374
2015/03/28	12:01:18.000000	0.014050	107.845	0.009325	105.007	0.004722	107.911	0.009387	104.937	0.012377
2015/03/28	12:01:19.000000	0.014020	107.847	0.009322	105.009	0.004721	107.911	0.009387	104.936	0.012380
2015/03/28	12:01:20.000000	0.014026	107.847	0.009319	105.010	0.004722	107.908	0.009387	104.936	0.012384
2015/03/28	12:01:21.000000	0.013985	107.849	0.009315	105.010	0.004722	107.905	0.009393	104.934	0.012383
2015/03/28	12:01:22.000000	0.014033	107.851	0.009312	105.010	0.004720	107.905	0.009396	104.934	0.012381
2015/03/28	12:01:23.000000	0.014020	107.851	0.009310	105.012	0.004718	107.903	0.009390	104.933	0.012377
2015/03/28	12:01:24.000000	0.013989	107.853	0.009309	105.012	0.004718	107.903	0.009387	104.931	0.012373
2015/03/28	12:01:25.000000	0.013988	107.854	0.009310	105.012	0.004720	107.900	0.009389	104.931	0.012370
2015/03/28	12:01:26.000000	0.014015	107.854	0.009314	105.012	0.004719	107.897	0.009391	104.931	0.012371
2015/03/28	12:01:27.000000	0.014010	107.855	0.009316	105.013	0.004721	107.897	0.009395	104.929	0.012372
2015/03/28	12:01:28.000000	0.014036	107.855	0.009319	105.014	0.004719	107.895	0.009398	104.929	0.012371
2015/03/28	12:01:29.000000	0.014003	107.857	0.009318	105.014	0.004718	107.892	0.009406	104.929	0.012372
2015/03/28	12:01:30.000000	0.013948	107.858	0.009315	105.015	0.004719	107.892	0.009406	104.929	0.012372
2015/03/28	12:01:31.000000	0.014003	107.858	0.009313	105.015	0.004719	107.888	0.009406	104.928	0.012373
2015/03/28	12:01:32.000000	0.014013	107.859	0.009309	105.015	0.004719	107.888	0.009410	104.927	0.012373
2015/03/28	12:01:33.000000	0.014008	107.860	0.009304	105.016	0.004714	107.884	0.009410	104.927	0.012372
2015/03/28	12:01:34.000000	0.014044	107.860	0.009301	105.016	0.004718	107.880	0.009403	104.926	0.012370
2015/03/28	12:01:35.000000	0.013977	107.862	0.009299	105.016	0.004717	107.880	0.009397	104.925	0.012368
2015/03/28	12:01:36.000000	0.013996	107.862	0.009295	105.017	0.004723	107.877	0.009400	104.925	0.012366
2015/03/28	12:01:37.000000	0.013995	107.862	0.009291	105.017	0.004716	107.874	0.009408	104.924	0.012363
2015/03/28	12:01:38.000000	0.013962	107.863	0.009287	105.018	0.004715	107.874	0.009413	104.924	0.012364
2015/03/28	12:01:39.000000	0.014009	107.863	0.009283	105.019	0.004716	107.869	0.009416	104.924	0.012363
2015/03/28	12:01:40.000000	0.014085	107.863	0.009281	105.019	0.004714	107.869	0.009409	104.923	0.012361
2015/03/28	12:01:41.000000	0.014052	107.864	0.009277	105.019	0.004714	107.865	0.009401	104.923	0.012362
2015/03/28	12:01:42.000000	0.014026	107.864	0.009276	105.019	0.004714	107.861	0.009410	104.923	0.012362
2015/03/28	12:01:43.000000	0.014007	107.864	0.009271	105.020	0.004714	107.861	0.009418	104.922	0.012362
2015/03/28	12:01:44.000000	0.013904	107.864	0.009268	105.020	0.004713	107.856	0.009431	104.922	0.012368
2015/03/28	12:01:45.000000	0.014010	107.865	0.009265	105.020	0.004713	107.849	0.009434	104.922	0.012373
2015/03/28	12:01:46.000000	0.014018	107.865	0.009266	105.020	0.004713	107.849	0.009432	104.922	0.012376
2015/03/28	12:01:47.000000	0.013975	107.865	0.009268	105.021	0.004713	107.843	0.009427	104.920	0.012374
2015/03/28	12:01:48.000000	0.013970	107.865	0.009269	105.021	0.004712	107.843	0.009431	104.919	0.012376
2015/03/28	12:01:49.000000	0.013996	107.866	0.009268	105.022	0.004712	107.838	0.009445	104.919	0.012370
2015/03/28	12:01:50.000000	0.013961	107.866	0.009265	105.022	0.004715	107.831	0.009445	104.917	0.012372
2015/03/28	12:01:51.000000	0.014017	107.865	0.009262	105.022	0.004712	107.831	0.009452	104.916	0.012374
2015/03/28	12:01:52.000000	0.013985	107.865	0.009260	105.022	0.004712	107.824	0.009443	104.916	0.012369
2015/03/28	12:01:53.000000	0.013956	107.866	0.009261	105.022	0.004712	107.818	0.009436	104.914	0.012368
2015/03/28	12:01:54.000000	0.013950	107.865	0.009259	105.022	0.004712	107.818	0.009430	104.914	0.012366
2015/03/28	12:01:55.000000	0.013995	107.865	0.009256	105.022	0.004712	107.813	0.009421	104.914	0.012367
2015/03/28	12:01:56.000000	0.013984	107.865	0.009251	105.022	0.004711	107.813	0.009428	104.912	0.012365
2015/03/28	12:01:57.000000	0.013987	107.865	0.009247	105.022	0.004712	107.809	0.009429	104.912	0.012364
2015/03/28	12:01:58.000000	0.013975	107.865	0.009240	105.022	0.004710	107.805	0.009425	104.911	0.012365
2015/03/28	12:01:59.000000	0.013973	107.864	0.009240	105.023	0.004709	107.805	0.009420	104.910	0.012365
2015/03/28	12:02:00.000000	0.013971	107.864	0.009239	105.023	0.004712	107.801	0.009438	104.910	0.012365
2015/03/28	12:02:01.000000	0.013952	107.864	0.009242	105.023	0.004711	107.796	0.009440	104.909	0.012366
2015/03/28	12:02:02.000000	0.013977	107.863	0.009241	105.023	0.004714	107.796	0.009435	104.909	0.012364
2015/03/28	12:02:03.000000	0.013971	107.863	0.009242	105.023	0.004712	107.791	0.009432	104.908	0.012363
2015/03/28	12:02:04.000000	0.013980	107.862	0.009241	105.023	0.004709	107.791	0.009437	104.907	0.012362
2015/03/28	12:02:05.000000	0.013996	107.862	0.009238	105.023	0.004710	107.787	0.009440	104.907	0.012363
2015/03/28	12:02:06.000000	0.013959	107.862	0.009238	105.023	0.004709	107.782	0.009443	104.906	0.012358
2015/03/28	12:02:07.000000	0.013977	107.861	0.009238	105.023	0.004711	107.782	0.009447	104.905	0.012359
2015/03/28	12:02:08.000000	0.013993	107.861	0.009242	105.023	0.004710	107.777	0.009446	104.905	0.012363
2015/03/28	12:02:09.000000	0.013966	107.859	0.009243	105.023	0.004710	107.773	0.009436	104.905	0.012363
2015/03/28	12:02:10.000000	0.013933	107.859	0.009242	105.023	0.004711	107.773	0.009450	104.905	0.012359
2015/03/28	12:02:11.000000	0.013915	107.859	0.009246	105.023	0.004711	107.768	0.009474	104.903	0.012362
2015/03/28	12:02:12.000000	0.014033	107.857	0.009248	105.023	0.004711	107.768	0.009476	104.903	0.012360
2015/03/28	12:02:13.000000	0.013971	107.856	0.009250	105.023	0.004710	107.761	0.009474	104.903	0.012363
2015/03/28	12:02:14.000000	0.013953	107.856	0.009247	105.023	0.004710	107.754	0.009455	104.902	0.012363
2015/03/28	12:02:15.000000	0.013985	107.855	0.009246	105.023	0.004711	107.754	0.009440	104.901	0.012364
2015/03/28	12:02:16.000000	0.013969	107.855	0.009243	105.023	0.004710	107.750	0.009441	104.901	0.012362
2015/03/28	12:02:17.000000	0.013999	107.854	0.009239	105.023	0.004709	107.745	0.009448	104.900	0.012362
2015/03/28	12:02:18.000000	0.014001	107.852	0.009236	105.023	0.004709	107.745	0.009461	104.900	0.012366
2015/03/28	12:02:19.000000	0.013996	107.852	0.009233	105.023	0.004709	107.739	0.009465	104.899	0.012366
2015/03/28	12:02:20.000000	0.013983	107.851	0.009231	105.023	0.004709	107.739	0.009464	104.898	0.012367
2015/03/28	12:02:21.000000	0.013971	107.849	0.009226	105.022	0.004708	107.733	0.009468	104.898	0.012369
2015/03/28	12:02:22.000000	0.013946	107.849	0.009228	105.022	0.004708	107.726	0.009467	104.897	0.012368
2015/03/28	12:02:23.000000	0.013971	107.847	0.009226	105.022	0.004707	107.726	0.009469	104.895	0.012364
2015/03/28	12:02:24.000000	0.013968	107.847	0.009228	105.022	0.004707	107.720	0.009464	104.895	0.012368
2015/03/28	12:02:25.000000	0.014001	107.845	0.009230	105.022	0.004704	107.714	0.009460	104.894	0.012366
2015/03/28	12:02:26.000000	0.013957	107.844	0.009230	105.022	0.004709	107.714	0.009465	104.894	0.012366
2015/03/28	12:02:27.000000	0.013987	107.844	0.009232	105.022	0.004709	107.709	0.009469	104.893	0.012368
2015/03/28	12:02:28.000000	0.013944	107.842	0.009229	105.022	0.004709	107.709	0.009467	104.891	0.012371
2015/03/28	12:02:29.000000	0.013963	107.840	0.009228	105.021	0.004707	107.703	0.009475	104.891	0.012372
2015/03/28	12:02:30.000000	0.013935	107.840	0.009221	105.021	0.004708	107.697	0.009485	104.890	0.012368
2015/03/28	12:02:31.000000	0.013957	107.838	0.009216	105.022	0.004707	107.697	0.009494	104.888	0.012370
2015/03/28	12:02:32.000000	0.013941	107.838	0.009213	105.021	0.004707	107.690	0.009492	104.888	0.012368
2015/03/28	12:02:33.000000	0.014006	107.836	0.009211	105.021	0.004707	107.682	0.009484	104.887	0.012366
2015/03/28	12:02:34.000000	0.013896	107.834	0.009213	105.021	0.004708	107.682	0.009483	104.887	0.012361
2015/03/28	12:02:35.000000	0.013952	107.834	0.009215	105.021	0.004708	107.676	0.009475	104.886	0.012362
2015/03/28	12:02:36.000000	0.013985	107.832	0.009217	105.021	0.004708	107.676	0.009478	104.884	0.012361
2015/03/28	12:02:37.000000	0.013960	107.830	0.009218	105.020	0.004708	107.669	0.009473	104.884	0.012361
2015/03/28	12:02:38.000000	0.013938	107.830	0.009219	105.020	0.004707	107.665	0.009475	104.883	0.012363
2015/03/28	12:02:39.000000	0.014006	107.827	0.009215	105.020	0.004707	107.665	0.009475	104.882	0.012364
2015/03/28	12:02:40.000000	0.013933	107.827	0.009214	105.019	0.004708	107.659	0.009477	104.882	0.012363
2015/03/28	12:02:41.000000	0.013934	107.825	0.009210	105.019	0.004708	107.653	0.009471	104.881	0.012362
2015/03/28	12:02:42.000000	0.013927	107.822	0.009206	105.019	0.004708	107.653	0.009477	104.881	0.012362
2015/03/28	12:02:43.000000	0.013932	107.822	0.009199	105.018	0.004707	107.649	0.009470	104.880	0.012363
2015/03/28	12:02:44.000000	0.013954	107.820	0.009194	105.018	0.004707	107.649	0.009468	104.879	0.012363
2015/03/28	12:02:45.000000	0.013952	107.817	0.009187	105.018	0.004708	107.644	0.009459	104.879	0.012360
2015/03/28	12:02:46.000000	0.013977	107.817	0.009185	105.018	0.004706	107.641	0.009446	104.878	0.012359
2015/03/28	12:02:47.000000	0.013949	107.814	0.009179	105.017	0.004706	107.641	0.009448	104.877	0.012356
2015/03/28	12:02:48.000000	0.013964	107.814	0.009176	105.017	0.004706	107.639	0.009455	104.877	0.012359
2015/03/28	12:02:49.000000	0.013953	107.811	0.009172	105.017	0.004707	107.636	0.009461	104.877	0.012359
2015/03/28	12:02:50.000000	0.013916	107.809	0.009173	105.016	0.004705	107.636	0.009463	104.877	0.012361
2015/03/28	12:02:51.000000	0.014020	107.809	0.009170	105.016	0.004706	107.632	0.009463	104.876	0.012357
2015/03/28	12:02:52.000000	0.013993	107.806	0.009165	105.016	0.004704	107.632	0.009473	104.875	0.012361
2015/03/28	12:02:53.000000	0.013947	107.803	0.009161	105.016	0.004704	107.628	0.009478	104.875	0.012363
2015/03/28	12:02:54.000000	0.013955	107.803	0.009157	105.016	0.004704	107.623	0.009475	104.875	0.012365
2015/03/28	12:02:55.000000	0.013949	107.800	0.009149	105.015	0.004703	107.623	0.009462	104.874	0.012366
2015/03/28	12:02:56.000000	0.013957	107.800	0.009140	105.015	0.004703	107.619	0.009456	104.874	0.012367
2015/03/28	12:02:57.000000	0.014026	107.797	0.009135	105.015	0.004703	107.616	0.009457	104.873	0.012364
2015/03/28	12:02:58.000000	0.013982	107.795	0.009131	105.014	0.004702	107.616	0.009453	104.873	0.012365
2015/03/28	12:02:59.000000	0.013966	107.795	0.009128	105.014	0.004703	107.614	0.009438	104.872	0.012366
2015/03/28	12:03:00.000000	0.013992	107.792	0.009125	105.014	0.004702	107.614	0.009438	104.871	0.012367
2015/03/28	12:03:01.000000	0.013981	107.788	0.009129	105.013	0.004701	107.613	0.009443	104.871	0.012366
