wDateTime_merged,wH2Ocorr_amb_merged
10.04.2015 14:30:35,
10.04.2015 14:30:36,
10.04.2015 14:30:37,
10.04.2015 14:30:38,
10.04.2015 14:30:39,
10.04.2015 14:30:40,
10.04.2015 14:30:41,
10.04.2015 14:30:42,
10.04.2015 14:30:43,
10.04.2015 14:30:44,
10.04.2015 14:30:45,
10.04.2015 14:30:46,
10.04.2015 14:30:47,
10.04.2015 14:30:48,
10.04.2015 14:30:49,
10.04.2015 14:30:50,
10.04.2015 14:30:51,
10.04.2015 14:30:52,
10.04.2015 14:30:53,
10.04.2015 14:30:54,
10.04.2015 14:30:55,
10.04.2015 14:30:56,
10.04.2015 14:30:57,
10.04.2015 14:30:58,
10.04.2015 14:30:59,
10.04.2015 14:31:00,
10.04.2015 14:31:01,
10.04.2015 14:31:02,
10.04.2015 14:31:03,
10.04.2015 14:31:04,
10.04.2015 14:31:05,
10.04.2015 14:31:06,
10.04.2015 14:31:07,
10.04.2015 14:31:08,
10.04.2015 14:31:09,
10.04.2015 14:31:10,
10.04.2015 14:31:11,
10.04.2015 14:31:12,
10.04.2015 14:31:13,
10.04.2015 14:31:14,
10.04.2015 14:31:15,
10.04.2015 14:31:16,
10.04.2015 14:31:17,
10.04.2015 14:31:18,
10.04.2015 14:31:19,
10.04.2015 14:31:20,
10.04.2015 14:31:21,
10.04.2015 14:31:22,
10.04.2015 14:31:23,
10.04.2015 14:31:24,
10.04.2015 14:31:25,
10.04.2015 14:31:26,
10.04.2015 14:31:27,
10.04.2015 14:31:28,
10.04.2015 14:31:29,
10.04.2015 14:31:30,
10.04.2015 14:31:31,
10.04.2015 14:31:32,
10.04.2015 14:31:33,
10.04.2015 14:31:34,
10.04.2015 14:31:35,
10.04.2015 14:31:36,
10.04.2015 14:31:37,
10.04.2015 14:31:38,
10.04.2015 14:31:39,
10.04.2015 14:31:40,
10.04.2015 14:31:41,
10.04.2015 14:31:42,
10.04.2015 14:31:43,
10.04.2015 14:31:44,
10.04.2015 14:31:45,
10.04.2015 14:31:46,
10.04.2015 14:31:47,
10.04.2015 14:31:48,
10.04.2015 14:31:49,
10.04.2015 14:31:50,
10.04.2015 14:31:51,
10.04.2015 14:31:52,
10.04.2015 14:31:53,
10.04.2015 14:31:54,
10.04.2015 14:31:55,
10.04.2015 14:31:56,
10.04.2015 14:31:57,
10.04.2015 14:31:58,
10.04.2015 14:31:59,
10.04.2015 14:32:00,
10.04.2015 14:32:01,
10.04.2015 14:32:02,
10.04.2015 14:32:03,
10.04.2015 14:32:04,
10.04.2015 14:32:05,
10.04.2015 14:32:06,
10.04.2015 14:32:07,
10.04.2015 14:32:08,
10.04.2015 14:32:09,
10.04.2015 14:32:10,
10.04.2015 14:32:11,
10.04.2015 14:32:12,
10.04.2015 14:32:13,
10.04.2015 14:32:14,
10.04.2015 14:32:15,
10.04.2015 14:32:16,
10.04.2015 14:32:17,
10.04.2015 14:32:18,
10.04.2015 14:32:19,
10.04.2015 14:32:20,
10.04.2015 14:32:21,
10.04.2015 14:32:22,
10.04.2015 14:32:23,
10.04.2015 14:32:24,
10.04.2015 14:32:25,
10.04.2015 14:32:26,
10.04.2015 14:32:27,
10.04.2015 14:32:28,
10.04.2015 14:32:29,
10.04.2015 14:32:30,
10.04.2015 14:32:31,
10.04.2015 14:32:32,
10.04.2015 14:32:33,
10.04.2015 14:32:34,
10.04.2015 14:32:35,
10.04.2015 14:32:36,
10.04.2015 14:32:37,
10.04.2015 14:32:38,
10.04.2015 14:32:39,
10.04.2015 14:32:40,
10.04.2015 14:32:41,
10.04.2015 14:32:42,
10.04.2015 14:32:43,
10.04.2015 14:32:44,
10.04.2015 14:32:45,
10.04.2015 14:32:46,
10.04.2015 14:32:47,
10.04.2015 14:32:48,
10.04.2015 14:32:49,
10.04.2015 14:32:50,
10.04.2015 14:32:51,
10.04.2015 14:32:52,
10.04.2015 14:32:53,
10.04.2015 14:32:54,
10.04.2015 14:32:55,
10.04.2015 14:32:56,
10.04.2015 14:32:57,
10.04.2015 14:32:58,
10.04.2015 14:32:59,
10.04.2015 14:33:00,
10.04.2015 14:33:01,
10.04.2015 14:33:02,
10.04.2015 14:33:03,
10.04.2015 14:33:04,
10.04.2015 14:33:05,
10.04.2015 14:33:06,
10.04.2015 14:33:07,
10.04.2015 14:33:08,
10.04.2015 14:33:09,
10.04.2015 14:33:10,
10.04.2015 14:33:11,
10.04.2015 14:33:12,
10.04.2015 14:33:13,
10.04.2015 14:33:14,
10.04.2015 14:33:15,
10.04.2015 14:33:16,
10.04.2015 14:33:17,
10.04.2015 14:33:18,
10.04.2015 14:33:19,
10.04.2015 14:33:20,
10.04.2015 14:33:21,
10.04.2015 14:33:22,
10.04.2015 14:33:23,
10.04.2015 14:33:24,
10.04.2015 14:33:25,
10.04.2015 14:33:26,
10.04.2015 14:33:27,
10.04.2015 14:33:28,
10.04.2015 14:33:29,
10.04.2015 14:33:30,
10.04.2015 14:33:31,
10.04.2015 14:33:32,
10.04.2015 14:33:33,
10.04.2015 14:33:34,
10.04.2015 14:33:35,
10.04.2015 14:33:36,
10.04.2015 14:33:37,
10.04.2015 14:33:38,
10.04.2015 14:33:39,
10.04.2015 14:33:40,
10.04.2015 14:33:41,
10.04.2015 14:33:42,
10.04.2015 14:33:43,
10.04.2015 14:33:44,
10.04.2015 14:33:45,
10.04.2015 14:33:46,
10.04.2015 14:33:47,
10.04.2015 14:33:48,
10.04.2015 14:33:49,
10.04.2015 14:33:50,
10.04.2015 14:33:51,
10.04.2015 14:33:52,
10.04.2015 14:33:53,
10.04.2015 14:33:54,
10.04.2015 14:33:55,
10.04.2015 14:33:56,
10.04.2015 14:33:57,
10.04.2015 14:33:58,
10.04.2015 14:33:59,
10.04.2015 14:34:00,
10.04.2015 14:34:01,
10.04.2015 14:34:02,
10.04.2015 14:34:03,
10.04.2015 14:34:04,
10.04.2015 14:34:05,
10.04.2015 14:34:06,
10.04.2015 14:34:07,
10.04.2015 14:34:08,
10.04.2015 14:34:09,
10.04.2015 14:34:10,
10.04.2015 14:34:11,
10.04.2015 14:34:12,
10.04.2015 14:34:13,
10.04.2015 14:34:14,
10.04.2015 14:34:15,
10.04.2015 14:34:16,
10.04.2015 14:34:17,
10.04.2015 14:34:18,
10.04.2015 14:34:19,
10.04.2015 14:34:20,
10.04.2015 14:34:21,
10.04.2015 14:34:22,
10.04.2015 14:34:23,
10.04.2015 14:34:24,
10.04.2015 14:34:25,
10.04.2015 14:34:26,
10.04.2015 14:34:27,
10.04.2015 14:34:28,
10.04.2015 14:34:29,
10.04.2015 14:34:30,
10.04.2015 14:34:31,
10.04.2015 14:34:32,
10.04.2015 14:34:33,
10.04.2015 14:34:34,
10.04.2015 14:34:35,
10.04.2015 14:34:36,
10.04.2015 14:34:37,
10.04.2015 14:34:38,
10.04.2015 14:34:39,
10.04.2015 14:34:40,
10.04.2015 14:34:41,
10.04.2015 14:34:42,
10.04.2015 14:34:43,
10.04.2015 14:34:44,
10.04.2015 14:34:45,
10.04.2015 14:34:46,
10.04.2015 14:34:47,
10.04.2015 14:34:48,
10.04.2015 14:34:49,
10.04.2015 14:34:50,
10.04.2015 14:34:51,
10.04.2015 14:34:52,
10.04.2015 14:34:53,
10.04.2015 14:34:54,
10.04.2015 14:34:55,
10.04.2015 14:34:56,
10.04.2015 14:34:57,
10.04.2015 14:34:58,
10.04.2015 14:34:59,
10.04.2015 14:35:00,
10.04.2015 14:35:01,
10.04.2015 14:35:02,
10.04.2015 14:35:03,
10.04.2015 14:35:04,
10.04.2015 14:35:05,
10.04.2015 14:35:06,
10.04.2015 14:35:07,
10.04.2015 14:35:08,
10.04.2015 14:35:09,
10.04.2015 14:35:10,
10.04.2015 14:35:11,
10.04.2015 14:35:12,
10.04.2015 14:35:13,
10.04.2015 14:35:14,
10.04.2015 14:35:15,
10.04.2015 14:35:16,
10.04.2015 14:35:17,
10.04.2015 14:35:18,
10.04.2015 14:35:19,
10.04.2015 14:35:20,
10.04.2015 14:35:21,
10.04.2015 14:35:22,
10.04.2015 14:35:23,
10.04.2015 14:35:24,
10.04.2015 14:35:25,
10.04.2015 14:35:26,
10.04.2015 14:35:27,
10.04.2015 14:35:28,
10.04.2015 14:35:29,
10.04.2015 14:35:30,
10.04.2015 14:35:31,
10.04.2015 14:35:32,
10.04.2015 14:35:33,
10.04.2015 14:35:34,
10.04.2015 14:35:35,
10.04.2015 14:35:36,
10.04.2015 14:35:37,
10.04.2015 14:35:38,
10.04.2015 14:35:39,
10.04.2015 14:35:40,
10.04.2015 14:35:41,
10.04.2015 14:35:42,
10.04.2015 14:35:43,
10.04.2015 14:35:44,
10.04.2015 14:35:45,
10.04.2015 14:35:46,
10.04.2015 14:35:47,
10.04.2015 14:35:48,
10.04.2015 14:35:49,
10.04.2015 14:35:50,
10.04.2015 14:35:51,
10.04.2015 14:35:52,
10.04.2015 14:35:53,
10.04.2015 14:35:54,
10.04.2015 14:35:55,
10.04.2015 14:35:56,
10.04.2015 14:35:57,
10.04.2015 14:35:58,
10.04.2015 14:35:59,
10.04.2015 14:36:00,
10.04.2015 14:36:01,
10.04.2015 14:36:02,
10.04.2015 14:36:03,
10.04.2015 14:36:04,
10.04.2015 14:36:05,
10.04.2015 14:36:06,
10.04.2015 14:36:07,
10.04.2015 14:36:08,
10.04.2015 14:36:09,
10.04.2015 14:36:10,
10.04.2015 14:36:11,
10.04.2015 14:36:12,
10.04.2015 14:36:13,
10.04.2015 14:36:14,
10.04.2015 14:36:15,
10.04.2015 14:36:16,
10.04.2015 14:36:17,
10.04.2015 14:36:18,
10.04.2015 14:36:19,
10.04.2015 14:36:20,
10.04.2015 14:36:21,
10.04.2015 14:36:22,
10.04.2015 14:36:23,
10.04.2015 14:36:24,
10.04.2015 14:36:25,
10.04.2015 14:36:26,
10.04.2015 14:36:27,
10.04.2015 14:36:28,
10.04.2015 14:36:29,
10.04.2015 14:36:30,
10.04.2015 14:36:31,
10.04.2015 14:36:32,
10.04.2015 14:36:33,
10.04.2015 14:36:34,
10.04.2015 14:36:35,
10.04.2015 14:36:36,
10.04.2015 14:36:37,
10.04.2015 14:36:38,
10.04.2015 14:36:39,
10.04.2015 14:36:40,
10.04.2015 14:36:41,
10.04.2015 14:36:42,
10.04.2015 14:36:43,
10.04.2015 14:36:44,
10.04.2015 14:36:45,
10.04.2015 14:36:46,
10.04.2015 14:36:47,
10.04.2015 14:36:48,
10.04.2015 14:36:49,
10.04.2015 14:36:50,
10.04.2015 14:36:51,
10.04.2015 14:36:52,
10.04.2015 14:36:53,
10.04.2015 14:36:54,
10.04.2015 14:36:55,
10.04.2015 14:36:56,
10.04.2015 14:36:57,
10.04.2015 14:36:58,
10.04.2015 14:36:59,
10.04.2015 14:37:00,
10.04.2015 14:37:01,
10.04.2015 14:37:02,
10.04.2015 14:37:03,
10.04.2015 14:37:04,
10.04.2015 14:37:05,
10.04.2015 14:37:06,
10.04.2015 14:37:07,
10.04.2015 14:37:08,
10.04.2015 14:37:09,
10.04.2015 14:37:10,
10.04.2015 14:37:11,
10.04.2015 14:37:12,
10.04.2015 14:37:13,
10.04.2015 14:37:14,
10.04.2015 14:37:15,
10.04.2015 14:37:16,
10.04.2015 14:37:17,
10.04.2015 14:37:18,
10.04.2015 14:37:19,
10.04.2015 14:37:20,
10.04.2015 14:37:21,
10.04.2015 14:37:22,
10.04.2015 14:37:23,
10.04.2015 14:37:24,
10.04.2015 14:37:25,
10.04.2015 14:37:26,
10.04.2015 14:37:27,
10.04.2015 14:37:28,
10.04.2015 14:37:29,
10.04.2015 14:37:30,
10.04.2015 14:37:31,
10.04.2015 14:37:32,
10.04.2015 14:37:33,
10.04.2015 14:37:34,
10.04.2015 14:37:35,
10.04.2015 14:37:36,
10.04.2015 14:37:37,
10.04.2015 14:37:38,
10.04.2015 14:37:39,
10.04.2015 14:37:40,
10.04.2015 14:37:41,
10.04.2015 14:37:42,
10.04.2015 14:37:43,
10.04.2015 14:37:44,
10.04.2015 14:37:45,
10.04.2015 14:37:46,
10.04.2015 14:37:47,
10.04.2015 14:37:48,
10.04.2015 14:37:49,
10.04.2015 14:37:50,
10.04.2015 14:37:51,
10.04.2015 14:37:52,
10.04.2015 14:37:53,
10.04.2015 14:37:54,
10.04.2015 14:37:55,
10.04.2015 14:37:56,
10.04.2015 14:37:57,
10.04.2015 14:37:58,
10.04.2015 14:37:59,
10.04.2015 14:38:00,
10.04.2015 14:38:01,
10.04.2015 14:38:02,
10.04.2015 14:38:03,
10.04.2015 14:38:04,
10.04.2015 14:38:05,
10.04.2015 14:38:06,
10.04.2015 14:38:07,
10.04.2015 14:38:08,
10.04.2015 14:38:09,
10.04.2015 14:38:10,
10.04.2015 14:38:11,
10.04.2015 14:38:12,
10.04.2015 14:38:13,
10.04.2015 14:38:14,
10.04.2015 14:38:15,
10.04.2015 14:38:16,
10.04.2015 14:38:17,
10.04.2015 14:38:18,
10.04.2015 14:38:19,
10.04.2015 14:38:20,
10.04.2015 14:38:21,
10.04.2015 14:38:22,
10.04.2015 14:38:23,
10.04.2015 14:38:24,
10.04.2015 14:38:25,
10.04.2015 14:38:26,
10.04.2015 14:38:27,
10.04.2015 14:38:28,
10.04.2015 14:38:29,
10.04.2015 14:38:30,
10.04.2015 14:38:31,
10.04.2015 14:38:32,
10.04.2015 14:38:33,
10.04.2015 14:38:34,
10.04.2015 14:38:35,
10.04.2015 14:38:36,
10.04.2015 14:38:37,
10.04.2015 14:38:38,
10.04.2015 14:38:39,
10.04.2015 14:38:40,
10.04.2015 14:38:41,
10.04.2015 14:38:42,
10.04.2015 14:38:43,
10.04.2015 14:38:44,
10.04.2015 14:38:45,
10.04.2015 14:38:46,
10.04.2015 14:38:47,
10.04.2015 14:38:48,
10.04.2015 14:38:49,
10.04.2015 14:38:50,
10.04.2015 14:38:51,
10.04.2015 14:38:52,
10.04.2015 14:38:53,
10.04.2015 14:38:54,
10.04.2015 14:38:55,
10.04.2015 14:38:56,
10.04.2015 14:38:57,
10.04.2015 14:38:58,
10.04.2015 14:38:59,
10.04.2015 14:39:00,
10.04.2015 14:39:01,
10.04.2015 14:39:02,
10.04.2015 14:39:03,
10.04.2015 14:39:04,
10.04.2015 14:39:05,
10.04.2015 14:39:06,
10.04.2015 14:39:07,
10.04.2015 14:39:08,
10.04.2015 14:39:09,
10.04.2015 14:39:10,
10.04.2015 14:39:11,
10.04.2015 14:39:12,
10.04.2015 14:39:13,
10.04.2015 14:39:14,
10.04.2015 14:39:15,
10.04.2015 14:39:16,
10.04.2015 14:39:17,
10.04.2015 14:39:18,
10.04.2015 14:39:19,
10.04.2015 14:39:20,
10.04.2015 14:39:21,
10.04.2015 14:39:22,
10.04.2015 14:39:23,
10.04.2015 14:39:24,
10.04.2015 14:39:25,
10.04.2015 14:39:26,
10.04.2015 14:39:27,
10.04.2015 14:39:28,
10.04.2015 14:39:29,
10.04.2015 14:39:30,
10.04.2015 14:39:31,
10.04.2015 14:39:32,
10.04.2015 14:39:33,
10.04.2015 14:39:34,
10.04.2015 14:39:35,
10.04.2015 14:39:36,
10.04.2015 14:39:37,
10.04.2015 14:39:38,
10.04.2015 14:39:39,
10.04.2015 14:39:40,
10.04.2015 14:39:41,
10.04.2015 14:39:42,
10.04.2015 14:39:43,
10.04.2015 14:39:44,
10.04.2015 14:39:45,
10.04.2015 14:39:46,
10.04.2015 14:39:47,
10.04.2015 14:39:48,
10.04.2015 14:39:49,
10.04.2015 14:39:50,
10.04.2015 14:39:51,
10.04.2015 14:39:52,
10.04.2015 14:39:53,
10.04.2015 14:39:54,
10.04.2015 14:39:55,
10.04.2015 14:39:56,
10.04.2015 14:39:57,
10.04.2015 14:39:58,
10.04.2015 14:39:59,
10.04.2015 14:40:00,
10.04.2015 14:40:01,
10.04.2015 14:40:02,
10.04.2015 14:40:03,
10.04.2015 14:40:04,
10.04.2015 14:40:05,
10.04.2015 14:40:06,
10.04.2015 14:40:07,
10.04.2015 14:40:08,
10.04.2015 14:40:09,
10.04.2015 14:40:10,
10.04.2015 14:40:11,
10.04.2015 14:40:12,
10.04.2015 14:40:13,
10.04.2015 14:40:14,
10.04.2015 14:40:15,
10.04.2015 14:40:16,
10.04.2015 14:40:17,
10.04.2015 14:40:18,
10.04.2015 14:40:19,
10.04.2015 14:40:20,
10.04.2015 14:40:21,
10.04.2015 14:40:22,
10.04.2015 14:40:23,
10.04.2015 14:40:24,
10.04.2015 14:40:25,
10.04.2015 14:40:26,
10.04.2015 14:40:27,
10.04.2015 14:40:28,
10.04.2015 14:40:29,
10.04.2015 14:40:30,
10.04.2015 14:40:31,
10.04.2015 14:40:32,
10.04.2015 14:40:33,
10.04.2015 14:40:34,
10.04.2015 14:40:35,
10.04.2015 14:40:36,
10.04.2015 14:40:37,
10.04.2015 14:40:38,
10.04.2015 14:40:39,
10.04.2015 14:40:40,
10.04.2015 14:40:41,
10.04.2015 14:40:42,
10.04.2015 14:40:43,
10.04.2015 14:40:44,
10.04.2015 14:40:45,
10.04.2015 14:40:46,
10.04.2015 14:40:47,
10.04.2015 14:40:48,
10.04.2015 14:40:49,
10.04.2015 14:40:50,
10.04.2015 14:40:51,
10.04.2015 14:40:52,
10.04.2015 14:40:53,
10.04.2015 14:40:54,
10.04.2015 14:40:55,
10.04.2015 14:40:56,
10.04.2015 14:40:57,
10.04.2015 14:40:58,
10.04.2015 14:40:59,
10.04.2015 14:41:00,
10.04.2015 14:41:01,
10.04.2015 14:41:02,
10.04.2015 14:41:03,
10.04.2015 14:41:04,
10.04.2015 14:41:05,
10.04.2015 14:41:06,
10.04.2015 14:41:07,
10.04.2015 14:41:08,
10.04.2015 14:41:09,
10.04.2015 14:41:10,
10.04.2015 14:41:11,
10.04.2015 14:41:12,
10.04.2015 14:41:13,
10.04.2015 14:41:14,
10.04.2015 14:41:15,
10.04.2015 14:41:16,
10.04.2015 14:41:17,
10.04.2015 14:41:18,
10.04.2015 14:41:19,
10.04.2015 14:41:20,
10.04.2015 14:41:21,
10.04.2015 14:41:22,
10.04.2015 14:41:23,
10.04.2015 14:41:24,
10.04.2015 14:41:25,
10.04.2015 14:41:26,
10.04.2015 14:41:27,
10.04.2015 14:41:28,
10.04.2015 14:41:29,
10.04.2015 14:41:30,
10.04.2015 14:41:31,
10.04.2015 14:41:32,
10.04.2015 14:41:33,
10.04.2015 14:41:34,
10.04.2015 14:41:35,
10.04.2015 14:41:36,
10.04.2015 14:41:37,
10.04.2015 14:41:38,
10.04.2015 14:41:39,
10.04.2015 14:41:40,
10.04.2015 14:41:41,
10.04.2015 14:41:42,
10.04.2015 14:41:43,
10.04.2015 14:41:44,
10.04.2015 14:41:45,
10.04.2015 14:41:46,
10.04.2015 14:41:47,
10.04.2015 14:41:48,
10.04.2015 14:41:49,
10.04.2015 14:41:50,
10.04.2015 14:41:51,
10.04.2015 14:41:52,
10.04.2015 14:41:53,
10.04.2015 14:41:54,
10.04.2015 14:41:55,
10.04.2015 14:41:56,
10.04.2015 14:41:57,
10.04.2015 14:41:58,
10.04.2015 14:41:59,
10.04.2015 14:42:00,
10.04.2015 14:42:01,
10.04.2015 14:42:02,
10.04.2015 14:42:03,
10.04.2015 14:42:04,
10.04.2015 14:42:05,
10.04.2015 14:42:06,
10.04.2015 14:42:07,
10.04.2015 14:42:08,
10.04.2015 14:42:09,
10.04.2015 14:42:10,
10.04.2015 14:42:11,
10.04.2015 14:42:12,
10.04.2015 14:42:13,
10.04.2015 14:42:14,
10.04.2015 14:42:15,
10.04.2015 14:42:16,
10.04.2015 14:42:17,
10.04.2015 14:42:18,
10.04.2015 14:42:19,
10.04.2015 14:42:20,
10.04.2015 14:42:21,
10.04.2015 14:42:22,
10.04.2015 14:42:23,
10.04.2015 14:42:24,
10.04.2015 14:42:25,
10.04.2015 14:42:26,
10.04.2015 14:42:27,
10.04.2015 14:42:28,
10.04.2015 14:42:29,
10.04.2015 14:42:30,
10.04.2015 14:42:31,1.8814
10.04.2015 14:42:32,1.86737
10.04.2015 14:42:33,1.83893
10.04.2015 14:42:34,1.81075
10.04.2015 14:42:35,1.78404
10.04.2015 14:42:36,1.75709
10.04.2015 14:42:37,1.73067
10.04.2015 14:42:38,1.70539
10.04.2015 14:42:39,1.67998
10.04.2015 14:42:40,1.65572
10.04.2015 14:42:41,1.63105
10.04.2015 14:42:42,1.6053
10.04.2015 14:42:43,1.581
10.04.2015 14:42:44,1.55829
10.04.2015 14:42:45,1.53569
10.04.2015 14:42:46,1.51196
10.04.2015 14:42:47,1.48779
10.04.2015 14:42:48,1.46504
10.04.2015 14:42:49,1.44265
10.04.2015 14:42:50,1.42026
10.04.2015 14:42:51,1.39824
10.04.2015 14:42:52,1.37563
10.04.2015 14:42:53,1.35329
10.04.2015 14:42:54,1.33141
10.04.2015 14:42:55,1.30927
10.04.2015 14:42:56,1.28809
10.04.2015 14:42:57,1.26795
10.04.2015 14:42:58,1.24701
10.04.2015 14:42:59,1.22532
10.04.2015 14:43:00,1.20374
10.04.2015 14:43:01,1.18289
10.04.2015 14:43:02,1.16268
10.04.2015 14:43:03,1.14182
10.04.2015 14:43:04,1.12093
10.04.2015 14:43:05,1.10069
10.04.2015 14:43:06,1.08071
10.04.2015 14:43:07,1.06044
10.04.2015 14:43:08,1.03994
10.04.2015 14:43:09,1.02061
10.04.2015 14:43:10,1.00119
10.04.2015 14:43:11,0.980386
10.04.2015 14:43:12,0.960044
10.04.2015 14:43:13,0.94047
10.04.2015 14:43:14,0.921882
10.04.2015 14:43:15,0.902297
10.04.2015 14:43:16,0.882476
10.04.2015 14:43:17,0.867055
10.04.2015 14:43:18,0.854775
10.04.2015 14:43:19,0.844294
10.04.2015 14:43:20,0.836454
10.04.2015 14:43:21,0.830134
10.04.2015 14:43:22,0.825274
10.04.2015 14:43:23,0.821084
10.04.2015 14:43:24,0.816394
10.04.2015 14:43:25,0.81641
10.04.2015 14:43:26,0.81843
10.04.2015 14:43:27,0.753188
10.04.2015 14:43:28,0.682866
10.04.2015 14:43:29,0.674747
10.04.2015 14:43:30,0.670764
10.04.2015 14:43:31,0.66739
10.04.2015 14:43:32,0.66422
10.04.2015 14:43:33,0.660914
10.04.2015 14:43:34,0.657185
10.04.2015 14:43:35,0.654582
10.04.2015 14:43:36,0.65261
10.04.2015 14:43:37,0.650081
10.04.2015 14:43:38,0.647496
10.04.2015 14:43:39,0.645301
10.04.2015 14:43:40,0.642634
10.04.2015 14:43:41,0.640996
10.04.2015 14:43:42,0.639709
10.04.2015 14:43:43,0.637558
10.04.2015 14:43:44,0.636081
10.04.2015 14:43:45,0.634224
10.04.2015 14:43:46,0.631807
10.04.2015 14:43:47,0.629279
10.04.2015 14:43:48,0.626638
10.04.2015 14:43:49,0.624883
10.04.2015 14:43:50,0.624381
10.04.2015 14:43:51,0.62363
10.04.2015 14:43:52,0.621711
10.04.2015 14:43:53,0.619772
10.04.2015 14:43:54,0.618272
10.04.2015 14:43:55,0.617174
10.04.2015 14:43:56,0.615519
10.04.2015 14:43:57,0.614053
10.04.2015 14:43:58,0.613284
10.04.2015 14:43:59,0.612528
10.04.2015 14:44:00,0.611449
10.04.2015 14:44:01,0.609178
10.04.2015 14:44:02,0.606526
10.04.2015 14:44:03,0.604088
10.04.2015 14:44:04,0.602249
10.04.2015 14:44:05,0.600769
10.04.2015 14:44:06,0.599133
10.04.2015 14:44:07,0.599538
10.04.2015 14:44:08,0.600856
10.04.2015 14:44:09,0.601199
10.04.2015 14:44:10,0.601627
10.04.2015 14:44:11,0.60182
10.04.2015 14:44:12,0.600424
10.04.2015 14:44:13,0.598915
10.04.2015 14:44:14,0.597814
10.04.2015 14:44:15,0.596331
10.04.2015 14:44:16,0.595276
10.04.2015 14:44:17,0.594437
10.04.2015 14:44:18,0.592924
10.04.2015 14:44:19,0.591345
10.04.2015 14:44:20,0.590391
10.04.2015 14:44:21,0.589264
10.04.2015 14:44:22,0.588777
10.04.2015 14:44:23,0.588262
10.04.2015 14:44:24,0.587152
10.04.2015 14:44:25,0.58619
10.04.2015 14:44:26,0.5849
10.04.2015 14:44:27,0.584183
10.04.2015 14:44:28,0.58373
10.04.2015 14:44:29,0.582842
10.04.2015 14:44:30,0.582089
10.04.2015 14:44:31,0.580631
