wDateTime_merged,wH2Ocorr_amb_merged
08.04.2015 13:51:17,0.45519
08.04.2015 13:51:18,0.457824
08.04.2015 13:51:19,0.458157
08.04.2015 13:51:20,0.458056
08.04.2015 13:51:21,0.458989
08.04.2015 13:51:22,0.458518
08.04.2015 13:51:23,0.459649
08.04.2015 13:51:24,0.462382
08.04.2015 13:51:25,0.464203
08.04.2015 13:51:26,0.468928
08.04.2015 13:51:27,0.481717
08.04.2015 13:51:28,0.488928
08.04.2015 13:51:29,0.493028
08.04.2015 13:51:30,0.494598
08.04.2015 13:51:31,0.496224
08.04.2015 13:51:32,0.498853
08.04.2015 13:51:33,0.49977
08.04.2015 13:51:34,0.5002
08.04.2015 13:51:35,0.501415
08.04.2015 13:51:36,0.502608
08.04.2015 13:51:37,0.503133
08.04.2015 13:51:38,0.502466
08.04.2015 13:51:39,0.503298
08.04.2015 13:51:40,0.503863
08.04.2015 13:51:41,0.504163
08.04.2015 13:51:42,0.503623
08.04.2015 13:51:43,0.504098
08.04.2015 13:51:44,0.505756
08.04.2015 13:51:45,0.505156
08.04.2015 13:51:46,0.505713
08.04.2015 13:51:47,0.506784
08.04.2015 13:51:48,0.507037
08.04.2015 13:51:49,0.506351
08.04.2015 13:51:50,0.507532
08.04.2015 13:51:51,0.508136
08.04.2015 13:51:52,0.508579
08.04.2015 13:51:53,0.509201
08.04.2015 13:51:54,0.50799
08.04.2015 13:51:55,0.510229
08.04.2015 13:51:56,0.51207
08.04.2015 13:51:57,0.513234
08.04.2015 13:51:58,0.512744
08.04.2015 13:51:59,0.514459
08.04.2015 13:52:00,0.51596
08.04.2015 13:52:01,0.518882
08.04.2015 13:52:02,0.517142
08.04.2015 13:52:03,0.513505
08.04.2015 13:52:04,0.517
08.04.2015 13:52:05,0.516145
08.04.2015 13:52:06,0.517154
08.04.2015 13:52:07,0.516663
08.04.2015 13:52:08,0.515633
08.04.2015 13:52:09,0.519467
08.04.2015 13:52:10,0.518008
08.04.2015 13:52:11,0.52098
08.04.2015 13:52:12,0.523433
08.04.2015 13:52:13,0.526742
08.04.2015 13:52:14,0.529874
08.04.2015 13:52:15,0.530444
08.04.2015 13:52:16,0.529232
08.04.2015 13:52:17,0.53334
08.04.2015 13:52:18,0.535014
08.04.2015 13:52:19,0.534749
08.04.2015 13:52:20,0.536037
08.04.2015 13:52:21,0.536473
08.04.2015 13:52:22,0.536483
08.04.2015 13:52:23,0.53664
08.04.2015 13:52:24,0.536242
08.04.2015 13:52:25,0.536445
08.04.2015 13:52:26,0.534959
08.04.2015 13:52:27,0.531689
08.04.2015 13:52:28,0.531461
08.04.2015 13:52:29,0.532351
08.04.2015 13:52:30,0.534696
08.04.2015 13:52:31,0.535385
08.04.2015 13:52:32,0.53527
08.04.2015 13:52:33,0.535797
08.04.2015 13:52:34,0.535957
08.04.2015 13:52:35,0.535422
08.04.2015 13:52:36,0.53569
08.04.2015 13:52:37,0.536928
08.04.2015 13:52:38,0.533735
08.04.2015 13:52:39,0.533887
08.04.2015 13:52:40,0.533582
08.04.2015 13:52:41,0.533395
08.04.2015 13:52:42,0.533674
08.04.2015 13:52:43,0.534296
08.04.2015 13:52:44,0.533584
08.04.2015 13:52:45,0.531353
08.04.2015 13:52:46,0.52762
08.04.2015 13:52:47,0.52391
08.04.2015 13:52:48,0.526595
08.04.2015 13:52:49,0.53027
08.04.2015 13:52:50,0.532585
08.04.2015 13:52:51,0.533261
08.04.2015 13:52:52,0.533178
08.04.2015 13:52:53,0.532541
08.04.2015 13:52:54,0.529295
08.04.2015 13:52:55,0.524808
08.04.2015 13:52:56,0.521622
08.04.2015 13:52:57,0.520615
08.04.2015 13:52:58,0.52105
08.04.2015 13:52:59,0.521306
08.04.2015 13:53:00,0.521862
08.04.2015 13:53:01,0.524697
08.04.2015 13:53:02,0.523497
08.04.2015 13:53:03,0.521037
08.04.2015 13:53:04,0.521716
08.04.2015 13:53:05,0.52363
08.04.2015 13:53:06,0.538096
08.04.2015 13:53:07,0.533176
08.04.2015 13:53:08,0.535038
08.04.2015 13:53:09,0.531465
08.04.2015 13:53:10,0.530778
08.04.2015 13:53:11,0.535313
08.04.2015 13:53:12,0.539775
08.04.2015 13:53:13,0.53735
08.04.2015 13:53:14,0.539719
08.04.2015 13:53:15,0.543689
08.04.2015 13:53:16,0.540957
08.04.2015 13:53:17,0.544017
08.04.2015 13:53:18,0.545775
08.04.2015 13:53:19,0.546502
08.04.2015 13:53:20,0.546184
08.04.2015 13:53:21,0.545333
08.04.2015 13:53:22,0.546247
08.04.2015 13:53:23,0.546746
08.04.2015 13:53:24,0.546085
08.04.2015 13:53:25,0.545993
08.04.2015 13:53:26,0.544144
08.04.2015 13:53:27,0.542823
08.04.2015 13:53:28,0.542476
08.04.2015 13:53:29,0.540303
08.04.2015 13:53:30,0.540379
08.04.2015 13:53:31,0.538608
08.04.2015 13:53:32,0.538078
08.04.2015 13:53:33,0.537497
08.04.2015 13:53:34,0.536014
08.04.2015 13:53:35,0.536894
08.04.2015 13:53:36,0.536131
08.04.2015 13:53:37,0.53122
08.04.2015 13:53:38,0.527743
08.04.2015 13:53:39,0.530361
08.04.2015 13:53:40,0.5328
08.04.2015 13:53:41,0.53244
08.04.2015 13:53:42,0.532937
08.04.2015 13:53:43,0.532752
08.04.2015 13:53:44,0.529745
08.04.2015 13:53:45,0.530463
08.04.2015 13:53:46,0.529228
08.04.2015 13:53:47,0.532367
08.04.2015 13:53:48,0.532718
08.04.2015 13:53:49,0.531261
08.04.2015 13:53:50,0.528741
08.04.2015 13:53:51,0.526077
08.04.2015 13:53:52,0.523776
08.04.2015 13:53:53,0.522325
08.04.2015 13:53:54,0.518368
08.04.2015 13:53:55,0.516357
08.04.2015 13:53:56,0.515684
08.04.2015 13:53:57,0.515644
08.04.2015 13:53:58,0.514236
08.04.2015 13:53:59,0.514514
08.04.2015 13:54:00,0.513072
08.04.2015 13:54:01,0.51328
08.04.2015 13:54:02,0.512554
08.04.2015 13:54:03,0.511774
08.04.2015 13:54:04,0.504099
08.04.2015 13:54:05,0.501411
08.04.2015 13:54:06,0.505203
