wDateTime_merged,wH2Ocorr_amb_merged
09.04.2015 13:51:38,0.340996
09.04.2015 13:51:39,0.342877
09.04.2015 13:51:40,0.339027
09.04.2015 13:51:41,0.336994
09.04.2015 13:51:42,0.335675
09.04.2015 13:51:43,0.338561
09.04.2015 13:51:44,0.33973
09.04.2015 13:51:45,0.341736
09.04.2015 13:51:46,0.340429
09.04.2015 13:51:47,0.341198
09.04.2015 13:51:48,0.337138
09.04.2015 13:51:49,0.334316
09.04.2015 13:51:50,0.333762
09.04.2015 13:51:51,0.333596
09.04.2015 13:51:52,0.333904
09.04.2015 13:51:53,0.334015
09.04.2015 13:51:54,0.333823
09.04.2015 13:51:55,0.33411
09.04.2015 13:51:56,0.33624
09.04.2015 13:51:57,0.344494
09.04.2015 13:51:58,0.347766
09.04.2015 13:51:59,0.352363
09.04.2015 13:52:00,0.351433
09.04.2015 13:52:01,0.349645
09.04.2015 13:52:02,0.350229
09.04.2015 13:52:03,0.347576
09.04.2015 13:52:04,0.341287
09.04.2015 13:52:05,0.339175
09.04.2015 13:52:06,0.341574
09.04.2015 13:52:07,0.342587
09.04.2015 13:52:08,0.342277
09.04.2015 13:52:09,0.344945
09.04.2015 13:52:10,0.348074
09.04.2015 13:52:11,0.351763
09.04.2015 13:52:12,0.355304
09.04.2015 13:52:13,0.35481
09.04.2015 13:52:14,0.35421
09.04.2015 13:52:15,0.352002
09.04.2015 13:52:16,0.350808
09.04.2015 13:52:17,0.351491
09.04.2015 13:52:18,0.352107
09.04.2015 13:52:19,0.353519
09.04.2015 13:52:20,0.3532
09.04.2015 13:52:21,0.352443
09.04.2015 13:52:22,0.351745
09.04.2015 13:52:23,0.350716
09.04.2015 13:52:24,0.348261
09.04.2015 13:52:25,0.347814
09.04.2015 13:52:26,0.346277
09.04.2015 13:52:27,0.347029
09.04.2015 13:52:28,0.340369
09.04.2015 13:52:29,0.329169
09.04.2015 13:52:30,0.329382
09.04.2015 13:52:31,0.333859
09.04.2015 13:52:32,0.340298
09.04.2015 13:52:33,0.336373
09.04.2015 13:52:34,0.33305
09.04.2015 13:52:35,0.330041
09.04.2015 13:52:36,0.326736
09.04.2015 13:52:37,0.321266
09.04.2015 13:52:38,0.315486
09.04.2015 13:52:39,0.312981
09.04.2015 13:52:40,0.309686
09.04.2015 13:52:41,0.309391
09.04.2015 13:52:42,0.308753
09.04.2015 13:52:43,0.307623
09.04.2015 13:52:44,0.306531
09.04.2015 13:52:45,0.306463
09.04.2015 13:52:46,0.306751
09.04.2015 13:52:47,0.306377
09.04.2015 13:52:48,0.305917
09.04.2015 13:52:49,0.305696
09.04.2015 13:52:50,0.306088
09.04.2015 13:52:51,0.306785
09.04.2015 13:52:52,0.306799
09.04.2015 13:52:53,0.307049
09.04.2015 13:52:54,0.307769
09.04.2015 13:52:55,0.307549
09.04.2015 13:52:56,0.307254
09.04.2015 13:52:57,0.30789
09.04.2015 13:52:58,0.30705
09.04.2015 13:52:59,0.30664
09.04.2015 13:53:00,0.305785
09.04.2015 13:53:01,0.305629
09.04.2015 13:53:02,0.304926
09.04.2015 13:53:03,0.304143
09.04.2015 13:53:04,0.303711
09.04.2015 13:53:05,0.303767
09.04.2015 13:53:06,0.303423
09.04.2015 13:53:07,0.303035
09.04.2015 13:53:08,0.302576
09.04.2015 13:53:09,0.301523
09.04.2015 13:53:10,0.301438
09.04.2015 13:53:11,0.315356
09.04.2015 13:53:12,0.362249
09.04.2015 13:53:13,0.39709
09.04.2015 13:53:14,0.314981
09.04.2015 13:53:15,0.307205
09.04.2015 13:53:16,0.305251
09.04.2015 13:53:17,0.305513
09.04.2015 13:53:18,0.306315
09.04.2015 13:53:19,0.306359
09.04.2015 13:53:20,0.30653
09.04.2015 13:53:21,0.306843
09.04.2015 13:53:22,0.308173
09.04.2015 13:53:23,0.307916
09.04.2015 13:53:24,0.308334
09.04.2015 13:53:25,0.310499
09.04.2015 13:53:26,0.311685
09.04.2015 13:53:27,0.311207
09.04.2015 13:53:28,0.312108
09.04.2015 13:53:29,0.316379
09.04.2015 13:53:30,0.319435
09.04.2015 13:53:31,0.315894
09.04.2015 13:53:32,0.309691
09.04.2015 13:53:33,0.308063
09.04.2015 13:53:34,0.307407
09.04.2015 13:53:35,0.306531
09.04.2015 13:53:36,0.306233
09.04.2015 13:53:37,0.304491
09.04.2015 13:53:38,0.304069
09.04.2015 13:53:39,0.303865
09.04.2015 13:53:40,0.304418
09.04.2015 13:53:41,0.304328
09.04.2015 13:53:42,0.303905
09.04.2015 13:53:43,0.304876
09.04.2015 13:53:44,0.305381
09.04.2015 13:53:45,0.305805
09.04.2015 13:53:46,0.305625
09.04.2015 13:53:47,0.305774
09.04.2015 13:53:48,0.305003
09.04.2015 13:53:49,0.304549
09.04.2015 13:53:50,0.304252
09.04.2015 13:53:51,0.302179
09.04.2015 13:53:52,0.29957
09.04.2015 13:53:53,0.298728
09.04.2015 13:53:54,0.297345
09.04.2015 13:53:55,0.296571
09.04.2015 13:53:56,0.297563
09.04.2015 13:53:57,0.297273
09.04.2015 13:53:58,0.298067
09.04.2015 13:53:59,0.298015
09.04.2015 13:54:00,0.295836
09.04.2015 13:54:01,0.291314
09.04.2015 13:54:02,0.287875
09.04.2015 13:54:03,0.285598
09.04.2015 13:54:04,0.283436
09.04.2015 13:54:05,0.279903
09.04.2015 13:54:06,0.282842
09.04.2015 13:54:07,0.285216
09.04.2015 13:54:08,0.285148
09.04.2015 13:54:09,0.286223
09.04.2015 13:54:10,0.288436
09.04.2015 13:54:11,0.287261
09.04.2015 13:54:12,0.287389
09.04.2015 13:54:13,0.2874
09.04.2015 13:54:14,0.28775
09.04.2015 13:54:15,0.289728
09.04.2015 13:54:16,0.290199
09.04.2015 13:54:17,0.292328
09.04.2015 13:54:18,0.292015
09.04.2015 13:54:19,0.293576
09.04.2015 13:54:20,0.295959
09.04.2015 13:54:21,0.299315
09.04.2015 13:54:22,0.299373
09.04.2015 13:54:23,0.299678
09.04.2015 13:54:24,0.29977
09.04.2015 13:54:25,0.300402
09.04.2015 13:54:26,0.301705
09.04.2015 13:54:27,0.301569
09.04.2015 13:54:28,0.300909
09.04.2015 13:54:29,0.300696
09.04.2015 13:54:30,0.30343
09.04.2015 13:54:31,0.304143
09.04.2015 13:54:32,0.306718
09.04.2015 13:54:33,0.304774
09.04.2015 13:54:34,0.302219
09.04.2015 13:54:35,0.302254
09.04.2015 13:54:36,0.302947
09.04.2015 13:54:37,0.302126
09.04.2015 13:54:38,0.300208
09.04.2015 13:54:39,0.299016
09.04.2015 13:54:40,0.299021
09.04.2015 13:54:41,0.297846
09.04.2015 13:54:42,0.297452
09.04.2015 13:54:43,0.297468
09.04.2015 13:54:44,0.297363
09.04.2015 13:54:45,0.296212
09.04.2015 13:54:46,0.295835
09.04.2015 13:54:47,0.295755
09.04.2015 13:54:48,0.295525
09.04.2015 13:54:49,0.295526
09.04.2015 13:54:50,0.294978
09.04.2015 13:54:51,0.289827
09.04.2015 13:54:52,0.280154
09.04.2015 13:54:53,0.274252
09.04.2015 13:54:54,0.27134
09.04.2015 13:54:55,0.270574
09.04.2015 13:54:56,0.268333
09.04.2015 13:54:57,0.266156
09.04.2015 13:54:58,0.260293
09.04.2015 13:54:59,0.257783
09.04.2015 13:55:00,0.253118
09.04.2015 13:55:01,0.247691
09.04.2015 13:55:02,0.240537
09.04.2015 13:55:03,0.23812
09.04.2015 13:55:04,0.236774
09.04.2015 13:55:05,0.237029
09.04.2015 13:55:06,0.235913
09.04.2015 13:55:07,0.236053
09.04.2015 13:55:08,0.236324
09.04.2015 13:55:09,0.237741
09.04.2015 13:55:10,0.23872
09.04.2015 13:55:11,0.243259
09.04.2015 13:55:12,0.253514
09.04.2015 13:55:13,0.258415
09.04.2015 13:55:14,0.260185
09.04.2015 13:55:15,0.261904
09.04.2015 13:55:16,0.261287
09.04.2015 13:55:17,0.26271
09.04.2015 13:55:18,0.262811
09.04.2015 13:55:19,0.264287
09.04.2015 13:55:20,0.264951
09.04.2015 13:55:21,0.263699
09.04.2015 13:55:22,0.265243
09.04.2015 13:55:23,0.266622
09.04.2015 13:55:24,0.274448
09.04.2015 13:55:25,0.279917
09.04.2015 13:55:26,0.28229
09.04.2015 13:55:27,0.283545
09.04.2015 13:55:28,0.28551
09.04.2015 13:55:29,0.285533
09.04.2015 13:55:30,0.288575
09.04.2015 13:55:31,0.292832
09.04.2015 13:55:32,0.29502
09.04.2015 13:55:33,0.293639
09.04.2015 13:55:34,0.295043
09.04.2015 13:55:35,0.30124
09.04.2015 13:55:36,0.311358
09.04.2015 13:55:37,0.319752
09.04.2015 13:55:38,0.328053
09.04.2015 13:55:39,0.320466
09.04.2015 13:55:40,0.320073
09.04.2015 13:55:41,0.334007
09.04.2015 13:55:42,0.340793
09.04.2015 13:55:43,0.337009
09.04.2015 13:55:44,0.330342
09.04.2015 13:55:45,0.321374
09.04.2015 13:55:46,0.309959
09.04.2015 13:55:47,0.30882
09.04.2015 13:55:48,0.305898
09.04.2015 13:55:49,0.301465
09.04.2015 13:55:50,0.301254
09.04.2015 13:55:51,0.300707
09.04.2015 13:55:52,0.298158
09.04.2015 13:55:53,0.294276
09.04.2015 13:55:54,0.292147
09.04.2015 13:55:55,0.290969
09.04.2015 13:55:56,0.291774
09.04.2015 13:55:57,0.292084
09.04.2015 13:55:58,0.293428
09.04.2015 13:55:59,0.292836
09.04.2015 13:56:00,0.29215
09.04.2015 13:56:01,0.292655
09.04.2015 13:56:02,0.290879
09.04.2015 13:56:03,0.291869
09.04.2015 13:56:04,0.290353
09.04.2015 13:56:05,0.289857
09.04.2015 13:56:06,0.289278
09.04.2015 13:56:07,0.287987
09.04.2015 13:56:08,0.286858
09.04.2015 13:56:09,0.281121
09.04.2015 13:56:10,0.274396
09.04.2015 13:56:11,0.271525
09.04.2015 13:56:12,0.270134
09.04.2015 13:56:13,0.267645
09.04.2015 13:56:14,0.266442
09.04.2015 13:56:15,0.266008
09.04.2015 13:56:16,0.261288
09.04.2015 13:56:17,0.246674
09.04.2015 13:56:18,0.241299
09.04.2015 13:56:19,0.240595
09.04.2015 13:56:20,0.237503
09.04.2015 13:56:21,0.236099
09.04.2015 13:56:22,0.235478
09.04.2015 13:56:23,0.235552
09.04.2015 13:56:24,0.234198
09.04.2015 13:56:25,0.233867
09.04.2015 13:56:26,0.233597
09.04.2015 13:56:27,0.23408
09.04.2015 13:56:28,0.232646
09.04.2015 13:56:29,0.232783
09.04.2015 13:56:30,0.23306
09.04.2015 13:56:31,0.233167
09.04.2015 13:56:32,0.231849
09.04.2015 13:56:33,0.231816
09.04.2015 13:56:34,0.231905
09.04.2015 13:56:35,0.231221
09.04.2015 13:56:36,0.232653
09.04.2015 13:56:37,0.232209
09.04.2015 13:56:38,0.231708
09.04.2015 13:56:39,0.230872
09.04.2015 13:56:40,0.231645
09.04.2015 13:56:41,0.230542
09.04.2015 13:56:42,0.23043
09.04.2015 13:56:43,0.230252
09.04.2015 13:56:44,0.230579
09.04.2015 13:56:45,0.230632
09.04.2015 13:56:46,0.229073
09.04.2015 13:56:47,0.229604
09.04.2015 13:56:48,0.229656
09.04.2015 13:56:49,0.228932
09.04.2015 13:56:50,0.22922
09.04.2015 13:56:51,0.230759
09.04.2015 13:56:52,0.23245
09.04.2015 13:56:53,0.232761
09.04.2015 13:56:54,0.231725
09.04.2015 13:56:55,0.231864
09.04.2015 13:56:56,0.231021
09.04.2015 13:56:57,0.23514
09.04.2015 13:56:58,0.236328
09.04.2015 13:56:59,0.235955
09.04.2015 13:57:00,0.23482
09.04.2015 13:57:01,0.235125
09.04.2015 13:57:02,0.234945
09.04.2015 13:57:03,0.234364
09.04.2015 13:57:04,0.233315
09.04.2015 13:57:05,0.233645
09.04.2015 13:57:06,0.234064
09.04.2015 13:57:07,0.233646
09.04.2015 13:57:08,0.233695
09.04.2015 13:57:09,0.233545
09.04.2015 13:57:10,0.232575
09.04.2015 13:57:11,0.232516
09.04.2015 13:57:12,0.232484
09.04.2015 13:57:13,0.231383
09.04.2015 13:57:14,0.231104
09.04.2015 13:57:15,0.232035
09.04.2015 13:57:16,0.231861
09.04.2015 13:57:17,0.232179
09.04.2015 13:57:18,0.23229
09.04.2015 13:57:19,0.231623
09.04.2015 13:57:20,0.233715
09.04.2015 13:57:21,0.233784
09.04.2015 13:57:22,0.233648
09.04.2015 13:57:23,0.234095
09.04.2015 13:57:24,0.234872
09.04.2015 13:57:25,0.235463
09.04.2015 13:57:26,0.236334
09.04.2015 13:57:27,0.236982
09.04.2015 13:57:28,0.235555
09.04.2015 13:57:29,0.233069
09.04.2015 13:57:30,0.232363
09.04.2015 13:57:31,0.233151
09.04.2015 13:57:32,0.233314
09.04.2015 13:57:33,0.233589
09.04.2015 13:57:34,0.23344
09.04.2015 13:57:35,0.232858
09.04.2015 13:57:36,0.232978
09.04.2015 13:57:37,0.234714
09.04.2015 13:57:38,0.234226
09.04.2015 13:57:39,0.234543
09.04.2015 13:57:40,0.234034
09.04.2015 13:57:41,0.236005
09.04.2015 13:57:42,0.243937
09.04.2015 13:57:43,0.2463
09.04.2015 13:57:44,0.245484
09.04.2015 13:57:45,0.244102
09.04.2015 13:57:46,0.240885
09.04.2015 13:57:47,0.238829
09.04.2015 13:57:48,0.237871
09.04.2015 13:57:49,0.238024
09.04.2015 13:57:50,0.23699
09.04.2015 13:57:51,0.241041
09.04.2015 13:57:52,0.239291
09.04.2015 13:57:53,0.244325
09.04.2015 13:57:54,0.240922
09.04.2015 13:57:55,0.246214
09.04.2015 13:57:56,0.244115
09.04.2015 13:57:57,0.241516
09.04.2015 13:57:58,0.24197
09.04.2015 13:57:59,0.241814
09.04.2015 13:58:00,0.241318
09.04.2015 13:58:01,0.241687
09.04.2015 13:58:02,0.241372
09.04.2015 13:58:03,0.242877
09.04.2015 13:58:04,0.24156
09.04.2015 13:58:05,0.24197
09.04.2015 13:58:06,0.240268
09.04.2015 13:58:07,0.242748
09.04.2015 13:58:08,0.247588
09.04.2015 13:58:09,0.248463
09.04.2015 13:58:10,0.249889
09.04.2015 13:58:11,0.253907
09.04.2015 13:58:12,0.252907
09.04.2015 13:58:13,0.249932
09.04.2015 13:58:14,0.250732
09.04.2015 13:58:15,0.249244
09.04.2015 13:58:16,0.246779
09.04.2015 13:58:17,0.247225
09.04.2015 13:58:18,0.244903
09.04.2015 13:58:19,0.243277
09.04.2015 13:58:20,0.240823
09.04.2015 13:58:21,0.242532
09.04.2015 13:58:22,0.244554
09.04.2015 13:58:23,0.237262
09.04.2015 13:58:24,0.238218
09.04.2015 13:58:25,0.241404
09.04.2015 13:58:26,0.242186
09.04.2015 13:58:27,0.241437
09.04.2015 13:58:28,0.240953
09.04.2015 13:58:29,0.241103
09.04.2015 13:58:30,0.242813
09.04.2015 13:58:31,0.243205
09.04.2015 13:58:32,0.243905
09.04.2015 13:58:33,0.245783
09.04.2015 13:58:34,0.247829
09.04.2015 13:58:35,0.247541
09.04.2015 13:58:36,0.248342
09.04.2015 13:58:37,0.244183
09.04.2015 13:58:38,0.236577
09.04.2015 13:58:39,0.234267
09.04.2015 13:58:40,0.233134
09.04.2015 13:58:41,0.231108
09.04.2015 13:58:42,0.231127
09.04.2015 13:58:43,0.231323
09.04.2015 13:58:44,0.231349
09.04.2015 13:58:45,0.231237
09.04.2015 13:58:46,0.230837
09.04.2015 13:58:47,0.230664
09.04.2015 13:58:48,0.230291
09.04.2015 13:58:49,0.23062
09.04.2015 13:58:50,0.230156
09.04.2015 13:58:51,0.230757
09.04.2015 13:58:52,0.231215
09.04.2015 13:58:53,0.231697
09.04.2015 13:58:54,0.230914
09.04.2015 13:58:55,0.230643
09.04.2015 13:58:56,0.230785
09.04.2015 13:58:57,0.23086
09.04.2015 13:58:58,0.230828
09.04.2015 13:58:59,0.230371
09.04.2015 13:59:00,0.230235
09.04.2015 13:59:01,0.230553
09.04.2015 13:59:02,0.231116
09.04.2015 13:59:03,0.2304
09.04.2015 13:59:04,0.230602
09.04.2015 13:59:05,0.228913
09.04.2015 13:59:06,0.229305
09.04.2015 13:59:07,0.227621
09.04.2015 13:59:08,0.231422
09.04.2015 13:59:09,0.236649
09.04.2015 13:59:10,0.240806
09.04.2015 13:59:11,0.242282
09.04.2015 13:59:12,0.242211
09.04.2015 13:59:13,0.241112
09.04.2015 13:59:14,0.240428
09.04.2015 13:59:15,0.239461
09.04.2015 13:59:16,0.237092
09.04.2015 13:59:17,0.234869
09.04.2015 13:59:18,0.237408
09.04.2015 13:59:19,0.23657
09.04.2015 13:59:20,0.235841
09.04.2015 13:59:21,0.236557
09.04.2015 13:59:22,0.23856
09.04.2015 13:59:23,0.246596
09.04.2015 13:59:24,0.251143
09.04.2015 13:59:25,0.250215
09.04.2015 13:59:26,0.249893
09.04.2015 13:59:27,0.249174
09.04.2015 13:59:28,0.239534
09.04.2015 13:59:29,0.240828
09.04.2015 13:59:30,0.255611
09.04.2015 13:59:31,0.249848
09.04.2015 13:59:32,0.250159
09.04.2015 13:59:33,0.267502
09.04.2015 13:59:34,0.271783
09.04.2015 13:59:35,0.272204
09.04.2015 13:59:36,0.269039
09.04.2015 13:59:37,0.268426
09.04.2015 13:59:38,0.269393
09.04.2015 13:59:39,0.272442
09.04.2015 13:59:40,0.281077
09.04.2015 13:59:41,0.281967
09.04.2015 13:59:42,0.285
09.04.2015 13:59:43,0.284465
09.04.2015 13:59:44,0.286239
09.04.2015 13:59:45,0.284828
09.04.2015 13:59:46,0.275446
09.04.2015 13:59:47,0.270955
09.04.2015 13:59:48,0.275399
09.04.2015 13:59:49,0.281407
09.04.2015 13:59:50,0.294584
09.04.2015 13:59:51,0.293521
09.04.2015 13:59:52,0.292518
09.04.2015 13:59:53,0.282736
09.04.2015 13:59:54,0.287155
09.04.2015 13:59:55,0.287372
09.04.2015 13:59:56,0.290457
09.04.2015 13:59:57,0.283356
09.04.2015 13:59:58,0.281198
09.04.2015 13:59:59,0.277525
09.04.2015 14:00:00,0.277325
09.04.2015 14:00:01,0.275644
09.04.2015 14:00:02,0.271448
09.04.2015 14:00:03,0.28732
09.04.2015 14:00:04,0.267728
09.04.2015 14:00:05,0.259881
09.04.2015 14:00:06,0.260108
09.04.2015 14:00:07,0.256294
09.04.2015 14:00:08,0.255726
09.04.2015 14:00:09,0.274561
09.04.2015 14:00:10,0.262788
09.04.2015 14:00:11,0.253572
09.04.2015 14:00:12,0.267149
09.04.2015 14:00:13,0.271531
09.04.2015 14:00:14,0.275683
09.04.2015 14:00:15,0.280208
09.04.2015 14:00:16,0.277909
09.04.2015 14:00:17,0.282707
09.04.2015 14:00:18,0.293035
09.04.2015 14:00:19,0.299502
09.04.2015 14:00:20,0.288947
09.04.2015 14:00:21,0.285048
09.04.2015 14:00:22,0.279223
09.04.2015 14:00:23,0.271306
09.04.2015 14:00:24,0.275235
09.04.2015 14:00:25,0.263709
09.04.2015 14:00:26,0.264174
09.04.2015 14:00:27,0.266292
09.04.2015 14:00:28,0.26619
09.04.2015 14:00:29,0.271749
09.04.2015 14:00:30,0.282446
09.04.2015 14:00:31,0.299377
09.04.2015 14:00:32,0.297032
09.04.2015 14:00:33,0.296846
09.04.2015 14:00:34,0.298677
09.04.2015 14:00:35,0.299136
09.04.2015 14:00:36,0.299783
09.04.2015 14:00:37,0.304981
09.04.2015 14:00:38,0.301534
09.04.2015 14:00:39,0.300894
09.04.2015 14:00:40,0.303595
09.04.2015 14:00:41,0.302614
09.04.2015 14:00:42,0.30295
09.04.2015 14:00:43,0.303426
09.04.2015 14:00:44,0.303223
09.04.2015 14:00:45,0.307232
09.04.2015 14:00:46,0.301374
09.04.2015 14:00:47,0.296044
09.04.2015 14:00:48,0.300563
09.04.2015 14:00:49,0.302041
09.04.2015 14:00:50,0.303768
09.04.2015 14:00:51,0.301941
09.04.2015 14:00:52,0.302255
09.04.2015 14:00:53,0.301897
09.04.2015 14:00:54,0.301157
09.04.2015 14:00:55,0.300598
09.04.2015 14:00:56,0.301324
09.04.2015 14:00:57,0.303811
09.04.2015 14:00:58,0.297737
09.04.2015 14:00:59,0.299075
09.04.2015 14:01:00,0.298093
09.04.2015 14:01:01,0.298834
09.04.2015 14:01:02,0.301791
09.04.2015 14:01:03,0.301545
09.04.2015 14:01:04,0.301602
09.04.2015 14:01:05,0.301275
09.04.2015 14:01:06,0.302045
09.04.2015 14:01:07,0.30065
09.04.2015 14:01:08,0.301105
09.04.2015 14:01:09,0.302055
09.04.2015 14:01:10,0.302141
09.04.2015 14:01:11,0.301502
09.04.2015 14:01:12,0.300862
09.04.2015 14:01:13,0.300347
09.04.2015 14:01:14,0.301708
09.04.2015 14:01:15,0.300133
09.04.2015 14:01:16,0.299281
09.04.2015 14:01:17,0.298441
09.04.2015 14:01:18,0.29997
09.04.2015 14:01:19,0.29907
09.04.2015 14:01:20,0.299798
09.04.2015 14:01:21,0.299603
09.04.2015 14:01:22,0.29951
09.04.2015 14:01:23,0.298702
09.04.2015 14:01:24,0.298449
09.04.2015 14:01:25,0.29993
09.04.2015 14:01:26,0.298437
09.04.2015 14:01:27,0.298006
09.04.2015 14:01:28,0.298654
09.04.2015 14:01:29,0.298036
09.04.2015 14:01:30,0.298533
09.04.2015 14:01:31,0.29891
09.04.2015 14:01:32,0.300041
09.04.2015 14:01:33,0.299765
09.04.2015 14:01:34,0.29868
09.04.2015 14:01:35,0.296457
09.04.2015 14:01:36,0.297932
09.04.2015 14:01:37,0.297424
09.04.2015 14:01:38,0.296986
09.04.2015 14:01:39,0.297395
09.04.2015 14:01:40,0.296407
09.04.2015 14:01:41,0.296997
09.04.2015 14:01:42,0.298341
09.04.2015 14:01:43,0.296606
09.04.2015 14:01:44,0.29609
09.04.2015 14:01:45,0.298954
09.04.2015 14:01:46,0.29951
09.04.2015 14:01:47,0.298555
09.04.2015 14:01:48,0.299826
09.04.2015 14:01:49,0.299508
09.04.2015 14:01:50,0.300595
09.04.2015 14:01:51,0.299872
09.04.2015 14:01:52,0.300786
09.04.2015 14:01:53,0.300291
09.04.2015 14:01:54,0.301288
09.04.2015 14:01:55,0.300129
09.04.2015 14:01:56,0.300467
09.04.2015 14:01:57,0.299594
09.04.2015 14:01:58,0.300357
09.04.2015 14:01:59,0.298612
09.04.2015 14:02:00,0.298033
09.04.2015 14:02:01,0.296678
09.04.2015 14:02:02,0.294505
09.04.2015 14:02:03,0.292778
09.04.2015 14:02:04,0.292337
09.04.2015 14:02:05,0.291197
09.04.2015 14:02:06,0.29139
09.04.2015 14:02:07,0.292523
09.04.2015 14:02:08,0.292004
09.04.2015 14:02:09,0.29161
09.04.2015 14:02:10,0.293316
09.04.2015 14:02:11,0.294002
09.04.2015 14:02:12,0.294942
09.04.2015 14:02:13,0.2954
09.04.2015 14:02:14,0.29577
09.04.2015 14:02:15,0.296175
09.04.2015 14:02:16,0.298958
09.04.2015 14:02:17,0.298132
09.04.2015 14:02:18,0.30019
09.04.2015 14:02:19,0.300774
09.04.2015 14:02:20,0.301004
09.04.2015 14:02:21,0.301959
09.04.2015 14:02:22,0.300581
09.04.2015 14:02:23,0.300134
09.04.2015 14:02:24,0.301878
09.04.2015 14:02:25,0.300073
09.04.2015 14:02:26,0.299894
09.04.2015 14:02:27,0.29962
09.04.2015 14:02:28,0.29963
09.04.2015 14:02:29,0.299417
09.04.2015 14:02:30,0.299946
09.04.2015 14:02:31,0.299236
09.04.2015 14:02:32,0.29715
09.04.2015 14:02:33,0.298167
09.04.2015 14:02:34,0.29722
09.04.2015 14:02:35,0.296081
09.04.2015 14:02:36,0.295435
09.04.2015 14:02:37,0.295924
09.04.2015 14:02:38,0.294124
09.04.2015 14:02:39,0.292529
09.04.2015 14:02:40,0.292337
09.04.2015 14:02:41,0.292972
09.04.2015 14:02:42,0.291905
09.04.2015 14:02:43,0.294174
09.04.2015 14:02:44,0.290991
09.04.2015 14:02:45,0.294174
09.04.2015 14:02:46,0.293874
09.04.2015 14:02:47,0.29392
09.04.2015 14:02:48,0.294475
09.04.2015 14:02:49,0.293048
09.04.2015 14:02:50,0.294171
09.04.2015 14:02:51,0.294671
09.04.2015 14:02:52,0.294124
09.04.2015 14:02:53,0.293435
09.04.2015 14:02:54,0.293517
09.04.2015 14:02:55,0.293963
09.04.2015 14:02:56,0.29371
09.04.2015 14:02:57,0.29423
09.04.2015 14:02:58,0.292299
09.04.2015 14:02:59,0.291858
09.04.2015 14:03:00,0.291761
09.04.2015 14:03:01,0.292986
09.04.2015 14:03:02,0.293299
